,0,1,2,3,4,5,6,7
0,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
363,361.2116777,32.11122572586183,118.95132278391253,,,269.10204922154753,,
364,362.2116816,32.11122440192209,118.95131617142295,,,173.90204474011603,,
365,363.2116816,32.11122371411969,118.95130781660458,,,286.7397525091975,,
366,364.2116793,32.1112250133573,118.95130011909384,,,201.48015584582754,,
367,365.2116792,32.111226860739116,118.95129253770074,,,154.7640102504755,,
368,366.2116802,32.111229602258774,118.95128501126695,,,157.02667672949394,,
369,367.2116807,32.11123235357186,118.95127788110987,,,153.75175687256433,,
370,368.2116809,32.111233828073736,118.95127386381705,,,152.7814698505607,,
371,369.2116812,32.11123506659661,118.95127108042908,,,153.1114451801393,,
372,370.2116815,32.11123730207671,118.95126701066279,,,148.1515106201598,,
373,371.2116823,32.111239501448495,118.95126253293846,,,146.79841119943785,,
374,372.2116829,32.11124097962303,118.95125803301163,,,154.4500640319452,,
375,373.2116835,32.11124332390556,118.95125077008863,,,158.04046248582506,,
376,374.2116833,32.1112456460895,118.95124483363078,,,152.76285033379986,,
377,375.2116838,32.11124764003113,118.95124232342626,,,143.02568333561624,,
378,376.2116876,32.11125144881435,118.95123839155062,,,134.56197062222088,,
379,377.2116849,32.11125651798666,118.9512313924864,,,136.6463741780974,,
380,378.2116847,32.1112601941816,118.95122510828347,,,144.22749784863618,,
381,379.2116859,32.11126247818747,118.95122196616995,,,141.20475385816678,,
382,380.2116863,32.1112640091464,118.95122019846038,,,137.1002562997246,,
383,381.211686,32.11126537954606,118.95121791975507,,,140.1288568046739,,
384,382.2116867,32.11126695701675,118.95121388602566,,,148.44684613992365,,
385,383.2116868,32.111268997740666,118.95120735036082,,,157.4741617906766,,
386,384.2116356,32.1112712799684,118.95119980513688,,,159.35060771968642,,
387,385.2116343,32.11127284603718,118.95119454307809,,,158.859876946717,,
388,386.2116328,32.11127383034854,118.95119124704124,,,159.18773342287625,,
389,387.2116334,32.11127519260601,118.9511871043948,,,158.39878416512568,,
390,388.2116303,32.111276870544174,118.95118193734966,,,157.49824040891644,,
391,389.2116292,32.11127788773206,118.95117800736715,,,159.86129705576923,,
392,390.2116257,32.111278368279834,118.95117525436555,,,163.6902189099585,,
393,391.2116262,32.11127890862379,118.95117261179688,,,165.00578535962768,,
394,392.2116213,32.11127992352615,118.95116928534176,,,161.79356588047494,,
395,393.2116162,32.11128127712709,118.95116530836638,,,157.96783340382183,,
396,394.2116181,32.111282710754644,118.9511606409033,,,158.2438363790941,,
397,395.2116171,32.1112838666566,118.95115406618642,,,165.4972935742328,,
398,396.2116162,32.11128469276393,118.95114626830613,,,172.60187443958807,,
399,397.2116166,32.111285561408955,118.95113874621889,,,171.67573001637595,,
400,398.2116169,32.111286581568805,118.95113127871628,,,170.26234290101206,,
401,399.2116163,32.11128756049785,118.95112696358242,,,165.9170289297506,,
402,400.211616,32.11128851441211,118.95112406081186,,,161.9790453385674,,
403,401.2116164,32.11128952506279,118.95112004013836,,,162.29748925026183,,
404,402.211616,32.111290808589324,118.95111373314239,,,164.78502121228814,,
405,403.2116187,32.111292320799365,118.95110564105909,,,166.69577542633078,,
406,404.2116164,32.11129345537879,118.95109762883972,,,169.6168302569023,,
407,405.211617,32.111294061336366,118.9510898546264,,,174.15692484707313,,
408,406.2116172,32.111294430449774,118.95108475674016,,,175.51917248283462,,
409,407.2116171,32.1112947158933,118.95108111803724,,,174.73127363076617,,
410,408.2116168,32.111295069367436,118.9510766055193,,,174.1249104714933,,
411,409.2116195,32.11129614353168,118.95107020701087,,,169.74569817480528,,
412,410.2116169,32.111297594502666,118.95106207587008,,,166.93499389452904,,
413,411.2116176,32.11129825754908,118.95105348534057,,,174.46785556607813,,
414,412.2116184,32.11130053100345,118.95104586048122,,,159.999408242433,,
415,413.2116175,32.11130160713317,118.95104074971358,,,162.58591580098562,,
416,414.2116177,32.11130206140216,118.95103370398135,,,172.66014095487049,,
417,415.2116183,32.111302809561,118.95102594888206,,,173.48954684063278,,
418,416.2116189,32.111303572046744,118.95102248317144,,,168.11685075781884,,
419,417.2116195,32.111304227432115,118.95101825209083,,,167.66696053643773,,
420,418.2116189,32.11130512879192,118.95101011511873,,,172.10386410906153,,
421,419.2116195,32.1113072667266,118.95100196741546,,,161.99856741134522,,
422,420.2116205,32.111309439069856,118.95099414687722,,,160.5362086672544,,
423,421.2116205,32.11131108024282,118.95098945170649,,,157.5087238995185,,
424,422.2116196,32.11131263721199,118.95098381789113,,,158.85176322549978,,
425,423.2116205,32.11131425613608,118.95097508663748,,,167.2599236424113,,
426,424.2116205,32.11131555833342,118.95096748090204,,,167.62222715771645,,
427,425.2116212,32.111317027206816,118.95095958736205,,,166.82580533169448,,
428,426.2116235,32.11131843218977,118.95095402239298,,,163.59829806059588,,
429,427.2116218,32.11131952598376,118.95095043927371,,,160.55889797225916,,
430,428.2116215,32.11132046390334,118.95094730520863,,,159.4123753862865,,
431,429.2116218,32.11132201294648,118.95094260682474,,,158.07900614818675,,
432,430.2116215,32.1113243244801,118.95093554785834,,,157.36224062531164,,
433,431.2116243,32.111325821676374,118.95092808182187,,,165.29277260799643,,
434,432.2116232,32.11132600744764,118.95091987148686,,,177.7518397181043,,
435,433.2116222,32.11132761713343,118.95091178914552,,,167.00864918063564,,
436,434.2116235,32.11132896598306,118.95090594086489,,,162.7199861484845,,
437,435.2116239,32.11132965257113,118.95090004914303,,,169.63984178993155,,
438,436.2116233,32.11133092641102,118.95089215954255,,,168.67192972230418,,
439,437.2116235,32.111332652962126,118.9508850352919,,,163.28059218029352,,
440,438.2116237,32.11133423702608,118.95087676600836,,,166.0833137022878,,
441,439.2116238,32.111335771676266,118.95087074626713,,,163.49225791122217,,
442,440.211624,32.1113374761147,118.95086623502863,,,157.22975627030723,,
443,441.2116245,32.11133932963807,118.9508611372967,,,155.2010503677509,,
444,442.2116256,32.111340933890716,118.95085576522797,,,157.64867216065488,,
445,443.2116251,32.111342053278,118.95085069652752,,,162.80051463082202,,
446,444.2116256,32.11134270891335,118.95084632099382,,,167.86586150194535,,
447,445.2116263,32.111343304513156,118.95084242058134,,,169.21701968337925,,
448,446.2116259,32.11134431002843,118.95083843380334,,,164.45740770714622,,
449,447.2116271,32.111346082003095,118.95083256550673,,,159.6470193721159,,
450,448.2116268,32.111348238195184,118.9508252469734,,,159.50170387998037,,
451,449.2116278,32.11134961422238,118.95082014455767,,,160.73839603097713,,
452,450.2116269,32.111350744606824,118.95081500352589,,,163.05812978244376,,
453,451.211628,32.111351837758946,118.95080932364932,,,165.81597929749273,,
454,452.2116274,32.11135260932334,118.95080483861462,,,167.5323473607608,,
455,453.2116277,32.11135327807427,118.95080118785562,,,167.43040718344344,,
456,454.2116281,32.1113541189416,118.95079734483788,,,165.79195594168505,,
457,455.2116284,32.11135476511705,118.95079177869466,,,169.2234110626839,,
458,456.2116292,32.11135524875067,118.95078417317968,,,175.5279371144661,,
459,457.2116294,32.11135658113346,118.95077717116175,,,167.06299455285875,,
460,458.2116293,32.11135690873006,118.9507696336585,,,175.94575892394676,,
461,459.2116302,32.111356991523365,118.95076163577824,,,179.4296893609552,,
462,460.2116301,32.11135810166707,118.95075366318352,,,170.55137245066703,,
463,461.2116306,32.11135962517402,118.95074546378076,,,166.67044863609817,,
464,462.2116309,32.11136068029309,118.95073925055459,,,167.93475253309634,,
465,463.2116309,32.11136150816462,118.95073574718273,,,165.93656293768163,,
466,464.2116315,32.11136292987669,118.95073202019121,,,159.8784356974727,,
467,465.2116312,32.111364901328855,118.9507270743422,,,153.79626210703373,,
468,466.2116348,32.111366252942794,118.95072263855974,,,156.77896651964716,,
469,467.2116324,32.11136779498399,118.95071648697609,,,161.8188845702789,,
470,468.2116326,32.11137003654453,118.95070807310769,,,161.32260963429326,,
471,469.2116323,32.11137104477709,118.95070321466494,,,164.16671243498138,,
472,470.2116328,32.11137226454911,118.95069736015533,,,164.9805776998844,,
473,471.2116349,32.11137399930983,118.95068940034494,,,164.52602306153835,,
474,472.2116333,32.11137569444763,118.95068121970644,,,165.32757069515606,,
475,473.2116334,32.11137722957232,118.950674172354,,,164.5073337823884,,
476,474.2116343,32.11137803873743,118.95067072586207,,,163.51949570835188,,
477,475.2116343,32.11137869397812,118.95066867144104,,,162.02092919657412,,
478,476.2116349,32.11137988714326,118.9506652887633,,,159.4748607119168,,
479,477.2116346,32.111381568047484,118.95066000563713,,,157.75630612877092,,
480,478.2116354,32.11138294580902,118.95065460795989,,,160.41032389045347,,
481,479.2116354,32.111384163258116,118.95064963949764,,,162.90922927633142,,
482,480.2116359,32.11138550581324,118.95064490584771,,,161.40873920493982,,
483,481.2116359,32.11138680980835,118.95063993973176,,,159.93120139986422,,
484,482.2116359,32.11138992147054,118.95063519252706,,,147.50482459656962,,
485,483.2116368,32.11139646752,118.95063182976978,,,114.30186349087478,,
486,484.2116365,32.11140132295791,118.9506305320989,,,99.54630081414814,,
487,485.211637,32.11140456414375,118.95063042605551,,,96.95178223029325,,
488,486.211637,32.111408590146716,118.95063059733538,,,90.14278537303016,,
489,487.2116382,32.11141494462377,118.95063107944317,,,86.22950451466681,,
490,488.2116382,32.11142033750977,118.95063124514564,,,88.96786131161821,,
491,489.211638,32.111424167701074,118.95063050536736,,,95.32254930363172,,
492,490.2116385,32.1114303826282,118.95062908101212,,,99.89213500480139,,
493,491.2116393,32.11143656206373,118.9506279464978,,,98.47112291274084,,
494,492.2116388,32.11144280535793,118.95062650511804,,,100.10393033457353,,
495,493.2116393,32.11144793227642,118.9506265604042,,,91.80263012948024,,
496,494.2116401,32.11145175877716,118.95062771905543,,,80.65285926523381,,
497,495.2116401,32.11145578015171,118.9506277931193,,,85.9622704655601,,
498,496.2116407,32.11146154494335,118.95062652421157,,,97.55521905221633,,
499,497.2116404,32.111468314342936,118.9506250348107,,,100.31523122348642,,
500,498.2116406,32.1114747714889,118.95062375315612,,,98.76458502376067,,
501,499.2116411,32.11148024544135,118.9506226432234,,,99.21597705501404,,
502,500.2116414,32.11148405003962,118.95062263300844,,,92.82495322685361,,
503,501.211642,32.111489555369495,118.95062234570364,,,92.16840819893673,,
504,502.2116423,32.11149661688438,118.95062222785789,,,91.12640909305333,,
505,503.2116425,32.11150198093966,118.95062259039472,,,86.82781849346372,,
506,504.2116424,32.11150498131172,118.95062271038152,,,87.0709393039142,,
507,505.2116427,32.11150829786402,118.95062273850431,,,88.64383324920345,,
508,506.2116431,32.111512898731924,118.95062277827218,,,89.39972496398707,,
509,507.2116441,32.11151643345433,118.95062273534488,,,90.46115910830213,,
510,508.2116442,32.11151935247667,118.95062248592083,,,92.30458879358719,,
511,509.2116443,32.11152422577364,118.95062188036579,,,94.79809244703767,,
512,510.2116197,32.11153126952319,118.95062037437715,,,99.65090804610145,,
513,511.2116172,32.111537029388735,118.95061899794763,,,100.49359669199589,,
514,512.211616,32.11154068923731,118.9506193637279,,,91.20800724107767,,
515,513.211616,32.11154630610134,118.95062080780546,,,81.0860896117938,,
516,514.2116165,32.11155347980302,118.95062178463063,,,82.7563385898568,,
517,515.2116071,32.1115583311931,118.9506220108027,,,88.8345479024448,,
518,516.2116159,32.11156087675444,118.95062190098469,,,90.75635329111947,,
519,517.2116252,32.11156510645453,118.95062137322901,,,93.25424914027997,,
520,518.2115494,32.11157158998453,118.9506211552901,,,91.99569615046471,,
521,519.2116141,32.111577967815336,118.95062168866617,,,86.20330033244522,,
522,520.2116143,32.11158381604481,118.95062155624974,,,90.65278967865152,,
523,521.2116146,32.1115880198578,118.9506205496783,,,98.73123769462973,,
524,522.2116154,32.11159170325856,118.95061999170512,,,97.90134931689954,,
525,523.2116153,32.1115961849634,118.95062005378934,,,90.94362890655736,,
526,524.2116156,32.11160225522288,118.95061989363003,,,91.04647543128453,,
527,525.2116169,32.11160905110913,118.95062024148021,,,87.95367307774791,,
528,526.2116174,32.11161590927947,118.95062101536737,,,84.9793273560224,,
529,527.2116168,32.111622763848786,118.95062190003296,,,84.1069602624251,,
530,528.211617,32.11162756980953,118.95062221829178,,,86.75588208157535,,
531,529.2116177,32.11162988406857,118.95062180483461,,,92.48802946116598,,
532,530.2116179,32.11163184197871,118.9506212569556,,,96.06939270451414,,
533,531.2116193,32.11163535371756,118.95062103776337,,,93.9156602722519,,
534,532.2116193,32.11164060365102,118.95062072239044,,,92.59035024892808,,
535,533.21162,32.11164696603609,118.95062035286425,,,92.77531238670588,,
536,534.2116199,32.111652934202446,118.95062033424455,,,90.17739694667875,,
537,535.2116202,32.11165720631549,118.95061942283073,,,97.07426661046111,,
538,536.21162,32.111662295331705,118.95061773255117,,,103.32140332855727,,
539,537.2116215,32.111668580458414,118.95061578116065,,,104.09814930551443,,
540,538.2116216,32.11167362936326,118.95061431989579,,,102.80104739271076,,
541,539.2116218,32.11167649825845,118.95061370001952,,,101.0070727302757,,
542,540.2116219,32.11167902456218,118.95061343591082,,,98.3362919288304,,
543,541.2116228,32.11168292499563,118.95061312667335,,,94.83630535859129,,
544,542.2116226,32.11168881642451,118.950612829483,,,92.33530991749285,,
545,543.211623,32.11169561221269,118.95061240959814,,,92.76193034851372,,
546,544.2116237,32.111702020509625,118.95061155025112,,,95.85745076789385,,
547,545.2116244,32.111708849741724,118.9506102812871,,,98.30229803874545,,
548,546.211624,32.11171567860075,118.95060906226914,,,98.07624343428188,,
549,547.2116245,32.11172060180414,118.95060840916148,,,96.66759157903925,,
550,548.2116252,32.11172431472952,118.95060807030151,,,94.33180777521488,,
551,549.2116251,32.111729249054505,118.95060817687555,,,90.44227634707477,,
552,550.2116259,32.1117366085084,118.95060894288795,,,85.39425143666449,,
553,551.2116262,32.111741130647516,118.95060951630548,,,84.01680238028791,,
554,552.2116265,32.11174655867865,118.95061000198913,,,85.5654956213773,,
555,553.2116265,32.11175410609438,118.95061025285806,,,88.61159022111383,,
556,554.2116266,32.11176149872415,118.95061013748949,,,90.61252021081361,,
557,555.2116269,32.1117680205015,118.9506099840871,,,91.0435099258433,,
558,556.2116275,32.1117714878222,118.95060956356417,,,93.74440237664749,,
559,557.2116281,32.111774823497136,118.9506091591234,,,94.98200520186163,,
560,558.2116283,32.11177969794978,118.95060921955297,,,91.24636686816507,,
561,559.2116287,32.11178430386786,118.95061023183983,,,82.52314627262638,,
562,560.2116288,32.11178955089509,118.95061063481172,,,83.96392322023212,,
563,561.2116293,32.11179656956961,118.95060934681004,,,98.38526497880412,,
564,562.2116289,32.11180322486823,118.95060875179158,,,94.13853643657535,,
565,563.2116296,32.111810120006126,118.95060818129802,,,93.72235986663759,,
566,564.2116301,32.1118145184835,118.95060810021464,,,91.61014778603408,,
567,565.2116308,32.111820026687994,118.95060748507588,,,93.94075487178759,,
568,566.2116303,32.111827421846435,118.95060668607576,,,95.13834535835736,,
569,567.2116306,32.111834206101,118.95060646915238,,,91.50898892000828,,
570,568.2116315,32.11184120054702,118.95060586632434,,,93.77679542087753,,
571,569.2116312,32.111847566025176,118.95060509541516,,,95.49543603076779,,
572,570.2116315,32.111851976838395,118.9506045305944,,,95.77819710857511,,
573,571.2116326,32.11185801264732,118.95060373364878,,,95.88397199792087,,
574,572.211632,32.11186476961496,118.95060255959403,,,97.86019545408544,,
575,573.2116321,32.111869746288065,118.950602076651,,,94.93080137066079,,
576,574.2116326,32.1118744249287,118.95060239259234,,,88.7828065753431,,
577,575.2116359,32.111881421443734,118.95060244855415,,,89.57162305544193,,
578,576.2116336,32.11188829403093,118.95060209527605,,,92.30495025823757,,
579,577.2116345,32.11189501169565,118.95060146540813,,,94.15409407347954,,
580,578.2116349,32.111899537068695,118.95060093500351,,,95.25207437561232,,
581,579.2116355,32.11190432746697,118.95060024156263,,,96.11845553964577,,
582,580.211635,32.11191120095413,118.95059942153469,,,95.47447409266795,,
583,581.2116349,32.11191816557839,118.95059822031887,,,97.54043325966757,,
584,582.2116363,32.1119243963344,118.95059590682175,,,106.36504930933006,,
585,583.2116358,32.11192844300092,118.95059569620338,,,96.81039551438084,,
586,584.2116365,32.11193461843887,118.95059606526308,,,89.0159602378925,,
587,585.2116371,32.111940360812525,118.95059596564755,,,90.17831156594775,,
588,586.2116373,32.111942818577894,118.950595864215,,,91.06395828920665,,
589,587.2116373,32.11194773346156,118.95059637567897,,,88.01482955177721,,
590,588.2116373,32.11195465351998,118.95059732089895,,,83.08480425327275,,
591,589.2116381,32.11195818320313,118.95059782933001,,,82.50932671608484,,
592,590.2116376,32.111961294455526,118.9505978568054,,,86.16977502157101,,
593,591.2116388,32.11196608780853,118.95059771598066,,,90.56958823003424,,
594,592.2116385,32.11197087742056,118.95059820474641,,,87.45324109764465,,
595,593.2116396,32.111976123853964,118.9505987281111,,,84.85573336128368,,
596,594.2116396,32.11198244300772,118.95059837474867,,,92.55746982142432,,
597,595.2116395,32.11198662954416,118.95059820368088,,,93.12683602826053,,
598,596.2116399,32.11199211847472,118.9505977276284,,,93.09950085917171,,
599,597.2116404,32.11200012064229,118.95059711525403,,,93.7871338181551,,
600,598.2116429,32.112007235888015,118.95059697978341,,,90.40032622960302,,
601,599.2116407,32.112011355177295,118.95059618362922,,,95.27859053269026,,
