"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.026839542E0,-5.270092544E-1,-1.133741055E0,1.335702860E-1
1.046756542E0,-3.334690475E-1,-1.284070777E0,2.370572323E-1
1.066673542E0,-6.695675880E-2,-1.270068157E0,6.178062809E-1
1.086590542E0,7.198185593E-2,-1.229105926E0,1.032715348E0
1.106507542E0,1.598198989E-1,-1.201424477E0,1.147205000E0
1.126424542E0,3.349527785E-1,-1.269551702E0,1.318952342E0
1.146341542E0,5.326360300E-1,-1.337110431E0,1.630150514E0
1.166258542E0,7.196074748E-1,-1.287213363E0,1.966372431E0
1.186175542E0,9.452053338E-1,-1.139156234E0,2.277071836E0
1.206091542E0,1.171188524E0,-9.310430852E-1,2.770633555E0
1.226008542E0,8.912685701E-1,-4.527628449E-1,2.950745924E0
1.245925542E0,-3.734461686E-1,-2.996419548E-1,2.455411329E0
1.265842542E0,-1.334852090E0,-2.689257636E-1,2.204032511E0
1.285759542E0,-2.148274924E0,-4.901852444E-2,2.469724728E0
1.305676542E0,-2.875862387E0,5.377046889E-1,2.723164104E0
1.325593542E0,-3.419818626E0,1.274754554E0,2.430958273E0
1.345510542E0,-3.653172817E0,1.777921933E0,1.550293336E0
1.365427542E0,-3.433880011E0,1.615385856E0,9.797799200E-1
1.385344542E0,-2.691678017E0,9.756649420E-1,7.856956297E-1
1.405261542E0,-2.104947056E0,9.630764714E-1,7.983554363E-2
1.425178542E0,-1.683042088E0,9.429997641E-1,-7.933613294E-1
1.445094542E0,-1.277136856E0,8.014994842E-1,-1.272834182E0
1.465011542E0,-8.847015622E-1,7.466911930E-1,-1.737874938E0
1.484928542E0,-7.306897026E-1,7.793569556E-1,-2.166170036E0
1.504845542E0,-7.232093596E-1,7.626612546E-1,-2.162571659E0
1.524762542E0,-9.262524614E-1,8.034004140E-1,-1.997433425E0
1.544679542E0,-1.061931546E0,8.622130246E-1,-2.088549417E0
1.564596542E0,-1.038998474E0,8.159378676E-1,-1.932552136E0
1.584513542E0,-8.712553051E-1,7.135863045E-1,-1.581546119E0
1.604430542E0,-5.269832343E-1,5.767836045E-1,-1.386999899E0
1.624347542E0,-2.122305393E-2,3.928486919E-1,-1.008182770E0
1.644264542E0,3.337789500E-1,3.455839667E-1,-6.083729678E-1
1.664180542E0,5.301959869E-1,4.166046866E-1,-4.249136531E-1
1.684097542E0,9.233329466E-1,1.924966981E-1,6.699154973E-2
1.704014542E0,1.134530575E0,-2.402922043E-1,1.118261282E0
1.723931542E0,8.805491620E-1,-4.948538806E-1,2.198772356E0
1.743848167E0,4.612921053E-1,-3.064812237E-1,2.759684644E0
1.763765167E0,2.628323436E-1,-3.187049011E-1,3.492140790E0
1.783682167E0,-4.184969187E-1,2.640309497E-1,4.383257625E0
1.803599167E0,-1.123038458E0,5.924050990E-1,4.499066409E0
1.823516167E0,-1.061732156E0,5.044119586E-1,4.539580597E0
1.843433167E0,-1.507110187E0,1.219779617E-1,3.413436098E0
1.863350167E0,-1.962781656E0,-3.432789212E-1,2.364244466E0
1.883267167E0,-1.815176298E0,-8.996288460E-1,1.521028606E0
1.903184167E0,-1.972713152E0,-1.146943776E0,8.905104786E-1
1.923100167E0,-2.424441259E0,-1.022885009E0,2.367315423E-1
1.943017167E0,-2.562686978E0,-9.688223840E-1,-2.633743805E-1
1.962934167E0,-2.707936200E0,-1.055416944E0,-7.741222358E-1
1.982851167E0,-2.776248636E0,-1.226853286E0,-1.214098316E0
2.002768167E0,-2.651154766E0,-1.301724105E0,-1.430716606E0
2.022685167E0,-2.539404535E0,-1.398408840E0,-1.661827805E0
2.042602167E0,-2.463454759E0,-1.558438653E0,-1.819654096E0
2.062519167E0,-2.521583391E0,-1.540830494E0,-1.814392186E0
2.082436167E0,-2.673576500E0,-1.346690217E0,-1.499038982E0
2.102353167E0,-2.516006024E0,-1.084745992E0,-1.410748365E0
2.122269167E0,-2.191096424E0,-8.821822163E-1,-1.305423054E0
2.142186167E0,-1.863674859E0,-6.975511926E-1,-1.121127003E0
2.162103167E0,-1.316010607E0,-5.714369106E-1,-1.048884653E0
2.182020167E0,-4.158849674E-1,-7.291765163E-1,-5.703999799E-1
2.201937167E0,1.939439571E-1,-7.656184108E-1,3.527619356E-1
2.221854167E0,9.767569095E-2,-4.965448954E-1,8.799170780E-1
2.241771167E0,3.809212491E-1,2.053405458E-1,5.895420098E-1
2.261688167E0,6.407218114E-1,4.878850959E-1,1.266059598E0
2.281605167E0,8.638512683E-1,-1.170391110E-1,2.861422688E0
2.301522167E0,1.828935966E-1,1.966708792E-1,3.596250465E0
2.321439167E0,-1.048114283E0,4.901805666E-1,3.110243348E0
2.341355167E0,-1.796963975E0,9.141886322E-1,3.611712257E0
2.361272167E0,-2.202200286E0,1.670781354E0,3.081466277E0
2.381189167E0,-2.258405185E0,2.129034077E0,2.017463062E0
2.401106167E0,-2.319738384E0,1.932696708E0,1.305939363E0
2.421023167E0,-1.938662184E0,1.275084776E0,4.412478501E-1
2.440940167E0,-1.570524117E0,8.297056485E-1,-5.761144638E-1
2.460857167E0,-1.201482364E0,5.876186779E-1,-1.365702000E0
2.480774167E0,-1.132524688E0,5.331538010E-1,-2.012525089E0
2.500691167E0,-1.267311195E0,6.297630329E-1,-2.292453521E0
2.520608167E0,-1.365590026E0,6.950625446E-1,-2.213661121E0
2.540525167E0,-1.152648465E0,7.795406312E-1,-2.380875117E0
2.560442167E0,-9.330755773E-1,8.257228906E-1,-2.392312855E0
2.580359167E0,-7.532965001E-1,6.736809580E-1,-2.282803861E0
2.600275167E0,-3.984041315E-1,5.607883269E-1,-2.358859180E0
2.620192167E0,1.364781064E-1,5.361201666E-1,-2.452066721E0
2.640109167E0,6.123201308E-1,4.945548686E-1,-2.162911382E0
2.660026167E0,8.094370794E-1,7.788648393E-1,-1.477622970E0
2.679943167E0,8.917424870E-1,1.854609043E0,-2.346972960E-1
2.699860167E0,1.198601441E0,1.906716798E0,1.113721504E0
2.719777167E0,1.447051096E0,1.255213306E0,1.401317976E0
2.739694959E0,1.312489414E0,7.699493703E-1,1.964945710E0
2.759611959E0,5.433504680E-1,6.873631503E-1,2.700192733E0
2.779528959E0,5.122985369E-1,2.348656958E-1,3.245129843E0
2.799444959E0,9.131301400E-1,-1.010947699E0,3.942283425E0
2.819361959E0,9.344581515E-2,-1.061218185E0,4.535580516E0
2.839278958E0,-1.250206920E0,1.164113393E-1,4.398467402E0
2.859195958E0,-1.980555730E0,7.925389186E-1,3.745002462E0
2.879112958E0,-2.168559208E0,6.798038699E-1,2.862917236E0
2.899029959E0,-2.465297216E0,6.475998911E-1,1.783727049E0
2.918946959E0,-2.505772228E0,7.620610379E-1,6.822870362E-1
2.938863959E0,-2.097491564E0,5.946764499E-1,-1.955086720E-1
2.958780958E0,-2.013648924E0,5.692593344E-2,-8.765759790E-1
2.978697958E0,-1.890525273E0,-2.281882852E-1,-1.581057292E0
2.998614958E0,-1.602568906E0,-3.773904079E-1,-2.189308053E0
3.018531959E0,-1.499153880E0,-3.511412701E-1,-2.728109679E0
3.038447958E0,-1.422233758E0,-3.829709905E-1,-3.110294219E0
3.058364959E0,-1.389596939E0,-4.314319830E-1,-3.082631627E0
3.078281959E0,-1.633810579E0,-3.383616322E-1,-3.007822934E0
3.098198959E0,-1.833296235E0,-1.225986437E-1,-3.010746542E0
3.118115958E0,-1.540659756E0,-2.912629679E-1,-2.527018670E0
3.138032958E0,-9.762616503E-1,-4.223271373E-1,-1.917220736E0
3.157949958E0,-4.476312554E-1,-3.250212827E-1,-1.353363206E0
3.177866959E0,4.875057578E-2,-2.756494403E-1,-7.171522290E-1
3.197783959E0,3.812495703E-1,-4.387186369E-1,1.192826146E-1
3.217700959E0,7.689290312E-1,-4.391614173E-1,1.400077196E0
3.237617958E0,8.327931976E-1,-2.072232762E-1,2.212438468E0
3.257533959E0,8.313574138E-1,3.862927207E-1,2.936961697E0
3.277450958E0,1.173090916E0,7.939570145E-1,3.190933755E0
3.297367958E0,1.783519472E0,7.794888834E-1,2.987348324E0
3.317284958E0,1.693307168E0,5.055376938E-1,3.328573118E0
3.337201959E0,-4.298788163E-1,1.009585298E0,2.926987517E0
3.357118959E0,-2.551321745E0,1.145830320E0,2.451290796E0
3.377035959E0,-3.392359225E0,1.313432424E0,2.274856326E0
3.396952958E0,-3.213161361E0,1.786320873E0,2.418578548E0
3.416869958E0,-2.839680693E0,2.118759934E0,1.621416528E0
3.436786958E0,-2.353090317E0,2.149993421E0,6.442707789E-1
3.456703959E0,-1.876252512E0,1.709319914E0,-2.935851896E-1
3.476619958E0,-1.353348003E0,1.019452109E0,-1.321178377E0
3.496536958E0,-7.359653530E-1,5.400626517E-1,-2.305844230E0
3.516453959E0,-1.546758109E-1,1.707789697E-1,-2.962653193E0
3.536370959E0,5.668904811E-2,1.089087769E-1,-3.155387946E0
3.556287958E0,-1.851503295E-1,2.879853842E-1,-3.242957017E0
3.576204958E0,-5.803832236E-1,4.692694616E-1,-3.552405118E0
3.596121958E0,-9.100568435E-1,7.347766140E-1,-3.396273351E0
3.616038959E0,-1.164495948E0,8.441050018E-1,-2.576617677E0
3.635955959E0,-1.294500163E0,9.283947350E-1,-1.554509178E0
3.655872959E0,-9.311392719E-1,8.058182377E-1,-9.130643588E-1
3.675789958E0,6.223600924E-2,4.881997492E-1,-8.364061922E-1
3.695705959E0,1.216319527E0,5.072605028E-1,1.581385320E-1
3.715622958E0,1.830222500E0,3.502334534E-1,1.594570207E0
3.735539292E0,1.753284105E0,-5.091718845E-2,2.563950269E0
3.755456292E0,1.811533629E0,-7.106743911E-1,3.169752216E0
3.775373292E0,2.924132614E0,-1.325046164E0,3.365509395E0
3.795290292E0,3.953465348E0,-1.619651546E0,3.507726544E0
3.815207292E0,2.841855858E0,-1.110156603E0,3.068256832E0
3.835124292E0,8.965945065E-1,-2.356427908E-1,2.768030959E0
3.855041292E0,-1.124880038E0,1.301952001E-1,2.753705281E0
3.874958292E0,-2.569933725E0,1.149943397E-1,3.149919630E0
3.894874292E0,-3.357904214E0,-5.805624408E-1,3.452508363E0
3.914791292E0,-4.235914223E0,-1.332625617E0,3.110687152E0
3.934708292E0,-4.612866966E0,-1.668759094E0,1.963224290E0
3.954625292E0,-4.036444647E0,-1.653612321E0,1.340808064E0
3.974542292E0,-2.935165433E0,-1.463735687E0,-8.351893866E-1
3.994459292E0,-2.279936095E0,-1.155085219E0,-2.397775324E0
4.014376292E0,-1.230348313E0,-9.751543339E-1,-2.915694789E0
4.034293292E0,-1.819741219E-1,-1.101175864E0,-3.393099482E0
4.054210292E0,9.503274947E-2,-1.095368337E0,-3.784008068E0
4.074127292E0,-1.390555590E-1,-9.261707465E-1,-4.075004110E0
4.094044292E0,-3.638342232E-1,-7.030415089E-1,-4.177255540E0
4.113960292E0,-5.513944826E-1,-8.169201998E-1,-3.670016014E0
4.133877292E0,-5.144109897E-1,-1.090857722E0,-2.739517012E0
4.153794292E0,-6.175484186E-1,-1.116006158E0,-1.945169258E0
4.173711292E0,-9.670055079E-1,-3.163552706E-1,-1.098479567E0
4.193628292E0,-9.770678352E-1,2.457627862E-1,-1.499845898E-1
4.213545292E0,-7.751210864E-1,-3.820398214E-1,1.768999082E0
4.233462292E0,-8.013857558E-1,2.189381728E-1,2.542792119E0
4.253379292E0,2.187260650E-1,1.286045674E0,3.561192899E0
4.273296292E0,1.468669275E0,2.018572572E0,3.924061747E0
4.293213292E0,2.395086774E0,1.842261039E0,3.838273737E0
4.313129292E0,2.613739895E0,1.564309112E0,3.946553062E0
4.333046292E0,1.543640959E0,1.692784134E0,4.119494405E0
4.352963292E0,-1.044389314E0,9.940405481E-1,3.797408132E0
4.372880292E0,-2.702111204E0,7.719654903E-2,3.683859882E0
4.392797292E0,-3.631077358E0,-2.737257063E-1,3.121627877E0
4.412714292E0,-3.925216864E0,-6.953804138E-1,2.561442398E0
4.432631292E0,-3.794430730E0,-9.229464456E-1,1.778111383E0
4.452548292E0,-3.226110020E0,-9.817211956E-1,5.317481303E-1
4.472465292E0,-2.234097725E0,-1.010082823E0,-7.959504765E-1
4.492382292E0,-1.386098550E0,-1.122158598E0,-2.119352549E0
4.512299292E0,-6.865829855E-1,-1.303967390E0,-3.029786246E0
4.532216292E0,-1.404050964E-1,-1.271395914E0,-3.518262641E0
4.552133292E0,-4.356263369E-2,-1.046093339E0,-4.056367865E0
4.572049292E0,-3.139171278E-1,-6.952653699E-1,-4.668278983E0
4.591966292E0,-6.359998924E-1,-4.711253679E-1,-5.063238519E0
4.611883292E0,-9.091826847E-1,-5.917139581E-1,-4.615755199E0
4.631800292E0,-8.416090447E-1,-7.668493228E-1,-2.833792255E0
4.651717292E0,-1.267779557E0,-3.744504279E-1,-2.145211861E0
4.671634292E0,-1.346418760E0,1.353121716E-1,-1.737255133E0
4.691551292E0,-1.015859872E0,1.003326950E0,-1.847497952E-1
4.711468292E0,4.174767257E-1,2.336287466E0,1.368489368E0
4.731385292E0,1.606011454E0,2.858347052E0,3.115647930E0
4.751305959E0,1.241027960E0,1.340326108E0,4.262688623E0
4.771222958E0,2.627865599E0,-1.780759294E-1,4.420137768E0
4.791138959E0,4.216422822E0,-6.980939604E-1,4.188716083E0
4.811055958E0,4.723310053E0,-9.211270845E-1,3.289896126E0
4.830972958E0,2.405381674E0,-1.682370535E0,3.324797571E0
4.850889958E0,-1.178933161E0,-2.021603914E0,3.967635198E0
4.870806959E0,-3.642664786E0,-1.925447038E0,4.287731663E0
4.890723959E0,-4.432250860E0,-1.296097330E0,4.152432940E0
4.910640959E0,-4.094488787E0,-6.826521217E-1,3.003610016E0
4.930557958E0,-3.744238231E0,-2.651688910E-1,1.591497495E0
4.950474958E0,-2.665554704E0,2.720401002E-1,2.342458910E-1
4.970391958E0,-1.576599667E0,4.438595089E-1,-1.137871674E0
4.990308959E0,-1.035534291E0,4.407338798E-3,-2.468080491E0
5.010224958E0,-7.239601421E-1,-3.062562521E-1,-3.383283176E0
5.030141959E0,-7.897410259E-1,-3.992046154E-1,-4.060719362E0
5.050058959E0,-1.013053208E0,-5.104479662E-1,-4.613046768E0
5.069975959E0,-1.575272934E0,-6.438533608E-1,-4.956022219E0
5.089892958E0,-1.983373795E0,-7.699636960E-1,-5.012932000E0
5.109809958E0,-1.356139171E0,-9.602967051E-1,-4.128410239E0
5.129726958E0,-1.257768539E0,-9.656525353E-1,-2.520775014E0
5.149643959E0,-9.634968862E-1,-1.196917296E0,-1.186574888E0
5.169560959E0,-2.610694081E-1,-1.121677664E0,-9.973654211E-2
5.189477959E0,6.892387909E-1,-1.331125075E0,1.225082311E0
5.209394958E0,1.565448442E0,-1.522526371E0,1.839714723E0
5.229311958E0,1.721933381E0,-9.388891715E-1,2.046547113E0
5.249228959E0,2.008179438E0,-3.055901080E-1,3.328293622E0
5.269144958E0,2.422680662E0,3.163247189E-1,3.597171401E0
5.289061958E0,2.729282338E0,9.208718535E-1,3.423419634E0
5.308978959E0,2.544856479E0,1.281955839E0,3.231236858E0
5.328895959E0,1.443312094E0,1.109041393E0,3.601277901E0
5.348812959E0,-3.876259589E-1,1.357766744E0,2.902308758E0
5.368729958E0,-1.904967311E0,1.529435441E0,2.198080046E0
5.388646958E0,-2.906021740E0,1.441564946E0,2.438789449E0
5.408563958E0,-3.516591507E0,1.284150006E0,2.629271854E0
5.428480959E0,-3.802079473E0,1.465233451E0,2.888250298E0
5.448397959E0,-3.495330446E0,1.718232532E0,1.667946916E0
5.468314958E0,-2.771614718E0,1.587607343E0,-2.765604365E-1
5.488231958E0,-1.945634404E0,1.228683319E0,-2.034884257E0
5.508148958E0,-1.383481044E0,6.562347668E-1,-3.271003772E0
5.528064958E0,-1.029080865E0,1.611579611E-1,-3.923884576E0
5.547981958E0,-9.076663555E-1,-2.902560591E-1,-3.803233713E0
5.567898958E0,-1.041053478E0,-3.341449126E-1,-3.714353696E0
5.587815959E0,-1.210648167E0,-1.205049750E-1,-3.776955156E0
5.607732959E0,-1.375941790E0,-6.098693434E-2,-3.648110590E0
5.627649959E0,-1.556502348E0,-2.847696349E-2,-3.195726133E0
5.647566958E0,-1.141880525E0,1.476407334E-1,-2.315295669E0
5.667483958E0,-3.364984900E-1,3.432268079E-1,-1.116478466E0
5.687400959E0,2.783644487E-1,1.962126768E-1,3.519556046E-2
5.707317959E0,7.331116194E-1,2.178200389E-1,3.754883087E-1
5.727234959E0,1.628879330E0,4.745439425E-2,5.802110231E-1
5.747148917E0,1.994192606E0,-9.507207200E-2,2.294707623E0
5.767065917E0,1.705891984E0,-8.498319110E-1,5.542616647E0
5.786981917E0,1.847432025E0,-1.215309860E0,4.433512689E0
5.806898917E0,2.084292644E0,-1.671634463E0,3.266507848E0
5.826815917E0,3.567626005E-1,-1.989966969E0,4.169417932E0
5.846732917E0,-1.597965539E0,-1.525041697E0,4.406484520E0
5.866649917E0,-3.206609263E0,-1.165074237E0,4.003983829E0
5.886566917E0,-3.477604027E0,-1.196077198E0,3.255226230E0
5.906483917E0,-2.694278567E0,-1.102274629E0,2.113729282E0
5.926400917E0,-1.566776344E0,-9.750182399E-1,5.436980850E-1
5.946317917E0,-6.085685572E-1,-8.658307701E-1,-8.529532278E-1
5.966234917E0,-2.792714980E-1,-8.500098856E-1,-2.090273761E0
5.986151917E0,-4.034498401E-1,-8.624866743E-1,-3.085349413E0
6.006068917E0,-5.998841263E-1,-7.728359214E-1,-3.927063707E0
6.025985917E0,-9.100129893E-1,-6.649746732E-1,-4.506307601E0
6.045901917E0,-1.144572291E0,-4.942761757E-1,-4.653304848E0
6.065818917E0,-1.414051019E0,-4.233418850E-1,-4.419901541E0
6.085735917E0,-1.549159561E0,-3.487274299E-1,-3.590981539E0
6.105652917E0,-1.505898351E0,-1.780938365E-1,-2.675258451E0
6.125569917E0,-1.112803491E0,-2.523253356E-1,-1.686115385E0
6.145486917E0,-5.628241812E-1,-5.642600381E-1,-7.736398405E-1
6.165403917E0,2.791576235E-1,-5.443262952E-1,-1.329896575E-1
6.185320917E0,6.433513042E-1,-1.416155431E-1,1.120844582E0
6.205237917E0,8.413599533E-1,2.468298848E-1,2.707445619E0
6.225154917E0,1.504439032E0,4.249390885E-1,3.201197957E0
6.245071917E0,2.127513947E0,4.502168211E-1,3.291567845E0
6.264988917E0,2.168786080E0,1.420588352E-1,3.487663577E0
6.284904917E0,6.642739575E-1,3.844676219E-1,4.355877453E0
6.304821917E0,-1.656373230E0,7.478318386E-1,4.636825640E0
6.324738917E0,-3.412601116E0,1.659934623E-1,3.483727232E0
6.344655917E0,-3.688186821E0,8.253315657E-2,2.823096528E0
6.364572917E0,-2.825508505E0,1.107281089E0,2.357630095E0
6.384489917E0,-2.043185549E0,1.777950877E0,1.051736925E0
6.404406917E0,-1.538159340E0,1.689356058E0,-1.859543216E-1
6.424323917E0,-1.254341486E0,8.902198720E-1,-1.139845694E0
6.444240917E0,-9.057471532E-1,3.990293451E-1,-1.985237303E0
6.464157917E0,-8.257654291E-1,-6.040020280E-2,-2.743473823E0
6.484074917E0,-8.918158695E-1,-3.207686759E-1,-3.270413788E0
6.503991917E0,-9.622552299E-1,-2.535691845E-1,-3.623189757E0
6.523908917E0,-1.026729992E0,1.911564432E-2,-3.992316880E0
6.543825917E0,-9.026757570E-1,1.801303487E-1,-4.211463506E0
6.563741917E0,-7.207693166E-1,8.245107628E-2,-3.799426006E0
6.583658917E0,-6.825674102E-1,1.440099780E-1,-2.776410019E0
6.603575917E0,-1.608911088E-1,3.650494938E-1,-2.233158077E0
6.623492917E0,4.787419510E-1,4.035845453E-1,-1.349652563E0
6.643409917E0,1.061588607E0,2.741837443E-1,-1.646342039E-2
6.663326917E0,1.502525677E0,1.496590095E-1,1.019881879E0
6.683243917E0,1.663141528E0,1.681213371E-1,1.566422296E0
6.703160917E0,1.634252190E0,4.897185635E-2,2.391139904E0
6.723077917E0,1.671853149E0,-4.355846755E-3,3.488334838E0
6.742994667E0,2.317344826E0,7.974831048E-2,3.761828994E0
6.762911667E0,2.312028684E0,-2.641623659E-1,3.643281959E0
6.782827667E0,3.243440290E-1,-8.967064807E-1,4.194292572E0
6.802744667E0,-1.674014572E0,-9.799562135E-1,4.585800498E0
6.822661667E0,-3.173268732E0,-7.848858634E-1,4.462775080E0
6.842578667E0,-3.617144613E0,-6.201429744E-1,3.388349789E0
6.862495667E0,-3.435196511E0,-6.772658859E-1,2.100501711E0
6.882412667E0,-2.468829519E0,-6.840346228E-1,5.584810156E-1
6.902329667E0,-1.329152371E0,-5.805576899E-1,-7.514204210E-1
6.922246667E0,-4.739772011E-1,-4.841037747E-1,-1.875386247E0
6.942163667E0,-1.174104823E-1,-6.751867622E-1,-2.754347890E0
6.962080667E0,-9.645508468E-2,-8.801006075E-1,-3.406427625E0
6.981997667E0,-2.663333640E-1,-9.660058533E-1,-3.771267570E0
7.001914667E0,-6.016583177E-1,-1.029981190E0,-3.649029772E0
7.021831667E0,-1.094214316E0,-1.013193103E0,-3.111249070E0
7.041747667E0,-1.390726768E0,-8.283259249E-1,-2.774356477E0
7.061664667E0,-1.241071815E0,-5.363878959E-1,-2.792992723E0
7.081581667E0,-6.849720776E-1,-3.833354913E-1,-2.441121318E0
7.101498667E0,4.708850473E-2,-5.107877626E-1,-1.829539399E0
7.121415667E0,6.061204742E-1,-5.133613414E-1,-1.237056239E0
7.141332667E0,7.271743566E-1,-2.556423149E-1,-3.338467777E-1
7.161249667E0,5.659385544E-1,1.432078131E-1,1.002817365E0
7.181166667E0,8.116126822E-1,2.321951445E-1,2.444360676E0
7.201083667E0,1.523200116E0,1.826101894E-1,3.163892722E0
7.221000667E0,1.901407234E0,5.946464829E-2,3.425877219E0
7.240917667E0,1.944763461E0,3.566337425E-2,3.725910133E0
7.260834667E0,7.741637510E-1,5.466358357E-1,4.471612562E0
7.280751667E0,-1.651605410E0,1.229886091E0,4.440317679E0
7.300668667E0,-3.145443002E0,8.798523932E-1,3.589333794E0
7.320584667E0,-3.714453683E0,4.466028763E-1,3.239249883E0
7.340501667E0,-3.193282582E0,8.862770945E-1,2.794237010E0
7.360418667E0,-2.517838542E0,1.480744214E0,1.403467412E0
7.380335667E0,-1.699210955E0,1.193327764E0,4.044928372E-2
7.400252667E0,-1.174701532E0,4.976514079E-1,-1.047484830E0
7.420169667E0,-7.826433831E-1,5.744699344E-2,-2.177560412E0
7.440086667E0,-5.534176192E-1,-2.752964512E-1,-3.104487934E0
7.460003667E0,-4.712241858E-1,-3.066410720E-1,-3.578403593E0
7.479920667E0,-5.774809581E-1,-1.310024813E-1,-3.630123970E0
7.499837667E0,-6.826481017E-1,7.077557534E-2,-3.647450439E0
7.519754667E0,-5.727602085E-1,5.890923589E-2,-3.660593226E0
7.539671667E0,-4.395113732E-1,9.002665579E-2,-3.469030255E0
7.559588667E0,-3.377246511E-1,3.803032715E-1,-2.851494700E0
7.579505667E0,1.501769632E-2,7.071553174E-1,-1.657383921E0
7.599421667E0,8.849499227E-1,5.813548847E-1,-5.708057767E-1
7.619338667E0,1.349206566E0,2.756658856E-1,-1.639138269E-1
7.639255667E0,1.184561837E0,2.351128869E-1,6.359262174E-1
7.659172667E0,1.066040969E0,4.083490759E-1,1.824427763E0
7.679089667E0,1.335182751E0,3.092496610E-1,2.552417806E0
7.699006667E0,1.871595789E0,-8.835953238E-2,3.072293749E0
7.718923667E0,2.532210121E0,-3.264551662E-1,3.213988157E0
7.738840667E0,1.801894494E0,-8.401313071E-1,3.540698408E0
7.758757667E0,-7.983715162E-2,-1.014566760E0,4.098283045E0
7.778674667E0,-1.591872594E0,-8.321972202E-1,3.811150843E0
7.798591667E0,-2.566133035E0,-6.719880429E-1,3.434159215E0
7.818508667E0,-2.906725453E0,-6.523457837E-1,2.916725653E0
7.838425667E0,-2.737152983E0,-5.459935556E-1,1.916686885E0
7.858342667E0,-2.264009156E0,-3.303829968E-1,5.773096347E-1
