"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.804399581E-1,-3.459909668E2,7.274702148E2,-2.228916931E1
9.003559579E-1,-3.452373047E2,7.273809814E2,-2.241012573E1
9.202719582E-1,-3.447686157E2,7.273065796E2,-2.217587280E1
9.401879581E-1,-3.448954468E2,7.274925537E2,-2.194631958E1
9.601039579E-1,-3.442037354E2,7.276395874E2,-2.185350037E1
9.800199582E-1,-3.445149536E2,7.282254028E2,-2.209762573E1
9.999359581E-1,-3.445573120E2,7.286210938E2,-2.161827087E1
1.019851958E0,-3.446269531E2,7.292764282E2,-2.164637756E1
1.039767958E0,-3.443806152E2,7.303828125E2,-2.127865601E1
1.059683958E0,-3.444638062E2,7.304041748E2,-2.105354309E1
1.079599958E0,-3.438266602E2,7.309609375E2,-2.125862122E1
1.099515958E0,-3.439645996E2,7.312296753E2,-2.076338196E1
1.119431958E0,-3.435026245E2,7.312179565E2,-2.066766357E1
1.139347958E0,-3.433457642E2,7.312807007E2,-2.048977661E1
1.159263958E0,-3.430640259E2,7.314853516E2,-2.028881836E1
1.179179958E0,-3.429387207E2,7.310266724E2,-2.044163513E1
1.199095958E0,-3.433392944E2,7.312018433E2,-2.023948669E1
1.219011958E0,-3.436394653E2,7.308237915E2,-2.039663696E1
1.238927958E0,-3.437072144E2,7.311224365E2,-2.024380493E1
1.258843958E0,-3.435325317E2,7.309897461E2,-2.055044556E1
1.278759958E0,-3.439953613E2,7.308167725E2,-2.027606201E1
1.298675958E0,-3.436537476E2,7.311215210E2,-2.012246704E1
1.318591958E0,-3.435811768E2,7.312868042E2,-2.041784668E1
1.338507958E0,-3.435364380E2,7.314276733E2,-2.046551514E1
1.358423958E0,-3.438367920E2,7.311436768E2,-2.068495178E1
1.378339958E0,-3.436871338E2,7.311926270E2,-2.059767151E1
1.398255958E0,-3.437467651E2,7.312224731E2,-1.994313049E1
1.418171958E0,-3.433834229E2,7.310618896E2,-1.989157104E1
1.438087958E0,-3.432742920E2,7.310207520E2,-2.010461426E1
1.458003958E0,-3.430755615E2,7.311835938E2,-2.005735779E1
1.477919958E0,-3.428806763E2,7.315645752E2,-1.981613159E1
1.497835958E0,-3.427824707E2,7.316805420E2,-1.968199158E1
1.517752125E0,-3.422666626E2,7.319719238E2,-1.940354919E1
1.537668125E0,-3.417543945E2,7.323472900E2,-1.987089539E1
1.557584125E0,-3.411282959E2,7.324018555E2,-1.923419189E1
1.577500125E0,-3.407167969E2,7.324741211E2,-1.954734802E1
1.597416125E0,-3.401396484E2,7.325751343E2,-1.960113525E1
1.617332125E0,-3.396690674E2,7.321168213E2,-1.969544983E1
1.637248125E0,-3.395179443E2,7.318524170E2,-1.987257385E1
1.657164125E0,-3.387984009E2,7.311686401E2,-1.989877319E1
1.677080125E0,-3.384642944E2,7.304579468E2,-2.028530884E1
1.696996125E0,-3.383559570E2,7.293757324E2,-2.047357178E1
1.716912125E0,-3.380418091E2,7.284071045E2,-2.038301086E1
1.736828125E0,-3.378122559E2,7.281354980E2,-2.069950867E1
1.756744125E0,-3.377850342E2,7.281397095E2,-2.036784363E1
1.776660125E0,-3.371900635E2,7.281430054E2,-2.079508972E1
1.796576125E0,-3.363533325E2,7.278503418E2,-2.044471741E1
1.816492125E0,-3.355486450E2,7.273626099E2,-2.055641174E1
1.836408125E0,-3.357618408E2,7.265608521E2,-2.103111267E1
1.856324125E0,-3.345428467E2,7.259248047E2,-2.086819458E1
1.876240125E0,-3.340888062E2,7.251380615E2,-2.081156921E1
1.896156125E0,-3.332055054E2,7.245604858E2,-2.116105652E1
1.916073125E0,-3.328435059E2,7.238602905E2,-2.053588867E1
1.935989125E0,-3.322592163E2,7.232225342E2,-2.113259888E1
1.955904125E0,-3.306919556E2,7.224271240E2,-2.121052551E1
1.975821125E0,-3.297547607E2,7.215695190E2,-2.075314331E1
1.995737125E0,-3.288721924E2,7.215888672E2,-2.036085510E1
2.015653125E0,-3.282346191E2,7.211882935E2,-1.985833740E1
2.035569125E0,-3.275393066E2,7.215548096E2,-1.931297302E1
2.055485125E0,-3.273660278E2,7.216941528E2,-1.965245056E1
2.075401125E0,-3.265851440E2,7.217088013E2,-1.891363525E1
2.095317125E0,-3.262952881E2,7.218694458E2,-1.881880188E1
2.115233125E0,-3.262406006E2,7.219501953E2,-1.871237183E1
2.135149125E0,-3.259903564E2,7.221523438E2,-1.825836182E1
2.155065125E0,-3.259295654E2,7.224025879E2,-1.834542847E1
2.174981125E0,-3.256883545E2,7.224057007E2,-1.812347412E1
2.194897125E0,-3.258494873E2,7.221288452E2,-1.817724609E1
2.214813125E0,-3.257317505E2,7.214373169E2,-1.807519531E1
2.234729125E0,-3.257727051E2,7.212291260E2,-1.861805725E1
2.254645125E0,-3.256519775E2,7.208236084E2,-1.893025208E1
2.274561125E0,-3.257644043E2,7.208611450E2,-1.866448975E1
2.294477125E0,-3.260486450E2,7.212533569E2,-1.894102478E1
2.314393125E0,-3.263071289E2,7.210445557E2,-1.867018127E1
2.334309125E0,-3.257904053E2,7.210093994E2,-1.842028809E1
2.354225125E0,-3.261351929E2,7.207952271E2,-1.862525940E1
2.374141125E0,-3.257154541E2,7.202807007E2,-1.860308838E1
2.394057125E0,-3.257172852E2,7.202019653E2,-1.888220215E1
2.413973125E0,-3.253059692E2,7.198523560E2,-1.873674011E1
2.433889125E0,-3.253377686E2,7.195747681E2,-1.911189270E1
2.453805125E0,-3.255065308E2,7.192644653E2,-1.935873413E1
2.473721125E0,-3.255272827E2,7.185327148E2,-1.918736267E1
2.493637125E0,-3.251057739E2,7.179711304E2,-1.993960571E1
2.513553125E0,-3.255433960E2,7.172797241E2,-2.005484009E1
2.533470000E0,-3.255534668E2,7.170742188E2,-1.957426453E1
2.553386000E0,-3.254702148E2,7.167272339E2,-2.015214539E1
2.573302000E0,-3.255852661E2,7.166110840E2,-2.032484436E1
2.593218000E0,-3.251825562E2,7.166587524E2,-2.023251343E1
2.613134000E0,-3.253068237E2,7.165630493E2,-2.000015259E1
2.633050000E0,-3.250113525E2,7.170171509E2,-1.913728333E1
2.652966000E0,-3.247434692E2,7.171393433E2,-1.962377930E1
2.672882000E0,-3.245872803E2,7.169981689E2,-1.929669189E1
2.692798000E0,-3.241305542E2,7.170103149E2,-1.915518188E1
2.712714000E0,-3.240622559E2,7.174995728E2,-1.875619507E1
2.732630000E0,-3.240672607E2,7.176523438E2,-1.896322632E1
2.752546000E0,-3.246152954E2,7.176091919E2,-1.891566467E1
2.772462000E0,-3.249265137E2,7.179837036E2,-1.904066467E1
2.792378000E0,-3.248552856E2,7.176036377E2,-1.897163391E1
2.812294000E0,-3.247387085E2,7.173423462E2,-1.866664124E1
2.832210000E0,-3.244128418E2,7.167781982E2,-1.898350525E1
2.852126000E0,-3.242146606E2,7.162378540E2,-1.889204407E1
2.872043000E0,-3.237362671E2,7.158937988E2,-1.819609070E1
2.891959000E0,-3.235891113E2,7.154053955E2,-1.830897522E1
2.911875000E0,-3.224727173E2,7.149389648E2,-1.796931458E1
2.931791000E0,-3.221044312E2,7.147029419E2,-1.778648376E1
2.951707000E0,-3.220824585E2,7.144399414E2,-1.752194214E1
2.971623000E0,-3.215888672E2,7.139473267E2,-1.750816345E1
2.991539000E0,-3.211348267E2,7.136663818E2,-1.774276733E1
3.011455000E0,-3.210999146E2,7.131093750E2,-1.760421753E1
3.031371000E0,-3.206118164E2,7.124555664E2,-1.766514587E1
3.051287000E0,-3.208334351E2,7.120617676E2,-1.761427307E1
3.071203000E0,-3.208917847E2,7.113028564E2,-1.757098389E1
3.091119000E0,-3.197384033E2,7.110468140E2,-1.754690552E1
3.111035000E0,-3.197757568E2,7.102402344E2,-1.735012817E1
3.130951000E0,-3.200356445E2,7.102076416E2,-1.701266479E1
3.150867000E0,-3.198742065E2,7.100589600E2,-1.671669006E1
3.170783000E0,-3.197029419E2,7.104503784E2,-1.622842407E1
3.190699000E0,-3.204639893E2,7.109179077E2,-1.660237122E1
3.210615000E0,-3.203042603E2,7.118589478E2,-1.664648438E1
3.230531000E0,-3.203515015E2,7.124216919E2,-1.623196411E1
3.250447000E0,-3.201230469E2,7.129584961E2,-1.614045715E1
3.270363000E0,-3.202623901E2,7.135233765E2,-1.614262390E1
3.290279000E0,-3.194443359E2,7.138179321E2,-1.601998901E1
3.310195000E0,-3.197106934E2,7.140601196E2,-1.607827759E1
3.330111000E0,-3.203114624E2,7.145156250E2,-1.586766052E1
3.350027000E0,-3.204003906E2,7.149409790E2,-1.614079285E1
3.369943000E0,-3.206738892E2,7.147986450E2,-1.612776184E1
3.389859000E0,-3.210016479E2,7.148984985E2,-1.599554443E1
3.409775000E0,-3.213488770E2,7.148770752E2,-1.671258545E1
3.429691000E0,-3.213996582E2,7.144571533E2,-1.693496704E1
3.449607000E0,-3.220158691E2,7.142891846E2,-1.719741821E1
3.469523000E0,-3.218438721E2,7.143831787E2,-1.748744202E1
3.489439000E0,-3.219609985E2,7.145330200E2,-1.748200989E1
3.509355000E0,-3.226137695E2,7.148430786E2,-1.787829590E1
3.529269875E0,-3.227990723E2,7.150316162E2,-1.766033936E1
3.549186875E0,-3.230101318E2,7.149315796E2,-1.791375732E1
3.569101875E0,-3.229343262E2,7.149159546E2,-1.811402893E1
3.589018875E0,-3.230029297E2,7.149786987E2,-1.792292786E1
3.608934875E0,-3.230460815E2,7.150274048E2,-1.850297546E1
3.628850875E0,-3.229106445E2,7.151463013E2,-1.823921204E1
3.648766875E0,-3.223400269E2,7.152454834E2,-1.840476990E1
3.668682875E0,-3.225876465E2,7.156588135E2,-1.807301331E1
3.688598875E0,-3.227261963E2,7.160830078E2,-1.749058533E1
3.708514875E0,-3.228938599E2,7.162872314E2,-1.803733826E1
3.728430875E0,-3.227824097E2,7.165172729E2,-1.746620178E1
3.748346875E0,-3.229443970E2,7.170515137E2,-1.755953979E1
3.768262875E0,-3.230758057E2,7.172622070E2,-1.762420654E1
3.788178875E0,-3.235096436E2,7.172811279E2,-1.717752075E1
3.808094875E0,-3.231308594E2,7.177907104E2,-1.690267944E1
3.828010875E0,-3.236535034E2,7.181011963E2,-1.736936951E1
3.847926875E0,-3.245294189E2,7.182755737E2,-1.745616150E1
3.867842875E0,-3.248522949E2,7.188379517E2,-1.786924744E1
3.887758875E0,-3.252254028E2,7.187498169E2,-1.770233154E1
3.907674875E0,-3.254458618E2,7.193818970E2,-1.801220703E1
3.927590875E0,-3.259215698E2,7.194144287E2,-1.805357361E1
3.947506875E0,-3.257406006E2,7.194489746E2,-1.817282104E1
3.967422875E0,-3.258442993E2,7.193906250E2,-1.824108887E1
3.987338875E0,-3.257442627E2,7.190986938E2,-1.771517944E1
4.007254875E0,-3.257973633E2,7.192742310E2,-1.790536499E1
4.027170875E0,-3.261669312E2,7.189499512E2,-1.810188293E1
4.047086875E0,-3.258560181E2,7.191610107E2,-1.794276428E1
4.067002875E0,-3.257238770E2,7.187542114E2,-1.786582947E1
4.086918875E0,-3.251973267E2,7.184251099E2,-1.814089966E1
4.106835875E0,-3.251388550E2,7.185185547E2,-1.823400879E1
4.126751875E0,-3.249511719E2,7.180350952E2,-1.810267639E1
4.146667875E0,-3.244402466E2,7.175732422E2,-1.773257446E1
4.166583875E0,-3.243164062E2,7.180512695E2,-1.758016968E1
4.186499875E0,-3.241728516E2,7.181809082E2,-1.782682800E1
4.206415875E0,-3.242587891E2,7.181121826E2,-1.724447632E1
4.226331875E0,-3.246790161E2,7.191465454E2,-1.729701233E1
4.246247875E0,-3.249036255E2,7.197798462E2,-1.694651794E1
4.266163875E0,-3.252988892E2,7.207006836E2,-1.674435425E1
4.286079875E0,-3.254854736E2,7.219167480E2,-1.699932861E1
4.305995875E0,-3.261104126E2,7.224113159E2,-1.678973389E1
4.325911875E0,-3.262050171E2,7.227391968E2,-1.707316589E1
4.345827875E0,-3.267242432E2,7.231029663E2,-1.695144653E1
4.365743875E0,-3.267567139E2,7.229966431E2,-1.670715332E1
4.385659875E0,-3.277015991E2,7.231623535E2,-1.760404968E1
4.405575875E0,-3.285966797E2,7.235466919E2,-1.786610413E1
4.425491875E0,-3.295346680E2,7.237310181E2,-1.828799438E1
4.445407875E0,-3.310002441E2,7.238087158E2,-1.844151306E1
4.465323875E0,-3.319367676E2,7.237091064E2,-1.896636963E1
4.485239875E0,-3.329037476E2,7.239208984E2,-1.939184570E1
4.505155875E0,-3.337548218E2,7.241037598E2,-1.993780518E1
4.525072833E0,-3.344966431E2,7.240868530E2,-2.023562622E1
4.544988833E0,-3.350969238E2,7.244880371E2,-2.049290466E1
4.564904833E0,-3.356387329E2,7.247902222E2,-2.065182495E1
4.584820833E0,-3.364566040E2,7.251362915E2,-2.087155151E1
4.604737833E0,-3.361751709E2,7.251029053E2,-2.053189087E1
4.624653833E0,-3.364158325E2,7.252268066E2,-2.072755432E1
4.644569833E0,-3.366748047E2,7.255360718E2,-2.063674927E1
4.664485833E0,-3.367455444E2,7.253869629E2,-2.073992920E1
4.684401833E0,-3.365819702E2,7.255647583E2,-2.049530029E1
4.704317833E0,-3.363598633E2,7.259539795E2,-2.042370605E1
4.724233833E0,-3.364272461E2,7.261632080E2,-2.034684753E1
4.744149833E0,-3.359411621E2,7.262081909E2,-2.040653992E1
4.764065833E0,-3.364060059E2,7.258454590E2,-2.029748535E1
4.783981833E0,-3.360054932E2,7.256652832E2,-2.026498413E1
4.803897833E0,-3.365018311E2,7.253484497E2,-2.007080078E1
4.823813833E0,-3.370120850E2,7.255785522E2,-2.095524597E1
4.843729833E0,-3.377748413E2,7.253339844E2,-2.124537659E1
4.863645833E0,-3.380545044E2,7.250321045E2,-2.116841125E1
4.883561833E0,-3.379058228E2,7.250218506E2,-2.119148254E1
4.903477833E0,-3.383840942E2,7.251016235E2,-2.148979187E1
4.923393833E0,-3.386135254E2,7.249099121E2,-2.142768860E1
4.943309833E0,-3.386511841E2,7.250652466E2,-2.119302368E1
4.963225833E0,-3.386752930E2,7.255443115E2,-2.125685120E1
4.983141833E0,-3.391210938E2,7.259454346E2,-2.085398865E1
5.003057833E0,-3.397146606E2,7.267785645E2,-2.039369202E1
5.022973833E0,-3.396661987E2,7.269944458E2,-2.049711609E1
5.042890833E0,-3.392944946E2,7.270322876E2,-2.048788452E1
5.062806833E0,-3.399365234E2,7.279581299E2,-2.005923462E1
5.082722833E0,-3.399094238E2,7.277072144E2,-2.019075012E1
5.102638833E0,-3.400314331E2,7.274666748E2,-2.023948669E1
5.122554833E0,-3.399470825E2,7.275140991E2,-2.025434875E1
5.142470833E0,-3.400148315E2,7.272907715E2,-1.996827698E1
5.162386833E0,-3.400828857E2,7.271244507E2,-2.011306763E1
5.182302833E0,-3.399827271E2,7.271676636E2,-2.062638855E1
5.202218833E0,-3.405463867E2,7.270256348E2,-2.020213318E1
5.222134833E0,-3.405462646E2,7.269882202E2,-2.036071777E1
5.242050833E0,-3.406011353E2,7.274426880E2,-2.038388062E1
5.261966833E0,-3.412016602E2,7.276562500E2,-2.037190247E1
5.281882833E0,-3.408786011E2,7.282568970E2,-2.071920776E1
5.301798833E0,-3.415942993E2,7.287902832E2,-2.022682190E1
5.321714833E0,-3.415941162E2,7.286320190E2,-2.043701172E1
5.341630833E0,-3.417846680E2,7.283481445E2,-2.023950195E1
5.361546833E0,-3.420299683E2,7.287730103E2,-2.017132568E1
5.381462833E0,-3.427419434E2,7.290669556E2,-2.001373291E1
5.401378833E0,-3.430640259E2,7.289416504E2,-2.017869568E1
5.421295833E0,-3.436637573E2,7.290404053E2,-2.020059204E1
5.441211833E0,-3.437957153E2,7.291216431E2,-2.041555786E1
5.461127833E0,-3.439512939E2,7.292930298E2,-2.005307007E1
5.481043833E0,-3.445748901E2,7.290890503E2,-2.027262878E1
5.500959833E0,-3.446927490E2,7.293588257E2,-2.056898499E1
5.520875708E0,-3.449034424E2,7.291580811E2,-2.016496277E1
5.540791708E0,-3.449808960E2,7.291973267E2,-2.029754639E1
5.560707708E0,-3.450198975E2,7.293768921E2,-2.041931152E1
5.580623708E0,-3.451954956E2,7.295816040E2,-2.082923889E1
5.600539708E0,-3.449580078E2,7.292933350E2,-2.027647400E1
5.620455708E0,-3.449801025E2,7.298600464E2,-1.992744446E1
5.640371708E0,-3.444805298E2,7.294482422E2,-2.024406433E1
5.660287708E0,-3.437160034E2,7.296284180E2,-1.949826050E1
5.680203708E0,-3.430692749E2,7.296228638E2,-1.981246948E1
5.700119708E0,-3.427883911E2,7.301158447E2,-1.959648132E1
5.720035708E0,-3.422644043E2,7.306585083E2,-1.945616150E1
5.739951708E0,-3.415790405E2,7.306918945E2,-1.923982239E1
5.759867708E0,-3.415626221E2,7.312390747E2,-1.890405273E1
5.779784708E0,-3.414431763E2,7.314489136E2,-1.864500427E1
5.799700708E0,-3.409432983E2,7.316477051E2,-1.852526855E1
5.819616708E0,-3.411355591E2,7.321256104E2,-1.827278137E1
5.839532708E0,-3.408764038E2,7.317793579E2,-1.856004333E1
5.859448708E0,-3.405382690E2,7.316939697E2,-1.850282288E1
5.879364708E0,-3.402413330E2,7.316327515E2,-1.822766113E1
5.899280708E0,-3.400662231E2,7.315535889E2,-1.850099182E1
5.919196708E0,-3.397672729E2,7.316113281E2,-1.828146362E1
5.939112708E0,-3.391013794E2,7.319083252E2,-1.778474426E1
5.959028708E0,-3.387092896E2,7.324185181E2,-1.787971497E1
5.978944708E0,-3.387860718E2,7.322158813E2,-1.774035645E1
5.998860708E0,-3.382041626E2,7.321608887E2,-1.780036926E1
6.018776708E0,-3.384283447E2,7.320715942E2,-1.795359802E1
6.038692708E0,-3.383608398E2,7.321417847E2,-1.737692261E1
6.058608708E0,-3.376499023E2,7.317079468E2,-1.789318848E1
6.078525708E0,-3.378442383E2,7.313916016E2,-1.829930115E1
6.098441708E0,-3.375307617E2,7.304534302E2,-1.821417236E1
6.118357708E0,-3.373550415E2,7.299693604E2,-1.841894531E1
6.138273708E0,-3.365838623E2,7.295181885E2,-1.857414246E1
6.158189708E0,-3.366166992E2,7.293072510E2,-1.871331787E1
6.178105708E0,-3.364188232E2,7.290814819E2,-1.919429016E1
6.198021708E0,-3.363956299E2,7.290392456E2,-1.863864136E1
6.217937708E0,-3.362559814E2,7.291398926E2,-1.908605957E1
6.237853708E0,-3.361414795E2,7.296572876E2,-1.896014404E1
6.257769708E0,-3.355537720E2,7.297470703E2,-1.880113220E1
6.277685708E0,-3.362001343E2,7.303425293E2,-1.846498108E1
6.297601708E0,-3.363222046E2,7.309136353E2,-1.804409790E1
6.317517708E0,-3.361821899E2,7.313438110E2,-1.804440308E1
6.337433708E0,-3.368530884E2,7.317880249E2,-1.779524231E1
6.357350708E0,-3.377033081E2,7.318677979E2,-1.809535217E1
6.377266708E0,-3.375668945E2,7.316773682E2,-1.774987793E1
6.397182708E0,-3.374121094E2,7.314411011E2,-1.820692444E1
6.417098708E0,-3.374085083E2,7.313379517E2,-1.809072876E1
6.437014708E0,-3.376121826E2,7.309805908E2,-1.838172913E1
6.456930708E0,-3.376586914E2,7.312048950E2,-1.845213318E1
6.476846708E0,-3.378729248E2,7.313102417E2,-1.793180847E1
6.496762708E0,-3.380058594E2,7.318113403E2,-1.829768372E1
6.516678708E0,-3.378361206E2,7.320780029E2,-1.846267700E1
6.536594583E0,-3.381085815E2,7.317539062E2,-1.827761841E1
6.556510583E0,-3.375247192E2,7.318246460E2,-1.849127197E1
6.576426583E0,-3.376724854E2,7.315310059E2,-1.843904114E1
6.596342583E0,-3.375865479E2,7.313779297E2,-1.850666809E1
6.616259583E0,-3.373251953E2,7.311173706E2,-1.889721680E1
6.636175583E0,-3.367042847E2,7.309185791E2,-1.873828125E1
6.656091583E0,-3.369712524E2,7.303831177E2,-1.868875122E1
6.676007583E0,-3.365241699E2,7.300538330E2,-1.875096130E1
6.695923583E0,-3.361954956E2,7.298451538E2,-1.870542908E1
6.715839583E0,-3.362867432E2,7.297559814E2,-1.905830383E1
6.735755583E0,-3.355349731E2,7.296800537E2,-1.912025452E1
6.755671583E0,-3.352172852E2,7.291126709E2,-1.895889282E1
6.775587583E0,-3.344707642E2,7.291779175E2,-1.898408508E1
6.795503583E0,-3.341557007E2,7.296790771E2,-1.896356201E1
6.815419583E0,-3.340427856E2,7.297050781E2,-1.890663147E1
6.835335583E0,-3.338436279E2,7.296984253E2,-1.866523743E1
6.855252583E0,-3.332952271E2,7.295448608E2,-1.846630859E1
6.875168583E0,-3.332061768E2,7.296872559E2,-1.817680359E1
6.895084583E0,-3.329385986E2,7.298147583E2,-1.813558960E1
6.915000583E0,-3.329884644E2,7.296977539E2,-1.806037903E1
6.934916583E0,-3.327254639E2,7.297280884E2,-1.769381714E1
6.954832583E0,-3.327842407E2,7.300539551E2,-1.776185608E1
6.974748583E0,-3.325689697E2,7.301177979E2,-1.798422241E1
6.994664583E0,-3.328926392E2,7.302349854E2,-1.800117493E1
7.014580583E0,-3.330369873E2,7.299146118E2,-1.837582397E1
7.034496583E0,-3.321824951E2,7.297355957E2,-1.822175598E1
7.054412583E0,-3.322216187E2,7.288031616E2,-1.828984070E1
7.074328583E0,-3.319122314E2,7.284943237E2,-1.872837830E1
7.094244583E0,-3.318121338E2,7.278258667E2,-1.899642944E1
7.114161583E0,-3.316669922E2,7.270316162E2,-1.889337158E1
7.134077583E0,-3.312836914E2,7.267626343E2,-1.874989319E1
7.153993583E0,-3.303759766E2,7.266809082E2,-1.925016785E1
7.173909583E0,-3.295599365E2,7.259013672E2,-1.944404602E1
7.193825583E0,-3.291195068E2,7.254155273E2,-1.942266846E1
7.213741583E0,-3.289098511E2,7.257388916E2,-1.932984924E1
7.233657583E0,-3.291500854E2,7.257794189E2,-1.944145203E1
7.253573583E0,-3.290580444E2,7.256070557E2,-1.884985352E1
7.273489583E0,-3.293721313E2,7.261998291E2,-1.888110352E1
7.293405583E0,-3.295636597E2,7.268945312E2,-1.867277527E1
7.313321583E0,-3.297574463E2,7.275771484E2,-1.831356812E1
7.333238583E0,-3.303466797E2,7.286277466E2,-1.845605469E1
7.353154583E0,-3.303107910E2,7.285164185E2,-1.821331787E1
7.373070583E0,-3.300037842E2,7.281733398E2,-1.812280273E1
7.392986583E0,-3.303641968E2,7.283977661E2,-1.818034363E1
7.412902583E0,-3.299582520E2,7.285386353E2,-1.809182739E1
7.432818583E0,-3.304131470E2,7.284047852E2,-1.833979797E1
7.452734583E0,-3.305493774E2,7.281448975E2,-1.838107300E1
7.472650583E0,-3.307661133E2,7.280039673E2,-1.855259705E1
7.492566583E0,-3.310975342E2,7.277354736E2,-1.861734009E1
7.512482583E0,-3.311034546E2,7.279987793E2,-1.917663574E1
7.532397875E0,-3.312192993E2,7.280475464E2,-1.881919861E1
7.552314875E0,-3.313911743E2,7.278730469E2,-1.928640747E1
7.572230875E0,-3.315446167E2,7.277290039E2,-1.937330627E1
7.592146875E0,-3.318538208E2,7.277477417E2,-1.936720276E1
7.612062875E0,-3.320932617E2,7.273480225E2,-1.948750305E1
7.631978875E0,-3.319385986E2,7.269562988E2,-1.982511902E1
7.651894875E0,-3.320410767E2,7.268139038E2,-2.018225098E1
7.671810875E0,-3.321590576E2,7.266784058E2,-2.042276001E1
7.691726875E0,-3.317593994E2,7.265039062E2,-2.040698242E1
7.711642875E0,-3.320187378E2,7.263637695E2,-2.043881226E1
7.731558875E0,-3.313646851E2,7.263582153E2,-2.066131592E1
7.751475875E0,-3.314194336E2,7.264647827E2,-2.038012695E1
7.771391875E0,-3.311087036E2,7.270416260E2,-2.000651550E1
7.791307875E0,-3.311171265E2,7.269904175E2,-2.006922913E1
7.811223875E0,-3.311776733E2,7.278598022E2,-1.967660522E1
7.831139875E0,-3.310533447E2,7.278214722E2,-1.959706116E1
7.851055875E0,-3.315004272E2,7.283181152E2,-1.998164368E1
7.870971875E0,-3.314486694E2,7.280294800E2,-2.002378845E1
7.890887875E0,-3.312581787E2,7.276296997E2,-2.001429749E1
7.910803875E0,-3.316233521E2,7.274693604E2,-2.035998535E1
7.930719875E0,-3.314197998E2,7.269158936E2,-2.065765381E1
7.950636875E0,-3.310690918E2,7.268387451E2,-2.029554749E1
7.970552875E0,-3.308622437E2,7.270938110E2,-2.042503357E1
7.990468875E0,-3.308418579E2,7.273682251E2,-2.007312012E1
8.010384875E0,-3.307549438E2,7.271653442E2,-2.011836243E1
8.030300875E0,-3.302656250E2,7.270568848E2,-2.016200256E1
8.050216875E0,-3.300181274E2,7.267762451E2,-2.016738892E1
8.070132875E0,-3.301699829E2,7.264450684E2,-2.002314758E1
8.090048875E0,-3.296464233E2,7.262924194E2,-1.986976624E1
8.109964875E0,-3.292848511E2,7.257971802E2,-2.040853882E1
