"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.406079579E-1,2.488015145E-1,-7.269063592E-2,3.294138908E-1
8.605239582E-1,2.324763685E-1,6.940663606E-2,1.698817164E-1
8.804399581E-1,2.249177843E-1,2.420959622E-1,-3.877745010E-3
9.003559579E-1,2.165740877E-1,3.577967286E-1,-1.579214931E-1
9.202719582E-1,1.804039627E-1,3.901061416E-1,-2.799969614E-1
9.401879581E-1,1.221864223E-1,3.736650348E-1,-3.543350697E-1
9.601039579E-1,4.041827470E-2,3.249032795E-1,-3.785511255E-1
9.800199582E-1,-6.105488539E-2,2.498296201E-1,-3.376669586E-1
9.999359581E-1,-1.864026636E-1,1.557319164E-1,-2.109834552E-1
1.019851958E0,-3.335301876E-1,1.052992940E-1,-6.012939289E-2
1.039767958E0,-4.499205649E-1,5.745881423E-2,5.138760805E-2
1.059683958E0,-5.069719553E-1,-5.059476942E-2,1.411299258E-1
1.079599958E0,-5.115789175E-1,-1.288069040E-1,2.409444749E-1
1.099515958E0,-4.318430722E-1,-3.934235126E-2,2.968400121E-1
1.119431958E0,-3.490101993E-1,6.969354302E-2,2.588821352E-1
1.139347958E0,-3.104187548E-1,8.357270807E-2,1.675439775E-1
1.159263958E0,-2.926465869E-1,-2.557405457E-2,5.897258222E-2
1.179179958E0,-2.311435342E-1,-1.434432119E-1,-2.897043712E-2
1.199095958E0,-1.138521433E-1,-1.581939757E-1,-1.229313388E-1
1.219011958E0,-2.705831081E-2,-6.013900042E-2,-2.405295521E-1
1.238927958E0,-1.784786768E-2,8.112469316E-2,-3.766478002E-1
1.258843958E0,-4.366563261E-2,2.176306844E-1,-4.902252853E-1
1.278759958E0,-4.984882846E-2,2.972548902E-1,-5.588441491E-1
1.298675958E0,-2.916603908E-2,3.164303005E-1,-5.796694160E-1
1.318591958E0,5.547042470E-3,2.966770232E-1,-5.790958405E-1
1.338507958E0,4.962369055E-2,2.794042826E-1,-5.668950677E-1
1.358423958E0,8.529084921E-2,3.080900908E-1,-5.482921004E-1
1.378339958E0,8.352120221E-2,3.515216112E-1,-5.287716389E-1
1.398255958E0,5.697508156E-2,4.104327261E-1,-4.767493904E-1
1.418171958E0,1.602244191E-2,4.590555429E-1,-4.037397802E-1
1.438087958E0,-4.360196367E-2,4.800141454E-1,-3.275427818E-1
1.458003958E0,-9.785269946E-2,4.813188910E-1,-2.399690151E-1
1.477919958E0,-8.955828100E-2,4.791729152E-1,-1.275868118E-1
1.497835958E0,-3.245467693E-2,4.662104547E-1,-1.204128843E-3
1.517752125E0,3.379304335E-2,4.312652946E-1,1.230617464E-1
1.537668125E0,7.238644361E-2,3.917724788E-1,2.327356935E-1
1.557584125E0,9.027436376E-2,3.312710226E-1,3.385235369E-1
1.577500125E0,1.012851745E-1,1.813443899E-1,4.958031476E-1
1.597416125E0,1.368880570E-1,-4.347745702E-2,7.702112794E-1
1.617332125E0,2.059255838E-1,-1.934372932E-1,1.044299841E0
1.637248125E0,2.678541839E-1,-2.425946295E-1,1.183510423E0
1.657164125E0,2.304150462E-1,-2.431938201E-1,1.250709534E0
1.677080125E0,1.619637161E-1,-2.056739777E-1,1.261149526E0
1.696996125E0,9.739376605E-2,-1.854409128E-1,1.174136043E0
1.716912125E0,6.491786242E-2,-1.487152129E-1,1.021422744E0
1.736828125E0,7.564964890E-2,-7.336606085E-2,8.762799501E-1
1.756744125E0,8.583937585E-2,3.990854323E-2,8.340286613E-1
1.776660125E0,1.003112495E-1,1.183440536E-1,9.069496989E-1
1.796576125E0,1.254154295E-1,1.332690120E-1,1.029629350E0
1.816492125E0,1.473771781E-1,1.086505726E-1,1.139430046E0
1.836408125E0,1.626895368E-1,6.973570585E-2,1.201824784E0
1.856324125E0,1.570316255E-1,6.879661232E-2,1.223405838E0
1.876240125E0,1.469602734E-1,1.451618075E-1,1.206616759E0
1.896156125E0,1.338564456E-1,2.954497635E-1,1.156133175E0
1.916073125E0,8.910079300E-2,4.869862199E-1,1.074227333E0
1.935989125E0,4.377884045E-2,6.692503691E-1,9.677960277E-1
1.955904125E0,3.784806468E-3,7.831345201E-1,8.465415835E-1
1.975821125E0,-5.213037878E-2,8.171242476E-1,7.245357037E-1
1.995737125E0,-1.043581516E-1,7.644072175E-1,5.998461843E-1
2.015653125E0,-1.329362839E-1,6.529567838E-1,5.219967961E-1
2.035569125E0,-1.330751330E-1,5.142493248E-1,5.176219344E-1
2.055485125E0,-1.320226640E-1,3.570980728E-1,5.621404648E-1
2.075401125E0,-1.710383892E-1,2.268614918E-1,6.073552966E-1
2.095317125E0,-2.679735720E-1,1.623107046E-1,6.566666365E-1
2.115233125E0,-4.083515108E-1,1.333012283E-1,6.837137341E-1
2.135149125E0,-5.742953420E-1,2.877631783E-2,6.777319908E-1
2.155065125E0,-7.145053744E-1,-1.387798786E-1,6.610060334E-1
2.174981125E0,-7.533718944E-1,-2.625129223E-1,6.015941501E-1
2.194897125E0,-6.835216284E-1,-2.674803734E-1,4.858066738E-1
2.214813125E0,-5.372320414E-1,-2.291088998E-1,3.848945200E-1
2.234729125E0,-3.619942963E-1,-1.954531968E-1,3.296238780E-1
2.254645125E0,-1.897864640E-1,-1.969390959E-1,3.087871969E-1
2.274561125E0,-1.186639816E-2,-1.795098782E-1,2.874576449E-1
2.294477125E0,1.342676133E-1,-9.368500859E-2,2.360606492E-1
2.314393125E0,2.019664645E-1,-4.770295694E-3,1.749099344E-1
2.334309125E0,1.931357533E-1,7.781391591E-2,1.413476318E-1
2.354225125E0,1.620622426E-1,1.270566136E-1,1.187518984E-1
2.374141125E0,1.498989314E-1,1.106100455E-1,7.496357709E-2
2.394057125E0,1.848344207E-1,4.982047528E-2,2.831490524E-2
2.413973125E0,2.685019970E-1,-3.758901358E-2,1.106395572E-2
2.433889125E0,3.712775409E-1,-9.663820267E-2,3.310007602E-2
2.453805125E0,4.442919195E-1,-1.405217052E-1,7.325138897E-2
2.473721125E0,4.692617953E-1,-1.367651522E-1,9.419053793E-2
2.493637125E0,4.467050433E-1,-8.960549533E-2,9.334638715E-2
2.513553125E0,3.653409183E-1,-1.103561185E-2,1.015876904E-1
2.533470000E0,2.124688178E-1,7.011760771E-2,1.379431486E-1
2.553386000E0,7.899687625E-3,1.159215793E-1,1.840118468E-1
2.573302000E0,-2.026173621E-1,1.241171211E-1,2.251153737E-1
2.593218000E0,-3.553591967E-1,1.231814995E-1,2.356448770E-1
2.613134000E0,-4.115981162E-1,1.583784819E-1,2.545522451E-1
2.633050000E0,-3.996329308E-1,2.218683213E-1,3.138001561E-1
2.652966000E0,-3.447792530E-1,2.728745639E-1,3.825128675E-1
2.672882000E0,-2.859741747E-1,2.521793246E-1,4.140019417E-1
2.692798000E0,-2.371276319E-1,1.356266439E-1,3.854290545E-1
2.712714000E0,-1.866973341E-1,-8.113825321E-2,3.499376476E-1
2.732630000E0,-1.260313243E-1,-3.175835311E-1,3.558892906E-1
2.752546000E0,-6.578303128E-2,-4.556151032E-1,4.461753964E-1
2.772462000E0,-2.113861218E-2,-4.881962836E-1,5.865660906E-1
2.792378000E0,2.865787223E-2,-3.511746526E-1,6.895664930E-1
2.812294000E0,9.337639809E-2,-6.708783656E-2,7.145177722E-1
2.832210000E0,1.189824119E-1,2.364570647E-1,6.525412798E-1
2.852126000E0,7.678093016E-2,4.543383420E-1,5.956775546E-1
2.872043000E0,-1.032112353E-2,5.377459526E-1,6.140235066E-1
2.891959000E0,-1.184246242E-1,5.179358125E-1,6.803541183E-1
2.911875000E0,-2.403425723E-1,4.589720964E-1,7.605296373E-1
2.931791000E0,-3.312690854E-1,3.439820111E-1,8.194201589E-1
2.951707000E0,-3.555342853E-1,2.119880766E-1,8.344588280E-1
2.971623000E0,-2.954075634E-1,9.619980305E-2,7.898359895E-1
2.991539000E0,-1.640663743E-1,4.588782042E-2,7.285441160E-1
3.011455000E0,2.891898528E-2,6.720686704E-2,6.515511274E-1
3.031371000E0,2.326789051E-1,1.239843369E-1,5.713109970E-1
3.051287000E0,3.934059739E-1,2.122315019E-1,4.763755202E-1
3.071203000E0,5.133586526E-1,2.728134990E-1,3.655194342E-1
3.091119000E0,5.634303689E-1,2.949425876E-1,2.304524928E-1
3.111035000E0,5.535734296E-1,2.667742670E-1,7.274946570E-2
3.130951000E0,4.904941916E-1,1.930640489E-1,-8.128315210E-2
3.150867000E0,3.297732174E-1,6.489636749E-2,-2.043670714E-1
3.170783000E0,1.006576419E-1,-1.062743515E-1,-2.605542243E-1
3.190699000E0,-1.285894215E-1,-1.667739451E-1,-2.556695938E-1
3.210615000E0,-3.372929692E-1,-5.226183683E-2,-2.277876288E-1
3.230531000E0,-5.712353587E-1,1.103605181E-1,-2.491846085E-1
3.250447000E0,-7.321400642E-1,2.477386445E-1,-3.548388183E-1
3.270363000E0,-7.290680408E-1,2.056799829E-1,-4.913587570E-1
3.290279000E0,-5.836989284E-1,4.270507023E-2,-5.717151165E-1
3.310195000E0,-3.107003272E-1,-2.133204192E-1,-5.845995545E-1
3.330111000E0,4.088237509E-2,-3.481504619E-1,-4.887668192E-1
3.350027000E0,2.861871421E-1,-2.799464762E-1,-3.614990413E-1
3.369943000E0,3.594042063E-1,-2.300933301E-1,-3.252270520E-1
3.389859000E0,3.448432386E-1,-1.768630147E-1,-3.722560704E-1
3.409775000E0,3.191165328E-1,-1.545085311E-1,-4.455728531E-1
3.429691000E0,3.156228065E-1,-1.167507395E-1,-5.326538086E-1
3.449607000E0,3.268857002E-1,-1.219753474E-1,-6.236053705E-1
3.469523000E0,3.455146551E-1,-1.508191079E-1,-7.091281414E-1
3.489439000E0,3.676184714E-1,-1.598847061E-1,-7.765645385E-1
3.509355000E0,3.977614343E-1,-1.373614818E-1,-8.180358410E-1
3.529269875E0,4.206554592E-1,-7.811097056E-2,-8.307213187E-1
3.549186875E0,4.215638638E-1,-1.853903756E-3,-8.024344444E-1
3.569101875E0,3.922280669E-1,8.901752532E-2,-7.468356490E-1
3.589018875E0,3.209261000E-1,1.623023599E-1,-7.149317861E-1
3.608934875E0,2.375563979E-1,2.144140899E-1,-7.150359154E-1
3.628850875E0,1.610662937E-1,2.446448356E-1,-6.980698705E-1
3.648766875E0,5.673094094E-2,2.236590385E-1,-6.336277723E-1
3.668682875E0,-5.621469393E-2,1.758140177E-1,-5.339806080E-1
3.688598875E0,-1.214614883E-1,1.372302920E-1,-4.371801615E-1
3.708514875E0,-1.275898069E-1,9.768822044E-2,-3.708412945E-1
3.728430875E0,-7.615854591E-2,6.233884767E-2,-3.260743022E-1
3.748346875E0,-9.988470003E-3,3.351875581E-3,-3.155084848E-1
3.768262875E0,4.904259741E-2,-5.445947498E-2,-3.361698389E-1
3.788178875E0,9.436895698E-2,-8.559734374E-2,-3.453840911E-1
3.808094875E0,5.294753984E-2,-1.953321248E-1,-3.692438602E-1
3.828010875E0,-4.871627688E-2,-4.341611564E-1,-3.596137464E-1
3.847926875E0,-5.834202096E-2,-5.493719578E-1,-2.942174077E-1
3.867842875E0,-6.137023214E-3,-4.995636046E-1,-2.060270458E-1
3.887758875E0,1.087802742E-2,-3.903492391E-1,-1.239025593E-1
3.907674875E0,-6.311506033E-2,-2.986533046E-1,-4.072976857E-2
3.927590875E0,-1.927082092E-1,-2.063901573E-1,4.993526638E-2
3.947506875E0,-2.959434986E-1,-1.138539091E-1,1.222128123E-1
3.967422875E0,-3.443311453E-1,-7.349368930E-2,1.696921140E-1
3.987338875E0,-3.286222219E-1,-4.364640266E-2,1.773639321E-1
4.007254875E0,-2.574973702E-1,-2.919331007E-2,1.836338192E-1
4.027170875E0,-1.285455823E-1,9.896788746E-3,2.022748291E-1
4.047086875E0,4.270806164E-2,5.923308432E-2,2.026346177E-1
4.067002875E0,2.196718752E-1,1.610372066E-1,1.634231806E-1
4.086918875E0,3.521592319E-1,2.984964848E-1,1.040151939E-1
4.106835875E0,4.153150618E-1,3.828505874E-1,3.275082260E-2
4.126751875E0,4.154109061E-1,3.904798329E-1,-6.036158651E-2
4.146667875E0,3.496918380E-1,3.422541618E-1,-1.718507856E-1
4.166583875E0,2.651219368E-1,3.066388369E-1,-2.673602700E-1
4.186499875E0,1.296497583E-1,2.046981901E-1,-3.246237040E-1
4.206415875E0,-9.095108509E-2,8.211513981E-3,-3.791801631E-1
4.226331875E0,-3.090953529E-1,-1.651854664E-1,-4.394983053E-1
4.246247875E0,-5.105544329E-1,-2.951331437E-1,-4.898237288E-1
4.266163875E0,-7.199772000E-1,-3.898597360E-1,-5.634500980E-1
4.286079875E0,-8.332056403E-1,-3.910973966E-1,-6.560255885E-1
4.305995875E0,-6.855028272E-1,-1.972081959E-1,-7.132219076E-1
4.325911875E0,-3.413718343E-1,-2.739525773E-2,-7.142469883E-1
4.345827875E0,-1.141067371E-1,-1.260318160E-1,-7.141577601E-1
4.365743875E0,-4.778229445E-2,-4.559742212E-1,-7.555446029E-1
4.385659875E0,-2.760709636E-2,-7.844394445E-1,-8.272199631E-1
4.405575875E0,3.103819489E-2,-9.383769631E-1,-8.705995083E-1
4.425491875E0,1.048751473E-1,-9.874824882E-1,-8.712837100E-1
4.445407875E0,1.479724497E-1,-9.920070767E-1,-8.588711023E-1
4.465323875E0,1.693843603E-1,-9.145669341E-1,-8.507233262E-1
4.485239875E0,1.619953215E-1,-7.790866494E-1,-8.433014750E-1
4.505155875E0,1.303113848E-1,-6.299644113E-1,-8.272067904E-1
4.525072833E0,8.226522058E-2,-5.186644197E-1,-7.915380001E-1
4.544988833E0,1.776807755E-2,-4.547316134E-1,-7.365536690E-1
4.564904833E0,-4.881013185E-2,-3.746040165E-1,-6.491240859E-1
4.584820833E0,-9.117715806E-2,-2.452488691E-1,-5.254393220E-1
4.604737833E0,-1.247191876E-1,-1.045281515E-1,-3.858976960E-1
4.624653833E0,-1.631597877E-1,-7.854010910E-4,-2.511456311E-1
4.644569833E0,-2.116419822E-1,4.232188314E-2,-1.515175402E-1
4.664485833E0,-2.414922416E-1,4.508987069E-2,-9.610856324E-2
4.684401833E0,-2.295511663E-1,7.134118676E-2,-8.354590088E-2
4.704317833E0,-1.643014252E-1,1.122734100E-1,-1.022219062E-1
4.724233833E0,-2.175507136E-2,1.597199589E-1,-1.356593817E-1
4.744149833E0,1.824660003E-1,2.175996453E-1,-1.590446830E-1
4.764065833E0,3.411512375E-1,2.394599169E-1,-1.791782975E-1
4.783981833E0,3.602073491E-1,8.203868568E-2,-2.692759335E-1
4.803897833E0,2.906317115E-1,-2.166641355E-1,-3.901756108E-1
4.823813833E0,2.233237624E-1,-3.973790109E-1,-4.366361797E-1
4.843729833E0,1.791114211E-1,-4.049551189E-1,-4.045699537E-1
4.863645833E0,1.609310955E-1,-3.260341287E-1,-3.371560574E-1
4.883561833E0,1.695573628E-1,-1.760319024E-1,-2.986828089E-1
4.903477833E0,1.376966536E-1,-2.731440961E-2,-2.772698998E-1
4.923393833E0,1.036382094E-2,5.176054686E-2,-2.624922693E-1
4.943309833E0,-1.615843326E-1,6.624788046E-2,-2.657431364E-1
4.963225833E0,-3.132725656E-1,3.443759307E-2,-3.101832867E-1
4.983141833E0,-4.168394208E-1,-5.411626771E-4,-3.593564332E-1
5.003057833E0,-4.917578995E-1,-1.686374471E-2,-3.784241080E-1
5.022973833E0,-5.088425279E-1,-5.046696588E-2,-3.440044820E-1
5.042890833E0,-4.044734240E-1,-6.144935265E-2,-2.950661182E-1
5.062806833E0,-1.942964792E-1,-6.010789052E-2,-2.499656528E-1
5.082722833E0,2.425181866E-2,-4.741849005E-2,-2.020254135E-1
5.102638833E0,1.791512966E-1,3.263655305E-2,-1.542342007E-1
5.122554833E0,2.738700211E-1,1.014187112E-1,-1.461545229E-1
5.142470833E0,3.077832758E-1,1.268780529E-1,-1.770390868E-1
5.162386833E0,2.888246477E-1,8.256800473E-2,-2.370358706E-1
5.182302833E0,2.385649383E-1,3.321440518E-2,-2.847726643E-1
5.202218833E0,1.607754380E-1,-1.193953399E-2,-2.808761001E-1
5.222134833E0,4.774118215E-2,-7.597697526E-2,-2.396843284E-1
5.242050833E0,-7.500655949E-2,-1.384560019E-1,-1.863681525E-1
5.261966833E0,-2.192287445E-1,-1.736166775E-1,-1.497391462E-1
5.281882833E0,-3.644057512E-1,-2.398400158E-1,-1.634869277E-1
5.301798833E0,-3.470974565E-1,-1.716636866E-1,-2.105819136E-1
5.321714833E0,-2.087158859E-1,-4.153489321E-2,-2.470137328E-1
5.341630833E0,-1.136540845E-1,-6.719955057E-2,-2.542459369E-1
5.361546833E0,-6.234244630E-2,-1.858390421E-1,-2.707812786E-1
5.381462833E0,-6.719774567E-3,-2.926836312E-1,-3.412977457E-1
5.401378833E0,1.276430581E-2,-3.105749190E-1,-4.102075398E-1
5.421295833E0,1.149998792E-2,-2.948844135E-1,-4.681103230E-1
5.441211833E0,-2.266173717E-3,-2.126358002E-1,-5.025623441E-1
5.461127833E0,-1.548681967E-2,-1.094259992E-1,-5.352962613E-1
5.481043833E0,-2.180710994E-2,-1.022913493E-3,-5.918760896E-1
5.500959833E0,-2.565938421E-2,1.143699214E-1,-6.556845903E-1
5.520875708E0,-2.648202144E-2,1.907214820E-1,-6.877621412E-1
5.540791708E0,-3.614533693E-2,2.659034729E-1,-6.709574461E-1
5.560707708E0,-4.993543401E-2,3.547304869E-1,-6.153175235E-1
5.580623708E0,-5.779472739E-2,4.661436081E-1,-5.323043466E-1
5.600539708E0,-7.329561561E-2,5.672287941E-1,-4.455663860E-1
5.620455708E0,-8.497117460E-2,6.492483616E-1,-3.568738401E-1
5.640371708E0,-8.800942451E-2,7.293089628E-1,-2.686298788E-1
5.660287708E0,-1.081510782E-1,7.448058724E-1,-1.752612293E-1
5.680203708E0,-1.459615529E-1,7.095393538E-1,-6.862007827E-2
5.700119708E0,-1.672832370E-1,6.274541616E-1,8.671950549E-3
5.720035708E0,-1.527809650E-1,5.307601690E-1,3.946989030E-2
5.739951708E0,-8.921677619E-2,4.864033163E-1,4.172861576E-2
5.759867708E0,-3.678686172E-2,3.613844812E-1,6.713102013E-2
5.779784708E0,-8.920016885E-2,6.676743180E-2,1.039740816E-1
5.799700708E0,-1.699463874E-1,-1.361813843E-1,1.760478467E-1
5.819616708E0,-2.139887810E-1,-1.011171043E-1,2.498767227E-1
5.839532708E0,-2.406726182E-1,-4.369949549E-2,2.870846093E-1
5.859448708E0,-2.493903339E-1,4.881338030E-2,3.207634389E-1
5.879364708E0,-1.904706806E-1,2.726747692E-1,3.559451401E-1
5.899280708E0,-1.614555568E-1,4.371332824E-1,3.593998849E-1
5.919196708E0,-2.166934013E-1,3.995810151E-1,3.431436718E-1
5.939112708E0,-2.779056132E-1,2.152732015E-1,3.636549711E-1
5.959028708E0,-2.806301415E-1,9.677863680E-3,4.432144761E-1
5.978944708E0,-2.134833187E-1,-1.620357335E-1,5.556697249E-1
5.998860708E0,-1.089599654E-1,-3.060556948E-1,6.649572849E-1
6.018776708E0,-4.970347974E-3,-3.995438814E-1,7.369340658E-1
6.038692708E0,9.189531952E-2,-4.273808300E-1,7.533719540E-1
6.058608708E0,1.682936996E-1,-3.689057827E-1,7.246857285E-1
6.078525708E0,2.267407924E-1,-2.472446114E-1,6.614020467E-1
6.098441708E0,2.802683115E-1,-8.687302470E-2,5.716006160E-1
6.118357708E0,3.242855966E-1,6.141664088E-2,4.729837179E-1
6.138273708E0,3.311899900E-1,1.337344497E-1,3.708713055E-1
6.158189708E0,2.946603596E-1,1.393345147E-1,2.905838490E-1
6.178105708E0,2.234427333E-1,1.014900431E-1,2.660963535E-1
6.198021708E0,1.191580221E-1,4.286985099E-2,2.797732651E-1
6.217937708E0,-1.500535663E-2,-3.464100882E-4,2.873606384E-1
6.237853708E0,-1.409216225E-1,1.640778594E-2,2.746522427E-1
6.257769708E0,-2.717538178E-1,3.688642755E-2,2.404036522E-1
6.277685708E0,-4.401501417E-1,-1.840607822E-2,1.697824001E-1
6.297601708E0,-6.061533689E-1,-2.105254233E-1,5.307501182E-2
6.317517708E0,-6.706016064E-1,-4.380719662E-1,-5.960390344E-2
6.337433708E0,-6.014989614E-1,-6.297598481E-1,-1.005091444E-1
6.357350708E0,-4.272820354E-1,-5.443637967E-1,-9.102979302E-2
6.377266708E0,-1.453467309E-1,-2.884537578E-1,-6.617487967E-2
6.397182708E0,5.150971189E-2,-9.398188442E-2,-4.864103720E-2
6.417098708E0,7.527695596E-2,-4.690337926E-2,-7.602223009E-2
6.437014708E0,5.074913427E-2,-7.037266344E-2,-1.505795419E-1
6.456930708E0,5.567556620E-2,3.631306440E-2,-2.837689519E-1
6.476846708E0,1.044965014E-1,1.875648350E-1,-4.424205720E-1
6.496762708E0,1.417027265E-1,3.384549320E-1,-5.225799084E-1
6.516678708E0,1.465393156E-1,4.193987548E-1,-5.169422626E-1
6.536594583E0,1.597548425E-1,4.341750145E-1,-4.715830982E-1
6.556510583E0,1.888236403E-1,3.970328867E-1,-4.101511836E-1
6.576426583E0,2.261475474E-1,3.248150349E-1,-3.264843524E-1
6.596342583E0,2.454326153E-1,2.509356737E-1,-2.097832412E-1
6.616259583E0,2.486171126E-1,2.176432312E-1,-8.213627338E-2
6.636175583E0,2.213164717E-1,2.223648727E-1,2.285359614E-2
6.656091583E0,1.930113435E-1,2.886621058E-1,7.544292510E-2
6.676007583E0,1.643842459E-1,3.479799926E-1,9.223484248E-2
6.695923583E0,1.322099119E-1,3.695919514E-1,1.114290208E-1
6.715839583E0,1.049616411E-1,3.781292737E-1,1.535885185E-1
6.735755583E0,8.012407273E-2,3.696108460E-1,1.998517066E-1
6.755671583E0,7.398866117E-2,3.659299910E-1,2.430000156E-1
6.775587583E0,8.291825652E-2,3.542791605E-1,2.740486562E-1
6.795503583E0,6.945119798E-2,2.960139215E-1,3.063549399E-1
6.815419583E0,-3.484805301E-2,1.530954242E-1,3.231250048E-1
6.835335583E0,-1.416244209E-1,9.327588975E-2,3.514854014E-1
6.855252583E0,-1.953449100E-1,1.330964267E-1,3.563317358E-1
6.875168583E0,-2.258502543E-1,1.376513094E-1,3.181243241E-1
6.895084583E0,-2.201304287E-1,2.478544787E-2,2.867671549E-1
6.915000583E0,-1.631949842E-1,-4.231856391E-2,2.607600987E-1
6.934916583E0,-1.200250015E-1,-1.238285899E-1,2.465623021E-1
6.954832583E0,-1.336823255E-1,-2.460284680E-1,2.798197567E-1
6.974748583E0,-1.282528043E-1,-3.294338882E-1,3.954855800E-1
6.994664583E0,-6.493017823E-2,-3.575423956E-1,5.758591294E-1
7.014580583E0,4.504586384E-2,-3.534175754E-1,7.529410720E-1
7.034496583E0,1.437733620E-1,-3.580231667E-1,8.568559885E-1
7.054412583E0,1.845291704E-1,-3.294714093E-1,8.843936920E-1
7.074328583E0,1.840299815E-1,-2.538561523E-1,8.736853600E-1
7.094244583E0,1.617832631E-1,-1.233864203E-1,8.460749388E-1
7.114161583E0,1.433058232E-1,4.844740778E-2,7.934216857E-1
7.134077583E0,1.400257647E-1,2.347229123E-1,7.143492103E-1
7.153993583E0,1.530855000E-1,3.742732704E-1,6.047936678E-1
7.173909583E0,1.706593186E-1,4.039856791E-1,4.696021974E-1
7.193825583E0,1.595406234E-1,2.913327813E-1,3.190726638E-1
7.213741583E0,1.241092607E-1,1.090931669E-1,1.891118288E-1
7.233657583E0,6.106159091E-2,-7.381021976E-2,1.115183011E-1
7.253573583E0,-5.444435775E-2,-2.435913682E-1,7.072451711E-2
7.273489583E0,-2.055758685E-1,-3.198104501E-1,4.263413325E-2
7.293405583E0,-3.889634907E-1,-3.454105556E-1,-8.638670668E-3
7.313321583E0,-5.804437995E-1,-2.686743140E-1,-7.709885389E-2
7.333238583E0,-5.906522870E-1,-6.300184876E-2,-8.034858108E-2
7.353154583E0,-4.129407406E-1,1.195332333E-1,-4.369337112E-2
7.373070583E0,-2.174587250E-1,7.056590170E-2,-3.467980772E-2
7.392986583E0,-1.232240871E-1,-1.189019606E-1,-2.787866071E-2
7.412902583E0,-6.006512791E-2,-2.284983248E-1,-1.421087049E-2
7.432818583E0,-4.452661425E-2,-2.234934866E-1,-3.802283108E-2
7.452734583E0,-5.883592740E-2,-1.871996522E-1,-1.132163331E-1
7.472650583E0,-3.745299205E-2,-1.288640350E-1,-2.239421755E-1
7.492566583E0,3.383674473E-2,-4.688324407E-2,-3.396445811E-1
7.512482583E0,1.168541387E-1,-5.470709875E-3,-4.275796711E-1
7.532397875E0,1.881184876E-1,-1.793784648E-2,-4.789980948E-1
7.552314875E0,2.642514408E-1,-2.878860757E-2,-4.850857556E-1
