"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.190273125E0,2.796634369E0,-1.987866211E-1,1.193303513E1
2.210189125E0,1.116079102E0,-2.508782959E-1,1.230830475E1
2.230105125E0,-6.393205261E-1,5.089416504E-3,1.255050110E1
2.250021125E0,-1.647773438E0,1.576222229E-1,1.226474533E1
2.269937125E0,-1.766626282E0,2.134561157E-1,1.192106003E1
2.289853125E0,-1.171314240E0,1.291813660E-1,1.145822250E1
2.309769125E0,-2.013313293E-1,2.275268555E-2,1.061188248E1
2.329685125E0,5.167254639E-1,-4.670288086E-2,9.680070190E0
2.349601125E0,1.060245209E0,-1.749861145E-1,8.815468140E0
2.369517125E0,1.622326355E0,-2.128573608E-1,8.055648193E0
2.389433125E0,1.896855469E0,-2.769241333E-1,7.570057983E0
2.409349125E0,1.914967804E0,-3.233276367E-1,7.411687317E0
2.429265125E0,1.901495819E0,-4.125421143E-1,7.333699493E0
2.449181125E0,1.960173798E0,-6.008505249E-1,7.385491791E0
2.469097125E0,2.263742523E0,-8.611592102E-1,7.587122498E0
2.489013125E0,2.552791443E0,-1.090182953E0,7.932304688E0
2.508929125E0,2.405797119E0,-1.052012329E0,8.384514313E0
2.528846000E0,2.097438354E0,-9.172924805E-1,8.656049652E0
2.548762000E0,1.866468658E0,-7.689509583E-1,8.824299774E0
2.568678000E0,1.744771729E0,-6.125262451E-1,8.985963593E0
2.588594000E0,1.760638733E0,-4.231700134E-1,9.341474304E0
2.608510000E0,1.607207794E0,-3.829037476E-1,9.965975647E0
2.628426000E0,1.264270935E0,-3.535647583E-1,1.049287994E1
2.648342000E0,8.198451233E-1,-2.139051819E-1,1.092967163E1
2.668258000E0,6.421646118E-1,-1.916015625E-2,1.120225479E1
2.688174000E0,8.211923218E-1,1.728904724E-1,1.132080826E1
2.708090000E0,8.425978088E-1,4.269122314E-1,1.149055527E1
2.728006000E0,8.083190918E-1,7.596702576E-1,1.148636398E1
2.747922000E0,5.818400574E-1,7.301815796E-1,1.160102554E1
2.767838000E0,3.652404785E-1,8.184979248E-1,1.139894577E1
2.787754000E0,2.642005920E-1,9.906399536E-1,1.111094467E1
2.807670000E0,3.195854187E-1,9.943821716E-1,1.107516907E1
2.827586000E0,4.984634399E-1,9.874964905E-1,1.091051147E1
2.847502000E0,3.998185730E-1,8.910969543E-1,1.061906754E1
2.867419000E0,1.287322998E-2,7.159611511E-1,1.033720367E1
2.887335000E0,-7.873626709E-2,4.321513367E-1,9.876611481E0
2.907251000E0,1.285826111E-1,3.263214111E-2,9.229207764E0
2.927167000E0,6.255491638E-1,-3.128494263E-1,8.416847076E0
2.947083000E0,1.209335175E0,-6.297404480E-1,7.613318024E0
2.966999000E0,1.787283325E0,-8.743318176E-1,7.145241394E0
2.986915000E0,2.120939484E0,-1.072220306E0,6.940317535E0
3.006831000E0,2.203567657E0,-1.197958832E0,6.917864227E0
3.026747000E0,2.088457031E0,-1.158441010E0,7.087012482E0
3.046663000E0,1.996548157E0,-1.104852448E0,7.300618286E0
3.066579000E0,2.030677185E0,-1.062340851E0,7.713160400E0
3.086495000E0,2.095342712E0,-1.034498749E0,8.140671387E0
3.106411000E0,2.287842407E0,-1.028361511E0,8.639284515E0
3.126327000E0,2.231260071E0,-9.695338440E-1,9.478439484E0
3.146243000E0,1.911225586E0,-7.679031372E-1,9.996811523E0
3.166159000E0,1.771865387E0,-7.469467163E-1,1.036175262E1
3.186075000E0,1.717528381E0,-8.988807678E-1,1.115839600E1
3.205991000E0,1.822160797E0,-1.237776031E0,1.210757217E1
3.225907000E0,2.124232635E0,-1.261426849E0,1.263672180E1
3.245823000E0,2.283950500E0,-1.072070618E0,1.320059921E1
3.265739000E0,1.383722534E0,-7.027885437E-1,1.368603973E1
3.285655000E0,-2.359094238E-1,-4.240681458E-1,1.359712463E1
3.305571000E0,-9.198371887E-1,-4.782554626E-1,1.310404999E1
3.325487000E0,-5.282514954E-1,-1.170865173E0,1.261322067E1
3.345403000E0,-1.701960754E-1,-1.848206635E0,1.199306030E1
3.365319000E0,2.019300842E-1,-1.887574768E0,1.094464050E1
3.385235000E0,2.969824219E-1,-1.725461884E0,9.783804474E0
3.405151000E0,1.348695374E-1,-1.593436432E0,9.208850098E0
3.425067000E0,-2.963836670E-2,-1.425036621E0,8.637039185E0
3.444983000E0,-1.106199646E-1,-1.326541443E0,7.974367218E0
3.464899000E0,-1.447489929E-1,-1.261726227E0,7.423812103E0
3.484815000E0,-7.229965210E-2,-1.307980042E0,6.887926483E0
3.504731000E0,3.218307495E-2,-1.385069733E0,6.611750793E0
3.524645875E0,1.962419128E-1,-1.512454834E0,6.505771179E0
3.544562875E0,3.604504395E-1,-1.623673553E0,6.556365967E0
3.564478875E0,4.282594299E-1,-1.711391144E0,6.819668427E0
3.584394875E0,6.042933655E-1,-1.678759003E0,7.155270538E0
3.604310875E0,9.921368408E-1,-1.613345032E0,7.789052582E0
3.624226875E0,1.347198486E0,-1.628313904E0,8.854536896E0
3.644142875E0,1.335373077E0,-1.609602814E0,9.825717316E0
3.664058875E0,9.699829102E-1,-1.436862030E0,1.071621552E1
3.683974875E0,7.508386230E-1,-1.164278870E0,1.156360336E1
3.703890875E0,7.658074951E-1,-8.463400269E-1,1.218316498E1
3.723806875E0,6.906637573E-1,-4.194277954E-1,1.282892212E1
3.743722875E0,5.400769043E-1,4.445755005E-2,1.320733521E1
3.763638875E0,6.944059753E-1,6.007008362E-1,1.311647415E1
3.783554875E0,6.530918884E-1,9.865983582E-1,1.298834061E1
3.803470875E0,5.361849976E-1,1.284029846E0,1.257789413E1
3.823386875E0,8.681945801E-3,1.662143555E0,1.181612823E1
3.843302875E0,-5.243595886E-1,1.798809357E0,1.169682632E1
3.863218875E0,-9.503736877E-1,1.898052979E0,1.188259003E1
3.883134875E0,-1.046922913E0,2.247725830E0,1.133907028E1
3.903050875E0,-9.641450500E-1,2.163451080E0,1.041249710E1
3.922966875E0,-3.791615295E-1,1.709145813E0,9.330247650E0
3.942882875E0,1.823208618E-1,1.152453461E0,8.544531555E0
3.962798875E0,7.203021240E-1,5.797444153E-1,7.656428375E0
3.982714875E0,1.220112762E0,2.230361938E-1,6.969207458E0
4.002630875E0,1.480421448E0,-4.984634399E-2,6.431824951E0
4.022546875E0,1.560654602E0,-2.725831604E-1,6.137985992E0
4.042462875E0,1.670825500E0,-3.290158081E-1,6.127058716E0
4.062378875E0,1.780996399E0,-2.914439392E-1,6.238127747E0
4.082294875E0,1.706002350E0,-1.556762695E-1,6.716832275E0
4.102211875E0,1.592687988E0,4.909790039E-2,7.185807037E0
4.122126875E0,1.636247406E0,2.221380615E-1,7.819289703E0
4.142043875E0,1.790726166E0,2.689906311E-1,8.687633972E0
4.161959875E0,1.951491852E0,1.823208618E-1,9.715247040E0
4.181875875E0,1.786834259E0,1.052311707E-1,1.070962921E1
4.201791875E0,1.685644684E0,-1.347198486E-2,1.115390533E1
4.221707875E0,1.745520172E0,-1.856140137E-1,1.198752182E1
4.241623875E0,1.802252197E0,-3.610491943E-1,1.273386978E1
4.261539875E0,2.067051544E0,-7.487429810E-1,1.265079254E1
4.281455875E0,2.662064209E0,-1.229243774E0,1.249092499E1
4.301371875E0,2.870879974E0,-1.679657135E0,1.304627014E1
4.321287875E0,1.972597961E0,-1.585951996E0,1.400442764E1
4.341203875E0,9.068142700E-1,-1.249152374E0,1.355057144E1
4.361119875E0,5.075944519E-1,-9.919871521E-1,1.236443802E1
4.381035875E0,7.078779602E-1,-1.064885559E0,1.160880936E1
4.400951875E0,9.644444275E-1,-1.387165375E0,1.124072479E1
4.420867875E0,1.047521667E0,-1.613644409E0,1.058733353E1
4.440783875E0,1.311123505E0,-1.735491028E0,9.594298553E0
4.460699875E0,1.465302887E0,-1.688339081E0,8.740025024E0
4.480615875E0,1.435065765E0,-1.557660828E0,8.091274109E0
4.500531875E0,1.330583038E0,-1.387614441E0,7.532635803E0
4.520448833E0,1.242266693E0,-1.184187469E0,6.994055786E0
4.540364833E0,1.091679840E0,-1.012195129E0,6.586154022E0
4.560280833E0,9.253756714E-1,-1.007704468E0,6.410419464E0
4.580196833E0,8.026309204E-1,-1.095871124E0,6.647526398E0
4.600113833E0,8.301736450E-1,-1.050365753E0,6.844067688E0
4.620029833E0,9.008267212E-1,-9.512718201E-1,7.064708862E0
4.639945833E0,1.145418091E0,-8.851094055E-1,7.230713654E0
4.659861833E0,1.620530090E0,-7.937992859E-1,7.565567322E0
4.679777833E0,2.038460999E0,-6.270460510E-1,8.205336914E0
4.699693833E0,2.341730347E0,-4.367916870E-1,8.925040283E0
4.719609833E0,2.477498016E0,-1.980381775E-1,9.928553467E0
4.739525833E0,2.325264587E0,1.428030396E-1,1.106648712E1
4.759441833E0,1.934127960E0,5.427713013E-1,1.186672302E1
4.779357833E0,2.206561432E0,9.719288635E-1,1.184441940E1
4.799273833E0,2.763702850E0,1.259929962E0,1.157991943E1
4.819189833E0,2.320175171E0,1.356928253E0,1.189231979E1
4.839105833E0,1.739382935E0,1.432970123E0,1.219828354E1
4.859021833E0,1.473835144E0,1.488953705E0,1.220247482E1
4.878937833E0,1.528621216E0,1.647174683E0,1.203676941E1
4.898853833E0,1.714085541E0,1.731599121E0,1.166614014E1
4.918769833E0,1.818268890E0,1.552571411E0,1.076112213E1
4.938685833E0,2.024839325E0,1.377285919E0,9.686656494E0
4.958601833E0,2.512375488E0,1.303339691E0,8.776998138E0
4.978517833E0,2.913092194E0,1.080752563E0,8.095315704E0
4.998433833E0,3.138822784E0,7.068301392E-1,7.473957825E0
5.018349833E0,3.160677338E0,3.059637451E-1,6.998696136E0
5.038266833E0,3.134032745E0,2.363584900E-1,6.872508545E0
5.058182833E0,3.136128387E0,3.800596619E-1,7.022646332E0
5.078098833E0,3.185974731E0,4.255650330E-1,7.054080963E0
5.098014833E0,3.181783447E0,4.323010254E-1,7.106172638E0
5.117930833E0,3.118165741E0,6.649172974E-1,7.278614044E0
5.137846833E0,3.227588196E0,9.217831421E-1,7.427704010E0
5.157762833E0,3.438050537E0,1.074465637E0,7.669301605E0
5.177678833E0,3.632795563E0,1.147064667E0,8.315358124E0
5.197594833E0,3.500470734E0,1.098415833E0,9.057514801E0
5.217510833E0,3.551215210E0,9.807604980E-1,9.690249023E0
5.237426833E0,3.645369415E0,8.458909607E-1,1.047342041E1
5.257342833E0,3.775748291E0,6.171665955E-1,1.117216736E1
5.277258833E0,4.111200714E0,2.451901245E-1,1.141541153E1
5.297174833E0,4.533472595E0,-6.795867920E-2,1.208736420E1
5.317090833E0,3.823648682E0,1.486408997E-1,1.339010513E1
5.337006833E0,2.908900909E0,1.490899658E-1,1.281589920E1
5.356922833E0,2.483485565E0,3.427871704E-2,1.215427505E1
5.376838833E0,2.678979034E0,-4.670288086E-2,1.164907562E1
5.396754833E0,2.779869232E0,-3.608995056E-1,1.086320984E1
5.416671833E0,2.548600159E0,-5.173242188E-1,1.016042130E1
5.436587833E0,2.304906921E0,-6.200106812E-1,9.288484497E0
5.456503833E0,2.064506836E0,-6.491999817E-1,8.529712372E0
5.476419833E0,1.961371307E0,-5.120851135E-1,7.885003052E0
5.496335833E0,1.991458740E0,-3.956272888E-1,7.261998596E0
5.516251833E0,1.957629089E0,-2.887495422E-1,6.802603912E0
5.536167708E0,1.900148621E0,-3.056643677E-1,6.507268066E0
5.556083708E0,1.794618073E0,-3.173400879E-1,6.349047089E0
5.575999708E0,1.680854645E0,-2.802172852E-1,6.381978607E0
5.595915708E0,1.728755035E0,-1.410067749E-1,6.461014252E0
5.615831708E0,1.900298309E0,-3.697311401E-2,6.730753326E0
5.635747708E0,2.170636139E0,5.852828979E-2,7.251221008E0
5.655663708E0,2.407743073E0,1.302291870E-1,7.788603516E0
5.675579708E0,2.468217316E0,1.814227295E-1,8.203540649E0
5.695495708E0,2.499951324E0,3.510200500E-1,8.880582733E0
5.715411708E0,2.499651947E0,6.325845337E-1,9.935588837E0
5.735327708E0,2.538271637E0,9.011260986E-1,1.127545258E1
5.755243708E0,2.452649689E0,1.019829254E0,1.230231720E1
5.775160708E0,2.589165802E0,1.021326141E0,1.218780533E1
5.795076708E0,2.814746704E0,1.033899994E0,1.218660782E1
5.814992708E0,2.316582642E0,1.307530975E0,1.298280212E1
5.834908708E0,1.535955963E0,1.582060089E0,1.307845322E1
5.854824708E0,8.120613098E-1,1.457519073E0,1.282263519E1
5.874740708E0,-7.050338745E-2,1.685195618E0,1.343291611E1
5.894656708E0,-4.664300537E-1,1.978286133E0,1.348171463E1
5.914572708E0,-7.188052368E-1,2.287243652E0,1.250813919E1
5.934488708E0,-3.230282593E-1,2.108964386E0,1.149953659E1
5.954404708E0,2.963836670E-1,1.623224487E0,1.036684204E1
5.974320708E0,8.704399109E-1,1.125359802E0,9.298663330E0
5.994236708E0,1.416055298E0,6.755451965E-1,8.187074890E0
6.014152708E0,2.021695862E0,2.679428101E-1,7.278464355E0
6.034068708E0,2.462828522E0,5.029541016E-2,6.642586670E0
6.053984708E0,2.616708527E0,-3.023712158E-2,6.276298370E0
6.073901708E0,2.447410583E0,2.395019531E-3,6.294261017E0
6.093817708E0,2.276765442E0,1.625619507E-1,6.571484528E0
6.113733708E0,2.078727264E0,3.408412170E-1,7.177873535E0
6.133649708E0,1.918111267E0,5.719606018E-1,7.709717560E0
6.153565708E0,2.106419678E0,6.198609924E-1,8.216114502E0
6.173481708E0,2.171384583E0,5.547463989E-1,8.755892029E0
6.193397708E0,2.287692719E0,4.507127380E-1,9.155710602E0
6.213313708E0,2.621199188E0,3.143463135E-1,9.508526917E0
6.233229708E0,3.101400604E0,1.413061523E-1,1.014335678E1
6.253145708E0,3.483256531E0,-2.380050659E-2,1.078133011E1
6.273061708E0,3.885619812E0,-1.775308228E-1,1.101738922E1
6.292977708E0,4.328997803E0,-2.969824219E-1,1.096634537E1
6.312893708E0,4.730163574E0,-6.385720825E-1,1.090497299E1
6.332809708E0,4.317771149E0,-1.137334900E0,1.125090363E1
6.352726708E0,3.267106018E0,-1.620081024E0,1.147738266E1
6.372642708E0,1.778751068E0,-1.459614716E0,1.244077927E1
6.392558708E0,1.329235840E-1,-9.053173828E-1,1.224753113E1
6.412474708E0,-5.945635986E-1,-3.718267822E-1,1.114312775E1
6.432390708E0,-6.173162842E-1,-1.363664246E-1,1.040905426E1
6.452306708E0,2.484832764E-1,-2.148033142E-1,9.858199768E0
6.472222708E0,1.448238373E0,-4.697232056E-1,9.469757538E0
6.492138708E0,1.845811615E0,-6.240522766E-1,8.934021606E0
6.512054708E0,1.850601654E0,-6.369255066E-1,8.252339172E0
6.531970583E0,1.753603363E0,-4.671784973E-1,7.850574646E0
6.551886583E0,1.637594604E0,-2.748284912E-1,7.456294556E0
6.571802583E0,1.619332581E0,-1.329235840E-1,7.209607544E0
6.591718583E0,1.629062347E0,-1.242416382E-1,7.074738007E0
6.611634583E0,1.636247406E0,-1.612147522E-1,6.988517303E0
6.631551583E0,1.788929901E0,-2.384541321E-1,7.016060028E0
6.651467583E0,2.168540497E0,-3.183879089E-1,7.324418793E0
6.671383583E0,2.430196381E0,-3.189866638E-1,7.823480988E0
6.691299583E0,2.485281830E0,-2.866539001E-1,8.298892365E0
6.711215583E0,2.356848907E0,-2.553689575E-1,8.885073395E0
6.731131583E0,2.088007965E0,-1.612147522E-1,9.562265167E0
6.751047583E0,1.829345856E0,-1.287322998E-2,1.029349457E1
6.770963583E0,1.437909851E0,3.159928894E-1,1.147768204E1
6.790879583E0,9.255253601E-1,6.801855469E-1,1.252325775E1
6.810795583E0,6.968009949E-1,8.870553589E-1,1.283206558E1
6.830711583E0,7.542814636E-1,8.514294434E-1,1.292771667E1
6.850627583E0,6.153703308E-1,9.707313538E-1,1.331032104E1
6.870544583E0,2.784210205E-1,1.369502106E0,1.318952225E1
6.890460583E0,-3.079096985E-1,1.640887756E0,1.280991165E1
6.910376583E0,-7.403604126E-1,2.018851776E0,1.289508453E1
6.930292583E0,-7.611671448E-1,2.308649139E0,1.236339020E1
6.950208583E0,-3.350033569E-1,2.253114624E0,1.116902390E1
6.970124583E0,1.297801208E-1,1.742676086E0,1.009336075E1
6.990040583E0,5.071453857E-1,1.162632294E0,9.296118622E0
7.009956583E0,8.505313110E-1,7.798782349E-1,8.665929108E0
7.029872583E0,1.191073151E0,6.078858948E-1,7.917485504E0
7.049788583E0,1.464853821E0,5.456153870E-1,7.217241669E0
7.069704583E0,1.597478027E0,5.072950745E-1,6.753356323E0
7.089620583E0,1.683549042E0,3.944297791E-1,6.594386902E0
7.109537583E0,1.830393677E0,2.737806702E-1,6.734645233E0
7.129453583E0,1.976190491E0,1.357676697E-1,6.974446564E0
7.149369583E0,2.174228668E0,-5.718109131E-2,7.404951324E0
7.169285583E0,2.370769958E0,-1.694476318E-1,7.875572662E0
7.189201583E0,2.616409149E0,-2.615061951E-1,8.281378784E0
7.209117583E0,2.724334717E0,-3.309617615E-1,8.815318451E0
7.229033583E0,2.451003113E0,-3.760180664E-1,9.600435791E0
7.248949583E0,2.294578400E0,-3.794609070E-1,1.007973907E1
7.268865583E0,2.322570190E0,-3.528163147E-1,1.072863968E1
7.288781583E0,2.599194946E0,-3.981719971E-1,1.129985184E1
7.308697583E0,3.128494263E0,-4.321513367E-1,1.146226410E1
7.328614583E0,3.229683838E0,-7.948471069E-1,1.224872864E1
7.348530583E0,2.205812988E0,-9.404942322E-1,1.321167618E1
7.368446583E0,1.070274353E0,-7.030879211E-1,1.323772202E1
7.388362583E0,6.523434448E-1,-7.637118530E-1,1.241114090E1
7.408278583E0,7.586224365E-1,-1.141975250E0,1.206550964E1
7.428194583E0,7.881111145E-1,-1.324146423E0,1.160401932E1
7.448110583E0,7.147636414E-1,-1.279838562E0,1.074630295E1
7.468026583E0,6.945556641E-1,-1.201251984E0,9.953252106E0
7.487942583E0,7.277865601E-1,-1.064735870E0,9.310339050E0
7.507858583E0,7.276368713E-1,-9.156459045E-1,8.566685486E0
7.527773875E0,7.200027466E-1,-8.297245789E-1,7.816894684E0
7.547690875E0,7.694000244E-1,-8.830137634E-1,7.354655914E0
7.567606875E0,8.318202209E-1,-9.415420532E-1,7.132068787E0
7.587522875E0,8.578660583E-1,-9.053173828E-1,6.974745941E0
7.607438875E0,8.924441528E-1,-8.792715454E-1,6.955585785E0
7.627354875E0,1.021775208E0,-8.689430237E-1,6.951544189E0
7.647270875E0,1.273252258E0,-8.927435303E-1,7.154522095E0
7.667186875E0,1.608704681E0,-9.252259827E-1,7.504344635E0
7.687102875E0,1.915716248E0,-8.915460205E-1,7.983049164E0
7.707018875E0,2.095642090E0,-7.270381165E-1,8.481063538E0
7.726934875E0,2.116598511E0,-5.956114197E-1,9.116791534E0
7.746851875E0,2.021546173E0,-4.721182251E-1,9.887987823E0
7.766767875E0,2.055076447E0,-1.998344421E-1,1.070753357E1
7.786683875E0,1.976639557E0,3.124003601E-1,1.149729126E1
7.806599875E0,1.742376709E0,7.782316589E-1,1.189052353E1
7.826515875E0,1.659748535E0,1.027912445E0,1.207389221E1
7.846431875E0,1.717827759E0,1.303788757E0,1.253164032E1
7.866347875E0,1.331630859E0,1.585353241E0,1.258522888E1
7.886263875E0,7.089257812E-1,1.606459351E0,1.241069183E1
7.906179875E0,3.317102051E-1,1.685794373E0,1.240979370E1
7.926095875E0,2.701881409E-1,1.604064331E0,1.210562622E1
7.946012875E0,6.735992432E-3,1.429976349E0,1.168140839E1
7.965928875E0,-1.601669312E-2,1.122665405E0,1.097083603E1
7.985844875E0,2.924917603E-1,6.499484253E-1,1.015922379E1
8.005760875E0,7.409591675E-1,1.511856079E-1,9.476194153E0
8.025676875E0,1.197060699E0,-2.212399292E-1,8.683592377E0
8.045592875E0,1.648970947E0,-4.972659302E-1,7.816595306E0
8.065508875E0,2.021995239E0,-7.381150818E-1,7.221732330E0
8.085424875E0,2.250569916E0,-8.872050476E-1,7.043602753E0
8.105340875E0,2.307301941E0,-8.357121277E-1,7.001689911E0
8.125257875E0,2.192790070E0,-7.453001404E-1,7.038064270E0
8.145173875E0,2.000589752E0,-6.520440674E-1,7.356302490E0
8.165089875E0,1.785487061E0,-5.132826233E-1,7.864346008E0
8.185005875E0,1.693877563E0,-2.954855347E-1,8.391699371E0
8.204921875E0,1.716031494E0,-1.315763855E-1,8.894653473E0
8.224837875E0,1.802551575E0,1.736389160E-2,9.295669556E0
8.244753875E0,1.935924225E0,9.654922485E-2,9.619745636E0
