"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.348994983E1,2.968547821E0,2.680715942E1,-4.001322174E1
4.350986683E1,2.538825989E0,2.624029160E1,-3.995245361E1
4.352978383E1,2.834712982E0,2.607067108E1,-3.964450836E1
4.354970083E1,2.854480743E0,2.619303131E1,-3.959994507E1
4.356961783E1,2.576427460E0,2.613084412E1,-3.976011658E1
4.358953483E1,3.170433044E0,2.618857002E1,-3.928237915E1
4.360945183E1,2.663074493E0,2.642000580E1,-3.937940216E1
4.362936883E1,2.433925629E0,2.674034500E1,-3.929898834E1
4.364928583E1,2.070671082E0,2.699985886E1,-3.912777710E1
4.366920283E1,1.792903900E0,2.756551361E1,-3.879265594E1
4.368911983E1,1.702972412E0,2.817214584E1,-3.848178864E1
4.370903683E1,8.429145813E-1,2.797537994E1,-3.827431488E1
4.372895483E1,-3.883380890E-1,2.802643204E1,-3.786491394E1
4.374887183E1,-8.234748840E-1,2.831944084E1,-3.796599579E1
4.376878883E1,-1.058065414E0,2.873431396E1,-3.746929932E1
4.378870542E1,-1.356113434E0,2.851272583E1,-3.759622955E1
4.380862242E1,-1.469192505E0,2.863247681E1,-3.724781799E1
4.382853942E1,-1.266155243E0,2.862743950E1,-3.756673431E1
4.384845642E1,-1.371711731E0,2.900562286E1,-3.711611938E1
4.386837342E1,-1.751873016E0,2.917472839E1,-3.705091858E1
4.388829042E1,-1.958248138E0,2.909053040E1,-3.689008331E1
4.390820742E1,-2.080173492E0,2.889580536E1,-3.695131683E1
4.392812442E1,-2.163352966E0,2.911259842E1,-3.640885925E1
4.394804142E1,-2.558198929E0,2.892397690E1,-3.617182922E1
4.396795842E1,-2.154161453E0,2.886945724E1,-3.683740997E1
4.398787542E1,-2.104724884E0,2.894234848E1,-3.664829254E1
4.400779242E1,-2.111776352E0,2.853081131E1,-3.676741791E1
4.402770942E1,-2.071069717E0,2.843450546E1,-3.668121338E1
4.404762742E1,-2.253341675E0,2.856811142E1,-3.648056793E1
4.406754442E1,-2.019935608E0,2.834730530E1,-3.708604431E1
4.408746142E1,-1.916664124E0,2.803632736E1,-3.709509277E1
4.410737842E1,-1.987297058E0,2.774584579E1,-3.743376923E1
4.412729542E1,-2.567775726E0,2.735154343E1,-3.731282043E1
4.414721242E1,-2.633340836E0,2.714886284E1,-3.703373718E1
4.416712942E1,-2.785600662E0,2.682113838E1,-3.769261932E1
4.418704642E1,-3.059854507E0,2.612672234E1,-3.775490570E1
4.420696342E1,-3.334465027E0,2.600433922E1,-3.757951355E1
4.422688042E1,-3.298244476E0,2.598832703E1,-3.785974121E1
4.424679742E1,-2.965581894E0,2.581542206E1,-3.759024811E1
4.426671442E1,-3.297245026E0,2.587963104E1,-3.800514984E1
4.428663142E1,-3.040634155E0,2.555877113E1,-3.784027100E1
4.430654842E1,-2.410570145E0,2.588101768E1,-3.834030914E1
4.432646642E1,-1.469343185E0,2.586916733E1,-3.825931549E1
4.434638342E1,-1.046213150E0,2.561180496E1,-3.811840057E1
4.436630042E1,-7.044372559E-1,2.543888855E1,-3.801561737E1
4.438621742E1,-5.786514282E-2,2.550438690E1,-3.788850403E1
4.440613442E1,4.563140869E-1,2.549894714E1,-3.795564270E1
4.442605142E1,1.154048920E0,2.529483414E1,-3.777786255E1
4.444596842E1,1.667953491E0,2.520962906E1,-3.824275970E1
4.446588542E1,2.126232147E0,2.512827301E1,-3.770132446E1
4.448580242E1,2.553691864E0,2.476106644E1,-3.792889404E1
4.450571942E1,3.244972229E0,2.496271896E1,-3.767378235E1
4.452563642E1,3.313903809E0,2.462182617E1,-3.741964722E1
4.454555342E1,3.849643707E0,2.480229568E1,-3.755046844E1
4.456547042E1,3.646823883E0,2.487370682E1,-3.724481201E1
4.458538742E1,4.248153687E0,2.488238525E1,-3.729160309E1
4.460530442E1,4.213722229E0,2.482906151E1,-3.709462738E1
4.462522142E1,4.800979614E0,2.500006866E1,-3.682835388E1
4.464513942E1,4.605251312E0,2.560651398E1,-3.725555420E1
4.466505642E1,4.632102966E0,2.569326019E1,-3.646013641E1
4.468497342E1,4.516929626E0,2.579205132E1,-3.660064697E1
4.470489042E1,4.623165131E0,2.585212708E1,-3.645690918E1
4.472480742E1,3.908241272E0,2.596278191E1,-3.626373291E1
4.474472442E1,3.439884186E0,2.593258095E1,-3.586074066E1
4.476464142E1,2.559650421E0,2.589718437E1,-3.616918945E1
4.478455833E1,2.528781891E0,2.616932678E1,-3.602765656E1
4.480447533E1,2.156826019E0,2.637101364E1,-3.622465515E1
4.482439233E1,2.040275574E0,2.638278961E1,-3.649572754E1
4.484430933E1,1.797264099E0,2.647772598E1,-3.655175781E1
4.486422633E1,1.764438629E0,2.628425980E1,-3.605778503E1
4.488414333E1,1.264556885E0,2.642222595E1,-3.594430542E1
4.490406033E1,1.277767181E0,2.664060402E1,-3.636616516E1
4.492397733E1,1.332614899E0,2.640085793E1,-3.613506317E1
4.494389533E1,1.526210785E0,2.643992233E1,-3.594667053E1
4.496381233E1,1.916179657E0,2.652211189E1,-3.636080933E1
4.498372933E1,1.740314484E0,2.661689758E1,-3.563986969E1
4.500364633E1,2.233032227E0,2.667927170E1,-3.581707764E1
4.502356333E1,2.488704681E0,2.628586578E1,-3.589056396E1
4.504348033E1,2.901229858E0,2.603330612E1,-3.598613739E1
4.506339733E1,2.578025818E0,2.616691589E1,-3.574535370E1
4.508331433E1,2.427959442E0,2.610695267E1,-3.598780060E1
4.510323133E1,2.644943237E0,2.605029297E1,-3.613885498E1
4.512314833E1,2.499580383E0,2.577746964E1,-3.606362915E1
4.514306533E1,2.589992523E0,2.553197098E1,-3.646842194E1
4.516298233E1,2.263786316E0,2.546772766E1,-3.680874634E1
4.518289933E1,2.106975555E0,2.491743469E1,-3.704024506E1
4.520281633E1,2.482231140E0,2.458431244E1,-3.739845276E1
4.522273333E1,2.364414215E0,2.437091064E1,-3.763821411E1
4.524265133E1,2.149673462E0,2.409741020E1,-3.743046570E1
4.526256833E1,2.628097534E0,2.399825287E1,-3.796595764E1
4.528248533E1,2.387260437E0,2.339256668E1,-3.795129395E1
4.530240233E1,2.623970032E0,2.318289948E1,-3.803927612E1
4.532231933E1,2.442173004E0,2.296058083E1,-3.856860352E1
4.534223633E1,2.610534668E0,2.245546341E1,-3.854286194E1
4.536215333E1,3.248695374E0,2.237490463E1,-3.896604156E1
4.538207033E1,4.118858337E0,2.243369675E1,-3.874645233E1
4.540198733E1,4.673072815E0,2.211477470E1,-3.913381958E1
4.542190433E1,4.702354431E0,2.185504913E1,-3.937659454E1
4.544182133E1,5.337749481E0,2.136841202E1,-3.908403778E1
4.546173833E1,5.704082489E0,2.089104652E1,-3.950424194E1
4.548165533E1,6.024120331E0,2.102009583E1,-3.947125244E1
4.550157233E1,6.995063782E0,2.077985764E1,-3.974284363E1
4.552148933E1,7.296398163E0,2.028986931E1,-3.957698059E1
4.554140633E1,7.085411072E0,2.002346992E1,-3.976813507E1
4.556132433E1,7.531864166E0,1.966646004E1,-3.951881409E1
4.558124133E1,7.505363464E0,1.966359520E1,-3.970388794E1
4.560115833E1,7.495906830E0,1.933939171E1,-3.969458771E1
4.562107533E1,7.223533630E0,1.944086647E1,-3.981101990E1
4.564099233E1,7.653087616E0,1.927231789E1,-3.969331360E1
4.566090933E1,7.736816406E0,1.923639679E1,-3.959156036E1
4.568082633E1,8.014602661E0,1.943083572E1,-3.989955139E1
4.570074333E1,7.386928558E0,1.965522194E1,-3.963474274E1
4.572066033E1,6.829631805E0,1.988694572E1,-3.955783081E1
4.574057733E1,6.654365540E0,1.983040428E1,-3.949269104E1
4.576049433E1,6.548828125E0,2.001834679E1,-3.977941895E1
4.578041192E1,5.947273254E0,2.054671097E1,-3.961669922E1
4.580032892E1,5.461112976E0,2.039807701E1,-4.029351044E1
4.582024592E1,4.591304779E0,2.041828918E1,-4.014431763E1
4.584016292E1,4.227169037E0,2.067445183E1,-4.019268799E1
4.586008092E1,3.499813080E0,2.075229836E1,-4.021131134E1
4.587999792E1,3.063743591E0,2.103477859E1,-4.031806183E1
4.589991492E1,3.079036713E0,2.120260811E1,-3.966007996E1
4.591983192E1,3.314830780E0,2.118216705E1,-3.996491241E1
4.593974892E1,3.325416565E0,2.137736130E1,-3.980209351E1
4.595966592E1,2.586196899E0,2.139230728E1,-3.986856842E1
4.597958292E1,2.980907440E0,2.133260345E1,-3.991222382E1
4.599949992E1,2.873443604E0,2.149015236E1,-3.976020050E1
4.601941692E1,3.169063568E0,2.141116524E1,-3.980167389E1
4.603933392E1,3.236560822E0,2.143000412E1,-3.953312683E1
4.605925092E1,3.835880280E0,2.117281532E1,-3.949740601E1
4.607916792E1,3.850555420E0,2.095615578E1,-3.959577179E1
4.609908492E1,4.284824371E0,2.098682785E1,-3.936263275E1
4.611900192E1,4.527053833E0,2.045346451E1,-3.988028717E1
4.613891892E1,4.883563995E0,2.024978828E1,-4.022704315E1
4.615883592E1,4.730388641E0,1.963610077E1,-4.025333405E1
4.617875292E1,4.777965546E0,1.944144821E1,-4.058116913E1
4.619867092E1,4.771644592E0,1.903838158E1,-4.110845947E1
4.621858792E1,4.351146698E0,1.825345802E1,-4.088516235E1
4.623850492E1,3.732032776E0,1.771577835E1,-4.141618347E1
4.625842192E1,3.138011932E0,1.750132942E1,-4.137940979E1
4.627833892E1,2.719749451E0,1.728610611E1,-4.161367035E1
4.629825592E1,2.205875397E0,1.712956810E1,-4.192092133E1
4.631817292E1,1.403423309E0,1.688380432E1,-4.179257202E1
4.633808992E1,1.204956055E0,1.680542946E1,-4.209870148E1
4.635800692E1,9.299316406E-1,1.655838776E1,-4.207590485E1
4.637792392E1,1.182575226E0,1.620525742E1,-4.228729248E1
4.639784092E1,1.238807678E0,1.596097565E1,-4.207756805E1
4.641775792E1,1.719257355E0,1.615415955E1,-4.184712982E1
4.643767492E1,2.610343933E0,1.574366570E1,-4.226563263E1
4.645759192E1,2.912166595E0,1.538027954E1,-4.194128418E1
4.647750892E1,3.309055328E0,1.531532097E1,-4.218524933E1
4.649742592E1,3.711463928E0,1.533508492E1,-4.204544067E1
4.651734392E1,3.755954742E0,1.550055695E1,-4.205836487E1
4.653726092E1,3.857772827E0,1.525742912E1,-4.192303467E1
4.655717792E1,3.793525696E0,1.534426880E1,-4.159883118E1
4.657709492E1,3.658367157E0,1.540443993E1,-4.154335022E1
4.659701192E1,3.064533234E0,1.509943390E1,-4.174480438E1
4.661692892E1,2.942806244E0,1.528752899E1,-4.159515381E1
4.663684592E1,2.086410522E0,1.548518944E1,-4.182486725E1
4.665676292E1,1.837863922E0,1.577514267E1,-4.127799988E1
4.667667992E1,1.420696259E0,1.600689316E1,-4.124201202E1
4.669659692E1,1.131710052E0,1.656422424E1,-4.091797638E1
4.671651392E1,4.876899719E-1,1.691247559E1,-4.071299744E1
4.673643092E1,-5.773544312E-2,1.758996582E1,-4.047802734E1
4.675634792E1,-5.085067749E-1,1.768128014E1,-4.038739014E1
4.677626504E1,-6.958312988E-1,1.808155632E1,-4.073680878E1
4.679618204E1,-1.106849670E0,1.841696739E1,-4.034662628E1
4.681609904E1,-1.637500763E0,1.829068565E1,-3.977342224E1
4.683601704E1,-2.217205048E0,1.846076012E1,-4.004982758E1
4.685593404E1,-2.421239853E0,1.850400543E1,-3.986686707E1
4.687585104E1,-2.986915588E0,1.869210434E1,-3.981747437E1
4.689576804E1,-3.287467957E0,1.868879890E1,-4.016214752E1
4.691568504E1,-4.324834824E0,1.907245636E1,-3.976458740E1
4.693560204E1,-4.622570038E0,1.899331474E1,-3.959048462E1
4.695551904E1,-4.915552139E0,1.903411674E1,-3.975746155E1
4.697543604E1,-5.216260910E0,1.918618584E1,-3.951806641E1
4.699535304E1,-4.980306625E0,1.915524292E1,-3.966181946E1
4.701527004E1,-5.443283081E0,1.925351334E1,-3.929301453E1
4.703518704E1,-5.249740601E0,1.922423935E1,-3.931449890E1
4.705510404E1,-4.830251694E0,1.919796562E1,-3.913778687E1
4.707502104E1,-4.700939178E0,1.926673889E1,-3.940281677E1
4.709493804E1,-4.527605057E0,1.933730698E1,-3.947320557E1
4.711485504E1,-4.620285034E0,1.941208267E1,-3.921860504E1
4.713477204E1,-5.350252151E0,1.966217804E1,-3.952906036E1
4.715468904E1,-5.126617432E0,1.921830177E1,-3.943315125E1
4.717460704E1,-5.337993622E0,1.887434769E1,-3.984235382E1
4.719452404E1,-5.849422455E0,1.882085419E1,-3.996421814E1
4.721444104E1,-5.645914078E0,1.859067535E1,-3.988430023E1
4.723435804E1,-5.987428665E0,1.836162186E1,-4.004071808E1
4.725427504E1,-6.807855606E0,1.805265045E1,-3.999820709E1
4.727419204E1,-7.358510971E0,1.821082306E1,-4.003218842E1
4.729410904E1,-7.982961655E0,1.797706413E1,-3.992330933E1
4.731402604E1,-8.184364319E0,1.834882164E1,-3.996954346E1
4.733394304E1,-8.418857574E0,1.809460449E1,-3.996950531E1
4.735386004E1,-8.596754074E0,1.805375862E1,-4.034770203E1
4.737377704E1,-8.448646545E0,1.814243507E1,-3.988697052E1
4.739369404E1,-8.338502884E0,1.839059639E1,-3.964225006E1
4.741361104E1,-7.711416245E0,1.817741203E1,-3.972926331E1
4.743352804E1,-7.785259247E0,1.858747292E1,-3.971485901E1
4.745344504E1,-7.447040558E0,1.868764877E1,-3.996008301E1
4.747336204E1,-7.496919632E0,1.881818581E1,-3.981622314E1
4.749327904E1,-7.332027435E0,1.894787216E1,-4.025698090E1
4.751319704E1,-7.388122559E0,1.913903046E1,-4.006919861E1
4.753311404E1,-7.317636490E0,1.921153641E1,-3.954276276E1
4.755303104E1,-6.668397903E0,1.943201447E1,-3.967550659E1
4.757294804E1,-6.575466156E0,1.938022232E1,-3.943069458E1
4.759286504E1,-6.465093613E0,1.981114006E1,-3.984434509E1
4.761278204E1,-6.925487518E0,1.976645279E1,-3.951216125E1
4.763269904E1,-6.896772385E0,2.011291695E1,-3.967992401E1
4.765261604E1,-7.066558838E0,2.054770088E1,-3.986610413E1
4.767253304E1,-7.350715637E0,2.058983040E1,-3.949048615E1
4.769245004E1,-7.186775208E0,2.076262283E1,-3.910400391E1
4.771236704E1,-7.451894760E0,2.126051521E1,-3.903852081E1
4.773228404E1,-7.714546204E0,2.178071785E1,-3.868978119E1
4.775220104E1,-7.639944077E0,2.243331146E1,-3.867975616E1
4.777211804E1,-8.647113800E0,2.271842575E1,-3.811457825E1
4.779203442E1,-9.485544205E0,2.342425919E1,-3.777543640E1
4.781195242E1,-9.932462692E0,2.353851700E1,-3.735881805E1
4.783186942E1,-1.070792389E1,2.406311226E1,-3.719863892E1
4.785178642E1,-1.101556778E1,2.437055779E1,-3.684365082E1
4.787170342E1,-1.232251740E1,2.472582626E1,-3.633594513E1
4.789162042E1,-1.292906380E1,2.495683289E1,-3.555396271E1
4.791153742E1,-1.325899887E1,2.489757919E1,-3.591242981E1
4.793145442E1,-1.363793373E1,2.515184593E1,-3.595673370E1
4.795137142E1,-1.360560036E1,2.533266068E1,-3.607084656E1
4.797128842E1,-1.386779785E1,2.567479324E1,-3.571978760E1
4.799120542E1,-1.477602959E1,2.608620071E1,-3.527709198E1
4.801112242E1,-1.552763939E1,2.607663918E1,-3.534717560E1
4.803103942E1,-1.577006721E1,2.607513046E1,-3.486713409E1
4.805095642E1,-1.559047508E1,2.592298889E1,-3.494364166E1
4.807087342E1,-1.600275230E1,2.610682297E1,-3.494283295E1
4.809079042E1,-1.661227036E1,2.599368286E1,-3.466784668E1
4.811070742E1,-1.630704880E1,2.626943779E1,-3.508383942E1
4.813062442E1,-1.670949936E1,2.643054008E1,-3.460544586E1
4.815054142E1,-1.691076279E1,2.639275742E1,-3.453135681E1
4.817045942E1,-1.718825150E1,2.663350296E1,-3.481010437E1
4.819037642E1,-1.747835350E1,2.651103592E1,-3.463645935E1
4.821029342E1,-1.722581291E1,2.619153214E1,-3.472518921E1
4.823021042E1,-1.745005417E1,2.644985199E1,-3.471210480E1
4.825012742E1,-1.828528214E1,2.595763016E1,-3.457311249E1
4.827004442E1,-1.867022324E1,2.621264458E1,-3.482999420E1
4.828996142E1,-1.918237686E1,2.628914452E1,-3.472092438E1
4.830987842E1,-1.954094124E1,2.639754868E1,-3.460796356E1
4.832979542E1,-1.975203323E1,2.678731155E1,-3.434029388E1
4.834971242E1,-1.992496490E1,2.684406281E1,-3.339723206E1
4.836962942E1,-2.030455208E1,2.682032013E1,-3.413820648E1
4.838954642E1,-1.983604240E1,2.707332802E1,-3.384884644E1
4.840946342E1,-1.970027161E1,2.768274498E1,-3.367713928E1
4.842938042E1,-1.903827667E1,2.775044632E1,-3.396472168E1
4.844929742E1,-1.855241013E1,2.821018410E1,-3.391627502E1
4.846921442E1,-1.782851601E1,2.878464127E1,-3.459629059E1
4.848913242E1,-1.781999969E1,2.926400375E1,-3.450889587E1
4.850904942E1,-1.728108597E1,2.951292801E1,-3.483804321E1
4.852896642E1,-1.685409355E1,3.030465317E1,-3.461008453E1
4.854888342E1,-1.644257355E1,3.029267311E1,-3.434660339E1
4.856880042E1,-1.590636063E1,3.088239861E1,-3.423622894E1
4.858871742E1,-1.553173256E1,3.146450424E1,-3.451103973E1
4.860863442E1,-1.532549095E1,3.191373253E1,-3.403815460E1
4.862855142E1,-1.454658508E1,3.179840088E1,-3.477885437E1
4.864846842E1,-1.465860558E1,3.261627579E1,-3.382007599E1
4.866838542E1,-1.418906212E1,3.298048401E1,-3.414208984E1
4.868830242E1,-1.425713158E1,3.349110413E1,-3.422714233E1
4.870821942E1,-1.439764595E1,3.374742889E1,-3.412530518E1
4.872813642E1,-1.428699493E1,3.412619400E1,-3.417381287E1
4.874805342E1,-1.424988365E1,3.483143616E1,-3.350453949E1
4.876797042E1,-1.432178879E1,3.544297028E1,-3.287810516E1
4.878788796E1,-1.445350075E1,3.626604462E1,-3.267824554E1
4.880780596E1,-1.450542831E1,3.689746094E1,-3.195127869E1
4.882772296E1,-1.508869934E1,3.759935760E1,-3.175532532E1
4.884763996E1,-1.548335266E1,3.780525589E1,-3.116444397E1
4.886755696E1,-1.586695099E1,3.818788910E1,-3.073741150E1
4.888747396E1,-1.616170502E1,3.852595139E1,-3.062867737E1
4.890739096E1,-1.637578583E1,3.855304718E1,-2.988510132E1
4.892730796E1,-1.697478104E1,3.865454865E1,-3.020207214E1
4.894722496E1,-1.712366867E1,3.898216248E1,-2.969348145E1
4.896714196E1,-1.722057152E1,3.903082275E1,-2.949813843E1
4.898705896E1,-1.736473846E1,3.930880356E1,-3.003273010E1
4.900697596E1,-1.719238853E1,3.941408539E1,-2.964335632E1
4.902689296E1,-1.751968193E1,3.953332520E1,-2.934194946E1
4.904680996E1,-1.805439186E1,3.980709076E1,-2.946430969E1
4.906672696E1,-1.763446808E1,3.996794128E1,-2.935612488E1
4.908664396E1,-1.825459671E1,4.027647400E1,-2.951017761E1
4.910656096E1,-1.808439636E1,4.054870224E1,-2.944120789E1
4.912647796E1,-1.799173355E1,4.053438187E1,-2.974038696E1
4.914639596E1,-1.776720238E1,4.066487122E1,-3.004055786E1
