"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.223517358E1,1.109799445E-1,2.960408628E-1,5.403614044E-1
4.225509058E1,2.544860914E-2,3.524185419E-1,6.531591415E-1
4.227500758E1,-4.389690608E-2,3.386490941E-1,7.216327190E-1
4.229492558E1,-6.332472712E-2,2.798579037E-1,7.316647768E-1
4.231484258E1,-3.859605640E-2,2.133519351E-1,6.943843365E-1
4.233475958E1,-1.201009192E-2,1.579790711E-1,6.140031219E-1
4.235467658E1,5.266868975E-3,1.353321075E-1,5.263119340E-1
4.237459358E1,1.146485098E-2,1.810258031E-1,4.297190309E-1
4.239451058E1,1.252818853E-2,2.427045852E-1,3.281098008E-1
4.241442758E1,1.067486219E-2,2.776287496E-1,2.244827300E-1
4.243434458E1,1.478907652E-2,2.573998868E-1,1.215615645E-1
4.245426158E1,-9.705299512E-3,1.801073104E-1,3.691568971E-2
4.247417858E1,-1.046458185E-1,7.835380733E-2,-6.913965568E-3
4.249409558E1,-2.127585560E-1,-3.452530131E-3,8.604161441E-3
4.251401258E1,-2.484983504E-1,1.549072284E-2,8.729771525E-2
4.253392958E1,-2.907696068E-1,2.416232973E-2,1.719932258E-1
4.255384658E1,-4.364785254E-1,-1.466612816E-1,2.085190564E-1
4.257376458E1,-5.978671908E-1,-3.446862996E-1,2.048254758E-1
4.259368158E1,-6.346268058E-1,-4.109389484E-1,1.748129874E-1
4.261359858E1,-5.810918212E-1,-4.470558167E-1,5.940370262E-2
4.263351558E1,-4.754350781E-1,-4.450692832E-1,-7.942015678E-2
4.265343258E1,-3.020798564E-1,-4.526760280E-1,-1.374576539E-1
4.267334958E1,-1.763767749E-1,-3.725849688E-1,-1.581117809E-1
4.269326658E1,-1.118803918E-1,-1.792440712E-1,-1.652264744E-1
4.271318358E1,-6.162768602E-2,9.799240530E-2,-2.318862677E-1
4.273310058E1,-1.466738433E-2,3.668174744E-1,-3.208749890E-1
4.275301758E1,2.160281688E-2,5.264161229E-1,-3.953502476E-1
4.277293483E1,4.168214276E-2,5.345734954E-1,-4.471725225E-1
4.279285183E1,5.976928025E-2,4.303132594E-1,-4.796108902E-1
4.281276883E1,8.012668043E-2,2.832230926E-1,-4.645675421E-1
4.283268583E1,1.107712761E-1,1.319921464E-1,-4.172209501E-1
4.285260383E1,1.236623377E-1,3.862115368E-2,-3.723176122E-1
4.287252083E1,1.333343834E-1,6.272865087E-2,-3.298817873E-1
4.289243783E1,1.280939281E-1,1.542132944E-1,-2.606698275E-1
4.291235483E1,1.420648545E-1,2.929015756E-1,-1.911453605E-1
4.293227183E1,1.422518194E-1,4.092183113E-1,-1.214581579E-1
4.295218883E1,1.205244809E-1,4.529404342E-1,-6.505099684E-2
4.297210583E1,8.151296526E-2,4.266882539E-1,-4.544369504E-2
4.299202283E1,9.432202578E-2,3.349020779E-1,-4.385212064E-2
4.301193983E1,1.772616059E-1,1.742205769E-1,-5.795945600E-2
4.303185683E1,2.777422071E-1,-1.673134603E-2,-6.711213291E-2
4.305177383E1,2.976887524E-1,-1.274079084E-1,-5.459955707E-2
4.307169083E1,2.501606643E-1,-1.801047027E-1,-2.438675426E-2
4.309160783E1,2.477573454E-1,-2.528626025E-1,2.246720716E-2
4.311152483E1,3.399738669E-1,-2.218853831E-1,5.315349996E-2
4.313144283E1,3.544183671E-1,-1.555017531E-1,1.644736975E-1
4.315135983E1,2.251480520E-1,-2.372317016E-1,2.855234742E-1
4.317127683E1,4.243100435E-2,-3.783725798E-1,3.538882136E-1
4.319119383E1,-2.619681414E-3,-4.354328513E-1,4.096213877E-1
4.321111083E1,8.354360610E-2,-3.519630432E-1,4.432759285E-1
4.323102783E1,1.808742881E-1,-1.385988295E-1,5.294764638E-1
4.325094483E1,2.253527343E-1,1.373067200E-1,6.569126844E-1
4.327086183E1,2.226720303E-1,3.708989620E-1,8.004290462E-1
4.329077883E1,1.797529310E-1,4.767309725E-1,9.079407454E-1
4.331069583E1,1.450699866E-1,4.341855645E-1,9.707885981E-1
4.333061283E1,1.387492567E-1,3.164710402E-1,9.995830655E-1
4.335052983E1,1.485583037E-1,1.880612969E-1,9.686366916E-1
4.337044683E1,1.635790467E-1,1.064219847E-1,9.071538448E-1
4.339036383E1,2.185704708E-1,8.426959813E-2,8.280774951E-1
4.341028083E1,2.694500089E-1,6.177350134E-2,7.289909720E-1
4.343019783E1,2.949100733E-1,5.740713328E-2,6.211280823E-1
4.345011583E1,3.256438076E-1,7.007642835E-2,5.118176341E-1
4.347003283E1,3.384643495E-1,6.796696037E-2,3.915176988E-1
4.348994983E1,2.996608615E-1,2.512485720E-2,2.827436328E-1
4.350986683E1,1.987262368E-1,-3.908966482E-2,2.036930025E-1
4.352978383E1,1.045154631E-1,-7.545846701E-2,1.622290611E-1
4.354970083E1,1.554152369E-2,-6.747245789E-2,1.606113315E-1
4.356961783E1,-1.352926791E-1,-9.227063507E-2,1.827478558E-1
4.358953483E1,-2.848265171E-1,-2.838270366E-1,1.610721052E-1
4.360945183E1,-4.202372134E-1,-4.004454017E-1,1.149271056E-1
4.362936883E1,-5.028408766E-1,-3.864022493E-1,1.373506803E-2
4.364928583E1,-5.301743150E-1,-3.917006850E-1,-1.489731669E-1
4.366920283E1,-4.589574635E-1,-4.564372301E-1,-2.842962146E-1
4.368911983E1,-3.416944146E-1,-6.005991697E-1,-3.589991331E-1
4.370903683E1,-2.837235034E-1,-6.209210753E-1,-3.766031563E-1
4.372895483E1,-2.470108420E-1,-5.115783215E-1,-3.907826841E-1
4.374887183E1,-2.179300934E-1,-2.711189091E-1,-4.535080194E-1
4.376878883E1,-1.836804301E-1,1.114250161E-3,-5.484967232E-1
4.378870542E1,-1.637893319E-1,2.133384198E-1,-6.393710375E-1
4.380862242E1,-1.712516844E-1,3.106276095E-1,-7.043942213E-1
4.382853942E1,-1.784973890E-1,3.205093145E-1,-7.353920937E-1
4.384845642E1,-1.694816798E-1,2.911517024E-1,-7.309035063E-1
4.386837342E1,-1.355492771E-1,2.541120350E-1,-6.912037134E-1
4.388829042E1,-8.418258280E-2,2.172186971E-1,-6.347866654E-1
4.390820742E1,-3.785758093E-2,2.211065441E-1,-5.716711879E-1
4.392812442E1,-9.831445292E-3,2.654690146E-1,-5.118620992E-1
4.394804142E1,5.067515187E-3,3.220920265E-1,-4.572088122E-1
4.396795842E1,3.252101317E-2,3.399865627E-1,-3.963637948E-1
4.398787542E1,6.034383923E-2,3.345221877E-1,-3.347885907E-1
4.400779242E1,3.762926161E-2,3.139749169E-1,-2.734969556E-1
4.402770942E1,3.636779636E-2,2.350599319E-1,-2.270676047E-1
4.404762742E1,1.768540442E-1,1.039722264E-1,-1.797206402E-1
4.406754442E1,3.690412641E-1,-3.294244409E-2,-1.387042701E-1
4.408746142E1,4.529708922E-1,-1.746938229E-1,-8.784577250E-2
4.410737842E1,3.961651027E-1,-3.020948768E-1,-1.023827121E-3
4.412729542E1,3.497162759E-1,-3.930014968E-1,7.970046252E-2
4.414721242E1,3.852260113E-1,-4.022952318E-1,1.281954944E-1
4.416712942E1,3.694208860E-1,-4.628369212E-1,1.718143076E-1
4.418704642E1,2.696168721E-1,-5.248973370E-1,1.908655763E-1
4.420696342E1,1.665943116E-1,-5.100473762E-1,1.980781555E-1
4.422688042E1,1.157662198E-1,-3.646492362E-1,1.959097534E-1
4.424679742E1,1.098880768E-1,-1.276786178E-1,2.087754756E-1
4.426671442E1,1.423397809E-1,1.637024730E-1,2.848047614E-1
4.428663142E1,1.585625410E-1,4.065600336E-1,3.874625266E-1
4.430654842E1,1.049794927E-1,5.394247174E-1,5.008591413E-1
4.432646642E1,1.984589733E-2,5.134300590E-1,5.763080120E-1
4.434638342E1,-4.938754439E-2,3.913174868E-1,6.195436120E-1
4.436630042E1,-5.683560669E-2,2.471345067E-1,6.166370511E-1
4.438621742E1,-2.327531204E-2,1.309670657E-1,5.801991224E-1
4.440613442E1,-1.673397794E-2,7.834506035E-2,4.983151853E-1
4.442605142E1,-3.128682077E-2,1.176975295E-1,4.165196717E-1
4.444596842E1,-3.032415733E-2,2.338324487E-1,3.380682170E-1
4.446588542E1,-7.489442825E-3,3.603187799E-1,2.645713389E-1
4.448580242E1,3.010567976E-3,3.967624307E-1,1.981275678E-1
4.450571942E1,-2.996701188E-2,3.380386233E-1,1.309201121E-1
4.452563642E1,-6.635540724E-2,2.531643510E-1,7.898738235E-2
4.454555342E1,-1.008077040E-1,1.600340605E-1,5.443724245E-2
4.456547042E1,-1.339782029E-1,1.188588217E-1,6.272577494E-2
4.458538742E1,-2.138385326E-1,1.578625292E-1,1.242281646E-1
4.460530442E1,-3.272027671E-1,3.908671439E-2,1.913439780E-1
4.462522142E1,-4.489247501E-1,-2.217186689E-1,1.933628023E-1
4.464513942E1,-4.562156796E-1,-2.951506972E-1,1.260903031E-1
4.466505642E1,-3.740469515E-1,-2.922046483E-1,3.418792039E-5
4.468497342E1,-2.925379872E-1,-3.551689982E-1,-2.101280838E-1
4.470489042E1,-1.958929598E-1,-5.108184218E-1,-3.147115111E-1
4.472480742E1,-1.550689936E-1,-6.473817825E-1,-3.190979064E-1
4.474472442E1,-1.369118243E-1,-6.134309173E-1,-2.976346910E-1
4.476464142E1,-1.162212491E-1,-4.590025842E-1,-3.080306649E-1
4.478455833E1,-8.878216892E-2,-2.614921927E-1,-3.642417490E-1
4.480447533E1,-6.480563432E-2,-4.592202976E-2,-4.222900271E-1
4.482439233E1,-6.607195735E-2,1.015752628E-1,-4.759444594E-1
4.484430933E1,-8.124285191E-2,1.695886403E-1,-5.241742134E-1
4.486422633E1,-9.027401358E-2,1.882276535E-1,-5.568920970E-1
4.488414333E1,-6.825610250E-2,1.883170605E-1,-5.712828040E-1
4.490406033E1,-4.170423001E-2,2.160610557E-1,-5.642742515E-1
4.492397733E1,-2.147126198E-2,2.753781676E-1,-5.353633761E-1
4.494389533E1,-2.946468815E-2,3.631573319E-1,-4.995328784E-1
4.496381233E1,-4.740817472E-2,4.927494824E-1,-4.594514370E-1
4.498372933E1,-2.547873743E-2,6.123483777E-1,-4.344870448E-1
4.500364633E1,5.097770691E-2,5.926913023E-1,-4.279577434E-1
4.502356333E1,6.620813161E-2,4.484460354E-1,-3.969174922E-1
4.504348033E1,1.772490889E-2,2.819563746E-1,-3.421161175E-1
4.506339733E1,2.722457610E-2,7.753290981E-2,-2.861666679E-1
4.508331433E1,1.390237212E-1,-8.481411636E-2,-2.438155413E-1
4.510323133E1,2.403281033E-1,-1.689743698E-1,-2.097469568E-1
4.512314833E1,2.669044733E-1,-1.832271069E-1,-1.578225940E-1
4.514306533E1,2.471685410E-1,-1.964167804E-1,-8.879777789E-2
4.516298233E1,2.825529575E-1,-1.900243014E-1,-1.114393957E-2
4.518289933E1,3.445168138E-1,-1.260937601E-1,8.330569416E-2
4.520281633E1,3.110363483E-1,-2.239621133E-1,2.356781662E-1
4.522273333E1,1.958815455E-1,-4.329229295E-1,3.530186713E-1
4.524265133E1,1.338625252E-1,-6.059170365E-1,4.265204668E-1
4.526256833E1,1.282547414E-1,-6.089584231E-1,4.841597974E-1
4.528248533E1,1.541812718E-1,-4.547940493E-1,5.249736905E-1
4.530240233E1,1.678329706E-1,-1.932936609E-1,5.812903047E-1
4.532231933E1,1.831514686E-1,7.654791325E-2,6.681343913E-1
4.534223633E1,1.712443084E-1,2.445228696E-1,7.576409578E-1
4.536215333E1,1.199413091E-1,2.717938721E-1,8.311994672E-1
4.538207033E1,6.631078571E-2,2.058603317E-1,8.619591594E-1
4.540198733E1,4.816293716E-2,1.261854917E-1,8.508162498E-1
4.542190433E1,7.914929837E-2,7.310460508E-2,8.014478087E-1
4.544182133E1,1.079674363E-1,4.239802808E-2,7.202137113E-1
4.546173833E1,1.176111549E-1,5.268539488E-2,6.281939745E-1
4.548165533E1,1.165610626E-1,1.093126312E-1,5.388611555E-1
4.550157233E1,1.431695223E-1,1.679576635E-1,4.344702959E-1
4.552148933E1,1.431538612E-1,2.047940344E-1,3.382205367E-1
4.554140633E1,1.021537855E-1,1.924804151E-1,2.366873324E-1
4.556132433E1,4.466955364E-2,9.597522765E-2,1.570280343E-1
4.558124133E1,-3.131694160E-3,-3.065910935E-2,1.032136232E-1
4.560115833E1,-6.594107300E-2,-8.184699714E-2,8.500313759E-2
4.562107533E1,-1.695932448E-1,-4.503885657E-2,1.134991497E-1
4.564099233E1,-2.873640656E-1,-1.038299799E-1,1.487452984E-1
4.566090933E1,-4.097883999E-1,-2.198540717E-1,9.735014290E-2
4.568082633E1,-4.708894193E-1,-1.563132107E-1,4.016612098E-2
4.570074333E1,-4.279661477E-1,-9.580261260E-2,-5.242744088E-2
4.572066033E1,-3.333767951E-1,-1.867956221E-1,-1.708305180E-1
4.574057733E1,-2.337705344E-1,-4.139217734E-1,-2.551906407E-1
4.576049433E1,-1.966922879E-1,-5.354958773E-1,-3.130492568E-1
4.578041192E1,-1.678069979E-1,-5.172505379E-1,-3.865761459E-1
4.580032892E1,-1.743972450E-1,-3.917053938E-1,-4.971037209E-1
4.582024592E1,-2.011229694E-1,-2.088601142E-1,-5.997505188E-1
4.584016292E1,-2.251040787E-1,-1.784845442E-2,-6.683968306E-1
4.586008092E1,-2.297561169E-1,1.126624495E-1,-7.149878144E-1
4.587999792E1,-2.198751271E-1,2.072584480E-1,-7.358282804E-1
4.589991492E1,-1.912643313E-1,2.695285976E-1,-7.394526601E-1
4.591983192E1,-1.500981152E-1,3.156080246E-1,-7.223941088E-1
4.593974892E1,-1.141528636E-1,3.549978733E-1,-6.868633032E-1
4.595966592E1,-8.341464400E-2,4.077793956E-1,-6.266755462E-1
4.597958292E1,-5.882397667E-2,4.908419251E-1,-5.450240374E-1
4.599949992E1,-3.337333351E-2,5.720364451E-1,-4.654528499E-1
4.601941692E1,-2.206391841E-2,5.990025401E-1,-3.986053467E-1
4.603933392E1,-2.774694376E-2,5.762350559E-1,-3.464535773E-1
4.605925092E1,-3.542102408E-3,5.562359691E-1,-2.907712460E-1
4.607916792E1,9.182998538E-2,5.355424881E-1,-2.222432941E-1
4.609908492E1,2.385876030E-1,5.097578168E-1,-1.561022252E-1
4.611900192E1,3.385753036E-1,4.523782730E-1,-8.688043803E-2
4.613891892E1,3.669528663E-1,3.326896727E-1,5.064001307E-4
4.615883592E1,3.876291811E-1,7.340095192E-2,1.184296384E-1
4.617875292E1,4.222648740E-1,-2.622871399E-1,2.349386066E-1
4.619867092E1,4.638645649E-1,-4.401561022E-1,3.070767820E-1
4.621858792E1,4.021056294E-1,-6.731016636E-1,4.112634063E-1
4.623850492E1,2.757951617E-1,-8.424084187E-1,4.918331504E-1
4.625842192E1,1.444475353E-1,-9.028128386E-1,5.097855330E-1
4.627833892E1,3.643586114E-2,-8.158972263E-1,4.576051533E-1
4.629825592E1,2.110842243E-2,-6.551034451E-1,3.500593901E-1
4.631817292E1,5.304654688E-2,-4.012248218E-1,2.752167284E-1
4.633808992E1,9.843376279E-2,-8.289456367E-2,2.886278927E-1
4.635800692E1,1.509486884E-1,1.650680453E-1,3.605999053E-1
4.637792392E1,1.683677286E-1,2.968123853E-1,4.611042142E-1
4.639784092E1,1.277216375E-1,3.170404136E-1,5.662230849E-1
4.641775792E1,3.854449466E-2,3.147873878E-1,6.302298903E-1
4.643767492E1,-3.552367166E-2,2.996016145E-1,6.470152140E-1
4.645759192E1,-5.294695869E-2,2.754268348E-1,6.216003299E-1
4.647750892E1,-5.620215461E-2,2.769351006E-1,5.322085619E-1
4.649742592E1,-7.641850412E-2,2.997489870E-1,4.096736014E-1
4.651734392E1,-8.714038879E-2,2.859135866E-1,2.910806537E-1
4.653726092E1,-9.229617193E-3,2.005801797E-1,1.658209860E-1
4.655717792E1,1.079955325E-1,-2.529340796E-2,9.385330975E-2
4.657709492E1,5.884883180E-2,-2.144756615E-1,4.505948722E-2
4.659701192E1,-6.527936459E-2,-2.958650589E-1,-1.039484795E-2
4.661692892E1,-1.581990123E-1,-2.770233750E-1,-5.660289899E-2
4.663684592E1,-2.579326630E-1,-1.855828017E-1,-8.824859560E-2
4.665676292E1,-3.853661716E-1,-2.200651169E-1,-1.199869886E-1
4.667667992E1,-4.987018406E-1,-3.363361359E-1,-1.312191933E-1
4.669659692E1,-5.390552878E-1,-2.587769628E-1,-1.113998666E-1
4.671651392E1,-5.014770627E-1,-7.272097468E-2,-1.250722557E-1
4.673643092E1,-3.925951719E-1,-5.465659127E-2,-2.041943967E-1
4.675634792E1,-2.684405744E-1,-2.062995285E-1,-2.451283634E-1
4.677626504E1,-1.846780777E-1,-3.748008609E-1,-2.429243475E-1
4.679618204E1,-1.357562840E-1,-4.031166136E-1,-2.675707936E-1
4.681609904E1,-1.209542006E-1,-3.208627105E-1,-3.699067831E-1
4.683601704E1,-1.006348804E-1,-1.594391167E-1,-5.070479512E-1
4.685593404E1,-9.189285338E-2,6.160416640E-3,-6.295334101E-1
4.687585104E1,-1.031403318E-1,1.107517183E-1,-7.201788425E-1
4.689576804E1,-1.111390218E-1,1.610824019E-1,-7.698011398E-1
4.691568504E1,-8.836869150E-2,1.617907584E-1,-7.675170898E-1
4.693560204E1,-2.840138599E-2,1.481105089E-1,-7.253258824E-1
4.695551904E1,1.905561425E-3,1.530679613E-1,-6.488717198E-1
4.697543604E1,1.421294082E-2,1.760637015E-1,-5.474876761E-1
4.699535304E1,2.253901213E-2,2.336309254E-1,-4.390909672E-1
4.701527004E1,2.393558808E-2,3.143079579E-1,-3.476675451E-1
4.703518704E1,1.360747404E-2,3.849687278E-1,-2.949754298E-1
4.705510404E1,-8.209656924E-3,4.035678208E-1,-2.775498033E-1
4.707502104E1,-3.721013665E-3,3.602034152E-1,-2.793659270E-1
4.709493804E1,5.735202506E-2,2.880229950E-1,-2.704975307E-1
4.711485504E1,1.870463490E-1,2.148576081E-1,-2.651238143E-1
4.713477204E1,3.220372796E-1,1.528306305E-1,-2.425616980E-1
4.715468904E1,3.511942923E-1,1.093862802E-1,-1.953627914E-1
4.717460704E1,3.471215963E-1,4.142032564E-2,-1.333728731E-1
4.719452404E1,3.601098359E-1,-1.367282718E-1,-5.884351209E-2
4.721444104E1,4.103044868E-1,-2.492212504E-1,-2.993017808E-2
4.723435804E1,4.012425244E-1,-3.835448623E-1,6.225831434E-2
4.725427504E1,2.895507514E-1,-5.625136495E-1,1.409056038E-1
4.727419204E1,1.767077893E-1,-5.692432523E-1,1.495033056E-1
4.729410904E1,1.125227138E-1,-4.692831933E-1,1.495989412E-1
4.731402604E1,6.893019378E-2,-3.220172524E-1,1.358167827E-1
4.733394304E1,6.697740406E-2,-1.342534125E-1,1.481760889E-1
4.735386004E1,1.086417288E-1,1.216051131E-1,2.148139328E-1
4.737377704E1,1.390159130E-1,3.237033188E-1,3.146377802E-1
4.739369404E1,9.027208388E-2,4.016681612E-1,4.292937815E-1
4.741361104E1,5.523511674E-3,3.355972767E-1,5.061898232E-1
4.743352804E1,-5.728362873E-2,2.488102317E-1,5.342323780E-1
4.745344504E1,-5.622310191E-2,1.690678000E-1,5.082436800E-1
4.747336204E1,-2.396982349E-2,1.229879260E-1,4.527176023E-1
4.749327904E1,-1.885180175E-2,1.294304281E-1,3.507203758E-1
4.751319704E1,-2.234605327E-2,1.753256917E-1,2.508454919E-1
4.753311404E1,-3.520613536E-2,2.501235306E-1,1.690063477E-1
4.755303104E1,-4.988445714E-2,2.963142395E-1,9.043906629E-2
4.757294804E1,-5.759355426E-2,2.566991746E-1,1.707373932E-2
4.759286504E1,-6.508714706E-2,1.625413150E-1,-3.098859824E-2
4.761278204E1,-6.531179696E-2,6.179540232E-2,-5.514175072E-2
4.763269904E1,-9.442573786E-2,-2.979839034E-2,-5.999269336E-2
4.765261604E1,-1.587581933E-1,-7.013285160E-2,-3.292412683E-2
4.767253304E1,-2.120196819E-1,-2.750444785E-2,9.430119768E-3
4.769245004E1,-2.493442148E-1,-5.830036104E-2,2.027736604E-2
4.771236704E1,-3.531919718E-1,-2.132539153E-1,-2.107768878E-2
4.773228404E1,-4.914926887E-1,-2.917104363E-1,-6.294748187E-2
4.775220104E1,-5.620836616E-1,-3.279286325E-1,-1.384703219E-1
4.777211804E1,-5.166523457E-1,-4.445292950E-1,-2.614004016E-1
4.779203442E1,-4.066020846E-1,-6.356025338E-1,-3.313547671E-1
4.781195242E1,-3.266383410E-1,-7.320182920E-1,-3.862074018E-1
4.783186942E1,-3.011906743E-1,-6.209202409E-1,-4.246279597E-1
4.785178642E1,-3.197195232E-1,-3.529248834E-1,-5.087019801E-1
4.787170342E1,-3.383908570E-1,-3.401196003E-2,-6.403406262E-1
4.789162042E1,-3.435670435E-1,2.301697284E-1,-7.596362233E-1
4.791153742E1,-3.644757271E-1,3.534936011E-1,-8.494933248E-1
4.793145442E1,-3.769110143E-1,3.495757282E-1,-9.105571508E-1
4.795137142E1,-3.683450222E-1,2.872332931E-1,-9.407461882E-1
4.797128842E1,-3.443233967E-1,2.295837998E-1,-9.324870706E-1
4.799120542E1,-3.012320697E-1,2.185402066E-1,-9.022276402E-1
4.801112242E1,-2.514161170E-1,2.608452141E-1,-8.369725347E-1
4.803103942E1,-1.969794780E-1,3.560861051E-1,-7.404502630E-1
4.805095642E1,-1.535064876E-1,4.496273994E-1,-6.499948502E-1
4.807087342E1,-1.269096285E-1,5.045889616E-1,-5.762581229E-1
4.809079042E1,-1.021936387E-1,4.878560305E-1,-5.322906971E-1
4.811070742E1,-9.984676540E-2,4.128161669E-1,-4.997950196E-1
4.813062442E1,-1.075794846E-1,3.221381903E-1,-4.668135643E-1
4.815054142E1,-4.927192256E-2,2.268103063E-1,-4.118133783E-1
4.817045942E1,8.686883003E-2,1.304470450E-1,-3.787945211E-1
4.819037642E1,2.336696982E-1,9.449851513E-2,-3.355892599E-1
4.821029342E1,2.659788728E-1,6.821917742E-2,-2.705586553E-1
4.823021042E1,2.196100205E-1,-5.899073556E-2,-1.789690852E-1
4.825012742E1,2.549433708E-1,-1.937436610E-1,-1.027261093E-1
4.827004442E1,2.981278598E-1,-2.532134652E-1,-1.217304077E-2
4.828996142E1,2.674728930E-1,-3.548306227E-1,8.574035019E-2
4.830987842E1,1.928193122E-1,-4.371917248E-1,1.347604990E-1
4.832979542E1,1.310242265E-1,-4.286079407E-1,1.936825216E-1
4.834971242E1,1.357983947E-1,-2.831465006E-1,2.574568987E-1
4.836962942E1,1.370905340E-1,-4.757283255E-2,3.328837156E-1
4.838954642E1,1.061030999E-1,2.116131634E-1,4.101497531E-1
4.840946342E1,8.848873526E-2,3.926849961E-1,5.040997267E-1
4.842938042E1,8.432465047E-2,4.668638408E-1,6.108041406E-1
4.844929742E1,6.476996094E-2,4.222634137E-1,6.948916912E-1
4.846921442E1,3.945799544E-2,3.114168644E-1,7.430427074E-1
4.848913242E1,3.110843524E-2,1.981181651E-1,7.521547675E-1
4.850904942E1,4.772161320E-2,1.064239889E-1,7.201798558E-1
4.852896642E1,7.290836424E-2,7.524719089E-2,6.598280072E-1
4.854888342E1,8.423733711E-2,1.102159545E-1,6.025534272E-1
4.856880042E1,7.781775296E-2,1.877669692E-1,5.500465035E-1
4.858871742E1,5.457951874E-2,2.514835298E-1,4.684805274E-1
4.860863442E1,3.173023835E-2,2.509186864E-1,3.773499429E-1
4.862855142E1,4.292413220E-2,2.022265494E-1,2.641579509E-1
4.864846842E1,2.068937197E-2,1.381662637E-1,1.437449604E-1
4.866838542E1,-6.918826699E-2,1.541510876E-2,4.497209936E-2
4.868830242E1,-1.531902999E-1,-1.022398993E-1,-3.163632937E-4
4.870821942E1,-1.850108951E-1,-1.011348665E-1,2.997782081E-2
4.872813642E1,-2.184603214E-1,-8.527699858E-2,1.245627850E-1
4.874805342E1,-3.050186634E-1,-2.272597104E-1,1.431681663E-1
4.876797042E1,-4.354084432E-1,-3.952317238E-1,1.127382517E-1
4.878788796E1,-5.090790987E-1,-4.007258713E-1,6.285838783E-2
4.880780596E1,-4.728653729E-1,-4.137757123E-1,-4.290205985E-2
4.882772296E1,-3.876340985E-1,-4.865906537E-1,-1.678524911E-1
4.884763996E1,-2.617248595E-1,-5.788369775E-1,-2.305435240E-1
4.886755696E1,-1.653729677E-1,-6.192398071E-1,-2.614731491E-1
4.888747396E1,-1.241126209E-1,-5.140809417E-1,-2.717865407E-1
4.890739096E1,-1.411117464E-1,-3.088115454E-1,-3.315230012E-1
4.892730796E1,-1.714568585E-1,-6.552646309E-2,-4.133552611E-1
4.894722496E1,-1.660399437E-1,1.575278342E-1,-4.858672023E-1
4.896714196E1,-1.362387985E-1,2.937682569E-1,-5.403953791E-1
4.898705896E1,-1.120192781E-1,3.474747241E-1,-5.632562637E-1
4.900697596E1,-1.039336324E-1,3.797369003E-1,-5.656810403E-1
4.902689296E1,-1.026668772E-1,3.846908212E-1,-5.510310531E-1
4.904680996E1,-1.050935611E-1,3.664566576E-1,-5.212023854E-1
4.906672696E1,-8.768320084E-2,3.728907406E-1,-4.820928574E-1
4.908664396E1,-3.766003624E-2,4.131775796E-1,-4.363150299E-1
4.910656096E1,2.872043289E-2,4.693033993E-1,-3.963416815E-1
4.912647796E1,6.916412711E-2,4.628742337E-1,-3.605209589E-1
4.914639596E1,5.777605623E-2,3.392511308E-1,-3.402669430E-1
4.916631296E1,5.848398060E-2,1.887178570E-1,-3.256887496E-1
4.918622996E1,1.155529544E-1,4.885907471E-2,-3.193314373E-1
4.920614696E1,2.341588736E-1,-7.443147898E-2,-3.212487400E-1
4.922606396E1,3.227373362E-1,-1.659196615E-1,-3.109485507E-1
4.924598096E1,3.360164165E-1,-2.062732577E-1,-2.669579089E-1
4.926589796E1,3.212349117E-1,-2.294029444E-1,-1.889825612E-1
4.928581496E1,3.498908579E-1,-3.119432628E-1,-1.076948419E-1
4.930573196E1,4.447170198E-1,-3.292379677E-1,-4.027128592E-2
4.932564896E1,4.508118331E-1,-3.377609849E-1,6.448513269E-2
4.934556596E1,3.155419827E-1,-4.682343006E-1,1.614605188E-1
4.936548296E1,1.730675995E-1,-5.284720063E-1,2.127800882E-1
4.938539996E1,1.226018071E-1,-4.775986075E-1,2.310496867E-1
4.940531696E1,1.254785508E-1,-3.118903339E-1,2.267340422E-1
4.942523396E1,1.153903380E-1,-4.525275528E-2,2.505105734E-1
4.944515096E1,9.969783574E-2,2.636475265E-1,3.204112649E-1
4.946506896E1,6.746780872E-2,4.841180146E-1,4.258594513E-1
4.948498596E1,2.986780740E-2,5.579381585E-1,5.396290421E-1
4.950490296E1,-2.172501013E-2,4.853056073E-1,6.232156157E-1
4.952481996E1,-5.052359030E-2,3.748861253E-1,6.586042643E-1
4.954473696E1,-4.829999059E-2,2.551847696E-1,6.395691633E-1
4.956465396E1,-3.386896476E-2,1.557168812E-1,5.615328550E-1
4.958457096E1,-3.535937890E-2,1.024447232E-1,4.429647923E-1
4.960448796E1,-5.258526653E-2,8.452353626E-2,3.096578717E-1
4.962440496E1,-5.248419195E-2,8.116674423E-2,2.129578292E-1
4.964432196E1,-2.947244607E-2,9.994758666E-2,1.329081804E-1
4.966423896E1,-3.492982686E-2,1.060995236E-1,7.573859394E-2
4.968415596E1,-9.201051295E-2,1.114885211E-1,4.706559330E-2
4.970407296E1,-1.911084205E-1,1.272750199E-1,3.735802695E-2
4.972398996E1,-2.712098658E-1,8.666629344E-2,5.318895727E-2
4.974390696E1,-2.944676280E-1,3.529497609E-2,6.708893180E-2
4.976382396E1,-3.257750273E-1,1.947217621E-3,9.388691187E-2
4.978374129E1,-3.780167997E-1,-8.237033337E-2,1.018030345E-1
4.980365829E1,-4.401353896E-1,-1.352657974E-1,8.271365613E-2
4.982357529E1,-4.757384956E-1,-1.166251823E-1,5.325502530E-2
4.984349229E1,-4.563018084E-1,-2.160352618E-1,-5.417544767E-2
