"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.169315002E-1,3.218307495E0,4.218228149E-1,1.168215683E1
9.368475000E-1,1.752705231E0,6.653663635E-1,1.148516647E1
9.567634999E-1,9.529183960E-1,6.646179199E-1,1.057460999E1
9.766785000E-1,9.181906128E-1,3.806584167E-1,1.025637177E1
9.965945003E-1,1.355730743E0,-1.079255676E-1,1.024709106E1
1.016510500E0,1.603914642E0,-4.668791199E-1,1.005938141E1
1.036425500E0,1.756447449E0,-6.737489319E-1,9.821076965E0
1.056341500E0,2.006427612E0,-4.975653076E-1,9.557175751E0
1.076256500E0,2.187251587E0,-4.146377563E-2,9.235345001E0
1.096172500E0,2.204765167E0,2.932402039E-1,8.864566040E0
1.116088500E0,2.288590851E0,4.655319214E-1,8.528365173E0
1.136003500E0,2.506687317E0,4.361929321E-1,8.454119568E0
1.155919500E0,2.669997711E0,3.761677551E-1,8.478369141E0
1.175835500E0,2.632276154E0,3.469784546E-1,8.388106842E0
1.195750500E0,2.569556580E0,3.019221497E-1,8.237220612E0
1.215666500E0,2.602637787E0,3.929328918E-1,8.334667969E0
1.235582500E0,2.686762848E0,5.656736755E-1,8.424481201E0
1.255497500E0,2.678080902E0,6.849755859E-1,8.535699921E0
1.275413500E0,2.747985535E0,6.340814209E-1,8.595276031E0
1.295324250E0,3.017724609E0,5.451663208E-1,8.918753357E0
1.315240250E0,3.234174500E0,5.864804077E-1,9.193731537E0
1.335156250E0,3.317251740E0,6.400689697E-1,9.336983643E0
1.355071250E0,3.306324463E0,6.646179199E-1,9.548793182E0
1.374987250E0,3.431314545E0,8.297245789E-1,9.877060547E0
1.394903250E0,3.406166840E0,1.089284821E0,1.006566833E1
1.414818250E0,3.234473877E0,1.215622101E0,9.861792297E0
1.434734250E0,3.209475861E0,1.298100586E0,9.624236298E0
1.454649250E0,3.591331787E0,1.344204712E0,9.435628510E0
1.474565250E0,4.065695343E0,1.513802032E0,9.560169525E0
1.494481250E0,4.309538269E0,1.720222778E0,9.875413971E0
1.514396250E0,4.389771423E0,1.969753876E0,9.936636658E0
1.534312250E0,4.326453094E0,2.393971710E0,1.019634659E1
1.554228250E0,3.611390076E0,2.747087402E0,1.013138168E1
1.574143250E0,2.877166901E0,2.928510132E0,9.793983307E0
1.594059250E0,2.391277313E0,2.914589081E0,9.627679138E0
1.613975250E0,2.231260071E0,2.843037872E0,9.651779022E0
1.633890250E0,2.258952484E0,2.653531952E0,9.499844971E0
1.653806250E0,2.376308441E0,2.389481049E0,9.291178894E0
1.673721250E0,2.547702026E0,2.111509094E0,9.240434418E0
1.693637250E0,2.762505341E0,1.943408661E0,9.017697601E0
1.713553250E0,2.991080017E0,1.694176941E0,8.597221985E0
1.733468250E0,3.300187225E0,1.416055298E0,8.183482361E0
1.753384250E0,3.817810822E0,1.210532684E0,7.780370636E0
1.773300250E0,4.264931030E0,1.001716919E0,7.440876617E0
1.793215250E0,4.511019287E0,1.096619568E0,7.278763733E0
1.813131250E0,4.535418549E0,1.049018555E0,7.341483307E0
1.833047250E0,4.643493805E0,1.325643311E0,7.491770782E0
1.852962250E0,4.680915985E0,1.598974915E0,7.486082611E0
1.872878250E0,4.731660461E0,1.851649475E0,7.383994904E0
1.892793250E0,4.816683655E0,1.868115234E0,7.230414276E0
1.912709250E0,4.879702606E0,1.672621765E0,7.286397858E0
1.932625250E0,4.952451324E0,1.449435883E0,7.484436035E0
1.952540250E0,4.970713348E0,1.323248291E0,7.766748962E0
1.972456250E0,4.990322571E0,1.215921478E0,8.104596405E0
1.992372250E0,4.954696655E0,1.065484314E0,8.449778595E0
2.012287250E0,5.025349731E0,9.604028320E-1,8.816815338E0
2.032203250E0,5.167404327E0,8.780740356E-1,9.096433868E0
2.052118250E0,5.344336395E0,5.944139099E-1,9.105714569E0
2.072034250E0,5.521418152E0,5.230123901E-1,9.237740021E0
2.091950250E0,5.705535278E0,4.412823486E-1,9.442663879E0
2.111865250E0,5.746699677E0,3.882925415E-1,9.682165833E0
2.131781250E0,5.721551971E0,3.667373657E-1,1.001252884E1
2.151697250E0,5.103936310E0,3.993695068E-1,1.049692154E1
2.171612250E0,4.198918304E0,5.207670593E-1,1.079061081E1
2.191528250E0,3.796105957E0,2.775228882E-1,1.054137909E1
2.211444250E0,3.654051361E0,1.302291870E-2,1.014425491E1
2.231359250E0,3.348985748E0,-6.376739502E-2,9.734407196E0
2.251275250E0,3.070714417E0,-7.738906860E-2,9.282197571E0
2.271191250E0,2.901566162E0,1.020877075E-1,8.885522461E0
2.291106750E0,2.793041840E0,4.516108704E-1,8.559350739E0
2.311022750E0,2.742746429E0,7.882608032E-1,8.415799255E0
2.330938750E0,2.648592224E0,1.065484314E0,8.020022278E0
2.350853750E0,2.616858215E0,1.175355835E0,7.697143707E0
2.370769750E0,2.636617126E0,1.218466187E0,7.581284637E0
2.390684750E0,2.683469696E0,1.224453735E0,7.552843781E0
2.410600750E0,2.704426117E0,1.196761322E0,7.696694641E0
2.430516750E0,2.706821136E0,1.239871674E0,7.961493988E0
2.450431750E0,2.716251526E0,1.275198212E0,8.123008118E0
2.470347750E0,2.723436584E0,1.249601440E0,8.232879639E0
2.490263750E0,2.743045807E0,1.193468170E0,8.397986298E0
2.510178750E0,2.822081451E0,1.154249725E0,8.571924591E0
2.530094750E0,2.915487213E0,1.092128906E0,8.762777710E0
2.550010750E0,3.082090759E0,1.182241516E0,9.053772583E0
2.569925750E0,3.295097809E0,1.421294403E0,9.149573364E0
2.589841750E0,3.476370850E0,1.571581879E0,9.306297455E0
2.609757750E0,3.608995056E0,1.483265533E0,9.662855988E0
2.629672750E0,3.577410736E0,1.379531250E0,1.001582199E1
2.649588750E0,3.202590179E0,1.594633942E0,1.054751633E1
2.669503750E0,2.818788300E0,1.886377258E0,1.065409470E1
2.689419750E0,2.549498291E0,1.899998932E0,1.092218719E1
2.709335750E0,2.238894196E0,1.777104492E0,1.102652023E1
2.729250750E0,2.086511078E0,1.870210876E0,1.107262436E1
2.749166750E0,2.115999756E0,2.108814697E0,1.089778793E1
2.769082750E0,2.234403534E0,2.333647156E0,1.078267731E1
2.788997750E0,2.234702911E0,2.504741364E0,1.067250641E1
2.808913750E0,2.069745941E0,2.487527161E0,1.067445236E1
2.828829750E0,1.833986206E0,2.388882294E0,1.058329193E1
2.848744750E0,1.621577911E0,2.464475098E0,1.055739578E1
2.868660750E0,1.195414124E0,2.493814087E0,1.042522064E1
2.888576750E0,9.675878906E-1,2.362836456E0,1.026520340E1
2.908491750E0,1.072519684E0,1.875899048E0,9.993518372E0
2.928407750E0,1.426683197E0,1.522933044E0,9.737850037E0
2.948323750E0,1.790875854E0,1.068328400E0,9.508377228E0
2.968238750E0,2.212399292E0,5.971083069E-1,9.107959900E0
2.988154750E0,2.539020081E0,2.180964661E-1,8.685538330E0
3.008070750E0,2.492616577E0,-3.397933960E-2,8.602910156E0
3.027985750E0,2.136058044E0,1.166075134E-1,8.476273499E0
3.047901750E0,1.876198425E0,3.727249146E-1,8.418793030E0
3.067817750E0,1.854792938E0,4.987628174E-1,8.484955444E0
3.087732750E0,1.772613831E0,5.923182678E-1,8.677006073E0
3.107648750E0,1.568438416E0,7.692503357E-1,8.961264954E0
3.127564750E0,1.532513123E0,9.508227539E-1,8.973090363E0
3.147479750E0,1.540596313E0,1.007554779E0,8.949888611E0
3.167395750E0,1.554217987E0,9.827064514E-1,8.959618378E0
3.187311750E0,1.661694489E0,1.062490540E0,9.029523010E0
3.207226750E0,1.837429047E0,1.215622101E0,9.047635345E0
3.227142750E0,1.910327454E0,1.174607391E0,9.116941223E0
3.247058750E0,1.600022736E0,1.116228790E0,9.357341309E0
3.266973750E0,1.191222839E0,1.118324432E0,9.566306763E0
3.286893250E0,9.508227539E-1,9.873468018E-1,9.708211670E0
3.306809250E0,8.550219727E-1,5.418731689E-1,9.929601288E0
3.326724250E0,9.174421692E-1,1.197509766E-3,1.009111542E1
3.346640250E0,1.010847931E0,-3.011737061E-1,1.031834290E1
3.366556250E0,8.933422852E-1,-3.450325012E-1,1.050754944E1
3.386471250E0,6.307882690E-1,-2.510279846E-1,1.079031143E1
3.406387250E0,5.297483826E-1,-4.266128540E-2,1.117620895E1
3.426303250E0,5.945635986E-1,-2.029779053E-1,1.171329208E1
3.446218250E0,6.134243774E-1,-3.954776001E-1,1.184681442E1
3.466134250E0,6.072871399E-1,-2.077679443E-1,1.159608582E1
3.486050250E0,5.890251160E-1,1.586700439E-1,1.112890732E1
3.505965250E0,5.315446472E-1,4.495152283E-1,1.071307205E1
3.525881250E0,4.724176025E-1,8.556207275E-1,1.042162811E1
3.545797250E0,4.122427368E-1,1.285377045E0,9.988428955E0
3.565712250E0,3.778143311E-1,1.620081024E0,9.391320648E0
3.585628250E0,4.430786133E-1,1.773961029E0,8.702303467E0
3.605544250E0,6.914122009E-1,1.925296326E0,8.109087067E0
3.625459250E0,9.871971130E-1,2.263892212E0,7.393125916E0
3.645375250E0,1.287322998E0,2.605781250E0,6.606212311E0
3.665291250E0,1.569935303E0,2.826422424E0,5.928870850E0
3.685206250E0,1.825603638E0,3.006497955E0,5.652545471E0
3.705122250E0,2.161056061E0,3.268303528E0,5.518125000E0
3.725038250E0,2.296973419E0,3.410807190E0,5.517077179E0
3.744953250E0,2.132465515E0,3.345093842E0,5.517077179E0
3.764869250E0,2.111509094E0,3.326682129E0,5.613776093E0
3.784785250E0,2.189796295E0,3.236419830E0,5.903274078E0
3.804700250E0,2.146536255E0,2.980152740E0,6.331084442E0
3.824616250E0,2.033521271E0,2.597698059E0,6.912325745E0
3.844532250E0,2.564467163E0,2.005978546E0,8.339907074E0
3.864447250E0,2.620450745E0,1.992506561E0,9.928703156E0
3.884363250E0,2.592159576E0,1.651515656E0,1.075767929E1
3.904279250E0,1.898651733E0,1.182241516E0,1.143142822E1
3.924194250E0,1.806742859E0,6.662644958E-1,1.345566879E1
3.944110250E0,1.874551849E0,2.418969727E-1,1.485959930E1
3.964026250E0,1.474134521E0,-5.987548828E-3,1.448388062E1
3.983941250E0,1.161135406E0,3.959266663E-1,1.308099792E1
4.003857250E0,1.441502380E0,7.315287781E-1,1.163051422E1
4.023773250E0,1.977088623E0,1.254690857E0,1.114297806E1
4.043688250E0,2.097288666E0,1.481469269E0,1.090886490E1
4.063604250E0,1.941612396E0,1.556313629E0,1.063777863E1
4.083520250E0,1.630409546E0,1.162482605E0,1.001716919E1
4.103435250E0,1.469793549E0,7.818241882E-1,9.480684814E0
4.123351250E0,1.417701874E0,2.990780640E-1,9.188193054E0
4.143267250E0,1.591041412E0,6.301895142E-2,8.954828339E0
4.163182250E0,1.869462433E0,1.347198486E-1,8.396040344E0
4.183098250E0,2.232158203E0,2.875520325E-1,7.686665497E0
4.203014250E0,2.506238251E0,2.808160400E-1,7.212301941E0
4.222930250E0,2.841241608E0,2.974314880E-1,7.153773651E0
4.242845250E0,2.907404022E0,4.146377563E-1,7.880512390E0
4.262761250E0,2.581381989E0,2.224374390E-1,8.766220551E0
4.282673750E0,2.623743896E0,1.685494995E-1,9.004375305E0
4.302588750E0,2.770887909E0,1.146615601E-1,8.667725372E0
4.322504750E0,2.669848022E0,8.472381592E-2,7.941435699E0
4.342420750E0,2.399809570E0,4.510121155E-1,8.325087891E0
4.362335750E0,2.246378632E0,7.373666382E-1,1.072804092E1
4.382251750E0,1.923050995E0,1.129700775E0,1.144235550E1
4.402167750E0,1.515448608E0,8.141569519E-1,1.004201752E1
4.422082750E0,1.301393738E0,6.982978821E-1,9.598489838E0
4.441998750E0,1.334624634E0,3.379971313E-1,1.132739456E1
4.461914750E0,1.490749969E0,-5.086422729E-1,1.107082809E1
4.481829750E0,1.558409271E0,-8.972341919E-1,1.041249710E1
4.501745750E0,1.665287018E0,-9.653425598E-1,1.089599167E1
4.521661750E0,1.783690796E0,-1.487007751E0,1.193408295E1
4.541577750E0,7.499404907E-1,-1.255439301E0,1.273746231E1
4.561492750E0,1.492396545E-1,-9.876461792E-1,1.294148804E1
4.581408750E0,-3.623963928E-1,-4.141886902E-1,1.227148132E1
4.601324750E0,-5.501060486E-1,2.694396973E-2,1.166419418E1
4.621239750E0,-5.159770203E-1,-1.945953369E-2,1.122021744E1
4.641155750E0,-1.778302002E-1,-1.064286804E-1,1.053000275E1
4.661071750E0,2.351609802E-1,2.320175171E-2,9.958940277E0
4.680986750E0,6.500981140E-1,1.243913269E-1,9.681118011E0
4.700902750E0,8.611592102E-1,1.630110168E-1,9.154812469E0
4.720818750E0,7.494914246E-1,3.761677551E-1,8.855435028E0
4.740734750E0,8.262817383E-1,3.171903992E-1,8.369994507E0
4.760649750E0,7.551795959E-1,5.748046875E-2,8.377628632E0
4.780565750E0,6.340814209E-1,4.326004028E-2,8.499774628E0
4.800481750E0,5.493576050E-1,-5.254074097E-2,8.485404510E0
4.820396750E0,4.677772522E-1,-1.639091492E-1,8.493188324E0
4.840312750E0,5.191204834E-1,-3.622467041E-1,8.618328094E0
4.860228750E0,6.589297485E-1,-5.360353088E-1,8.884923706E0
4.880143750E0,8.300239563E-1,-4.956193542E-1,9.000184021E0
4.900059750E0,1.307231598E0,-4.462220764E-1,9.052275696E0
4.919975750E0,1.704655151E0,-5.336402893E-1,9.098379822E0
4.939891750E0,1.689237213E0,-7.641609192E-1,9.358838196E0
4.959806750E0,1.723964996E0,-7.985893250E-1,9.647737427E0
4.979722750E0,1.830842743E0,-7.117698669E-1,9.933044128E0
4.999638750E0,1.880389709E0,-5.131329346E-1,1.025607239E1
5.019553750E0,1.736987915E0,-3.432362366E-1,1.041579025E1
5.039469750E0,1.604962463E0,-5.123844910E-1,1.010204269E1
5.059385750E0,1.917213135E0,-7.212002563E-1,9.904902649E0
5.079300750E0,2.219135284E0,-6.358776855E-1,1.046249313E1
5.099216750E0,2.302511902E0,-1.194515991E-1,1.113085327E1
5.119132750E0,2.011966095E0,5.278024292E-1,1.161644348E1
5.139048750E0,1.835183716E0,1.011446686E0,1.222507782E1
5.158963750E0,1.413809967E0,1.487905884E0,1.177017380E1
5.178879750E0,1.256936188E0,1.465751953E0,1.149324966E1
5.198795750E0,1.834584961E0,1.805695038E0,1.131901199E1
5.218710750E0,1.950444031E0,1.667981415E0,1.058778259E1
5.238626750E0,1.841620331E0,1.220112762E0,9.883646851E0
5.258542750E0,1.962269440E0,7.083270264E-1,9.099427643E0
5.278458750E0,2.259102173E0,2.088157654E-1,8.334967346E0
5.298373417E0,2.543361053E0,1.731898499E-1,7.766748962E0
5.318289417E0,2.522105255E0,2.408491516E-1,7.320077820E0
5.338205417E0,2.473606110E0,1.242416382E-2,7.006629639E0
5.358120417E0,2.461032257E0,3.224295044E-1,7.629783783E0
5.378036417E0,2.510579224E0,6.905140686E-1,7.845634918E0
5.397952417E0,2.666105804E0,7.711962891E-1,6.905440063E0
5.417868417E0,3.166066132E0,3.631448364E-1,6.907535706E0
5.437783417E0,3.551215210E0,-6.945556641E-2,7.866142273E0
5.457699417E0,3.782035217E0,-5.972579956E-1,9.481732635E0
5.477615417E0,4.074526978E0,-1.021924896E0,9.086853790E0
5.497530417E0,4.046684875E0,-1.253792725E0,8.246201935E0
5.517446417E0,3.776646423E0,-1.212778015E0,8.699160004E0
5.537362417E0,3.779490509E0,-1.344953156E0,9.442214813E0
5.557278417E0,4.041745148E0,-1.715133362E0,9.350006561E0
5.577193417E0,3.785478058E0,-1.440604248E0,9.709708557E0
5.597109416E0,3.670517120E0,-7.759863281E-1,1.064556244E1
5.617025417E0,3.872746582E0,-9.093589783E-1,1.100137253E1
5.636941417E0,3.573818207E0,-1.928589478E0,1.146376099E1
5.656856417E0,2.988984375E0,-1.648072815E0,1.189920547E1
5.676772417E0,2.337988129E0,-9.806108093E-1,1.209035797E1
5.696688417E0,2.172731781E0,-5.511538696E-1,1.208826233E1
5.716603416E0,2.181862793E0,-4.384382629E-1,1.117620895E1
5.736519417E0,1.822460175E0,-6.481521606E-1,1.035666321E1
5.756435417E0,1.856439514E0,-8.608598328E-1,1.015158966E1
5.776351416E0,2.028731232E0,-7.204518127E-1,9.791588287E0
5.796266417E0,2.151475983E0,-2.679428101E-1,9.333091736E0
5.816182417E0,1.977537689E0,-2.918930054E-2,8.869206390E0
5.836098417E0,2.026036835E0,1.116677856E-1,8.328381042E0
5.856014417E0,2.150727539E0,1.420545959E-1,8.108188934E0
5.875929417E0,2.156864777E0,-1.044827271E-1,7.805817719E0
5.895845417E0,2.107317810E0,-3.303630066E-1,7.613916779E0
5.915761417E0,2.173031158E0,-4.430786133E-1,7.720495148E0
5.935677417E0,2.212848358E0,-4.846920776E-1,8.001011810E0
5.955592417E0,2.123484192E0,-5.093907166E-1,8.104297028E0
5.975508417E0,2.054328003E0,-5.513035583E-1,8.242759094E0
5.995424417E0,2.260149994E0,-7.000941467E-1,8.603508911E0
6.015339417E0,2.503992920E0,-9.285191345E-1,8.937913513E0
6.035255417E0,2.762655029E0,-9.997709656E-1,9.054071960E0
6.055171417E0,2.955304413E0,-9.770182800E-1,9.097781067E0
6.075087417E0,2.964285736E0,-1.158890076E0,9.205556946E0
6.095002417E0,2.973117371E0,-1.215622101E0,9.600735168E0
6.114918417E0,3.106040955E0,-9.972262573E-1,9.881251831E0
6.134834417E0,3.284320221E0,-6.456074524E-1,9.938881989E0
6.154750417E0,3.322939911E0,-3.662882996E-1,9.879754944E0
6.174665417E0,3.217409363E0,-3.278182983E-1,9.772128754E0
6.194581417E0,3.221301270E0,-3.459306335E-1,9.963580627E0
6.214497417E0,3.546574860E0,-1.178050232E-1,1.086755081E1
6.234413417E0,3.744163971E0,3.851490784E-1,1.166643951E1
6.254328417E0,3.649261322E0,1.225501556E0,1.203706879E1
6.274244417E0,2.961591339E0,2.270328827E0,1.117411331E1
6.294160250E0,1.740730133E0,2.491269379E0,1.031025970E1
6.314076250E0,1.948049011E0,2.179318085E0,1.075288925E1
6.333991250E0,2.386337585E0,1.752106476E0,1.046533722E1
6.353907250E0,2.500550079E0,1.357826385E0,9.745334473E0
6.373823250E0,2.870281219E0,1.148411865E0,9.158554688E0
6.393739250E0,3.181484070E0,9.876461792E-1,8.486302643E0
6.413654250E0,3.246898041E0,6.965016174E-1,7.714357910E0
6.433570250E0,3.430416412E0,3.251239014E-1,7.397167511E0
6.453486250E0,3.454965363E0,1.916015625E-2,7.373217316E0
6.473402250E0,3.246748352E0,-1.751358032E-1,7.439978485E0
6.493317250E0,3.040926361E0,-2.445913696E-1,7.591164093E0
6.513233250E0,2.965932312E0,-2.835104370E-1,7.789801025E0
6.533149250E0,2.977907410E0,-3.429368591E-1,8.108188934E0
6.553064250E0,3.023861847E0,-2.447410583E-1,8.373437347E0
6.572980250E0,3.122357025E0,-1.484912109E-1,8.509953461E0
6.592896250E0,3.197051697E0,-9.669891357E-2,8.740474091E0
6.612812250E0,3.369792480E0,-2.113604736E-1,8.864266663E0
6.632727250E0,3.437601471E0,-2.662962341E-1,9.050778809E0
6.652643250E0,3.400328979E0,-3.032693481E-1,9.208401031E0
6.672559250E0,3.193010101E0,-1.457968140E-1,9.502689056E0
6.692475250E0,3.063080292E0,5.643264771E-2,9.660460968E0
6.712391250E0,2.897374878E0,1.306782532E-1,1.004605911E1
6.732306250E0,2.968926086E0,2.420466614E-1,1.043435165E1
6.752222250E0,3.349734192E0,2.185455322E-1,1.033570679E1
6.772138250E0,3.606150970E0,5.987548828E-3,1.023182281E1
6.792053250E0,3.251837769E0,-1.664538574E-1,1.097936829E1
6.811969250E0,2.801723785E0,3.291654968E-1,1.180879349E1
6.831885250E0,2.005230103E0,8.077203369E-1,1.213062424E1
6.851801250E0,1.424886932E0,1.409918060E0,1.204081100E1
6.871717250E0,1.187031555E0,1.541195068E0,1.114986374E1
6.891632250E0,8.963360596E-1,1.009201355E0,1.051608170E1
6.911548250E0,1.082698517E0,5.974076843E-1,1.032088760E1
6.931464250E0,1.188977509E0,3.847000122E-1,9.947264557E0
6.951380250E0,1.102008362E0,3.864962769E-1,9.604327698E0
6.971295250E0,1.001267853E0,5.598358154E-1,9.278455353E0
6.991211250E0,1.019230499E0,8.093669128E-1,8.945547638E0
7.011127250E0,1.085692291E0,8.102650452E-1,8.613388367E0
7.031043250E0,1.159638519E0,6.381230164E-1,8.200546875E0
7.050958250E0,1.254690857E0,3.430865479E-1,8.020920410E0
7.070874250E0,1.317260742E0,-2.634521484E-2,8.094417572E0
7.090790250E0,1.204844513E0,-1.609153748E-1,8.251291351E0
7.110706250E0,1.033450928E0,-2.493814087E-1,8.345595245E0
7.130621250E0,9.806108093E-1,-3.329077148E-1,8.403375092E0
7.150537250E0,9.779164124E-1,-5.544470215E-1,8.803343353E0
7.170453250E0,1.139430542E0,-7.741900635E-1,9.305549011E0
7.190369250E0,1.412911835E0,-1.080004120E0,9.817035370E0
7.210284250E0,1.754651184E0,-1.224154358E0,1.044273422E1
7.230200250E0,2.081721039E0,-1.405128021E0,1.092308533E1
7.250116250E0,2.272274780E0,-1.418150940E0,1.133877090E1
7.270032250E0,2.276016998E0,-1.383872223E0,1.178648987E1
7.289947000E0,2.309547272E0,-1.256636810E0,1.202509369E1
7.309863000E0,2.323618011E0,-9.864486694E-1,1.172526718E1
7.329779000E0,2.330803070E0,-7.613168335E-1,1.112396759E1
7.349695000E0,2.447859650E0,-7.292834473E-1,1.061173279E1
7.369611000E0,2.452200623E0,-6.954537964E-1,1.001821701E1
7.389526000E0,2.301015015E0,-6.468049622E-1,9.560768280E0
7.409442000E0,2.095043335E0,-5.578898621E-1,9.562564545E0
7.429358000E0,2.107467499E0,-3.143463135E-1,9.376501465E0
7.449274000E0,2.336790619E0,-2.537223816E-1,8.987460480E0
7.469189000E0,2.771336975E0,4.834945679E-2,9.203610992E0
7.489105000E0,3.069965973E0,7.917036438E-1,8.484506378E0
7.509021000E0,3.251837769E0,1.279239807E0,8.064180450E0
7.528937000E0,3.326831818E0,1.656754761E0,8.069868622E0
7.548852000E0,3.234773254E0,1.857038269E0,7.994575195E0
7.568768000E0,3.124752045E0,1.398092651E0,8.216413879E0
7.588684000E0,3.009042664E0,7.978408813E-1,8.712182922E0
7.608600000E0,3.236868896E0,2.315684509E-1,9.062454529E0
7.628516000E0,3.465443573E0,-2.133064270E-1,9.162745972E0
7.648431000E0,3.572321320E0,-4.948709106E-1,9.312734070E0
7.668347000E0,3.554059296E0,-7.722441101E-1,9.412576447E0
7.688263000E0,3.526217194E0,-1.111289062E0,9.522597656E0
7.708179000E0,3.484304352E0,-1.251098328E0,9.697583771E0
7.728094000E0,3.385210419E0,-1.129551086E0,9.718091125E0
7.748010000E0,3.283122711E0,-9.506730652E-1,9.392218781E0
7.767926000E0,3.204236755E0,-8.053253174E-1,9.065747681E0
7.787842000E0,3.205134888E0,-8.102650452E-1,8.771010590E0
7.807758000E0,3.373534698E0,-7.485932922E-1,8.403375092E0
7.827673000E0,3.530707855E0,-7.069798279E-1,7.969726868E0
7.847589000E0,3.651955719E0,-6.710545349E-1,7.476951599E0
7.867505000E0,3.845652924E0,-7.607180786E-1,7.175029449E0
7.887421000E0,4.104015656E0,-7.020401001E-1,7.126230927E0
7.907336000E0,4.224515076E0,-5.975573730E-1,7.218738556E0
7.927252000E0,4.313729553E0,-4.848417664E-1,7.631729736E0
7.947168000E0,4.523144073E0,-3.388952637E-1,8.240214386E0
7.967084000E0,4.635709991E0,-3.201841736E-1,8.893905029E0
7.986999000E0,4.441114655E0,-7.003935242E-1,9.780361633E0
8.006915000E0,4.028123474E0,-1.106648712E0,1.133188522E1
8.026831000E0,3.407663727E0,-8.699908447E-1,1.233210526E1
8.046747000E0,2.397414551E0,-5.614823914E-1,1.287966660E1
8.066663000E0,1.673220520E0,-2.883004761E-1,1.313488586E1
8.086578000E0,1.224304047E0,-4.474195862E-1,1.237027588E1
8.106494000E0,8.481362915E-1,-9.831555176E-1,1.179023209E1
8.126410000E0,8.255332947E-1,-1.381177826E0,1.165446442E1
8.146326000E0,7.729925537E-1,-1.408271484E0,1.102891525E1
8.166242000E0,6.364764404E-1,-1.160386963E0,1.033256332E1
8.186157000E0,6.125262451E-1,-8.268804932E-1,9.747579803E0
8.206073000E0,7.491920471E-1,-5.707630920E-1,9.327702942E0
8.225989000E0,9.660910034E-1,-4.004173279E-1,8.805738373E0
8.245905000E0,1.192869415E0,-3.718267822E-1,8.256680145E0
8.265820000E0,1.378932495E0,-4.818479919E-1,7.989934845E0
8.285736625E0,1.587598572E0,-5.971083069E-1,7.857909393E0
8.305652625E0,1.713486786E0,-5.995033264E-1,7.767647095E0
8.325568625E0,1.780547333E0,-4.878355408E-1,7.801476746E0
