"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.363429250E0,-1.001164357E0,-6.362079071E-1,9.031632686E-1
1.383345250E0,-9.052293822E-1,-4.901918225E-1,1.283117096E0
1.403260250E0,-1.049028203E0,-3.414186296E-1,1.409713992E0
1.423176250E0,-1.280564201E0,-2.885931292E-1,1.211710898E0
1.443092250E0,-1.252657780E0,-2.722656566E-1,1.000961459E0
1.463007250E0,-9.133473641E-1,-2.294197454E-1,9.363877326E-1
1.482923250E0,-5.466319254E-1,-4.921864539E-2,1.192720896E0
1.502839250E0,-4.961742550E-1,1.489772607E-1,1.522004507E0
1.522754250E0,-4.616914701E-1,4.123231360E-1,1.626158620E0
1.542670250E0,-7.012016094E-1,8.831828941E-1,1.903172216E0
1.562585250E0,-1.499668728E0,1.178082245E0,1.713903692E0
1.582501250E0,-2.136161540E0,1.362247611E0,1.361848685E0
1.602417250E0,-2.515917732E0,1.403609499E0,1.210713948E0
1.622332250E0,-2.595429632E0,1.406290155E0,1.214094808E0
1.642248250E0,-2.548231199E0,1.291085974E0,9.855657399E-1
1.662164250E0,-2.430844544E0,1.092488510E0,8.290480560E-1
1.682079250E0,-2.257276087E0,8.981465037E-1,7.768324202E-1
1.701995250E0,-2.044749387E0,7.418068676E-1,4.693349504E-1
1.721910250E0,-1.830821985E0,4.904291464E-1,5.948430955E-2
1.741826250E0,-1.475990720E0,2.552572757E-1,-3.534296876E-1
1.761742250E0,-9.957942742E-1,4.675886795E-2,-7.054326546E-1
1.781657250E0,-6.599325460E-1,-1.047037518E-1,-9.784993798E-1
1.801573250E0,-5.418386704E-1,7.013954446E-3,-1.063895041E0
1.821489250E0,-5.820569891E-1,2.671095818E-2,-8.991041315E-1
1.841404250E0,-5.100292325E-1,3.137634923E-1,-7.581154829E-1
1.861320250E0,-5.067366654E-1,5.814641545E-1,-7.553345472E-1
1.881236250E0,-4.585304654E-1,7.661745541E-1,-9.074586332E-1
1.901151250E0,-3.713291842E-1,6.992381874E-1,-1.016217429E0
1.921067250E0,-2.898587590E-1,4.609467541E-1,-9.125100428E-1
1.940982250E0,-2.136414725E-1,2.642565791E-1,-7.094982237E-1
1.960898250E0,-1.631402403E-1,1.668144114E-1,-4.313800889E-1
1.980814250E0,-1.228388911E-1,8.622808523E-2,-1.158426976E-1
2.000729250E0,-1.408290195E-1,-3.343437910E-3,2.141794163E-1
2.020645250E0,-1.403507173E-2,-2.465726987E-2,5.707636768E-1
2.040561250E0,1.461909163E-1,-5.857813731E-2,7.648719406E-1
2.060476250E0,3.152520472E-1,-2.622684527E-1,7.595527285E-1
2.080392250E0,5.080768472E-1,-2.499099970E-1,9.235279512E-1
2.100308250E0,6.096236873E-1,-2.530913939E-1,1.156793849E0
2.120223250E0,6.108855164E-1,-2.410845751E-1,1.402886783E0
2.140139250E0,5.004058850E-1,-2.397260477E-1,1.809488711E0
2.160055250E0,-2.991336125E-1,-1.292949481E-1,2.262804630E0
2.179970250E0,-1.041980846E0,-5.682996601E-2,2.413327163E0
2.199886250E0,-1.245645799E0,-3.911911890E-1,2.021335089E0
2.219801250E0,-1.349444402E0,-6.096089230E-1,1.581917417E0
2.239717250E0,-1.603645086E0,-7.066808890E-1,1.140614018E0
2.259633250E0,-1.768416699E0,-7.287188986E-1,6.373517686E-1
2.279548750E0,-1.842580444E0,-5.480020742E-1,2.346978807E-1
2.299464750E0,-1.854586824E0,-2.718726506E-1,-9.388347924E-2
2.319380750E0,-1.826520773E0,3.305869550E-4,-3.104555762E-1
2.339295750E0,-1.785328016E0,1.371179380E-1,-7.889308941E-1
2.359211750E0,-1.686219173E0,1.328783412E-1,-1.104808009E0
2.379127750E0,-1.521026852E0,1.075433059E-1,-1.233373663E0
2.399042750E0,-1.359261000E0,2.265445232E-2,-1.283871387E0
2.418958750E0,-1.218333747E0,-4.964490741E-2,-1.125763845E0
2.438874750E0,-1.103788254E0,-5.200177386E-2,-9.652460808E-1
2.458789750E0,-9.664345273E-1,-7.427659571E-2,-8.151848924E-1
2.478705750E0,-8.454079807E-1,-1.747039863E-1,-7.543978232E-1
2.498620750E0,-7.070730910E-1,-2.616074981E-1,-6.174852687E-1
2.518536750E0,-5.322439742E-1,-3.398986459E-1,-4.761685914E-1
2.538452750E0,-2.844325429E-1,-3.940149191E-1,-3.043972760E-1
2.558367750E0,7.757208645E-3,-2.734279369E-1,-7.330712736E-2
2.578283750E0,3.460548869E-1,-4.606758088E-2,-4.500075638E-2
2.598199750E0,5.879644310E-1,2.136397183E-2,1.460640317E-1
2.618114750E0,7.592872649E-1,-1.338091448E-1,4.894201362E-1
2.638030750E0,7.024634385E-1,-2.238431096E-1,8.948888737E-1
2.657946750E0,3.026124135E-1,3.997492835E-2,1.329348691E0
2.677861750E0,1.831494123E-2,2.624560753E-1,1.439164664E0
2.697777750E0,-2.167726564E-1,2.499380636E-1,1.677833388E0
2.717693750E0,-4.976945311E-1,1.677158327E-1,1.729364900E0
2.737608750E0,-5.693846110E-1,3.638491336E-1,1.755458100E0
2.757524750E0,-5.186509520E-1,6.426155783E-1,1.517700956E0
2.777440750E0,-4.279951358E-1,9.111637214E-1,1.437169594E0
2.797355750E0,-4.866093796E-1,1.115044144E0,1.333007879E0
2.817271750E0,-7.174624237E-1,1.095171943E0,1.332939466E0
2.837187750E0,-9.322590137E-1,1.116706654E0,1.238204632E0
2.857102750E0,-1.195395705E0,1.257530265E0,1.193928346E0
2.877018750E0,-1.561894796E0,1.337375456E0,1.014242824E0
2.896934750E0,-1.630561574E0,1.187967256E0,8.071981806E-1
2.916849750E0,-1.319929411E0,7.846314365E-1,4.884781498E-1
2.936765750E0,-8.700300211E-1,4.688202493E-1,1.935954630E-1
2.956681750E0,-3.707171269E-1,1.185627493E-1,-6.394515038E-2
2.976596750E0,1.104360697E-1,-3.061337529E-1,-5.353137624E-1
2.996512750E0,3.999320090E-1,-6.147371504E-1,-9.078720313E-1
3.016427750E0,2.646256846E-1,-7.472397349E-1,-9.499854326E-1
3.036343750E0,-1.434304458E-1,-4.726979765E-1,-1.100310915E0
3.056259750E0,-3.518803217E-1,-2.285053139E-1,-1.110757551E0
3.076174750E0,-3.852633914E-1,-8.248133563E-2,-1.005843884E0
3.096090750E0,-5.287354986E-1,4.846556056E-2,-7.847723544E-1
3.116006750E0,-6.802063045E-1,2.554868520E-1,-5.486220253E-1
3.135921750E0,-6.585084566E-1,4.222802499E-1,-5.726032108E-1
3.155837750E0,-5.919785446E-1,4.477112892E-1,-6.226875365E-1
3.175753750E0,-4.732891300E-1,4.607084070E-1,-5.929573685E-1
3.195668750E0,-2.857313557E-1,5.843907590E-1,-5.510655767E-1
3.215584750E0,-5.055765778E-2,7.028574678E-1,-5.559655434E-1
3.235500750E0,-1.678574815E-2,6.293245648E-1,-4.491293120E-1
3.255415750E0,-3.619137052E-1,5.895418271E-1,-1.956992912E-1
3.275331750E0,-7.300294058E-1,5.585178165E-1,-1.517586350E-2
3.295251250E0,-9.180922334E-1,3.299281199E-1,1.276394552E-1
3.315166250E0,-9.882713927E-1,-2.322436582E-1,3.786966759E-1
3.335082250E0,-9.353966296E-1,-7.901073539E-1,5.273539478E-1
3.354998250E0,-9.063201803E-1,-1.056403954E0,7.659051436E-1
3.374913250E0,-1.131272507E0,-1.077919514E0,9.876303917E-1
3.394829250E0,-1.442915945E0,-9.683945140E-1,1.297605911E0
3.414745250E0,-1.524172654E0,-8.413231889E-1,1.761533942E0
3.434660250E0,-1.498063959E0,-1.115783306E0,2.263094067E0
3.454576250E0,-1.518100028E0,-1.323331906E0,2.287034322E0
3.474492250E0,-1.553100584E0,-1.167950190E0,1.974755584E0
3.494407250E0,-1.582352450E0,-9.477819094E-1,1.510228214E0
3.514323250E0,-1.634693801E0,-8.007098177E-1,1.166118404E0
3.534239250E0,-1.678887934E0,-5.651921573E-1,8.781371856E-1
3.554154250E0,-1.704988735E0,-3.587855910E-1,4.400082403E-1
3.574070250E0,-1.697783942E0,-2.929892121E-1,-1.717216140E-1
3.593986250E0,-1.555228971E0,-4.145496096E-1,-7.786357015E-1
3.613901250E0,-1.281708940E0,-4.603147432E-1,-1.331116304E0
3.633817250E0,-9.611929370E-1,-3.532431614E-1,-2.004419678E0
3.653733250E0,-6.794663393E-1,-2.521968430E-1,-2.750033814E0
3.673648250E0,-4.193107049E-1,-2.204645884E-1,-3.225902444E0
3.693564250E0,-1.911188748E-1,-1.339176106E-1,-3.429046410E0
3.713480250E0,1.032252833E-1,6.496812075E-2,-3.509485386E0
3.733395250E0,6.249299437E-2,1.498191136E-1,-3.464413294E0
3.753311250E0,-1.345631433E-1,1.505552781E-1,-3.471828732E0
3.773227250E0,-1.930027016E-1,2.520796064E-1,-3.349514921E0
3.793142250E0,-1.966395235E-1,2.798199669E-1,-3.078829182E0
3.813058250E0,-3.476577549E-1,2.462151414E-1,-2.658434842E0
3.832974250E0,-4.326772937E-1,1.006498772E-1,-2.032707338E0
3.852889250E0,-9.379810989E-3,2.343695596E-2,-5.065419531E-1
3.872805250E0,-3.398430973E-2,2.849690250E-1,1.090447247E0
3.892721250E0,-3.880773640E-1,3.011285363E-1,1.431373833E0
3.912637250E0,-1.127505146E0,1.252885091E-1,2.530398361E0
3.932552250E0,-1.088902413E0,-1.390752203E-1,4.658055711E0
3.952468250E0,-1.079612064E0,-4.780010357E-1,5.617893117E0
3.972384250E0,-1.402880936E0,-6.022107334E-1,4.778435848E0
3.992299250E0,-1.438875226E0,-1.800886142E-1,3.204799258E0
4.012215250E0,-8.787917814E-1,6.008109100E-2,1.976424379E0
4.032131250E0,-3.196041298E-1,4.642454609E-1,1.583157611E0
4.052046250E0,-1.955645129E-1,6.648212568E-1,1.390637451E0
4.071962250E0,-3.016058153E-1,6.322945118E-1,9.590170419E-1
4.091878250E0,-5.022316781E-1,3.039632665E-1,3.160098463E-1
4.111793250E0,-5.472135772E-1,-5.107952178E-2,-1.925669378E-1
4.131709250E0,-4.656836566E-1,-4.082816868E-1,-4.673147374E-1
4.151625250E0,-2.478713652E-1,-5.026290695E-1,-7.724265432E-1
4.171540250E0,5.717465937E-2,-3.453211344E-1,-1.383381057E0
4.191456250E0,3.712467384E-1,-1.861674526E-1,-2.074679822E0
4.211372250E0,6.650188927E-1,-1.814688860E-1,-2.460869120E0
4.231287250E0,1.053553363E0,-8.549060516E-2,-2.381439958E0
4.251203250E0,1.037322077E0,-1.769619618E-2,-1.516579460E0
4.271119250E0,7.572128190E-1,-1.365127511E-1,-7.575599974E-1
4.291030750E0,1.019685705E0,-2.774724925E-2,-6.850627095E-1
4.310946750E0,1.233525983E0,-1.510344574E-1,-1.169850681E0
4.330862750E0,1.236231489E0,-7.011284826E-2,-1.923969592E0
4.350777750E0,1.125540920E0,3.081976008E-1,-8.522615021E-1
4.370693750E0,1.062032191E0,5.918225701E-1,1.542365096E0
4.390609750E0,6.863492431E-1,8.691475300E-1,1.343272081E0
4.410525750E0,2.810377957E-1,4.957121057E-1,-4.798809886E-3
4.430440750E0,6.432288051E-2,4.475906172E-1,2.466221076E-1
4.450356750E0,1.433582327E-1,2.211395033E-2,1.759533609E0
4.470272750E0,2.530636927E-1,-7.653809407E-1,9.918748856E-1
4.490187750E0,2.136524360E-1,-8.301910405E-1,7.545942897E-1
4.510103750E0,4.319145244E-1,-8.944326447E-1,1.355999131E0
4.530019750E0,1.735877529E-1,-1.170185361E0,2.522012284E0
4.549934750E0,-7.314762993E-1,-7.879841568E-1,3.099064642E0
4.569850750E0,-1.277691464E0,-3.948937922E-1,3.141768612E0
4.589766750E0,-1.693910016E0,2.716538917E-1,2.343617828E0
4.609682750E0,-1.767760788E0,6.639793309E-1,1.876141707E0
4.629597750E0,-1.648311381E0,5.953272450E-1,1.314126635E0
4.649513750E0,-1.218144955E0,5.728234316E-1,6.733337796E-1
4.669429750E0,-8.186528029E-1,7.476217043E-1,1.329662687E-1
4.689344750E0,-3.454492615E-1,8.262861968E-1,-1.419265419E-1
4.709260750E0,-3.300929383E-1,8.581201199E-1,-5.649205542E-1
4.729176750E0,-3.789538072E-1,1.005723285E0,-9.940301692E-1
4.749091750E0,-3.168270678E-1,8.415385857E-1,-1.386673039E0
4.769007750E0,-4.611478984E-1,5.653419557E-1,-1.291771560E0
4.788923750E0,-5.987420189E-1,5.287758810E-1,-1.227948031E0
4.808839750E0,-7.132044813E-1,3.657894590E-1,-1.237823979E0
4.828754750E0,-8.228035221E-1,2.291687536E-1,-1.204500112E0
4.848670750E0,-7.794141121E-1,-2.496713575E-2,-1.026449472E0
4.868586750E0,-6.770963167E-1,-1.940380607E-1,-7.992436284E-1
4.888501750E0,-4.857492542E-1,-1.695181091E-1,-6.738091582E-1
4.908417750E0,-3.991440967E-2,-1.881774513E-1,-6.350391948E-1
4.928333750E0,2.004609713E-1,-3.416763456E-1,-5.506884313E-1
4.948248750E0,6.948436394E-2,-5.177097695E-1,-2.364502913E-1
4.968164750E0,4.001454324E-2,-5.890259930E-1,8.161192775E-2
4.988080750E0,7.221369803E-2,-4.650009942E-1,3.539769870E-1
5.007996750E0,-3.223219156E-2,-3.284943096E-1,6.816742480E-1
5.027911750E0,-3.281385796E-1,-2.200390573E-1,7.623962295E-1
5.047827750E0,-3.881323278E-1,-4.325583760E-1,4.002863503E-1
5.067743750E0,-1.707156006E-1,-5.660789607E-1,4.290037805E-1
5.087658750E0,2.293073326E-2,-3.585315295E-1,1.099097618E0
5.107574750E0,-1.163090131E-1,2.604889988E-1,1.749069432E0
5.127490750E0,-5.519055292E-1,8.773002297E-1,2.245914363E0
5.147405750E0,-6.887827080E-1,1.394102950E0,2.789879081E0
5.167321750E0,-1.295579851E0,1.747230921E0,2.069481647E0
5.187237750E0,-1.201318642E0,1.748133000E0,2.224751535E0
5.207153750E0,-6.798276973E-1,2.059941622E0,1.647448332E0
5.227068750E0,-6.903447917E-1,1.741148648E0,9.651478475E-1
5.246984750E0,-8.437619895E-1,1.278529809E0,2.480470741E-1
5.266900750E0,-5.971430978E-1,7.358171260E-1,-5.203156543E-1
5.286815417E0,-3.479999632E-1,3.317799331E-1,-1.278698355E0
5.306731417E0,-1.845159066E-1,3.715585412E-1,-1.803156762E0
5.326647417E0,-2.978893250E-1,4.040990272E-1,-2.022304557E0
5.346563417E0,-3.467796493E-1,3.437759346E-1,-2.259688649E0
5.366478417E0,-4.928892893E-1,7.405922547E-1,-1.646040323E0
5.386394417E0,-3.944636929E-1,1.083369192E0,-1.597488552E0
5.406310417E0,-2.615956575E-1,1.218091819E0,-2.604548657E0
5.426225417E0,2.711380211E-1,6.559393363E-1,-2.345754400E0
5.446141417E0,7.341296196E-1,3.047730327E-1,-1.080457279E0
5.466057417E0,1.053830813E0,-1.970116257E-1,2.641888976E-1
5.485973417E0,1.314413148E0,-5.919328267E-1,-6.247270453E-1
5.505888417E0,1.232105986E0,-6.495608280E-1,-1.131474236E0
5.525804417E0,1.039342875E0,-5.548997422E-1,-5.073547161E-1
5.545720417E0,1.140350017E0,-7.373796482E-1,1.403986645E-1
5.565635417E0,1.297280806E0,-9.461202038E-1,-8.111023664E-2
5.585551417E0,9.293731204E-1,-5.060518102E-1,5.844251114E-1
5.605467417E0,9.246816069E-1,1.326716421E-1,1.483249161E0
5.625383417E0,9.808487910E-1,-2.792747140E-1,1.760534652E0
5.645298417E0,5.734969577E-1,-1.097875477E0,2.285621635E0
5.665214417E0,-1.413196009E-1,-5.316925087E-1,2.578059016E0
5.685130417E0,-6.601594180E-1,3.259388570E-1,2.855377836E0
5.705046417E0,-6.981283128E-1,5.622336124E-1,2.639346607E0
5.724961417E0,-8.335068503E-1,6.335116828E-1,1.591013346E0
5.744877417E0,-1.229428839E0,4.319439067E-1,1.022447053E0
5.764793416E0,-1.125617664E0,3.719281583E-1,8.365383393E-1
5.784709417E0,-1.073953421E0,4.813315366E-1,4.460308725E-1
5.804624417E0,-1.107763776E0,9.056154446E-1,2.859580815E-2
5.824540417E0,-1.270470445E0,1.052205726E0,-5.112495464E-1
5.844456417E0,-1.155577628E0,1.106243281E0,-9.421858317E-1
5.864371417E0,-1.093648305E0,9.974176805E-1,-1.224192365E0
5.884287417E0,-1.081132632E0,6.471854697E-1,-1.470736704E0
5.904203417E0,-1.077230201E0,3.780612297E-1,-1.636926852E0
5.924119417E0,-9.756669885E-1,2.289914368E-1,-1.481230702E0
5.944034417E0,-9.249730906E-1,9.518448472E-2,-1.234153097E0
5.963950417E0,-9.951656985E-1,3.445164844E-2,-1.193807309E0
5.983866417E0,-9.550099450E-1,-1.223778382E-1,-9.929536968E-1
6.003782417E0,-6.649669987E-1,-3.299273890E-1,-6.597337407E-1
6.023697417E0,-3.860176823E-1,-5.817440169E-1,-3.644043267E-1
6.043613417E0,-1.317901012E-1,-6.369266760E-1,-2.815194601E-1
6.063529417E0,-3.034997284E-3,-6.856243345E-1,-2.469109601E-1
6.083445417E0,-3.142293692E-2,-9.365521856E-1,-4.529896438E-2
6.103360417E0,-5.408118993E-2,-9.650101456E-1,3.613310301E-1
6.123276417E0,6.457167953E-2,-7.232114062E-1,6.037250161E-1
6.143192417E0,1.326417482E-1,-4.531475186E-1,6.780296785E-1
6.163108417E0,1.007937187E-1,-2.505264397E-1,5.133539593E-1
6.183023417E0,-4.449351043E-2,-2.411995460E-1,5.451920485E-1
6.202939417E0,-1.329803020E-2,-2.547725415E-1,9.020218921E-1
6.222855417E0,3.280726522E-1,7.174592078E-2,1.854069053E0
6.242770417E0,4.453868017E-1,6.117273693E-1,2.567968476E0
6.262686417E0,3.328571364E-1,1.520735661E0,2.714031923E0
6.282602250E0,-6.032765347E-1,2.407390339E0,1.571452655E0
6.302518250E0,-1.470458377E0,2.468143348E0,1.077374042E0
6.322433250E0,-1.029529493E0,2.195937480E0,1.456187662E0
6.342349250E0,-7.103554255E-1,1.734562782E0,1.021901507E0
6.362265250E0,-6.112492132E-1,1.362740678E0,2.769937152E-1
6.382181250E0,-1.662693778E-1,1.197220767E0,-2.794811207E-1
6.402096250E0,1.110947585E-1,9.846531357E-1,-1.021584004E0
6.422012250E0,2.237261653E-1,6.409577465E-1,-1.728721122E0
6.441928250E0,4.925802639E-1,2.872908081E-1,-1.966753085E0
6.461844250E0,5.111504361E-1,1.694800839E-2,-1.989028053E0
6.481759250E0,3.402038705E-1,-1.554118292E-1,-1.918127055E0
6.501675250E0,2.178821656E-1,-2.044346660E-1,-1.780679480E0
6.521591250E0,2.249230903E-1,-2.858165789E-1,-1.547017141E0
6.541507250E0,3.160925844E-1,-3.255291865E-1,-1.273340551E0
6.561422250E0,4.554372883E-1,-2.730743996E-1,-1.033980685E0
6.581338250E0,6.435553721E-1,-2.205810942E-1,-9.362473994E-1
6.601254250E0,8.295029694E-1,-2.742656967E-1,-7.149092370E-1
6.621170250E0,1.094331406E0,-4.244752581E-1,-6.051844811E-1
6.641085250E0,1.228657299E0,-5.108472580E-1,-4.825619370E-1
6.661001250E0,1.206315819E0,-5.393727534E-1,-2.834198052E-1
6.680917250E0,1.055962854E0,-3.675320023E-1,-5.065910697E-2
6.700833250E0,9.523703657E-1,-1.685407287E-1,1.440964437E-1
6.720748250E0,8.110232829E-1,-5.660289304E-2,5.741574007E-1
6.740664250E0,9.717660186E-1,1.032780544E-1,8.784307158E-1
6.760580250E0,1.342327463E0,1.115186816E-1,6.752095664E-1
6.780496250E0,1.458058333E0,-7.002596229E-2,7.138292563E-1
6.800411250E0,1.009593265E0,1.915197928E-2,1.716648375E0
6.820327250E0,5.332684064E-1,6.303967980E-1,2.355670694E0
6.840243250E0,-2.869632179E-1,1.190049084E0,2.597118600E0
6.860159250E0,-6.794568376E-1,1.814800030E0,2.290376006E0
6.880074250E0,-9.290852912E-1,1.791103311E0,1.307062029E0
6.899990250E0,-1.090813721E0,1.342507850E0,8.952736205E-1
6.919906250E0,-9.131073359E-1,1.039546431E0,6.546431547E-1
6.939822250E0,-9.239717549E-1,9.422052737E-1,2.726392937E-1
6.959737250E0,-1.045859304E0,9.703925807E-1,-3.368288577E-2
6.979653250E0,-1.176786941E0,1.181266201E0,-3.666408867E-1
6.999569250E0,-1.144991244E0,1.328435356E0,-6.846229988E-1
7.019485250E0,-1.060232783E0,1.246510602E0,-1.056349209E0
7.039401250E0,-9.551321518E-1,9.889156097E-1,-1.438280565E0
7.059316250E0,-8.155003497E-1,6.359784038E-1,-1.536765218E0
7.079232250E0,-7.247990714E-1,2.489319771E-1,-1.473023551E0
7.099148250E0,-8.214862905E-1,8.736904146E-2,-1.303646670E0
7.119064250E0,-8.907917297E-1,-2.143017327E-2,-1.276610314E0
7.138979250E0,-8.461504309E-1,-1.810590144E-1,-1.154694698E0
7.158895250E0,-7.653125283E-1,-4.505493814E-1,-7.115236992E-1
7.178811250E0,-4.912707800E-1,-7.511541534E-1,-2.654899031E-1
7.198727250E0,-1.578564039E-1,-1.061627564E0,3.166951400E-1
7.218642250E0,1.756623450E-1,-1.237421690E0,9.237711954E-1
7.238558250E0,4.658014780E-1,-1.406593772E0,1.355874585E0
7.258474250E0,5.226671121E-1,-1.385888635E0,1.797106647E0
7.278390250E0,3.889417286E-1,-1.311023517E0,2.242556891E0
7.298305000E0,2.698193277E-1,-1.109518818E0,2.435585759E0
7.318221000E0,8.013477489E-2,-7.804120126E-1,2.024127134E0
7.338137000E0,-8.067359582E-2,-5.490587392E-1,1.498623830E0
7.358053000E0,-1.857604864E-1,-4.553740653E-1,1.023653918E0
7.377968000E0,-4.410551843E-1,-2.984399500E-1,5.158904815E-1
7.397884000E0,-8.335463190E-1,-1.276462891E-1,2.021242118E-1
7.417800000E0,-1.216685125E0,9.720294356E-2,3.622753555E-1
7.437716000E0,-1.319934674E0,4.090614861E-1,6.945790529E-2
7.457631000E0,-1.166146470E0,5.354344343E-1,-4.349334419E-2
7.477547000E0,-8.003408584E-1,9.779501800E-1,4.987265646E-2
7.497463000E0,-5.682350484E-1,1.703275501E0,-7.760828072E-1
7.517379000E0,-3.563094413E-1,2.112099955E0,-1.005328159E0
7.537295000E0,-2.369765407E-1,2.445261878E0,-1.083391997E0
7.557210000E0,-1.999516788E-1,2.488330860E0,-1.143189132E0
7.577126000E0,-1.889109662E-1,1.907303566E0,-9.117177451E-1
7.597042000E0,-6.676935554E-2,1.302895887E0,-4.321811575E-1
7.616958000E0,3.455543652E-1,7.276473232E-1,-2.502748632E-1
7.636873000E0,6.520200938E-1,2.932020508E-1,-1.733939177E-1
7.656789000E0,8.004025465E-1,5.319285169E-3,-5.471999824E-2
7.676705000E0,8.186961454E-1,-3.118727951E-1,3.009912729E-2
7.696621000E0,7.867112911E-1,-6.541552046E-1,1.578800851E-1
7.716536000E0,6.903860146E-1,-7.218336560E-1,3.374545097E-1
