"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.860226683E1,2.517710924E-1,2.806680501E-1,-6.191148758E-1
4.862218383E1,2.783756852E-1,3.239207268E-1,-5.786877871E-1
4.864210083E1,2.951902449E-1,3.811280131E-1,-5.236421824E-1
4.866201783E1,3.108003438E-1,4.529655874E-1,-4.722118080E-1
4.868193483E1,3.430493474E-1,5.232022405E-1,-4.366711974E-1
4.870185183E1,3.907170296E-1,5.570598841E-1,-4.224922061E-1
4.872176883E1,4.031691849E-1,5.217793584E-1,-4.152495563E-1
4.874168583E1,3.470967710E-1,4.199766815E-1,-4.101562798E-1
4.876160183E1,2.493084520E-1,2.687140405E-1,-4.001041353E-1
4.878151817E1,1.869565398E-1,8.543504030E-2,-3.515498936E-1
4.880143517E1,1.634709686E-1,-9.692911804E-2,-2.486079633E-1
4.882135217E1,1.643966436E-1,-2.043703496E-1,-1.255195439E-1
4.884126917E1,1.496122926E-1,-2.309829146E-1,-6.608671509E-3
4.886118617E1,1.173262149E-1,-2.108283937E-1,7.209364325E-2
4.888110317E1,1.045590416E-1,-1.963289380E-1,1.265493780E-1
4.890102017E1,1.214724258E-1,-2.361098379E-1,1.967025101E-1
4.892093717E1,1.830613315E-1,-3.291098773E-1,3.159060478E-1
4.894085417E1,2.394763976E-1,-3.924921453E-1,4.719791114E-1
4.896077117E1,2.334417105E-1,-4.798246920E-1,6.141760945E-1
4.898068817E1,1.025960073E-1,-4.945277572E-1,6.853802204E-1
4.900060517E1,-1.372978389E-1,-3.950706124E-1,6.894163489E-1
4.902052117E1,-3.490109444E-1,-2.242320031E-1,6.848930120E-1
4.904043817E1,-3.989274800E-1,-2.766987681E-2,7.079656720E-1
4.906035517E1,-3.161017299E-1,1.240020692E-1,7.300512791E-1
4.908027217E1,-2.169316411E-1,1.824492663E-1,7.337181568E-1
4.910018917E1,-1.551146507E-1,1.343434006E-1,7.097366452E-1
4.912010617E1,-1.074213535E-1,3.471826762E-2,6.812977791E-1
4.914002317E1,-7.142950594E-2,-7.797751576E-2,6.589732766E-1
4.915994017E1,-6.058977172E-2,-1.540113091E-1,6.357739568E-1
4.917985717E1,-8.185950667E-2,-1.557925642E-1,6.023271680E-1
4.919977417E1,-1.163721681E-1,-6.642486900E-2,5.625424385E-1
4.921969117E1,-1.472828537E-1,1.193665043E-1,5.195381045E-1
4.923960817E1,-1.474980712E-1,3.307158351E-1,4.697326124E-1
4.925952517E1,-1.594102234E-1,4.780453444E-1,4.042684138E-1
4.927944117E1,-1.421842277E-1,5.613859296E-1,3.046773076E-1
4.929935817E1,-4.197511077E-2,5.445836782E-1,1.957649142E-1
4.931927517E1,1.286576986E-1,4.049967229E-1,1.185322404E-1
4.933919217E1,2.525400817E-1,1.978309602E-1,5.347369984E-2
4.935910917E1,2.716278136E-1,-4.294263944E-2,-3.947390243E-3
4.937902617E1,2.152120024E-1,-2.209869325E-1,-6.767693907E-2
4.939894317E1,1.048283502E-1,-2.742668092E-1,-1.141259074E-1
4.941886017E1,-3.038949147E-2,-2.440718114E-1,-1.564178914E-1
4.943877717E1,-1.593669206E-1,-1.753646582E-1,-2.171201110E-1
4.945869417E1,-2.637642324E-1,-1.628885567E-1,-2.964553833E-1
4.947861117E1,-3.237797916E-1,-1.950466782E-1,-4.094412327E-1
4.949852817E1,-3.283990622E-1,-2.280284017E-1,-5.220752358E-1
4.951844517E1,-2.817418873E-1,-2.644587159E-1,-5.677385926E-1
4.953836117E1,-1.921488345E-1,-3.308024108E-1,-5.622733235E-1
4.955827817E1,-1.327381134E-1,-4.491918981E-1,-5.517925024E-1
4.957819517E1,-1.301945448E-1,-5.177063942E-1,-5.785707831E-1
4.959811217E1,-1.363610625E-1,-4.746294022E-1,-6.133800745E-1
4.961802917E1,-1.292650998E-1,-3.509648442E-1,-6.360421181E-1
4.963794617E1,-1.073920652E-1,-1.963256747E-1,-6.444251537E-1
4.965786317E1,-5.391864851E-2,-9.162096679E-2,-6.373800635E-1
4.967778017E1,1.750611886E-2,-2.875757962E-2,-6.105556488E-1
4.969769717E1,7.991688699E-2,-4.992447793E-4,-5.744113922E-1
4.971761417E1,1.377803981E-1,1.870301180E-2,-5.484770536E-1
4.973753117E1,1.919699907E-1,5.673694611E-2,-5.117499828E-1
4.975744817E1,2.544417381E-1,1.535439789E-1,-4.518923759E-1
4.977736517E1,3.311063051E-1,2.850411534E-1,-3.645699918E-1
4.979728267E1,4.370721281E-1,3.957707286E-1,-2.795432508E-1
4.981719867E1,5.603101850E-1,4.225034714E-1,-2.299933136E-1
4.983711567E1,6.332685947E-1,4.105730355E-1,-1.900398433E-1
4.985703267E1,6.054615974E-1,3.751439452E-1,-1.636593789E-1
4.987694967E1,5.288994312E-1,2.869983912E-1,-1.720161736E-1
4.989686667E1,4.427382946E-1,1.678906381E-1,-1.935059428E-1
4.991678367E1,3.505227566E-1,2.501097508E-2,-1.776095033E-1
4.993670067E1,2.782191336E-1,-8.093689382E-2,-1.196671277E-1
4.995661767E1,2.120030820E-1,-1.133682728E-1,-4.086568952E-2
4.997653467E1,1.469416469E-1,-7.630492747E-2,2.416286990E-2
4.999645167E1,8.515074849E-2,-4.321315512E-2,8.802041411E-2
5.001636867E1,3.642003238E-2,-4.817675054E-2,1.525360495E-1
5.003628567E1,3.408913687E-2,-9.064564109E-2,2.254093885E-1
5.005620267E1,6.578172743E-2,-8.603079617E-2,3.429517448E-1
5.007611967E1,7.948715985E-2,-5.113012716E-2,4.624894261E-1
5.009603567E1,3.592712432E-2,-4.896291718E-2,5.000076890E-1
5.011595267E1,-4.181819409E-2,-7.953560352E-2,5.173904300E-1
5.013586967E1,-9.746307880E-2,-8.708653599E-2,5.573787093E-1
5.015578667E1,-9.542036057E-2,-2.571785077E-2,6.003035307E-1
5.017570367E1,-7.822158933E-2,5.267615989E-2,6.492186785E-1
5.019562067E1,-5.487973616E-2,1.301433891E-1,6.792778969E-1
5.021553767E1,-8.440783620E-2,1.604649425E-1,7.088941336E-1
5.023545467E1,-1.156553999E-1,1.287084818E-1,7.204147577E-1
5.025537167E1,-1.493587196E-1,4.777967185E-2,7.268792987E-1
5.027528867E1,-1.973838210E-1,-2.951711416E-2,7.192062140E-1
5.029520567E1,-2.345687747E-1,-3.476380929E-2,6.902254820E-1
5.031512267E1,-2.479669899E-1,5.361571908E-2,6.518234611E-1
5.033503967E1,-2.585763037E-1,2.069654614E-1,6.146361232E-1
5.035495567E1,-2.745389938E-1,3.688562214E-1,5.779066682E-1
5.037487267E1,-2.722741365E-1,4.800579250E-1,5.322229862E-1
5.039478967E1,-2.629089653E-1,5.411920547E-1,4.718734622E-1
5.041470667E1,-2.259756178E-1,5.254967213E-1,4.162353873E-1
5.043462367E1,-1.582669318E-1,3.988392055E-1,3.582524359E-1
5.045454067E1,-9.073430300E-2,1.554720551E-1,2.762519419E-1
5.047445767E1,-3.260255605E-2,-1.239691153E-1,1.764480174E-1
5.049437467E1,-8.766390383E-3,-2.754681110E-1,6.506344676E-2
5.051429167E1,-1.295413449E-2,-2.689349055E-1,-4.664139450E-2
5.053420867E1,-2.505252510E-2,-1.883810610E-1,-1.273415983E-1
5.055412567E1,-5.167417601E-2,-1.154408827E-1,-1.764173508E-1
5.057404267E1,-1.284607798E-1,-1.101995781E-1,-2.340891212E-1
5.059395967E1,-2.182554007E-1,-1.138307974E-1,-3.232878447E-1
5.061387667E1,-2.664815485E-1,-1.524104774E-1,-4.170338809E-1
5.063379267E1,-2.755801380E-1,-2.704841793E-1,-5.066307783E-1
5.065370967E1,-2.678602040E-1,-3.958887756E-1,-5.833856463E-1
5.067362667E1,-2.281594574E-1,-4.811016023E-1,-6.487242579E-1
5.069354367E1,-1.745348573E-1,-4.864977896E-1,-6.904686689E-1
5.071346067E1,-1.073432192E-1,-4.393783212E-1,-7.153320312E-1
5.073337767E1,-5.468396470E-2,-4.015048146E-1,-7.207471132E-1
5.075329467E1,-4.056361318E-2,-3.885901868E-1,-7.191926837E-1
5.077321167E1,-4.200446233E-2,-3.820808232E-1,-7.089707851E-1
5.079312817E1,-4.497148842E-2,-3.686782122E-1,-7.068095803E-1
5.081304517E1,-2.681602910E-2,-3.453788459E-1,-7.014508247E-1
5.083296217E1,-1.371814776E-2,-2.581128776E-1,-7.012861371E-1
5.085287917E1,6.776327640E-2,-7.981583476E-2,-6.826120019E-1
5.087279617E1,2.173359990E-1,1.279840916E-1,-6.563752294E-1
5.089271317E1,4.019109011E-1,3.562091887E-1,-6.351492405E-1
5.091263017E1,5.903984308E-1,5.577824116E-1,-6.224098206E-1
5.093254617E1,7.292563319E-1,7.210192084E-1,-6.054467559E-1
5.095246417E1,7.488747835E-1,8.121929169E-1,-5.730700493E-1
5.097238017E1,6.930987835E-1,8.151289821E-1,-5.466593504E-1
5.099229717E1,6.092081666E-1,7.381188273E-1,-5.147601366E-1
5.101221417E1,5.169715881E-1,5.900539160E-1,-4.674620926E-1
5.103213117E1,4.096713066E-1,3.746672273E-1,-4.018351138E-1
5.105204817E1,2.933065891E-1,1.790791005E-1,-3.016412258E-1
5.107196517E1,2.185965180E-1,7.729361951E-2,-1.749698669E-1
5.109188217E1,1.854652166E-1,-3.342384100E-2,-5.484020337E-2
5.111179917E1,2.007799745E-1,-1.954938918E-1,5.599567294E-2
5.113171617E1,2.709731758E-1,-3.948977590E-1,1.920910180E-1
5.115163317E1,3.535981774E-1,-5.208116174E-1,3.417074680E-1
5.117155017E1,3.877152801E-1,-5.671532750E-1,4.879601896E-1
5.119146717E1,3.553899527E-1,-6.306460500E-1,5.610098243E-1
5.121138417E1,3.251218200E-1,-7.934827805E-1,5.988033414E-1
5.123130117E1,3.126361668E-1,-9.657020569E-1,6.467428207E-1
5.125121817E1,3.123217523E-1,-9.942359924E-1,7.023667097E-1
5.127113417E1,3.205414414E-1,-8.591111302E-1,7.328994274E-1
5.129105117E1,3.347873390E-1,-6.532208920E-1,7.025649548E-1
5.131096817E1,3.878133297E-1,-4.661848545E-1,6.481522918E-1
5.133088517E1,4.657652378E-1,-3.359012008E-1,5.917212367E-1
5.135080217E1,5.820974112E-1,-2.564728856E-1,5.472539067E-1
5.137071917E1,6.876721382E-1,-2.175276875E-1,5.337697268E-1
5.139063617E1,7.547852993E-1,-1.865159869E-1,5.608441830E-1
5.141055317E1,7.337845564E-1,-1.521900445E-1,5.950813890E-1
5.143047017E1,5.988945365E-1,-1.690680236E-1,5.897792578E-1
5.145038717E1,3.359680176E-1,-2.747414410E-1,5.731003284E-1
5.147030417E1,-2.549514547E-2,-4.409946799E-1,5.349413157E-1
5.149022117E1,-3.771083057E-1,-3.919277787E-1,4.782707691E-1
5.151013817E1,-5.899994969E-1,-2.552286685E-1,3.892125785E-1
5.153005517E1,-6.360783577E-1,-1.492885947E-1,3.224973083E-1
5.154997217E1,-5.879355669E-1,-4.040704668E-2,2.822243571E-1
5.156988817E1,-4.995470643E-1,5.452518910E-2,2.452445179E-1
5.158980517E1,-4.514121413E-1,1.678343713E-1,2.058456242E-1
5.160972217E1,-6.264184117E-1,3.720412254E-1,1.593915224E-1
5.162963917E1,-7.632586360E-1,5.726780891E-1,4.726170376E-2
5.164955617E1,-6.602522731E-1,6.042484045E-1,-1.417107880E-1
5.166947317E1,-6.578961611E-1,6.405901313E-1,-2.982443273E-1
5.168939017E1,-7.792953253E-1,6.649091840E-1,-3.681273460E-1
5.170930717E1,-7.837325335E-1,6.354697347E-1,-4.265041947E-1
5.172922417E1,-6.813972592E-1,6.967353821E-1,-5.198030472E-1
5.174914117E1,-5.325248837E-1,6.718825102E-1,-5.776112080E-1
5.176905817E1,-3.757819235E-1,5.149202943E-1,-5.488308668E-1
5.178897583E1,-2.848212123E-1,3.609221876E-1,-4.873454273E-1
5.180889283E1,-2.780202925E-1,1.899469942E-1,-4.970531762E-1
5.182880983E1,-2.928983569E-1,5.378356948E-2,-5.513960123E-1
5.184872683E1,-3.236809969E-1,-6.363174319E-2,-5.929759741E-1
5.186864383E1,-3.634469807E-1,-1.622314900E-1,-5.897725224E-1
5.188856083E1,-3.900367916E-1,-2.287901342E-1,-5.792445540E-1
5.190847683E1,-3.717278242E-1,-2.539874315E-1,-5.705184937E-1
5.192839383E1,-3.354986012E-1,-2.639858723E-1,-5.269514322E-1
5.194831083E1,-2.714855969E-1,-2.177715898E-1,-4.535697103E-1
5.196822783E1,-1.505125761E-1,-8.981946856E-2,-3.582357168E-1
5.198814483E1,1.803006977E-2,6.712333858E-2,-2.631495893E-1
5.200806183E1,1.623050421E-1,2.311523557E-1,-2.128483653E-1
5.202797883E1,2.692434788E-1,3.632093966E-1,-1.870221347E-1
5.204789583E1,3.579691052E-1,4.436714053E-1,-1.557962596E-1
5.206781283E1,4.209900498E-1,4.406810403E-1,-1.257428229E-1
5.208772983E1,3.959824741E-1,3.886126280E-1,-8.602043241E-2
5.210764683E1,2.875080705E-1,2.544018924E-1,-5.377773568E-2
5.212756383E1,1.676108092E-1,1.006741747E-1,-3.319749981E-2
5.214748083E1,1.123307273E-1,-3.621035069E-2,-1.154596172E-2
5.216739783E1,1.185130328E-1,-9.099585563E-2,2.082808316E-2
5.218731483E1,1.008806974E-1,-8.192311227E-2,1.020554230E-1
5.220723183E1,8.474613726E-2,-8.365631104E-2,1.867917776E-1
5.222714783E1,1.034867615E-1,-1.451171488E-1,2.189419866E-1
5.224706483E1,1.256362051E-1,-2.291131020E-1,2.390776724E-1
5.226698183E1,1.391278058E-1,-2.965900898E-1,2.672878504E-1
5.228689883E1,1.565103084E-1,-4.032017589E-1,3.457085490E-1
5.230681583E1,8.732308447E-2,-4.711413980E-1,4.104720652E-1
5.232673283E1,-3.994513676E-2,-5.096060038E-1,4.552414417E-1
5.234664983E1,-1.718143523E-1,-4.440855384E-1,4.893179834E-1
5.236656683E1,-2.273611128E-1,-3.622003496E-1,5.028314590E-1
5.238648383E1,-2.479753643E-1,-2.372452170E-1,5.238555074E-1
5.240640083E1,-2.350299656E-1,-1.021314040E-1,5.585129857E-1
5.242631783E1,-1.852454692E-1,3.576948121E-2,5.955405831E-1
5.244623483E1,-1.462245733E-1,9.498513490E-2,5.859052539E-1
5.246615183E1,-1.127233356E-1,1.048771068E-1,5.319653749E-1
5.248606883E1,-8.280949295E-2,9.361454099E-2,4.846915007E-1
5.250598583E1,-8.301652968E-2,1.104121655E-1,4.398915768E-1
5.252590283E1,-1.351253092E-1,2.138156593E-1,3.920415044E-1
5.254581983E1,-2.254152596E-1,3.754439652E-1,3.072621524E-1
5.256573583E1,-2.738126516E-1,5.681757927E-1,2.035803944E-1
5.258565283E1,-2.497371584E-1,7.449108958E-1,1.383477300E-1
5.260556983E1,-2.216511518E-1,8.250768781E-1,7.197666913E-2
5.262548683E1,-1.955548674E-1,7.537659407E-1,-9.509953670E-4
5.264540383E1,-1.263359934E-1,5.960762501E-1,-1.575484872E-2
5.266532083E1,3.377282061E-3,3.028070629E-1,4.679079168E-3
5.268523783E1,1.339721531E-1,-2.708098665E-2,1.494186651E-2
5.270515483E1,1.683675349E-1,-2.720070481E-1,-9.639780968E-3
5.272507183E1,1.242528409E-1,-4.131511748E-1,-3.213172406E-2
5.274498883E1,4.813292250E-2,-4.359090924E-1,-5.660527572E-2
5.276490583E1,-6.909817457E-2,-3.657680750E-1,-6.237130985E-2
5.278482221E1,-1.789615899E-1,-3.272754252E-1,-8.968763053E-2
5.280473921E1,-3.005919456E-1,-3.005194962E-1,-1.594353169E-1
5.282465621E1,-4.142832160E-1,-2.393316627E-1,-2.589448988E-1
5.284457321E1,-4.645722210E-1,-2.217908204E-1,-3.760751784E-1
5.286449021E1,-4.121691883E-1,-2.343430221E-1,-4.835071564E-1
5.288440721E1,-2.931668460E-1,-3.203269839E-1,-5.778950453E-1
5.290432321E1,-1.767001897E-1,-4.184531271E-1,-6.498259902E-1
5.292424021E1,-7.363087684E-2,-3.839889765E-1,-6.897882223E-1
5.294415721E1,1.403488405E-2,-2.211913913E-1,-6.936982274E-1
5.296407421E1,8.187669516E-2,-2.630560845E-2,-6.933857203E-1
5.298399121E1,1.453844458E-1,1.619834006E-1,-6.819628477E-1
5.300390821E1,1.918351501E-1,2.633868456E-1,-6.703253388E-1
5.302382521E1,2.155453116E-1,2.951055169E-1,-6.595954895E-1
5.304374221E1,2.174229920E-1,2.969538569E-1,-6.311031580E-1
5.306365921E1,2.111442834E-1,2.811402082E-1,-5.861973166E-1
5.308357621E1,2.205955833E-1,3.365879059E-1,-5.219078064E-1
5.310349321E1,2.534097135E-1,4.777930975E-1,-4.484023750E-1
5.312341021E1,2.944311202E-1,6.528238654E-1,-3.756359816E-1
5.314332721E1,3.585640192E-1,8.163946867E-1,-3.092828989E-1
5.316324421E1,4.920043945E-1,9.291691780E-1,-2.342018485E-1
5.318316121E1,5.887684226E-1,9.380952716E-1,-1.703629345E-1
5.320307821E1,5.770779848E-1,8.916912675E-1,-1.345857233E-1
5.322299521E1,4.797712564E-1,7.525771260E-1,-1.354828179E-1
5.324291121E1,3.579204381E-1,5.124707818E-1,-1.249950305E-1
5.326282821E1,2.173880786E-1,2.697630823E-1,-7.940564305E-2
5.328274521E1,6.838024408E-2,9.830762446E-2,-2.856399491E-2
5.330266221E1,6.849135272E-3,-4.624811001E-3,1.986845955E-2
5.332257921E1,-5.894175172E-2,-5.780894309E-2,5.729755014E-2
5.334249621E1,-1.033204049E-1,-1.659251004E-1,9.910342097E-2
5.336241321E1,-8.715501428E-2,-3.538470566E-1,1.931976974E-1
5.338233021E1,3.339008428E-3,-4.415031374E-1,3.262007535E-1
5.340224721E1,9.419228137E-2,-4.385509491E-1,4.603524506E-1
5.342216421E1,8.634497970E-2,-4.234907031E-1,5.616652369E-1
5.344208121E1,-3.997372836E-2,-3.833971024E-1,6.104783416E-1
5.346199821E1,-2.401511371E-1,-4.005518556E-1,6.239281893E-1
5.348191521E1,-4.034224153E-1,-4.340932369E-1,6.304196715E-1
5.350183221E1,-4.743347764E-1,-4.374051094E-1,6.520915031E-1
5.352174921E1,-4.258873761E-1,-4.307614267E-1,6.972026229E-1
5.354166621E1,-3.054517508E-1,-3.687146902E-1,7.438017130E-1
5.356158321E1,-1.501174271E-1,-2.395086884E-1,7.636683583E-1
5.358149921E1,-2.557146922E-2,-1.198318228E-1,7.535054088E-1
5.360141621E1,9.113096632E-3,-6.573922187E-2,7.271980643E-1
5.362133321E1,-1.184306480E-2,-2.750975825E-2,6.906654239E-1
5.364125021E1,-5.598292872E-2,3.816367313E-2,6.428018808E-1
5.366116721E1,-9.674379975E-2,1.363456845E-1,5.718973875E-1
5.368108421E1,-1.275693327E-1,2.361125648E-1,4.935369194E-1
5.370100121E1,-1.353598535E-1,3.404960930E-1,3.965196311E-1
5.372091821E1,-1.043565646E-1,4.474200606E-1,3.163212240E-1
5.374083521E1,-2.314890176E-2,5.250869393E-1,2.635262609E-1
5.376075221E1,8.292659372E-2,5.579799414E-1,1.996169239E-1
5.378066921E1,1.852875054E-1,4.887443483E-1,1.115912721E-1
5.380059004E1,2.287888825E-1,3.600915670E-1,1.566613093E-2
5.382050704E1,1.891952008E-1,2.460970283E-1,-7.856518030E-2
5.384042404E1,7.840704918E-2,1.991695911E-1,-1.494010389E-1
5.386034104E1,-3.810632229E-2,2.047398537E-1,-2.095759809E-1
5.388025804E1,-1.074909866E-1,1.508862823E-1,-2.625189424E-1
5.390017504E1,-1.711825728E-1,-4.495912418E-2,-3.296918869E-1
5.392009104E1,-2.296554893E-1,-2.606697083E-1,-4.141355455E-1
5.394000804E1,-2.436777055E-1,-4.355909228E-1,-4.736535549E-1
5.395992504E1,-2.065727115E-1,-5.608237386E-1,-4.825230539E-1
5.397984204E1,-1.484804153E-1,-6.178853512E-1,-4.592693150E-1
5.399975904E1,-9.050545841E-2,-6.689304113E-1,-4.434501231E-1
5.401967604E1,-1.275218427E-1,-6.282086372E-1,-4.487648308E-1
5.403959304E1,-2.096432596E-1,-5.060123801E-1,-4.808268845E-1
5.405951004E1,-2.687897086E-1,-3.372890353E-1,-5.088478327E-1
5.407942704E1,-2.874056399E-1,-1.887853891E-1,-5.241461396E-1
5.409934404E1,-2.600887418E-1,-8.322694153E-2,-5.320059061E-1
5.411926104E1,-2.111900002E-1,-4.009392485E-2,-5.341488123E-1
5.413917804E1,-1.550040841E-1,-5.341351405E-2,-5.302114487E-1
5.415909504E1,-9.109607339E-2,-1.051934958E-1,-5.162554383E-1
5.417901204E1,-1.379240118E-2,-1.222435012E-1,-4.952996075E-1
5.419892904E1,7.005599886E-2,-9.199320525E-2,-4.496227205E-1
5.421884604E1,1.622228622E-1,1.618905179E-2,-3.918021321E-1
5.423876304E1,2.827080190E-1,1.278372258E-1,-3.203554451E-1
5.425868004E1,3.832789361E-1,2.291850895E-1,-2.339789122E-1
5.427859704E1,4.274727404E-1,3.002073169E-1,-1.554675847E-1
5.429851304E1,4.022935033E-1,3.308520615E-1,-1.231191903E-1
5.431843004E1,3.140775561E-1,2.985498607E-1,-1.147731543E-1
5.433834704E1,1.964446604E-1,1.907149255E-1,-8.772740513E-2
5.435826404E1,8.997397125E-2,2.887230180E-2,-7.031972706E-2
5.437818104E1,1.407106221E-2,-1.037133783E-1,-5.121088028E-2
5.439809804E1,-3.521084785E-2,-1.251558810E-1,-2.119318768E-2
5.441801504E1,-5.561324954E-2,-7.459077984E-2,-1.045174524E-2
5.443793204E1,-5.634113774E-2,-3.610457852E-2,-5.082461983E-3
5.445784904E1,1.078905538E-2,-7.354328781E-2,3.134856001E-2
5.447776604E1,1.477544308E-1,-1.146275923E-1,1.100775599E-1
5.449768304E1,2.808456719E-1,-1.580491215E-1,2.158973217E-1
5.451760004E1,3.138736486E-1,-2.494216561E-1,3.334383368E-1
5.453751704E1,2.470666766E-1,-3.644914031E-1,4.091964066E-1
5.455743404E1,1.252566278E-1,-4.759569764E-1,5.049846768E-1
5.457735104E1,1.502096467E-2,-4.414887726E-1,6.080964208E-1
5.459726804E1,-4.841598496E-2,-2.654026151E-1,7.066500187E-1
5.461718504E1,-4.258292913E-2,-1.530740689E-2,7.932444215E-1
5.463710204E1,-7.000182290E-3,1.952243149E-1,8.349998593E-1
5.465701804E1,5.691617727E-3,2.370487303E-1,8.371515870E-1
5.467693504E1,9.902751073E-3,1.914454252E-1,7.905067205E-1
5.469685204E1,3.520229086E-2,1.236876175E-1,7.389618158E-1
5.471676904E1,7.093350589E-2,5.102573708E-2,7.022794485E-1
5.473668604E1,7.804144174E-2,3.273794055E-2,6.739084721E-1
5.475660304E1,5.337820575E-2,7.757784426E-2,6.395512819E-1
5.477652004E1,1.270903647E-2,1.286873072E-1,5.985965133E-1
5.479643317E1,-6.117217615E-2,1.770677567E-1,5.540921688E-1
5.481635017E1,-1.663150340E-1,2.214856744E-1,4.783417284E-1
5.483626717E1,-2.491103709E-1,2.383915633E-1,3.764214814E-1
5.485618417E1,-2.381871194E-1,2.407243699E-1,2.871292233E-1
5.487610117E1,-1.366167217E-1,2.129530013E-1,2.113693357E-1
5.489601817E1,7.714589592E-3,1.277937442E-1,1.416315287E-1
5.491593517E1,1.073324829E-1,1.923651434E-2,5.764473602E-2
5.493585217E1,1.108647734E-1,-3.202699125E-2,-4.030744359E-2
5.495576917E1,3.176037967E-2,-5.678664893E-3,-1.313705891E-1
5.497568617E1,-5.693354830E-2,7.639375329E-2,-1.924413145E-1
5.499560317E1,-1.121432185E-1,1.122940853E-1,-2.408427298E-1
5.501551917E1,-1.461199820E-1,8.018895239E-2,-3.201518059E-1
5.503543617E1,-1.695449948E-1,4.999242350E-2,-4.149908125E-1
5.505535317E1,-1.755250543E-1,8.200303651E-3,-4.900675118E-1
5.507527017E1,-1.391572207E-1,-1.130382530E-2,-5.216823816E-1
5.509518717E1,-1.007033810E-1,-1.515406221E-1,-5.376187563E-1
5.511510417E1,-9.602002800E-2,-2.927694023E-1,-5.570196509E-1
5.513502117E1,-9.799696505E-2,-3.077901602E-1,-5.918511152E-1
5.515493817E1,-1.006647199E-1,-2.529274821E-1,-6.224926114E-1
5.517485517E1,-1.055246741E-1,-1.532497555E-1,-6.338066459E-1
5.519477217E1,-9.239348769E-2,-6.137670949E-2,-6.217596531E-1
5.521468917E1,-5.950141326E-2,-6.697802804E-3,-6.062616706E-1
5.523460617E1,-3.015510738E-2,2.116184495E-2,-5.936803222E-1
5.525452317E1,1.127596013E-3,6.046996638E-2,-5.892065167E-1
5.527444017E1,6.926544756E-2,1.266761571E-1,-5.801341534E-1
5.529435717E1,1.591227800E-1,2.395522892E-1,-5.565067530E-1
5.531427417E1,2.503214180E-1,3.730112910E-1,-5.238321424E-1
5.533419117E1,3.532817364E-1,5.081854463E-1,-4.842464924E-1
5.535410817E1,4.549471140E-1,5.974042416E-1,-4.405131340E-1
5.537402517E1,5.131669641E-1,6.124246120E-1,-4.081647992E-1
5.539394217E1,4.940976202E-1,5.564324856E-1,-3.777506351E-1
5.541385817E1,4.331726730E-1,4.135368168E-1,-3.339693546E-1
5.543377517E1,3.502166569E-1,2.227127999E-1,-2.638055086E-1
5.545369217E1,2.528525889E-1,3.917445615E-2,-1.680230200E-1
5.547360917E1,1.635030359E-1,-3.598364443E-2,-6.395734847E-2
5.549352617E1,1.211780012E-1,-1.993212104E-2,5.985453725E-2
5.551344317E1,9.881614894E-2,5.052911490E-2,1.553471386E-1
5.553336017E1,9.471800923E-2,8.289339393E-2,2.272468507E-1
5.555327717E1,1.216559187E-1,-9.252984077E-3,2.946686149E-1
5.557319417E1,1.640137583E-1,-6.161912531E-2,3.569100499E-1
5.559311117E1,1.705631912E-1,-8.526013792E-2,4.096705317E-1
5.561302817E1,9.454904497E-2,-1.501551867E-1,4.564355314E-1
5.563294517E1,-3.885443881E-2,-2.116142064E-1,4.833674133E-1
5.565286217E1,-1.636264473E-1,-2.553583384E-1,5.051001906E-1
5.567277917E1,-2.278366834E-1,-1.992513984E-1,5.265789032E-1
5.569269617E1,-2.228589952E-1,-2.662578225E-2,5.592178702E-1
5.571261317E1,-1.998272240E-1,1.304017901E-1,5.678528547E-1
5.573253017E1,-1.816266477E-1,1.958450377E-1,5.394972563E-1
5.575244717E1,-1.311767101E-1,1.699347347E-1,4.974754751E-1
5.577236417E1,-6.602991372E-2,1.356375515E-1,4.390019178E-1
5.579228104E1,-1.261754613E-2,8.088196814E-2,3.772422671E-1
5.581219704E1,2.376519516E-2,1.920415834E-2,3.274890184E-1
5.583211404E1,3.681518883E-2,-1.602115110E-3,2.828287780E-1
5.585203104E1,-9.092180990E-4,-1.631480642E-3,2.375357002E-1
5.587194804E1,-7.675558329E-2,2.163929120E-2,1.907984316E-1
5.589186504E1,-1.660936326E-1,7.287683338E-2,1.471889615E-1
5.591178204E1,-2.336265743E-1,1.274659932E-1,1.121539995E-1
5.593169904E1,-2.533113956E-1,1.335912496E-1,9.328221530E-2
5.595161604E1,-2.285971195E-1,9.311887622E-2,8.662745357E-2
5.597153304E1,-1.757382751E-1,2.076247707E-3,6.285861135E-2
5.599145004E1,-1.030908376E-1,-1.183474585E-1,2.368456498E-2
5.601136704E1,-3.969044238E-2,-1.770222783E-1,-3.666859493E-2
5.603128404E1,-3.521205485E-2,-1.460295916E-1,-1.115376949E-1
5.605120104E1,-6.426057965E-2,-6.232403219E-2,-1.808147132E-1
5.607111804E1,-7.431222498E-2,7.797005773E-2,-2.397194803E-1
5.609103504E1,-9.534829855E-2,1.591717154E-1,-3.000602722E-1
5.611095204E1,-1.467972100E-1,1.309171766E-1,-3.880747557E-1
5.613086904E1,-2.346061170E-1,8.474130183E-2,-5.450090170E-1
5.615078604E1,-2.712654471E-1,5.829302967E-2,-7.186828256E-1
5.617070304E1,-2.113128603E-1,5.496422574E-2,-7.985352874E-1
