"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.541725779E1,-8.056355591E2,7.369774170E2,-5.437976837E1
3.543717479E1,-8.057651367E2,7.371473999E2,-5.410387421E1
3.545709179E1,-8.063125000E2,7.373633423E2,-5.396746826E1
3.547700879E1,-8.069970703E2,7.380285645E2,-5.444707489E1
3.549692479E1,-8.070745850E2,7.380552979E2,-5.417795563E1
3.551684179E1,-8.078546143E2,7.383101807E2,-5.419371796E1
3.553675879E1,-8.085045166E2,7.388572998E2,-5.378469086E1
3.555667579E1,-8.089181519E2,7.388229980E2,-5.384497070E1
3.557659279E1,-8.094349365E2,7.390639648E2,-5.423294067E1
3.559650979E1,-8.098043823E2,7.393505249E2,-5.371784973E1
3.561642679E1,-8.102987671E2,7.396525269E2,-5.377686310E1
3.563634379E1,-8.107434082E2,7.396292114E2,-5.368687439E1
3.565626079E1,-8.111334839E2,7.394844360E2,-5.323393250E1
3.567617779E1,-8.116181641E2,7.394711914E2,-5.283328247E1
3.569609479E1,-8.120804443E2,7.395695190E2,-5.288856506E1
3.571601179E1,-8.126832275E2,7.396184082E2,-5.230450439E1
3.573592879E1,-8.130156860E2,7.398663330E2,-5.197510529E1
3.575584579E1,-8.131317139E2,7.395364380E2,-5.152957153E1
3.577576667E1,-8.131897583E2,7.397866821E2,-5.117391968E1
3.579568367E1,-8.135915527E2,7.394663086E2,-5.101548767E1
3.581560067E1,-8.139965820E2,7.392498169E2,-5.108268738E1
3.583551667E1,-8.144830322E2,7.393196411E2,-5.066424561E1
3.585543367E1,-8.141718140E2,7.393790894E2,-5.035700226E1
3.587535067E1,-8.140325317E2,7.391195068E2,-5.131756592E1
3.589526767E1,-8.140684814E2,7.389501953E2,-5.047564697E1
3.591518467E1,-8.141133423E2,7.389168701E2,-5.112971497E1
3.593510167E1,-8.136145630E2,7.383848877E2,-5.058687592E1
3.595501867E1,-8.134732666E2,7.381123047E2,-5.077027130E1
3.597493567E1,-8.125778809E2,7.373660278E2,-5.067188263E1
3.599485267E1,-8.122127075E2,7.365363159E2,-5.038787079E1
3.601476967E1,-8.116171265E2,7.359368896E2,-5.038999939E1
3.603468667E1,-8.108884277E2,7.353378906E2,-4.969977570E1
3.605460367E1,-8.097944946E2,7.341119995E2,-4.936450958E1
3.607452067E1,-8.088223877E2,7.333002930E2,-4.858906555E1
3.609443767E1,-8.076309204E2,7.322394409E2,-4.820327759E1
3.611435467E1,-8.066458130E2,7.311566772E2,-4.751394653E1
3.613427167E1,-8.056288452E2,7.301022949E2,-4.721144867E1
3.615418867E1,-8.041141357E2,7.295142212E2,-4.675804138E1
3.617410467E1,-8.030131836E2,7.284144287E2,-4.632522583E1
3.619402167E1,-8.016303711E2,7.274850464E2,-4.570675659E1
3.621393867E1,-8.008135986E2,7.270943604E2,-4.516387177E1
3.623385567E1,-8.000336304E2,7.266470337E2,-4.501350403E1
3.625377267E1,-7.996431885E2,7.262623291E2,-4.438733673E1
3.627368967E1,-7.986019287E2,7.258933105E2,-4.445094299E1
3.629360667E1,-7.978329468E2,7.256743774E2,-4.489658356E1
3.631352367E1,-7.968330078E2,7.255325317E2,-4.507180786E1
3.633344067E1,-7.965328979E2,7.259166870E2,-4.506360626E1
3.635335767E1,-7.959990845E2,7.258632202E2,-4.482200623E1
3.637327467E1,-7.955982666E2,7.257067261E2,-4.576242828E1
3.639319167E1,-7.948400879E2,7.260260010E2,-4.553526306E1
3.641310867E1,-7.943494263E2,7.259270630E2,-4.640711212E1
3.643302567E1,-7.945976562E2,7.263067627E2,-4.730162048E1
3.645294267E1,-7.946962280E2,7.271121216E2,-4.785070801E1
3.647285867E1,-7.953493042E2,7.277498169E2,-4.886865997E1
3.649277567E1,-7.957301636E2,7.281275635E2,-4.916127014E1
3.651269267E1,-7.964641113E2,7.285305786E2,-4.927584076E1
3.653260967E1,-7.976141968E2,7.285544434E2,-4.922385406E1
3.655252667E1,-7.981209106E2,7.286705933E2,-4.891886139E1
3.657244367E1,-7.990350952E2,7.287673340E2,-4.858501434E1
3.659236067E1,-7.995872192E2,7.285776978E2,-4.811830902E1
3.661227767E1,-8.004941406E2,7.286719360E2,-4.766763306E1
3.663219467E1,-8.005848389E2,7.284224854E2,-4.726422119E1
3.665211167E1,-8.006972656E2,7.281857910E2,-4.693437195E1
3.667202867E1,-8.016057739E2,7.282703247E2,-4.694912720E1
3.669194567E1,-8.014927979E2,7.281688232E2,-4.642761230E1
3.671186267E1,-8.023984375E2,7.280122681E2,-4.636507416E1
3.673177967E1,-8.026717529E2,7.283065796E2,-4.601728821E1
3.675169667E1,-8.021465454E2,7.278872681E2,-4.554515839E1
3.677161304E1,-8.030964355E2,7.281757202E2,-4.526307678E1
3.679153004E1,-8.035059204E2,7.283234863E2,-4.474917603E1
3.681144604E1,-8.039109497E2,7.282990112E2,-4.460567474E1
3.683136304E1,-8.043165894E2,7.285495605E2,-4.490174866E1
3.685128004E1,-8.050399170E2,7.287219849E2,-4.460829163E1
3.687119704E1,-8.047784424E2,7.287857056E2,-4.515177917E1
3.689111404E1,-8.053126221E2,7.290880737E2,-4.482335663E1
3.691103104E1,-8.055671997E2,7.291986694E2,-4.459590912E1
3.693094804E1,-8.055791016E2,7.296645508E2,-4.463979340E1
3.695086504E1,-8.054388428E2,7.293905640E2,-4.522989655E1
3.697078204E1,-8.060202026E2,7.295123901E2,-4.514228058E1
3.699069904E1,-8.058873291E2,7.301139526E2,-4.537986755E1
3.701061604E1,-8.059777832E2,7.298670654E2,-4.546133423E1
3.703053304E1,-8.062922974E2,7.304526367E2,-4.596311951E1
3.705045004E1,-8.067590942E2,7.305894165E2,-4.618121338E1
3.707036704E1,-8.064519653E2,7.309718628E2,-4.642174530E1
3.709028404E1,-8.064659424E2,7.311320190E2,-4.669635010E1
3.711020104E1,-8.063477783E2,7.308478394E2,-4.688215637E1
3.713011804E1,-8.064887695E2,7.311046753E2,-4.696449280E1
3.715003404E1,-8.060300293E2,7.307741699E2,-4.690278625E1
3.716995104E1,-8.055849609E2,7.312279663E2,-4.677213287E1
3.718986804E1,-8.062317505E2,7.312914429E2,-4.683654022E1
3.720978504E1,-8.063652344E2,7.310935669E2,-4.676713562E1
3.722970204E1,-8.056915894E2,7.311232300E2,-4.715750122E1
3.724961904E1,-8.051730957E2,7.310779419E2,-4.700749969E1
3.726953604E1,-8.050781250E2,7.307744751E2,-4.716557312E1
3.728945304E1,-8.054921265E2,7.307889404E2,-4.704446411E1
3.730937004E1,-8.050126953E2,7.306913452E2,-4.708957672E1
3.732928704E1,-8.053551025E2,7.306213379E2,-4.658857727E1
3.734920404E1,-8.053311157E2,7.302235718E2,-4.601886749E1
3.736912104E1,-8.051302490E2,7.299906616E2,-4.582183838E1
3.738903804E1,-8.049523926E2,7.302863770E2,-4.610126495E1
3.740895504E1,-8.053887329E2,7.302251587E2,-4.638595581E1
3.742887204E1,-8.055775757E2,7.303610229E2,-4.625764465E1
3.744878904E1,-8.052602539E2,7.301814575E2,-4.611903381E1
3.746870504E1,-8.050722656E2,7.297610474E2,-4.633752441E1
3.748862204E1,-8.052930298E2,7.299488525E2,-4.627525330E1
3.750853904E1,-8.051209106E2,7.303615112E2,-4.661678314E1
3.752845604E1,-8.048140869E2,7.299753418E2,-4.678362274E1
3.754837304E1,-8.052487793E2,7.303167725E2,-4.631636810E1
3.756829004E1,-8.060657959E2,7.302019043E2,-4.630429840E1
3.758820704E1,-8.060491943E2,7.305529785E2,-4.643928528E1
3.760812404E1,-8.059605103E2,7.302312622E2,-4.616854858E1
3.762804104E1,-8.063618164E2,7.304660645E2,-4.598752594E1
3.764795804E1,-8.069127197E2,7.303414917E2,-4.558700562E1
3.766787504E1,-8.070005493E2,7.298601685E2,-4.537670898E1
3.768779204E1,-8.069528198E2,7.299665527E2,-4.526722717E1
3.770770904E1,-8.070810547E2,7.299755859E2,-4.524564362E1
3.772762604E1,-8.074746704E2,7.305145264E2,-4.527249908E1
3.774754304E1,-8.080303955E2,7.305968018E2,-4.519223022E1
3.776746004E1,-8.083361816E2,7.304182129E2,-4.483255768E1
3.778737371E1,-8.089672852E2,7.309171143E2,-4.481084442E1
3.780729071E1,-8.099534912E2,7.309922485E2,-4.415701294E1
3.782720771E1,-8.103981323E2,7.309749146E2,-4.437483978E1
3.784712371E1,-8.108555298E2,7.310097046E2,-4.385391235E1
3.786704071E1,-8.115501099E2,7.309647827E2,-4.251394653E1
3.788695771E1,-8.120140381E2,7.311047974E2,-4.248757172E1
3.790687471E1,-8.130322266E2,7.311937256E2,-4.183255005E1
3.792679171E1,-8.132852173E2,7.314440308E2,-4.176689148E1
3.794670871E1,-8.138069458E2,7.314598999E2,-4.175724792E1
3.796662571E1,-8.136854248E2,7.315331421E2,-4.106913757E1
3.798654271E1,-8.142188110E2,7.314497070E2,-4.162019348E1
3.800645971E1,-8.141516724E2,7.312651367E2,-4.110093689E1
3.802637671E1,-8.144755859E2,7.315032959E2,-4.097167969E1
3.804629371E1,-8.145179443E2,7.311662598E2,-4.032380676E1
3.806621071E1,-8.145601196E2,7.310780640E2,-4.027930450E1
3.808612771E1,-8.144148560E2,7.308269043E2,-4.010364532E1
3.810604471E1,-8.145947266E2,7.308412476E2,-3.964508820E1
3.812596171E1,-8.147720337E2,7.307783813E2,-3.930505371E1
3.814587871E1,-8.144585571E2,7.309201660E2,-3.966975403E1
3.816579571E1,-8.145024414E2,7.308309937E2,-3.945541382E1
3.818571271E1,-8.138987427E2,7.307360229E2,-3.940362549E1
3.820562871E1,-8.143114014E2,7.306160278E2,-3.973229980E1
3.822554571E1,-8.139457397E2,7.302014160E2,-3.983621216E1
3.824546271E1,-8.140662231E2,7.304608154E2,-4.014977264E1
3.826537971E1,-8.138093262E2,7.302266235E2,-3.998316956E1
3.828529671E1,-8.129298706E2,7.296787720E2,-4.041754913E1
3.830521371E1,-8.129958496E2,7.296127930E2,-4.004494476E1
3.832513071E1,-8.129200439E2,7.293509521E2,-4.032914734E1
3.834504771E1,-8.116764526E2,7.292254639E2,-4.105274963E1
3.836496471E1,-8.110980835E2,7.287409058E2,-4.097168732E1
3.838488171E1,-8.101968994E2,7.283258667E2,-4.140956116E1
3.840479871E1,-8.094925537E2,7.283435669E2,-4.160530090E1
3.842471571E1,-8.089656982E2,7.278682861E2,-4.202523804E1
3.844463271E1,-8.087440186E2,7.279241333E2,-4.212042999E1
3.846454971E1,-8.083993530E2,7.278549194E2,-4.187207031E1
3.848446671E1,-8.081629639E2,7.280015259E2,-4.233066559E1
3.850438371E1,-8.084458618E2,7.279283447E2,-4.264830780E1
3.852430071E1,-8.083375854E2,7.283422852E2,-4.309694672E1
3.854421671E1,-8.084925537E2,7.288203125E2,-4.364781189E1
3.856413371E1,-8.089497070E2,7.292374268E2,-4.401245117E1
3.858405071E1,-8.084891357E2,7.297730103E2,-4.433016968E1
3.860396771E1,-8.084027710E2,7.302418213E2,-4.527994537E1
3.862388471E1,-8.094822388E2,7.308624878E2,-4.543254089E1
3.864380171E1,-8.097884521E2,7.309085083E2,-4.578867340E1
3.866371871E1,-8.094737549E2,7.306495972E2,-4.558143616E1
3.868363571E1,-8.095693970E2,7.308565063E2,-4.588540649E1
3.870355271E1,-8.094563599E2,7.310132446E2,-4.545013428E1
3.872346971E1,-8.097573853E2,7.310812988E2,-4.491162109E1
3.874338671E1,-8.099672241E2,7.309149780E2,-4.501580048E1
3.876330371E1,-8.099482422E2,7.309741821E2,-4.456710815E1
3.878322079E1,-8.100075073E2,7.307941284E2,-4.437403107E1
3.880313779E1,-8.101940308E2,7.307937012E2,-4.429860687E1
3.882305479E1,-8.101402588E2,7.306926880E2,-4.380494690E1
3.884297179E1,-8.099847412E2,7.308546753E2,-4.426625061E1
3.886288879E1,-8.100434570E2,7.310148315E2,-4.426840210E1
3.888280579E1,-8.103838501E2,7.308414307E2,-4.435820007E1
3.890272179E1,-8.104163208E2,7.313372192E2,-4.469924927E1
3.892263879E1,-8.103209229E2,7.315222168E2,-4.467826843E1
3.894255579E1,-8.097713623E2,7.318567505E2,-4.544326782E1
3.896247279E1,-8.103614502E2,7.326396484E2,-4.615693665E1
3.898238979E1,-8.104821777E2,7.326528931E2,-4.603401947E1
3.900230679E1,-8.100763550E2,7.332321777E2,-4.654222107E1
3.902222379E1,-8.103155518E2,7.334917603E2,-4.677992249E1
3.904214079E1,-8.106173096E2,7.337308350E2,-4.694074249E1
3.906205779E1,-8.109436646E2,7.339854736E2,-4.753948212E1
3.908197479E1,-8.114769287E2,7.346489258E2,-4.698658752E1
3.910189179E1,-8.113939819E2,7.349736938E2,-4.762918854E1
3.912180879E1,-8.110625000E2,7.349887695E2,-4.787612152E1
3.914172579E1,-8.113110352E2,7.351919556E2,-4.829390717E1
3.916164279E1,-8.116765747E2,7.352674561E2,-4.835572052E1
3.918155979E1,-8.115339355E2,7.352871704E2,-4.832646179E1
3.920147679E1,-8.113851318E2,7.358114014E2,-4.863603973E1
3.922139379E1,-8.116178589E2,7.358059082E2,-4.832903290E1
3.924130979E1,-8.118684082E2,7.359506226E2,-4.812564087E1
3.926122679E1,-8.121954956E2,7.359854126E2,-4.779217529E1
3.928114379E1,-8.124561157E2,7.354987183E2,-4.731666565E1
3.930106079E1,-8.126466064E2,7.360950928E2,-4.803427887E1
3.932097779E1,-8.125008545E2,7.364309692E2,-4.815876770E1
3.934089479E1,-8.126349487E2,7.364555054E2,-4.820120239E1
3.936081179E1,-8.129158325E2,7.370390625E2,-4.856814575E1
3.938072879E1,-8.128059082E2,7.368274536E2,-4.851060486E1
3.940064579E1,-8.123916626E2,7.368815308E2,-4.929410553E1
3.942056279E1,-8.119125366E2,7.369982300E2,-4.942749786E1
3.944047979E1,-8.118786011E2,7.368558960E2,-4.938175201E1
3.946039679E1,-8.116397705E2,7.368059082E2,-4.973462677E1
3.948031379E1,-8.115671387E2,7.365573120E2,-4.929696655E1
3.950023079E1,-8.113494873E2,7.364833984E2,-4.944063568E1
3.952014779E1,-8.114851685E2,7.363124390E2,-4.953431702E1
3.954006479E1,-8.108461914E2,7.355896606E2,-4.949519348E1
3.955998179E1,-8.101016846E2,7.353387451E2,-4.967813873E1
3.957989879E1,-8.096571655E2,7.351860962E2,-4.945855713E1
3.959981479E1,-8.090136108E2,7.349049072E2,-4.996353149E1
3.961973179E1,-8.091196899E2,7.346206665E2,-4.976781464E1
3.963964879E1,-8.086481934E2,7.345000610E2,-4.968162537E1
3.965956579E1,-8.078841553E2,7.343860474E2,-4.969226074E1
3.967948279E1,-8.076301270E2,7.343827515E2,-4.973867035E1
3.969939979E1,-8.071408081E2,7.340274048E2,-5.049179840E1
3.971931679E1,-8.069900513E2,7.338390503E2,-5.050681305E1
3.973923379E1,-8.065996094E2,7.341779175E2,-5.044806671E1
3.975915079E1,-8.059614258E2,7.341906128E2,-5.071626282E1
3.977906758E1,-8.060902710E2,7.341275024E2,-5.103871155E1
3.979898458E1,-8.057189941E2,7.345192871E2,-5.126493835E1
3.981890158E1,-8.053925781E2,7.343169556E2,-5.192835236E1
3.983881858E1,-8.052055664E2,7.345164185E2,-5.152817535E1
3.985873558E1,-8.059166870E2,7.343404541E2,-5.154093170E1
3.987865258E1,-8.059596558E2,7.341343994E2,-5.125650024E1
3.989856958E1,-8.059060669E2,7.343289795E2,-5.130815887E1
3.991848658E1,-8.061912231E2,7.342745361E2,-5.053807831E1
3.993840258E1,-8.060512695E2,7.340883179E2,-5.086318970E1
3.995831958E1,-8.062165527E2,7.342654419E2,-5.084906769E1
3.997823658E1,-8.064277954E2,7.338495483E2,-5.103207397E1
3.999815358E1,-8.064814453E2,7.336475830E2,-5.092638397E1
4.001807058E1,-8.069146118E2,7.338306885E2,-5.071167755E1
4.003798758E1,-8.066441650E2,7.335702515E2,-5.109799957E1
4.005790458E1,-8.066839600E2,7.336452637E2,-5.089170074E1
4.007782158E1,-8.079364014E2,7.342127686E2,-5.073149872E1
4.009773858E1,-8.075661621E2,7.341337891E2,-5.090052032E1
4.011765558E1,-8.074782715E2,7.344827881E2,-5.092343140E1
4.013757258E1,-8.075253906E2,7.343881836E2,-5.081483459E1
4.015748958E1,-8.077362061E2,7.344364014E2,-5.056388855E1
4.017740658E1,-8.079767456E2,7.345855713E2,-5.047101593E1
4.019732358E1,-8.080353394E2,7.346968384E2,-5.056842804E1
4.021724058E1,-8.085944824E2,7.348243408E2,-4.993708038E1
4.023715758E1,-8.083160400E2,7.348037720E2,-5.040486908E1
4.025707458E1,-8.084366455E2,7.349313965E2,-5.004555511E1
4.027699058E1,-8.086867065E2,7.346287842E2,-5.038666534E1
4.029690758E1,-8.085717163E2,7.349129028E2,-5.037680817E1
4.031682458E1,-8.088091431E2,7.352193604E2,-5.038101196E1
4.033674158E1,-8.088169556E2,7.351597900E2,-5.052404022E1
4.035665858E1,-8.089705200E2,7.352369385E2,-5.024223328E1
4.037657558E1,-8.095783081E2,7.350671387E2,-5.049214172E1
4.039649258E1,-8.091433716E2,7.354172363E2,-5.032882690E1
4.041640958E1,-8.096882935E2,7.354408569E2,-5.079973602E1
4.043632658E1,-8.098704834E2,7.358339233E2,-5.089638519E1
4.045624358E1,-8.105902100E2,7.368070068E2,-5.068544769E1
4.047616058E1,-8.110481567E2,7.367883911E2,-5.080255890E1
4.049607758E1,-8.110622559E2,7.373623657E2,-5.122072601E1
4.051599458E1,-8.116223755E2,7.377436523E2,-5.139665985E1
4.053591158E1,-8.118464355E2,7.384401245E2,-5.164385223E1
4.055582858E1,-8.114734497E2,7.386696777E2,-5.180772400E1
4.057574558E1,-8.115689087E2,7.389875488E2,-5.177796936E1
4.059566258E1,-8.109508667E2,7.393511353E2,-5.252146912E1
4.061557958E1,-8.112670898E2,7.393754883E2,-5.250220490E1
4.063549558E1,-8.112594604E2,7.396879883E2,-5.267295074E1
4.065541258E1,-8.106762695E2,7.397002563E2,-5.213227844E1
4.067532958E1,-8.106043091E2,7.395526733E2,-5.274893951E1
4.069524658E1,-8.102924194E2,7.389465332E2,-5.280273438E1
4.071516358E1,-8.102526245E2,7.391301880E2,-5.304515076E1
4.073508058E1,-8.101928711E2,7.390476685E2,-5.296483612E1
4.075499758E1,-8.097503052E2,7.390574951E2,-5.311972046E1
4.077491479E1,-8.096932373E2,7.390896606E2,-5.313494110E1
4.079483179E1,-8.096489258E2,7.391091919E2,-5.347956848E1
4.081474879E1,-8.091965942E2,7.387175903E2,-5.372357178E1
4.083466579E1,-8.091328125E2,7.390603027E2,-5.423460388E1
4.085458279E1,-8.088739624E2,7.390508423E2,-5.455191040E1
4.087449979E1,-8.090166626E2,7.389381104E2,-5.479355621E1
4.089441679E1,-8.086223145E2,7.389160767E2,-5.486089325E1
4.091433379E1,-8.085330200E2,7.386394653E2,-5.478943634E1
4.093425079E1,-8.083529053E2,7.388767090E2,-5.491973877E1
4.095416679E1,-8.084151611E2,7.387462158E2,-5.478550720E1
4.097408379E1,-8.085327759E2,7.386835938E2,-5.416921997E1
4.099400079E1,-8.092886353E2,7.391274414E2,-5.380710602E1
4.101391779E1,-8.090351562E2,7.388342285E2,-5.292859650E1
4.103383479E1,-8.091543579E2,7.392092896E2,-5.284925079E1
4.105375179E1,-8.094620361E2,7.389396973E2,-5.238648224E1
4.107366879E1,-8.098464355E2,7.388980103E2,-5.191517639E1
4.109358579E1,-8.098279419E2,7.386597290E2,-5.225164032E1
4.111350279E1,-8.098540649E2,7.387004395E2,-5.286272430E1
4.113341979E1,-8.098344116E2,7.388920898E2,-5.354060364E1
4.115333679E1,-8.102069702E2,7.389789429E2,-5.403342438E1
4.117325379E1,-8.097713013E2,7.392636108E2,-5.352012634E1
4.119317079E1,-8.102225342E2,7.394505005E2,-5.323773956E1
4.121308779E1,-8.107430420E2,7.401187744E2,-5.329473877E1
4.123300479E1,-8.109142456E2,7.401360474E2,-5.321571350E1
4.125292179E1,-8.108663330E2,7.403754883E2,-5.317192078E1
4.127283879E1,-8.111458130E2,7.405719604E2,-5.316181183E1
4.129275579E1,-8.113616333E2,7.406504517E2,-5.305274963E1
4.131267179E1,-8.120200195E2,7.410661011E2,-5.353140259E1
4.133258879E1,-8.116746216E2,7.405725708E2,-5.387676239E1
4.135250579E1,-8.112557373E2,7.410259399E2,-5.373834229E1
4.137242279E1,-8.108130493E2,7.408652954E2,-5.375897980E1
4.139233979E1,-8.107916260E2,7.408011475E2,-5.400232697E1
4.141225679E1,-8.107218018E2,7.409221191E2,-5.432783508E1
4.143217379E1,-8.103485107E2,7.408438110E2,-5.459291077E1
4.145209079E1,-8.100667725E2,7.408413086E2,-5.514078522E1
4.147200779E1,-8.095029297E2,7.407031250E2,-5.528916168E1
4.149192479E1,-8.096324463E2,7.409724731E2,-5.541265106E1
4.151184179E1,-8.095780640E2,7.405078125E2,-5.579846191E1
4.153175879E1,-8.092749634E2,7.409236450E2,-5.565267181E1
4.155167579E1,-8.092664795E2,7.411618652E2,-5.570075226E1
4.157159279E1,-8.091549683E2,7.414611816E2,-5.579927063E1
4.159150979E1,-8.093821411E2,7.419690552E2,-5.518129730E1
4.161142579E1,-8.090635376E2,7.424467163E2,-5.491594696E1
4.163134279E1,-8.087145386E2,7.426138306E2,-5.529919434E1
4.165125979E1,-8.087137451E2,7.430294189E2,-5.557112122E1
4.167117679E1,-8.083511963E2,7.427608032E2,-5.545172882E1
4.169109379E1,-8.080211792E2,7.428289795E2,-5.566129303E1
4.171101079E1,-8.074229126E2,7.425888062E2,-5.580389404E1
4.173092779E1,-8.072493286E2,7.423455200E2,-5.588562775E1
4.175084479E1,-8.075491943E2,7.422185059E2,-5.575746918E1
4.177076179E1,-8.077674561E2,7.419636841E2,-5.511664581E1
4.179067883E1,-8.072676392E2,7.417807007E2,-5.534698486E1
4.181059583E1,-8.071035156E2,7.412030640E2,-5.503125000E1
4.183051283E1,-8.070103149E2,7.411336670E2,-5.451227570E1
4.185042983E1,-8.067744141E2,7.411511841E2,-5.429866791E1
4.187034683E1,-8.060933228E2,7.409960327E2,-5.429700470E1
4.189026383E1,-8.065251465E2,7.408319092E2,-5.401970673E1
4.191018083E1,-8.064153442E2,7.403190308E2,-5.357849884E1
4.193009683E1,-8.060913086E2,7.402952271E2,-5.348157501E1
4.195001383E1,-8.061395264E2,7.403161621E2,-5.357637787E1
4.196993083E1,-8.058598022E2,7.403134155E2,-5.344356537E1
4.198984783E1,-8.058104248E2,7.401345215E2,-5.291460419E1
4.200976483E1,-8.057832642E2,7.400892334E2,-5.322800446E1
4.202968183E1,-8.060766602E2,7.398571167E2,-5.312133026E1
4.204959883E1,-8.065858154E2,7.399096680E2,-5.311577606E1
4.206951583E1,-8.067625732E2,7.395397339E2,-5.247010040E1
4.208943283E1,-8.069111328E2,7.401740723E2,-5.266274261E1
4.210934983E1,-8.072877808E2,7.401867065E2,-5.216648865E1
4.212926683E1,-8.069287109E2,7.396650391E2,-5.232598877E1
4.214918383E1,-8.078909302E2,7.400425415E2,-5.230076599E1
4.216910083E1,-8.085728760E2,7.404668579E2,-5.136470032E1
4.218901783E1,-8.088598633E2,7.405248413E2,-5.113547516E1
4.220893483E1,-8.091806030E2,7.398095093E2,-5.108744049E1
4.222885183E1,-8.095782471E2,7.395858765E2,-5.088650513E1
4.224876783E1,-8.093472290E2,7.396102295E2,-5.144711304E1
4.226868483E1,-8.103359985E2,7.399268188E2,-5.187561035E1
4.228860183E1,-8.106572266E2,7.403632812E2,-5.169420624E1
4.230851883E1,-8.114913330E2,7.408780518E2,-5.186175537E1
4.232843583E1,-8.116676025E2,7.412807007E2,-5.144061279E1
4.234835283E1,-8.118945923E2,7.419124756E2,-5.163421631E1
4.236826983E1,-8.116834717E2,7.422000732E2,-5.139143372E1
4.238818683E1,-8.122117310E2,7.423563232E2,-5.106140900E1
4.240810383E1,-8.124889526E2,7.424235229E2,-5.116686249E1
4.242802083E1,-8.127341309E2,7.424484863E2,-5.098970795E1
4.244793783E1,-8.129462891E2,7.427886353E2,-5.085213470E1
4.246785483E1,-8.132837524E2,7.427248535E2,-5.137789154E1
4.248777183E1,-8.131160889E2,7.432556763E2,-5.122731018E1
4.250768883E1,-8.134997559E2,7.431815186E2,-5.173590088E1
4.252760583E1,-8.134232178E2,7.432406616E2,-5.156531525E1
4.254752183E1,-8.136510010E2,7.432923584E2,-5.171334076E1
4.256743883E1,-8.135700073E2,7.432415771E2,-5.169509125E1
4.258735583E1,-8.135387573E2,7.435488892E2,-5.121764374E1
4.260727283E1,-8.138103638E2,7.434678345E2,-5.160594940E1
4.262718983E1,-8.135234985E2,7.434168701E2,-5.131676483E1
4.264710683E1,-8.135557251E2,7.436129761E2,-5.131879425E1
4.266702383E1,-8.133151855E2,7.436714478E2,-5.108995056E1
4.268694083E1,-8.133840942E2,7.438605347E2,-5.145642090E1
4.270685783E1,-8.135899658E2,7.447701416E2,-5.195665741E1
4.272677483E1,-8.131256714E2,7.448963623E2,-5.211468506E1
4.274669183E1,-8.128668823E2,7.447561646E2,-5.226532745E1
4.276660883E1,-8.118651733E2,7.447152100E2,-5.270796204E1
4.278652529E1,-8.112971191E2,7.439752197E2,-5.300453186E1
4.280644229E1,-8.108691406E2,7.435576782E2,-5.338446808E1
4.282635929E1,-8.100937500E2,7.432229614E2,-5.340916443E1
4.284627529E1,-8.104563599E2,7.433291016E2,-5.313029480E1
4.286619229E1,-8.093141479E2,7.428577271E2,-5.339642334E1
4.288610929E1,-8.095015869E2,7.430025024E2,-5.364108276E1
4.290602629E1,-8.091716919E2,7.430026245E2,-5.339046478E1
4.292594329E1,-8.094384766E2,7.425989380E2,-5.336181641E1
4.294586029E1,-8.090106201E2,7.422869263E2,-5.326781464E1
4.296577729E1,-8.087150269E2,7.425146484E2,-5.324369812E1
4.298569429E1,-8.084517822E2,7.423219604E2,-5.265608215E1
4.300561129E1,-8.080046997E2,7.421435547E2,-5.292726898E1
4.302552829E1,-8.073976440E2,7.416610107E2,-5.324978638E1
4.304544529E1,-8.074043579E2,7.412750854E2,-5.298971558E1
4.306536229E1,-8.071389771E2,7.409531250E2,-5.335144806E1
4.308527929E1,-8.066266479E2,7.403394775E2,-5.305924988E1
4.310519629E1,-8.068908081E2,7.400443115E2,-5.322776794E1
4.312511229E1,-8.064768677E2,7.399140625E2,-5.330942535E1
4.314502929E1,-8.063970337E2,7.395588379E2,-5.283631897E1
4.316494629E1,-8.068383179E2,7.398011475E2,-5.282187653E1
4.318486329E1,-8.067493896E2,7.396896973E2,-5.250174713E1
4.320478029E1,-8.071680908E2,7.400715942E2,-5.189813232E1
4.322469729E1,-8.078920288E2,7.400645142E2,-5.192311096E1
4.324461429E1,-8.082339478E2,7.402907715E2,-5.131784821E1
4.326453129E1,-8.089880981E2,7.408382568E2,-5.134073639E1
4.328444829E1,-8.090537720E2,7.410231934E2,-5.065752411E1
4.330436529E1,-8.098615112E2,7.411898193E2,-5.085665131E1
4.332428229E1,-8.098134766E2,7.409035645E2,-5.106450653E1
4.334419929E1,-8.096490479E2,7.403580322E2,-5.123264313E1
4.336411629E1,-8.095479126E2,7.401851807E2,-5.142415619E1
4.338403329E1,-8.096588745E2,7.404556274E2,-5.132439423E1
4.340395029E1,-8.107083740E2,7.410000000E2,-5.087907410E1
4.342386629E1,-8.108871460E2,7.412714233E2,-5.061384583E1
4.344378329E1,-8.113947144E2,7.412333374E2,-5.059757233E1
4.346370029E1,-8.117908325E2,7.416500244E2,-5.042787933E1
4.348361729E1,-8.124027100E2,7.418177490E2,-5.048125458E1
4.350353429E1,-8.119039917E2,7.421974487E2,-5.040361023E1
4.352345129E1,-8.129317017E2,7.422838135E2,-5.058969116E1
4.354336829E1,-8.129526978E2,7.427162476E2,-5.068531036E1
4.356328529E1,-8.132042236E2,7.430047607E2,-5.074542236E1
