"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.574281542E0,-3.009433258E-1,-5.605419398E-1,-2.809445034E0
2.594198542E0,-2.169391559E-1,-5.038400278E-1,-2.664662127E0
2.614115542E0,6.961110234E-3,-4.104844791E-1,-2.419606488E0
2.634032542E0,2.350848202E-1,-3.005071966E-1,-2.071003093E0
2.653948542E0,4.166404277E-1,-2.776541216E-1,-1.839643972E0
2.673865542E0,6.084194532E-1,-2.372800477E-1,-1.614934890E0
2.693782542E0,8.402574608E-1,-2.076520964E-1,-1.269086702E0
2.713699542E0,1.093140913E0,-2.604079783E-1,-9.488972658E-1
2.733616542E0,1.306101331E0,-3.337337802E-1,-5.801431954E-1
2.753533917E0,1.514010778E0,-4.300671697E-1,3.339520276E-2
2.773450917E0,1.663881055E0,-5.255950322E-1,6.268905151E-1
2.793367917E0,1.456588928E0,-5.101807485E-1,1.363412815E0
2.813284917E0,1.371321175E0,-3.917857778E-1,1.838780338E0
2.833200917E0,1.679773787E0,-3.091373214E-1,2.319585772E0
2.853117917E0,1.964260417E0,-1.570034778E-1,2.568100623E0
2.873034917E0,2.322866352E0,-2.817154149E-1,2.460886661E0
2.892951917E0,2.216072513E0,-6.503139494E-1,2.717459561E0
2.912868917E0,9.981717521E-1,-6.510852702E-1,2.830239487E0
2.932785917E0,-5.498201197E-1,-3.231466288E-1,2.239248537E0
2.952702917E0,-1.658712116E0,-7.588735744E-2,1.834556894E0
2.972619917E0,-2.236596240E0,-1.019532216E-1,1.387243143E0
2.992536917E0,-2.357177521E0,-1.966179619E-1,7.641948330E-1
3.012453917E0,-2.145613710E0,-3.173069780E-1,9.944008827E-2
3.032369917E0,-1.674974831E0,-3.702521271E-1,-5.303518152E-1
3.052286917E0,-1.370061830E0,-4.056893968E-1,-1.250586696E0
3.072203917E0,-1.138470575E0,-4.242323794E-1,-1.776367743E0
3.092120917E0,-9.556988932E-1,-4.059508404E-1,-2.073941318E0
3.112037917E0,-8.187183648E-1,-4.492174223E-1,-2.196655664E0
3.131954917E0,-7.216199403E-1,-6.392692168E-1,-2.158817747E0
3.151871917E0,-5.508767116E-1,-8.707571223E-1,-2.026361940E0
3.171788917E0,-3.346629028E-1,-9.388083337E-1,-1.867481981E0
3.191705917E0,-1.686375001E-1,-9.136044223E-1,-1.642833125E0
3.211622917E0,-1.077437192E-1,-8.236189163E-1,-1.216368206E0
3.231538917E0,-1.299689859E-2,-8.862770945E-1,-8.224038649E-1
3.251455917E0,1.808555496E-1,-9.336237538E-1,-4.529305869E-1
3.271372917E0,4.078147866E-1,-1.024462149E0,-2.746606761E-1
3.291289917E0,5.886146414E-1,-1.142504643E0,4.590239704E-2
3.311206917E0,6.056858799E-1,-1.170672434E0,6.500098211E-1
3.331123917E0,4.370277683E-1,-1.039436211E0,1.065419995E0
3.351040917E0,2.040581784E-1,-7.649179874E-1,1.377399355E0
3.370957917E0,1.887995768E-1,-4.540516809E-1,1.401345457E0
3.390874917E0,4.387772553E-1,-3.456159803E-1,1.443743618E0
3.410791917E0,7.317698295E-1,-4.694911442E-1,1.559509717E0
3.430707917E0,7.232792339E-1,-4.207039502E-1,1.530025132E0
3.450624917E0,6.725128305E-1,-1.161587396E-1,1.648361083E0
3.470541917E0,3.262619157E-1,4.740681984E-1,1.551421264E0
3.490458917E0,-1.966836700E-1,7.603728005E-1,1.166700786E0
3.510375917E0,-6.785665990E-1,7.077642319E-1,1.024053283E0
3.530292917E0,-9.766582377E-1,6.481668518E-1,1.120172737E0
3.550209917E0,-1.353148905E0,7.972522860E-1,1.105696785E0
3.570126917E0,-1.795929749E0,1.091031822E0,9.318286586E-1
3.590043917E0,-1.842577374E0,1.189482196E0,4.975951284E-1
3.609959917E0,-1.574006865E0,7.929349943E-1,-8.078513145E-3
3.629876917E0,-1.132957090E0,3.249793290E-1,-6.439585376E-1
3.649793917E0,-5.973959899E-1,-1.152990527E-2,-1.409868944E0
3.669710917E0,-6.945995182E-2,-2.408963679E-1,-1.967125552E0
3.689627917E0,4.058210322E-1,-4.299008895E-1,-2.440090454E0
3.709544917E0,6.847839434E-1,-5.075528636E-1,-2.570147148E0
3.729461917E0,7.376794642E-1,-4.010964820E-1,-2.508334478E0
3.749378459E0,6.493338829E-1,-1.712202884E-1,-2.289532837E0
3.769295459E0,5.519090375E-1,5.286942758E-2,-1.983732229E0
3.789212459E0,4.560214251E-1,1.705295860E-1,-1.628527912E0
3.809128459E0,4.198477717E-1,2.506479521E-1,-1.315654512E0
3.829045459E0,5.301632425E-1,1.787416349E-1,-9.324443704E-1
3.848962458E0,6.550600612E-1,9.802177303E-2,-4.544280589E-1
3.868879458E0,7.941429560E-1,1.691261081E-1,-2.518349004E-1
3.888796458E0,9.826427168E-1,2.759983729E-1,-1.521977609E-1
3.908713459E0,1.286288187E0,2.710937649E-1,2.265263969E-1
3.928630459E0,1.450141788E0,2.072592366E-1,9.602888113E-1
3.948547459E0,1.640419394E0,2.678920124E-1,1.602349343E0
3.968464458E0,1.841320076E0,4.757562896E-1,1.937697685E0
3.988380459E0,2.102267278E0,3.273260359E-1,1.729628609E0
4.008297459E0,2.205397251E0,-1.942182646E-1,1.962660618E0
4.028214458E0,1.570384077E0,-7.566804300E-1,2.273193963E0
4.048131458E0,2.014551441E-1,-7.881255864E-1,2.117477347E0
4.068048459E0,-1.203243399E0,-5.342916691E-1,1.863683045E0
4.087965459E0,-2.094389909E0,-1.287636555E-1,1.415395732E0
4.107882459E0,-2.203849493E0,6.832544580E-2,8.577257252E-1
4.127799458E0,-1.807177599E0,-3.100325301E-2,6.922372431E-1
4.147716458E0,-1.090625002E0,-1.821952929E-1,3.146252257E-1
4.167632459E0,-7.194332278E-1,-2.739986251E-1,-3.100351614E-1
4.187549458E0,-6.651153718E-1,-3.215904655E-1,-6.533778173E-1
4.207466458E0,-8.161483674E-1,-2.898910284E-1,-1.185165709E0
4.227383459E0,-8.510888430E-1,-2.065951025E-1,-1.715863679E0
4.247300459E0,-6.782394473E-1,-2.427921814E-1,-1.969966714E0
4.267217459E0,-5.590921958E-1,-3.634567854E-1,-1.962495142E0
4.287134459E0,-4.866029477E-1,-2.513649670E-1,-1.982994311E0
4.307051458E0,-4.656377560E-1,-9.038951207E-2,-2.043920544E0
4.326968458E0,-4.097928996E-1,-1.250420855E-1,-1.862786082E0
4.346885459E0,-2.544486058E-1,-2.355787272E-1,-1.525454364E0
4.366801458E0,-5.680072993E-2,-2.653322475E-1,-1.334883665E0
4.386718458E0,5.664519399E-2,-3.039216781E-1,-1.115921811E0
4.406635459E0,1.643275174E-1,-3.974091182E-1,-6.031917500E-1
4.426552459E0,3.933823965E-1,-5.306707808E-1,1.689786851E-2
4.446469459E0,4.664285919E-1,-5.870921727E-1,4.920607388E-1
4.466386458E0,5.945497115E-1,-5.029278987E-1,1.085730298E0
4.486303458E0,7.169003601E-1,-1.776861394E-1,1.481583874E0
4.506220459E0,6.790880245E-1,-1.149209572E-1,1.725481764E0
4.526137459E0,7.018775475E-1,-1.956166262E-1,1.824495590E0
4.546053458E0,7.997134522E-1,-3.355696232E-1,2.123385374E0
4.565970459E0,6.865541880E-1,-3.513089025E-1,2.557765669E0
4.585887459E0,5.099247135E-1,3.568948207E-1,2.694211616E0
4.605804459E0,-1.248452170E-1,1.092603481E0,2.507895352E0
4.625721458E0,-8.068258591E-1,1.427717569E0,2.203408613E0
4.645638458E0,-1.145758983E0,1.582937756E0,1.949887961E0
4.665555459E0,-1.331533211E0,1.649436970E0,1.499886244E0
4.685472459E0,-1.496400719E0,1.647688945E0,8.920418644E-1
4.705389459E0,-1.510904737E0,1.298809561E0,4.086209714E-1
4.725306459E0,-1.337277662E0,6.490386716E-1,-1.194954532E-1
4.745222542E0,-8.556119567E-1,1.415355094E-1,-9.450345951E-1
4.765139542E0,-4.082226299E-1,-1.550301522E-1,-1.629918380E0
4.785056542E0,-9.060933083E-2,-4.093436873E-1,-2.172378024E0
4.804973542E0,1.023037621E-1,-5.363817564E-1,-2.455208430E0
4.824890542E0,3.101180457E-1,-6.049858220E-1,-2.531325145E0
4.844807542E0,5.171509950E-1,-6.777334439E-1,-2.354522300E0
4.864724542E0,5.822366448E-1,-7.673902633E-1,-1.940262274E0
4.884641542E0,4.645286854E-1,-5.599529790E-1,-1.702313926E0
4.904557542E0,3.145752320E-1,-1.402163044E-1,-1.507749580E0
4.924474542E0,4.233565396E-1,9.922513001E-2,-1.064932337E0
4.944391542E0,7.002163535E-1,2.627376918E-1,-5.976591146E-1
4.964308542E0,1.125437863E0,4.046453764E-1,-4.071369481E-1
4.984225542E0,1.584307905E0,4.607790852E-1,-1.021005714E-1
5.004142542E0,1.885535259E0,4.201701725E-1,3.364821178E-1
5.024059542E0,1.991340042E0,2.964392155E-1,9.199213886E-1
5.043976542E0,1.848232947E0,2.483914020E-1,1.347304906E0
5.063893542E0,1.763398619E0,4.064599136E-1,1.625730019E0
5.083810542E0,1.709775266E0,5.665751700E-1,1.633733688E0
5.103726542E0,1.591404524E0,3.228363244E-1,1.976927825E0
5.123643542E0,1.068656428E0,-5.388538130E-2,2.550297605E0
5.143560542E0,3.278744316E-1,-2.927660678E-1,2.250295681E0
5.163477542E0,-6.783749565E-1,-4.297202106E-1,2.100116379E0
5.183394542E0,-1.448648847E0,-4.203310440E-1,1.571796471E0
5.203311542E0,-1.729265205E0,-5.855008529E-1,1.327942436E0
5.223228542E0,-1.842742411E0,-1.002115407E0,1.246015343E0
5.243145542E0,-1.783422993E0,-1.054902023E0,4.089583558E-1
5.263062542E0,-1.592806687E0,-7.929799448E-1,-5.516590691E-1
5.282978542E0,-1.458651387E0,-4.568431051E-1,-9.342382962E-1
5.302895542E0,-1.343861188E0,-1.640477465E-1,-1.144096620E0
5.322812542E0,-1.320408883E0,2.740092963E-2,-1.648194437E0
5.342729542E0,-1.126650283E0,9.567119233E-2,-2.131823491E0
5.362646542E0,-7.537672010E-1,4.654610239E-2,-2.190911944E0
5.382563542E0,-4.115200210E-1,-3.583115280E-2,-1.908309579E0
5.402480542E0,-2.495129710E-1,2.077332996E-2,-1.570861502E0
5.422397542E0,-2.939439163E-1,3.422291268E-1,-1.284848456E0
5.442314542E0,-4.236103088E-2,3.316800188E-1,-1.138768052E0
5.462230542E0,9.896324784E-2,2.877481335E-1,-1.109202191E0
5.482147542E0,1.336442533E-1,2.866670564E-1,-8.154573727E-1
5.502064542E0,3.961672792E-1,-6.702210143E-2,-5.361493295E-1
5.521981542E0,4.761890566E-1,-3.011788955E-1,-3.160887837E-1
5.541898542E0,6.222045565E-1,-3.176238971E-1,-2.385400862E-1
5.561815542E0,9.063242733E-1,-2.818371832E-1,1.370651668E-1
5.581732542E0,6.927032661E-1,-1.478071598E-1,8.041985589E-1
5.601649542E0,2.352750009E-1,-3.096100688E-3,1.306255698E0
5.621566542E0,2.420794058E-1,8.288523205E-2,1.169440792E0
5.641482542E0,3.552016863E-1,3.005777286E-1,1.134738151E0
5.661399542E0,4.832682806E-1,5.329843779E-1,1.387491649E0
5.681316542E0,3.710976344E-1,1.064613956E0,1.608267894E0
5.701233542E0,-2.949432054E-1,1.660127873E0,1.536251248E0
5.721150542E0,-1.338632900E0,2.131418425E0,1.493948396E0
5.741067542E0,-2.129022967E0,2.125370504E0,1.529226403E0
5.760984792E0,-2.264838876E0,1.616629705E0,1.329848628E0
5.780901792E0,-1.650764288E0,1.698888335E0,7.322678661E-1
5.800818792E0,-9.879069650E-1,1.410378529E0,3.741767782E-1
5.820734792E0,-9.502409559E-1,9.191725065E-1,5.330906510E-3
5.840651792E0,-7.861543438E-1,2.470082431E-1,-6.972021139E-1
5.860568792E0,-4.342738760E-1,-2.379381153E-1,-1.519445180E0
5.880485792E0,6.710586280E-2,-5.142430285E-1,-1.747116462E0
5.900402792E0,5.238861103E-1,-8.441606234E-1,-1.607639319E0
5.920319792E0,6.483769861E-1,-9.827682126E-1,-1.522612032E0
5.940236792E0,6.390398598E-1,-8.660395157E-1,-1.461975821E0
5.960153792E0,4.320890638E-1,-4.647112647E-1,-1.618120453E0
5.980070792E0,2.029591942E-1,-1.095195917E-1,-1.562995242E0
5.999986792E0,1.941184965E-1,1.064108464E-1,-6.726859081E-1
6.019903792E0,2.798946650E-1,1.356388117E-1,1.014842749E-2
6.039820792E0,5.971866596E-1,-4.294560626E-2,3.488817233E-1
6.059737792E0,1.109556094E0,-3.301052175E-1,2.792419696E-1
6.079654792E0,1.660353722E0,-5.035820925E-1,-2.381337047E-2
6.099571792E0,2.228791230E0,-5.294935171E-1,5.519771576E-4
6.119488792E0,2.278869270E0,-6.782356466E-1,3.342057967E-1
6.139405792E0,2.091894317E0,-8.384280863E-1,2.622096151E-1
6.159322792E0,2.080693683E0,-7.871922977E-1,7.768154633E-1
6.179238792E0,2.046512322E0,-6.944501949E-1,7.703724164E-1
6.199155792E0,1.472217658E0,-6.376960234E-1,1.808104675E0
6.219072792E0,8.722671658E-2,-3.627531461E-1,2.794234672E0
6.238989792E0,-1.032576330E0,-1.998638975E-1,3.484230677E0
6.258906792E0,-1.954873881E0,-2.881879903E-1,3.580129691E0
6.278823792E0,-2.251461031E0,-1.133923196E0,2.841517012E0
6.298740792E0,-2.061385300E0,-1.647374073E0,1.824400281E0
6.318657792E0,-1.584013352E0,-1.802126774E0,8.922137725E-1
6.338574792E0,-9.522781259E-1,-1.557509677E0,1.514183271E-1
6.358490792E0,-2.894456533E-1,-8.405142997E-1,-7.409018648E-1
6.378407792E0,-3.437490374E-2,-3.307009026E-1,-1.187059622E0
6.398324792E0,-2.700068772E-1,-2.439162355E-1,-1.447971155E0
6.418241792E0,-6.754949105E-1,-4.073371422E-1,-1.909802958E0
6.438158792E0,-9.038900775E-1,-6.088560209E-1,-2.249974669E0
6.458075792E0,-1.133836511E0,-5.960463063E-1,-2.381268634E0
6.477992792E0,-1.535256636E0,-3.889503533E-1,-1.846256003E0
6.497909792E0,-1.472556943E0,-2.568550274E-2,-1.236393165E0
6.517825792E0,-1.312987597E0,2.142086524E-1,-7.800068736E-1
6.537742792E0,-8.840598303E-1,-1.708132491E-1,-6.521463937E-1
6.557659792E0,4.258234799E-2,-4.806355718E-1,-3.341917634E-1
6.577576792E0,1.243238208E0,-6.221095392E-1,2.060792685E-2
6.597493792E0,1.874598042E0,-9.625480293E-1,1.918822289E-2
6.617410792E0,1.472595534E0,-1.201886845E0,-5.039949059E-2
6.637327792E0,1.415183770E0,-1.244585845E0,2.485663068E-1
6.657244792E0,1.532230994E0,-9.209297410E-1,1.112471370E0
6.677161792E0,1.347505173E0,-9.799364792E-1,1.410064241E0
6.697077792E0,8.410178912E-1,-1.425363188E0,1.308789296E0
6.716994792E0,8.480237326E-1,-1.736739262E0,1.266992814E0
6.736911792E0,1.589632818E0,-1.420260177E0,1.170306180E0
6.756828417E0,1.538912900E0,-6.770809677E-1,6.897738111E-1
6.776745417E0,-3.111765379E-1,-2.029511543E-1,8.719128245E-1
6.796662417E0,-1.775402952E0,-6.579082400E-2,1.484116888E0
6.816579417E0,-2.631821240E0,3.048244151E-1,1.288991793E0
6.836496417E0,-2.143579026E0,9.193112317E-1,7.847168058E-1
6.856413417E0,-1.272102988E0,1.270487695E0,5.464211333E-1
6.876329417E0,-7.030499142E-1,1.256515188E0,5.768447810E-1
6.896246417E0,-7.420268691E-1,9.507710060E-1,5.455235857E-1
6.916163417E0,-1.166816854E0,2.319341943E-1,-9.280466795E-2
6.936080417E0,-1.136724451E0,-3.452590808E-1,-1.039665933E0
6.955997417E0,-5.500051841E-1,-5.236323412E-1,-2.154202539E0
6.975914417E0,-1.196664843E-1,-6.165270562E-1,-2.502576724E0
6.995831417E0,2.321520030E-1,-5.079679428E-1,-1.598784880E0
7.015748417E0,6.362656483E-1,-3.048646148E-1,-1.623851309E0
7.035664417E0,4.222935158E-1,-2.085172650E-1,-1.845561354E0
7.055581417E0,4.486422390E-2,-5.289917529E-2,-1.740647103E0
7.075498417E0,-2.818346250E-1,1.540106902E-1,-1.469502357E0
7.095415417E0,-1.469376057E-2,3.859853033E-1,-1.400308746E0
7.115332417E0,4.508475164E-1,4.946639923E-1,-1.349136838E0
7.135249417E0,6.763196602E-1,4.890141933E-1,-1.169058968E0
7.155166417E0,7.063896976E-1,4.506925651E-1,-9.219386780E-1
7.175083417E0,6.830781645E-1,4.335868281E-1,-5.669577241E-1
7.195000417E0,1.425129738E0,1.383564513E-1,-7.331414402E-1
7.214916417E0,1.537563655E0,-1.527677914E-1,-2.498176110E-1
7.234833417E0,1.390781585E0,-1.041414689E-1,6.902567911E-1
7.254750417E0,1.225248957E0,4.453341767E-2,1.519186733E0
7.274667417E0,1.390628681E0,-1.966601349E-3,1.935698522E0
7.294584417E0,2.194905300E0,1.480583343E-1,2.343406159E0
7.314501417E0,2.560872880E0,-9.726094063E-2,2.491713182E0
7.334418417E0,1.470646657E0,-6.734879268E-1,2.685413311E0
7.354335417E0,4.383847609E-2,-1.274341010E0,3.479679789E0
7.374252417E0,-1.021621133E0,-1.419280622E0,4.112425121E0
7.394168417E0,-1.755435003E0,-1.372744972E0,3.298976267E0
7.414085417E0,-1.872185189E0,-1.582747722E0,2.046612602E0
7.434002417E0,-1.801440458E0,-1.624841827E0,1.085455479E0
7.453919417E0,-1.601934483E0,-1.358540331E0,1.441917533E-1
7.473836417E0,-1.276873147E0,-7.916910723E-1,-7.700321084E-1
7.493753417E0,-9.506390052E-1,-2.488257039E-1,-1.561441053E0
7.513670417E0,-8.016542892E-1,2.102576157E-1,-2.094784303E0
7.533587417E0,-6.827755710E-1,4.101957728E-1,-2.436811336E0
7.553503417E0,-6.224425381E-1,1.850275379E-1,-2.618977831E0
7.573420417E0,-6.370969762E-1,-2.102505990E-1,-2.361429616E0
7.593337417E0,-3.928501537E-1,-2.486036559E-1,-2.336870726E0
7.613254417E0,-2.481384368E-1,-5.141575129E-1,-1.774474415E0
7.633171417E0,-2.828520405E-1,-8.033333903E-1,-1.198489759E0
7.653088417E0,-3.951134647E-1,-9.184676246E-1,-9.900938237E-1
7.673005417E0,3.131242454E-2,-9.291101418E-1,-6.246562940E-1
7.692922417E0,7.227442136E-1,-1.471173930E0,-9.324613273E-2
7.712839417E0,1.502168120E0,-1.761440971E0,2.009886825E-1
7.732756417E0,1.914610101E0,-1.611981169E0,1.142475772E-1
7.752672917E0,1.767155893E0,-9.738018729E-1,1.705165029E-1
7.772589917E0,1.667913733E0,-4.748877588E-1,4.872899956E-1
7.792506917E0,1.408698331E0,-2.178652087E-1,8.162297899E-1
