"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.392992915E-1,3.792513428E0,5.496569824E-1,8.983119507E0
9.592172913E-1,4.475093994E0,5.996530151E-1,8.995543671E0
9.791352917E-1,4.267924805E0,4.041595459E-1,8.879385223E0
9.990522913E-1,3.962859192E0,3.152444458E-1,8.646020508E0
1.018970292E0,4.097579041E0,4.920268250E-1,8.089477844E0
1.038888291E0,4.572541351E0,8.888516235E-1,7.584727478E0
1.058806291E0,4.842430115E0,1.064286804E0,7.435936890E0
1.078723291E0,4.781955872E0,1.028211823E0,7.133116608E0
1.098641291E0,4.995561676E0,9.789642334E-1,6.680906982E0
1.118559292E0,5.676495667E0,1.299597473E0,6.286028137E0
1.138477291E0,6.759343872E0,1.735041962E0,6.294410706E0
1.158394292E0,7.732170868E0,2.571352844E0,7.411238251E0
1.178312291E0,6.772217102E0,2.620001678E0,9.476044464E0
1.198230291E0,5.175637207E0,2.820285187E0,1.026325745E1
1.218148292E0,5.543272705E0,3.543880463E0,1.063732956E1
1.238065292E0,5.319188690E0,3.924389191E0,1.185609512E1
1.257983292E0,4.693190460E0,3.764222260E0,1.210263245E1
1.277901291E0,5.312901764E0,3.427572327E0,1.074510544E1
1.297819291E0,6.062393188E0,2.827619934E0,9.507628784E0
1.317736291E0,6.250851288E0,2.052681427E0,8.754544830E0
1.337654292E0,6.136189728E0,1.732197876E0,7.956105194E0
1.357572292E0,5.918093262E0,1.812880096E0,7.000941467E0
1.377483166E0,5.373525696E0,1.980082397E0,6.246360626E0
1.397401167E0,5.111420746E0,2.047292633E0,5.801635437E0
1.417318167E0,5.272785187E0,2.163002014E0,5.421875153E0
1.437236167E0,5.602549438E0,2.544708252E0,5.278173981E0
1.457154166E0,5.778134308E0,2.591261444E0,5.962550812E0
1.477072166E0,5.641169128E0,2.267484741E0,6.544241180E0
1.496989166E0,5.595963135E0,1.756447449E0,7.013515320E0
1.516907167E0,5.917195129E0,1.419348450E0,7.517816620E0
1.536825167E0,6.627917175E0,1.157393188E0,7.453749847E0
1.556743166E0,6.738537140E0,9.545649719E-1,7.615563354E0
1.576660166E0,6.564898224E0,7.885601807E-1,8.505163422E0
1.596578166E0,6.782994690E0,3.610491943E-1,9.185498657E0
1.616496167E0,7.137457581E0,-5.029541016E-2,9.074878693E0
1.636414167E0,7.187752991E0,-1.826202393E-1,8.866661682E0
1.656331167E0,6.997498627E0,-2.345622253E-1,8.982221375E0
1.676249166E0,6.793772278E0,-4.185296631E-1,9.208401031E0
1.696167166E0,6.329138489E0,-2.495310974E-1,9.232051849E0
1.716085167E0,6.071224823E0,-1.922003174E-1,9.138646088E0
1.736002166E0,5.770051117E0,-2.462379456E-1,8.790619812E0
1.755920167E0,5.537434845E0,-5.167254639E-1,8.297694855E0
1.775838166E0,5.179678802E0,-8.593629456E-1,7.842641144E0
1.795756166E0,5.103636932E0,-1.103056183E0,7.252717896E0
1.815673166E0,5.223238220E0,-1.247805176E0,6.606661377E0
1.835591166E0,5.611830139E0,-1.213676147E0,6.009702759E0
1.855509167E0,5.971532135E0,-1.017733612E0,5.495072937E0
1.875427166E0,6.080954590E0,-7.247927856E-1,5.157225494E0
1.895344167E0,5.948629761E0,-5.649252319E-1,4.989574127E0
1.915262166E0,5.829178162E0,-5.298980713E-1,4.829407196E0
1.935180166E0,5.735922089E0,-4.616400146E-1,4.721331940E0
1.955098167E0,5.746999054E0,-2.722837830E-1,4.699926453E0
1.975015167E0,5.727838898E0,-2.139051819E-1,4.806205444E0
1.994933167E0,5.777086487E0,-3.177891541E-1,4.940625916E0
2.014851166E0,5.965095520E0,-5.977070618E-1,5.193749542E0
2.034769166E0,6.393205261E0,-6.515950012E-1,5.458698578E0
2.054686166E0,6.635102234E0,-7.015910339E-1,5.910010071E0
2.074604167E0,6.916217651E0,-4.909790039E-1,6.347400513E0
2.094522167E0,7.184609528E0,-4.170327759E-1,6.890321503E0
2.114440166E0,7.214846649E0,-2.010319519E-1,7.709118805E0
2.134357166E0,7.167545013E0,1.451980591E-1,8.604107666E0
2.154275166E0,7.111711121E0,6.264472961E-1,9.188941498E0
2.174193167E0,7.072193298E0,1.236279144E0,9.596843262E0
2.194111167E0,6.719077606E0,1.921853485E0,9.888287201E0
2.214028167E0,6.099216614E0,2.250120850E0,1.004156845E1
2.233946166E0,5.640121307E0,2.286046143E0,1.027672943E1
2.253864166E0,5.341192932E0,2.302212524E0,1.014784744E1
2.273782167E0,4.849016418E0,2.634671173E0,9.836345215E0
2.293699166E0,4.276906128E0,2.968327332E0,1.005728577E1
2.313617167E0,3.788172455E0,3.194806366E0,1.012958542E1
2.333535166E0,3.579955444E0,3.235821075E0,9.650731201E0
2.353453166E0,3.466940460E0,3.079546051E0,9.034013672E0
2.373370292E0,3.179687805E0,2.708617401E0,8.600964203E0
2.393288292E0,3.027753754E0,2.099384308E0,8.202642517E0
2.413206291E0,3.342848511E0,1.472937012E0,7.875123596E0
2.433124291E0,3.549418945E0,1.131197662E0,7.322173462E0
2.453042292E0,3.516936493E0,9.419911194E-1,6.979236603E0
2.472959292E0,3.303031311E0,6.710545349E-1,7.138655090E0
2.492877292E0,3.337310028E0,4.444258118E-1,7.380851440E0
2.512795291E0,3.653901672E0,4.444258118E-1,7.758665771E0
2.532713292E0,3.889960785E0,4.445755005E-1,8.157137146E0
2.552630291E0,3.800895996E0,5.105882263E-1,8.797056427E0
2.572548292E0,3.581302643E0,6.499484253E-1,9.322613525E0
2.592466292E0,3.339555359E0,6.587800598E-1,1.014739838E1
2.612384291E0,3.141966248E0,6.322851562E-1,1.100331848E1
2.632301291E0,2.793191528E0,6.426136780E-1,1.141376495E1
2.652219291E0,2.362537079E0,3.647914124E-1,1.157947037E1
2.672137292E0,2.688110046E0,-1.907034302E-1,1.148561554E1
2.692055291E0,3.565884705E0,-6.744973755E-1,1.149384842E1
2.711972292E0,4.023782501E0,-7.111711121E-1,1.151989426E1
2.731890291E0,2.824027405E0,-4.799020386E-1,1.190878555E1
2.751808291E0,2.223027191E0,-1.381626892E-1,1.145028900E1
2.771726292E0,2.320324860E0,-5.209167480E-2,1.079091019E1
2.791643291E0,2.319576416E0,-2.577639771E-1,1.079914307E1
2.811561292E0,2.063758392E0,-3.248245239E-1,1.062505508E1
2.831479291E0,2.162702637E0,-3.207829285E-1,9.850266266E0
2.851397291E0,2.358944550E0,-2.448907471E-1,9.082063751E0
2.871314291E0,2.296224976E0,-3.641926575E-1,8.624764709E0
2.891232291E0,2.338137817E0,-2.538720703E-1,8.215515747E0
2.911150292E0,2.468816071E0,-2.320175171E-1,7.719297638E0
2.931068291E0,2.415676575E0,-1.880090332E-1,7.397915955E0
2.950986291E0,2.168690186E0,-2.424957275E-1,7.284900970E0
2.970903291E0,1.921703796E0,-3.487747192E-1,7.073091431E0
2.990821292E0,1.937570801E0,-4.032614136E-1,6.994654541E0
3.010739292E0,2.063009949E0,-3.939807129E-1,7.104076996E0
3.030656292E0,2.194736023E0,-4.013154602E-1,7.328460388E0
3.050574291E0,2.380499725E0,-3.945794678E-1,7.667655029E0
3.070492291E0,2.862048340E0,-4.079017639E-1,7.862549744E0
3.090410292E0,3.370540924E0,-5.180726624E-1,8.243507538E0
3.110328292E0,3.628005524E0,-4.712200928E-1,8.741222534E0
3.130245292E0,3.369193726E0,-2.603086853E-1,9.584119720E0
3.150163291E0,3.057990875E0,-3.832031250E-2,1.062385757E1
3.170081291E0,3.049458618E0,1.559756470E-1,1.133862122E1
3.189999292E0,3.331921234E0,2.779719543E-1,1.154638916E1
3.209916291E0,3.494183807E0,5.074447632E-1,1.175939621E1
3.229834292E0,3.526815948E0,9.198371887E-1,1.203123093E1
3.249752291E0,3.192261658E0,1.344055023E0,1.218376373E1
3.269670291E0,2.548749847E0,1.738185425E0,1.217448303E1
3.289587291E0,2.373763733E0,1.936223602E0,1.152797745E1
3.309505291E0,2.509531403E0,2.140997772E0,1.086186264E1
3.329423292E0,1.746567993E0,2.315385132E0,1.073881851E1
3.349341291E0,1.110540619E0,2.334994354E0,1.074315948E1
3.369261833E0,9.283694458E-1,2.079026642E0,1.062460602E1
3.389179833E0,9.827064514E-1,1.564845886E0,1.016266663E1
3.409097833E0,1.520238647E0,9.680369568E-1,9.470955048E0
3.429015833E0,1.872306519E0,1.683998108E-1,8.531808014E0
3.448933833E0,2.322420502E0,-2.764750671E-1,7.567064209E0
3.468850833E0,2.592608643E0,-4.954696655E-1,6.913074188E0
3.488768833E0,2.665057983E0,-5.188211060E-1,6.610702972E0
3.508686833E0,2.578837280E0,-4.625381470E-1,6.428531799E0
3.528604833E0,2.453547821E0,-3.382965088E-1,6.459068298E0
3.548521833E0,2.396067352E0,-2.053729248E-1,6.782545624E0
3.568439833E0,2.248324585E0,-1.103205872E-1,7.329957275E0
3.588357833E0,2.158511353E0,1.721420288E-2,8.078700256E0
3.608275833E0,2.323618011E0,2.278262329E-1,8.549620972E0
3.628192833E0,2.801424408E0,3.960763550E-1,9.068142700E0
3.648110833E0,2.933150482E0,3.893403625E-1,9.802814941E0
3.668028833E0,2.677631836E0,1.618135071E-1,1.040201889E1
3.687946833E0,2.646496582E0,-2.083666992E-1,1.076082275E1
3.707864833E0,2.556084595E0,-6.673123169E-1,1.095317276E1
3.727781833E0,2.832559662E0,-1.017284546E0,1.146885040E1
3.747699833E0,3.334316254E0,-1.429227905E0,1.206925186E1
3.767617833E0,3.266656952E0,-1.323248291E0,1.296828232E1
3.787535833E0,2.542013855E0,-1.186432800E0,1.338636292E1
3.807452833E0,1.258433075E0,-1.047521667E0,1.379067215E1
3.827370833E0,3.842509460E-1,-1.065933380E0,1.349982697E1
3.847288833E0,5.131329346E-1,-1.005159760E0,1.221983871E1
3.867206833E0,9.057664490E-1,-9.520202637E-1,1.132619705E1
3.887123833E0,1.110989685E0,-7.334747314E-1,1.036130356E1
3.907041833E0,1.516496429E0,-3.390449524E-1,9.223669281E0
3.926959833E0,1.745669861E0,-4.355941772E-2,8.456514587E0
3.946877833E0,1.812281342E0,1.239422607E-1,7.989485779E0
3.966795833E0,1.958227844E0,4.730163574E-2,7.540120239E0
3.986712833E0,2.237696686E0,-1.582209778E-1,7.328310699E0
4.006630833E0,2.507585449E0,-3.959266663E-1,7.228618011E0
4.026548833E0,2.699935455E0,-4.806504822E-1,7.112309875E0
4.046466833E0,2.760858765E0,-3.847000122E-1,7.413483582E0
4.066383833E0,2.927162933E0,-2.612068176E-1,7.638465729E0
4.086301833E0,3.022814026E0,-1.983375549E-1,7.786208496E0
4.106219833E0,3.057841187E0,-1.020877075E-1,7.998766479E0
4.126137833E0,3.103047180E0,-8.831634521E-3,8.309819641E0
4.146054833E0,3.167113953E0,5.269042969E-2,8.699459381E0
4.165972833E0,3.192860413E0,4.191284180E-2,9.033115540E0
4.185890833E0,3.296894073E0,-7.484436035E-2,9.229656830E0
4.205808833E0,3.408711548E0,-4.041595459E-2,9.556576996E0
4.225726833E0,3.382216644E0,2.923420715E-1,9.925559692E0
4.245643833E0,3.340603180E0,6.113287354E-1,1.003438339E1
4.265561833E0,3.327280884E0,7.626640320E-1,1.031175659E1
4.285479833E0,3.614982605E0,7.975415039E-1,1.036519547E1
4.305397833E0,4.148323517E0,7.354206848E-1,1.024709106E1
4.325314833E0,4.180356903E0,7.378157043E-1,1.056667648E1
4.345232833E0,3.954476624E0,8.538244629E-1,1.080887283E1
4.365151208E0,3.673810272E0,9.809101868E-1,1.062655197E1
4.385069208E0,3.129991150E0,1.091530151E0,1.048150360E1
4.404987208E0,2.599194946E0,1.173409882E0,1.026595184E1
4.424904208E0,2.482437744E0,1.160686340E0,9.967771912E0
4.444822208E0,2.397863617E0,1.233584747E0,9.693841553E0
4.464740208E0,2.476001129E0,1.224902802E0,9.473948822E0
4.484658208E0,2.730172577E0,1.075663147E0,9.141939240E0
4.504575208E0,2.937790833E0,8.490344238E-1,8.695268097E0
4.524493208E0,3.074456635E0,6.460565186E-1,8.338110809E0
4.544411208E0,3.293301544E0,5.674699402E-1,7.935897217E0
4.564329208E0,3.497327271E0,5.310955811E-1,7.675139465E0
4.584247208E0,3.666176147E0,5.721102905E-1,7.632178802E0
4.604164208E0,3.808380432E0,5.777984619E-1,7.647746429E0
4.624082208E0,3.800596619E0,5.611830139E-1,7.756270752E0
4.644000208E0,3.700454865E0,5.096900940E-1,7.845185852E0
4.663918208E0,3.729943542E0,4.647834778E-1,7.955955505E0
4.683835208E0,3.874093781E0,4.273612976E-1,8.086484070E0
4.703753208E0,3.991749115E0,4.650828552E-1,8.172255707E0
4.723671208E0,4.036206665E0,5.411247253E-1,8.151748352E0
4.743589208E0,4.185296631E0,6.258485413E-1,8.083340607E0
4.763507208E0,4.326902161E0,6.730004883E-1,8.025860138E0
4.783424208E0,4.434079285E0,6.328839111E-1,8.204139404E0
4.803342208E0,4.329596558E0,5.243595886E-1,8.468639374E0
4.823260208E0,4.154909821E0,3.585044861E-1,8.816515961E0
4.843178208E0,3.864364014E0,1.606159973E-1,9.329948273E0
4.863095208E0,3.655847626E0,-7.005432129E-2,9.765841827E0
4.883013208E0,3.780238953E0,-3.052153015E-1,1.017329453E1
4.902931208E0,4.176165619E0,-4.586462402E-1,1.061607376E1
4.922849208E0,4.219425659E0,-4.558021545E-1,1.119312378E1
4.942767208E0,4.045637054E0,-2.212399292E-1,1.127455444E1
4.962684208E0,3.779640198E0,-1.125659180E-1,1.140643021E1
4.982602208E0,3.207679596E0,-2.450404358E-1,1.138367752E1
5.002520208E0,2.709066467E0,-3.800596619E-1,1.120973923E1
5.022438208E0,2.439327393E0,-4.339476013E-1,1.066816544E1
5.042355208E0,2.584824829E0,-4.278103638E-1,9.954748993E0
5.062273208E0,2.655028839E0,-3.275189209E-1,9.225016479E0
5.082191208E0,2.779120789E0,-2.092648315E-1,8.489446106E0
5.102109208E0,2.744542694E0,-2.903961182E-2,7.973618774E0
5.122027208E0,2.593955841E0,2.335144043E-2,7.724686432E0
5.141944208E0,2.514022064E0,-1.077758789E-1,7.626191254E0
5.161862208E0,2.421813812E0,-2.591111755E-1,7.552843781E0
5.181780208E0,2.506986694E0,-3.947291565E-1,7.702233124E0
5.201698208E0,2.623594208E0,-5.186714172E-1,8.030201111E0
5.221616208E0,2.569706268E0,-3.764671326E-1,8.213719482E0
5.241533208E0,2.439177704E0,-1.685494995E-1,8.347391510E0
5.261451208E0,2.520009613E0,5.553451538E-2,8.398884430E0
5.281369208E0,2.775528259E0,2.004331970E-1,8.451425171E0
5.301287208E0,2.891836395E0,2.450404358E-1,8.605305176E0
5.321204208E0,2.887944489E0,2.880010986E-1,8.801247711E0
5.341122208E0,2.767145691E0,3.403921509E-1,9.109157410E0
5.361040208E0,2.630330200E0,4.935237122E-1,9.685758362E0
5.380954791E0,2.374362488E0,7.572752380E-1,1.030502060E1
5.400872792E0,2.083068237E0,1.055604858E0,1.076471466E1
5.420789791E0,2.105970612E0,1.294957123E0,1.092787537E1
5.440707792E0,2.576142883E0,1.372046814E0,1.087129303E1
5.460625791E0,2.908152466E0,1.468895416E0,1.101185074E1
5.480543791E0,2.999911652E0,1.691632233E0,1.122590561E1
5.500461792E0,3.312761078E0,1.850451965E0,1.123563538E1
5.520378791E0,2.487527161E0,2.074685669E0,1.142529099E1
5.540296792E0,1.614093475E0,2.032024384E0,1.129057114E1
5.560214791E0,1.812281342E0,1.638792114E0,1.076216995E1
5.580132791E0,1.996099091E0,1.432071991E0,1.066547104E1
5.600050792E0,1.743274841E0,1.344055023E0,1.060379929E1
5.619967791E0,1.725312195E0,1.177152100E0,1.011895752E1
5.639885792E0,1.846709747E0,8.988807678E-1,9.161847839E0
5.659803791E0,1.808988190E0,6.774911499E-1,8.501421204E0
5.679721791E0,1.794169006E0,6.816824341E-1,8.094267883E0
5.699638791E0,1.957030334E0,8.994795227E-1,7.721393280E0
5.719556791E0,2.157014465E0,1.107696533E0,7.480693817E0
5.739474792E0,2.385888519E0,1.167721710E0,7.423213348E0
5.759392791E0,2.545157318E0,1.061143341E0,7.625442810E0
5.779310791E0,2.685415649E0,9.810598755E-1,8.061036987E0
5.799227791E0,2.563718719E0,9.665400696E-1,8.588689728E0
5.819145792E0,2.314487000E0,1.004561005E0,8.956474915E0
5.839063792E0,2.433788910E0,1.083896027E0,9.037306824E0
5.858981791E0,2.786305847E0,9.595046997E-1,8.931925964E0
5.878899791E0,3.035238190E0,9.048683167E-1,8.936566315E0
5.898816791E0,3.243604889E0,6.777905273E-1,9.387877808E0
5.918734792E0,3.132984924E0,6.950047302E-1,9.803413696E0
5.938652792E0,2.968177643E0,5.171745300E-1,1.025786865E1
5.958570791E0,2.759212189E0,2.845582581E-1,1.070528824E1
5.978488791E0,2.636916504E0,1.079255676E-1,1.114672028E1
5.998405791E0,2.618055725E0,-9.879455566E-3,1.141601028E1
6.018323792E0,2.883304138E0,-1.437011719E-1,1.168155807E1
6.038241792E0,3.213218079E0,-3.203338623E-1,1.186223236E1
6.058159791E0,3.350332947E0,-3.568579102E-1,1.196761322E1
6.078077791E0,2.739153900E0,-2.430944824E-1,1.180520096E1
6.097994791E0,1.769769745E0,2.888992310E-2,1.159279266E1
6.117912792E0,8.641529846E-1,6.137237549E-3,1.132365234E1
6.137830792E0,3.619473267E-1,-7.873626709E-2,1.073552536E1
6.157748791E0,3.073109436E-1,3.203338623E-2,1.024454636E1
6.177666791E0,5.587879944E-1,2.230361938E-2,9.752369843E0
6.197583791E0,8.455915833E-1,-8.307723999E-2,9.141041107E0
6.217501792E0,1.227447510E0,-5.014572144E-2,8.521629181E0
6.237419792E0,1.663790131E0,3.592529297E-3,7.954757996E0
6.257337791E0,2.114203491E0,5.628295898E-2,7.470514984E0
6.277255791E0,2.446362762E0,-2.155517578E-2,7.289840698E0
6.297172791E0,2.501897278E0,-1.624122620E-1,7.367828522E0
6.317090792E0,2.404749298E0,-2.872526550E-1,7.437882843E0
6.337008792E0,2.343676300E0,-3.715274048E-1,7.688611450E0
6.356926791E0,2.336640930E0,-4.802014160E-1,8.205935669E0
6.376847916E0,2.090402985E0,-4.535568237E-1,8.772956543E0
6.396764916E0,1.869013367E0,-3.826043701E-1,9.129964142E0
6.416682917E0,2.127376099E0,-2.945874023E-1,9.214538269E0
6.436600917E0,2.661914520E0,-2.529739380E-1,9.241631927E0
6.456518916E0,3.192111969E0,-2.402503967E-1,9.555379486E0
6.476436916E0,3.240611115E0,-3.158432007E-1,1.004770569E1
6.496353916E0,3.089425507E0,-3.917353821E-1,1.056038956E1
6.516271917E0,2.872526550E0,-3.405418396E-1,1.097712296E1
6.536189917E0,2.616259460E0,-2.068698120E-1,1.123803040E1
6.556107916E0,2.578837280E0,1.013392639E-1,1.122725281E1
6.576025916E0,2.738704834E0,3.811074829E-1,1.088311844E1
6.595942916E0,3.172502747E0,4.999603271E-1,1.039124130E1
6.615860917E0,3.717968445E0,6.445596313E-1,1.020353165E1
6.635778917E0,3.991000671E0,9.241781616E-1,1.053359528E1
6.655696916E0,3.522025909E0,1.212778015E0,1.076980408E1
6.675614916E0,2.818488922E0,1.315614166E0,1.069600754E1
6.695531916E0,1.962718506E0,1.420396271E0,1.062266006E1
6.715449917E0,1.191671906E0,1.573378143E0,1.063388672E1
6.735367917E0,7.463479614E-1,1.780996399E0,1.065499283E1
6.755285916E0,7.297325134E-1,2.033820648E0,1.045276337E1
6.775203916E0,1.041683807E0,2.195185089E0,9.793833618E0
6.795120916E0,1.570983124E0,2.133812714E0,9.007069702E0
6.815038917E0,2.089355164E0,1.824555817E0,8.439749451E0
6.834956917E0,2.497705994E0,1.419049072E0,8.087232513E0
6.854874916E0,2.837349701E0,1.082997894E0,7.818840637E0
6.874792917E0,3.201542358E0,9.246272278E-1,7.621101837E0
6.894710917E0,3.582799530E0,8.896000671E-1,7.346572723E0
6.914627917E0,3.815715179E0,9.178912354E-1,7.328610077E0
6.934545917E0,4.087250519E0,8.487350464E-1,7.574997711E0
6.954463916E0,4.245621185E0,8.446934509E-1,7.908803558E0
6.974381917E0,4.289929047E0,7.761360168E-1,8.007747803E0
6.994299917E0,4.254003754E0,7.003935242E-1,7.792645111E0
7.014216917E0,4.311035156E0,6.131250000E-1,7.780071259E0
7.034134916E0,4.465364227E0,4.643344116E-1,7.877368927E0
7.054052916E0,4.556824036E0,3.597019958E-1,8.125103760E0
7.073970917E0,4.516707458E0,3.445834351E-1,8.470136261E0
7.093888917E0,4.361629944E0,3.020718384E-1,8.843310242E0
7.113805917E0,4.118685150E0,1.812730408E-1,9.481582947E0
7.133723916E0,3.757336578E0,-5.298980713E-2,1.026774811E1
7.153641916E0,3.801494751E0,-3.248245239E-1,1.074286011E1
7.173559917E0,4.447700958E0,-4.345463562E-1,1.042537033E1
7.193477917E0,5.009782104E0,-3.766168213E-1,1.027538223E1
7.213395916E0,4.963079224E0,-3.555107117E-1,1.052536240E1
7.233312916E0,4.654570770E0,-4.721182251E-1,1.067325485E1
7.253230916E0,3.861819305E0,-5.617817688E-1,1.087713089E1
7.273148917E0,3.097209320E0,-6.577322388E-1,1.075079361E1
7.293066917E0,2.778372345E0,-7.162605286E-1,1.025936554E1
7.312984916E0,2.734064484E0,-7.444020081E-1,9.839338989E0
7.332901916E0,2.639161835E0,-6.866221619E-1,9.414223022E0
7.352819916E0,2.815345459E0,-5.414241028E-1,8.835526428E0
7.372734167E0,3.005150757E0,-3.525169373E-1,8.273445282E0
7.392652167E0,3.127895508E0,-2.071691895E-1,7.664361877E0
7.412570166E0,3.302731934E0,-1.901046753E-1,7.150779877E0
7.432487166E0,3.537144470E0,-2.553689575E-1,6.941814423E0
7.452405166E0,3.605701904E0,-3.085084534E-1,7.036118317E0
7.472323167E0,3.501668243E0,-3.158432007E-1,7.190896454E0
7.492241167E0,3.543431396E0,-3.522175598E-1,7.224875793E0
7.512159166E0,3.597618713E0,-3.091072083E-1,7.229965210E0
7.532077166E0,3.609593811E0,-2.661465454E-1,7.439828796E0
7.551994166E0,3.681444397E0,-2.716850281E-1,7.677384796E0
7.571912167E0,3.839815063E0,-3.519181824E-1,7.872578888E0
7.591830167E0,4.061054993E0,-4.790039062E-1,8.074508972E0
7.611748166E0,4.428540802E0,-6.135740662E-1,8.283324738E0
7.631666166E0,4.754562836E0,-7.711962891E-1,8.574618988E0
7.651584167E0,4.766238556E0,-8.424481201E-1,9.015452271E0
7.671501167E0,4.570296021E0,-7.464976501E-1,9.637408905E0
7.691419167E0,4.377197571E0,-5.400769043E-1,1.014829651E1
7.711337166E0,4.293671265E0,-3.567082214E-1,1.049153275E1
7.731255167E0,4.273014221E0,-2.329156494E-1,1.085183350E1
7.751173167E0,4.443659363E0,-1.342707825E-1,1.106768463E1
7.771090167E0,4.581672363E0,1.152603149E-1,1.115495316E1
7.791008167E0,4.417014771E0,7.053332520E-1,1.121228394E1
7.810926166E0,4.318369904E0,1.334774323E0,1.080333435E1
7.830844167E0,4.065994720E0,1.815724182E0,1.042596909E1
7.850762167E0,3.319946136E0,2.152374115E0,1.045396088E1
7.870680166E0,2.515818329E0,2.176923065E0,1.043045975E1
7.890597166E0,1.999242554E0,1.829645233E0,1.026176056E1
7.910515166E0,1.697170715E0,1.386117554E0,1.016057098E1
7.930433167E0,1.728455658E0,7.972421265E-1,9.877210236E0
7.950351167E0,2.291884003E0,2.998265076E-1,9.192084961E0
7.970269166E0,2.700983276E0,-4.340972900E-3,8.541537781E0
7.990187166E0,2.889291687E0,-8.861572266E-2,8.021369476E0
8.010104166E0,3.068469086E0,1.721420288E-2,7.516768799E0
8.030022167E0,3.200045471E0,2.516267395E-1,7.409441986E0
8.049940167E0,3.228186951E0,4.107458496E-1,7.514673157E0
8.069858166E0,3.257525940E0,3.815565491E-1,7.628735962E0
8.089776166E0,3.252286835E0,3.227288818E-1,7.787406006E0
8.109694167E0,3.301085358E0,2.739303589E-1,7.948022003E0
8.129611167E0,3.314257965E0,1.393601990E-1,8.001161499E0
8.149529167E0,3.451073456E0,-1.392105103E-2,8.125253448E0
8.169447166E0,3.554807739E0,-8.966354370E-2,8.154891815E0
8.189365166E0,3.667523346E0,-2.424957275E-2,8.199199677E0
8.209283167E0,3.789968719E0,1.546284485E-1,8.300988007E0
8.229201166E0,3.943399658E0,3.100053406E-1,8.457861786E0
8.249118167E0,3.843856659E0,3.276686096E-1,8.833430786E0
8.269036166E0,3.559298401E0,2.240840149E-1,9.594148865E0
8.288954167E0,3.156635742E0,-4.146377563E-2,1.046249313E1
8.308872167E0,2.919379120E0,-3.367996216E-1,1.104762634E1
