"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.452818708E1,1.479597948E-2,1.513559967E-1,8.862174153E-1
3.454810508E1,1.284347326E-1,2.336417139E-1,8.442173004E-1
3.456802308E1,2.007349879E-1,2.008921057E-1,7.990188003E-1
3.458794108E1,2.220240235E-1,1.591288894E-1,7.521021962E-1
3.460786008E1,2.007938772E-1,1.125951856E-1,6.967820525E-1
3.462777808E1,1.614562273E-1,9.063278884E-2,6.411023736E-1
3.464769608E1,1.089061201E-1,7.898134738E-2,5.947844982E-1
3.466761408E1,5.453578010E-2,9.438381344E-2,5.447782278E-1
3.468753308E1,-7.746685296E-3,1.143310741E-1,4.790597856E-1
3.470745108E1,-4.769068211E-2,1.190015301E-1,4.119099677E-1
3.472736908E1,-3.613091633E-2,1.275605261E-1,3.444396853E-1
3.474728708E1,-1.106413826E-2,1.053741798E-1,2.567634284E-1
3.476720608E1,1.799301244E-2,5.051614344E-2,1.617484987E-1
3.478712408E1,2.667646855E-2,-1.981380582E-2,7.252424955E-2
3.480704208E1,-4.354455695E-2,-7.544554025E-2,-1.279564016E-2
3.482696008E1,-1.562911272E-1,-8.238886297E-2,-9.368843585E-2
3.484687908E1,-2.225084752E-1,-8.988406509E-2,-1.456231177E-1
3.486679708E1,-2.640950382E-1,-1.637809128E-1,-1.848262995E-1
3.488671508E1,-3.403002024E-1,-3.005414009E-1,-2.464504242E-1
3.490663308E1,-4.262853265E-1,-3.595958948E-1,-3.441707492E-1
3.492655208E1,-4.404232502E-1,-4.083848000E-1,-4.314472973E-1
3.494647008E1,-3.584540486E-1,-4.732580781E-1,-4.731312096E-1
3.496638808E1,-2.537563443E-1,-5.181370378E-1,-4.976837039E-1
3.498630708E1,-1.795280278E-1,-5.677634478E-1,-5.377699733E-1
3.500622508E1,-1.331788450E-1,-5.483388901E-1,-5.748800635E-1
3.502614308E1,-1.185090318E-1,-5.099441409E-1,-6.170659661E-1
3.504606108E1,-1.474207789E-1,-4.117915034E-1,-6.653661728E-1
3.506598008E1,-1.943285912E-1,-2.498313487E-1,-6.878064871E-1
3.508589808E1,-2.282137424E-1,-8.080508560E-2,-6.900072098E-1
3.510581608E1,-2.319916785E-1,6.530624628E-2,-6.820483804E-1
3.512573408E1,-1.900049150E-1,1.797409058E-1,-6.608780622E-1
3.514565308E1,-1.172696277E-1,2.648281455E-1,-6.194190979E-1
3.516557108E1,-3.291056305E-2,3.457759023E-1,-5.937650800E-1
3.518548908E1,5.405097082E-2,4.003890455E-1,-5.720736384E-1
3.520540708E1,9.674153477E-2,4.535990655E-1,-5.649321675E-1
3.522532608E1,8.654435724E-2,4.592812657E-1,-5.466256142E-1
3.524524408E1,7.465456426E-2,3.575676084E-1,-5.087879896E-1
3.526516208E1,7.795526087E-2,1.762924194E-1,-4.421295226E-1
3.528508008E1,7.569959015E-2,-2.803415805E-2,-3.538484871E-1
3.530499908E1,4.744830355E-2,-1.705361307E-1,-2.580130994E-1
3.532491708E1,2.186795697E-2,-2.527282238E-1,-1.737244874E-1
3.534483508E1,5.240072310E-2,-2.729398608E-1,-9.523692727E-2
3.536475408E1,1.203879192E-1,-2.067251354E-1,-5.393994227E-2
3.538467208E1,2.099384069E-1,-1.070880517E-1,-1.469707862E-2
3.540459021E1,3.016934395E-1,-8.521559089E-2,5.468277633E-2
3.542450821E1,3.690585196E-1,-5.764232576E-2,1.654603183E-1
3.544442721E1,3.628104925E-1,-6.815229356E-2,2.663956285E-1
3.546434521E1,2.466769814E-1,-1.315803379E-1,3.511940837E-1
3.548426321E1,6.396259367E-2,-2.253512591E-1,3.994480371E-1
3.550418121E1,-7.789658755E-2,-3.401922584E-1,4.410934150E-1
3.552410021E1,-1.416950971E-1,-3.380331397E-1,4.793690145E-1
3.554401821E1,-1.400739700E-1,-2.209506333E-1,5.012207627E-1
3.556393621E1,-9.516003728E-2,-9.861245751E-2,5.095177293E-1
3.558385421E1,-3.412551805E-2,-2.895533293E-2,5.041489601E-1
3.560377321E1,1.673793420E-2,-2.370770276E-2,5.109182596E-1
3.562369121E1,4.238883406E-2,-6.954547018E-2,5.154946446E-1
3.564360921E1,5.458480120E-2,-1.168695688E-1,5.072700977E-1
3.566352821E1,5.279828608E-2,-1.818433702E-1,4.911284447E-1
3.568344621E1,2.477934770E-2,-2.264783233E-1,4.709673226E-1
3.570336421E1,-1.877314411E-2,-2.175827026E-1,4.504233003E-1
3.572328221E1,-3.164413571E-2,-1.505513042E-1,4.227721989E-1
3.574320121E1,-3.108833358E-2,-1.224588417E-2,3.868879676E-1
3.576311921E1,-3.871973604E-2,1.467778832E-1,3.356419802E-1
3.578303721E1,-4.353612661E-2,2.550445199E-1,2.845164835E-1
3.580295521E1,-3.321848437E-2,2.708708048E-1,2.335286140E-1
3.582287421E1,-1.501481049E-3,2.126675397E-1,1.799369156E-1
3.584279221E1,6.712617818E-3,1.363536268E-1,1.312978417E-1
3.586271021E1,-6.071780249E-2,9.284295142E-2,8.655420691E-2
3.588262821E1,-1.551540494E-1,7.108361274E-2,7.452161610E-2
3.590254721E1,-1.812586486E-1,4.837477952E-2,1.029704362E-1
3.592246521E1,-1.714098155E-1,-7.506784797E-2,1.242639720E-1
3.594238321E1,-2.100067735E-1,-2.480938137E-1,9.623994678E-2
3.596230121E1,-2.690100074E-1,-3.361396194E-1,1.195579395E-2
3.598222021E1,-2.876056731E-1,-3.797340691E-1,-9.216790646E-2
3.600213821E1,-2.469170541E-1,-4.285870492E-1,-1.794592738E-1
3.602205621E1,-1.666493714E-1,-4.997121394E-1,-2.394096702E-1
3.604197521E1,-7.237259299E-2,-5.979368687E-1,-2.816195190E-1
3.606189321E1,3.084674105E-2,-6.074758768E-1,-3.073802292E-1
3.608181121E1,1.306764185E-1,-4.735776484E-1,-3.175494075E-1
3.610172921E1,1.752911806E-1,-3.096934855E-1,-3.418034017E-1
3.612164821E1,1.517843306E-1,-1.345957816E-1,-3.918969631E-1
3.614156621E1,1.034587324E-1,1.585473865E-2,-4.437787831E-1
3.616148421E1,7.079592347E-2,8.495583385E-2,-4.706782997E-1
3.618140221E1,6.532257795E-2,1.102825105E-1,-4.675857127E-1
3.620132121E1,7.389821857E-2,1.158600822E-1,-4.319081903E-1
3.622123921E1,9.169515222E-2,1.147077903E-1,-3.762247860E-1
3.624115721E1,8.975963295E-2,1.303476393E-1,-3.149982095E-1
3.626107621E1,7.941138744E-2,1.737567782E-1,-2.543587685E-1
3.628099421E1,7.845111936E-2,2.332479805E-1,-1.984840780E-1
3.630091221E1,1.265423298E-1,2.709812224E-1,-1.374363154E-1
3.632083021E1,1.681640893E-1,2.642972171E-1,-7.758666575E-2
3.634074921E1,1.558013409E-1,2.052929699E-1,-2.176620625E-2
3.636066721E1,1.094061956E-1,9.172131866E-2,3.329020739E-2
3.638058521E1,6.875582784E-2,-3.998208046E-2,1.011315584E-1
3.640050429E1,5.959447473E-2,-1.529711187E-1,1.785473824E-1
3.642042229E1,9.042321146E-2,-1.948437393E-1,2.547059059E-1
3.644034029E1,1.559075713E-1,-1.412810981E-1,3.071973622E-1
3.646025829E1,2.260760367E-1,-5.358093232E-2,3.325018585E-1
3.648017729E1,3.134394586E-1,-6.044876575E-2,3.706654012E-1
3.650009529E1,3.857465684E-1,-7.956917584E-2,4.321467876E-1
3.652001329E1,4.666277170E-1,-4.305307195E-2,5.368902087E-1
3.653993129E1,5.178323984E-1,1.604026183E-2,6.758957505E-1
3.655985029E1,4.807221591E-1,3.267186508E-2,7.784321904E-1
3.657976829E1,3.208302557E-1,-2.227800898E-3,8.090020418E-1
3.659968629E1,1.391495168E-1,-8.742807060E-2,8.426389694E-1
3.661960529E1,9.585627168E-2,-1.836178303E-1,9.022912383E-1
3.663952329E1,1.533289999E-1,-2.601784170E-1,9.569492340E-1
3.665944129E1,2.525601387E-1,-3.342010081E-1,1.004710317E0
3.667935929E1,3.900345266E-1,-3.527325988E-1,1.033987284E0
3.669927829E1,5.191203356E-1,-3.485385180E-1,1.048308015E0
3.671919629E1,6.061259508E-1,-3.355376720E-1,1.051717162E0
3.673911429E1,6.490706801E-1,-2.549177110E-1,1.055891514E0
3.675903229E1,6.054505706E-1,-1.520701200E-1,1.047537327E0
3.677895129E1,4.976577759E-1,-3.538224101E-2,1.005699754E0
3.679886929E1,3.887501061E-1,6.800796092E-2,9.461620450E-1
3.681878729E1,3.019810319E-1,1.502574682E-1,8.736339808E-1
3.683870529E1,2.376777530E-1,2.285820097E-1,7.953982353E-1
3.685862429E1,2.038191110E-1,2.648231089E-1,7.143342495E-1
3.687854229E1,1.910750866E-1,2.305502743E-1,6.366565228E-1
3.689846029E1,1.696503907E-1,1.649272889E-1,5.588034987E-1
3.691837929E1,1.511036009E-1,1.055944636E-1,4.803885221E-1
3.693829729E1,1.215291694E-1,7.236460596E-2,4.011656940E-1
3.695821529E1,7.138071209E-2,7.429193705E-2,3.470100164E-1
3.697813329E1,-2.818389237E-2,1.070131958E-1,2.950600386E-1
3.699805229E1,-1.586556286E-1,9.199749678E-2,2.356303632E-1
3.701797029E1,-2.355436385E-1,9.564334154E-2,1.838264018E-1
3.703788829E1,-2.826169431E-1,2.067614198E-1,1.226801425E-1
3.705780629E1,-2.884938419E-1,3.020890355E-1,8.139383793E-2
3.707772529E1,-2.244545966E-1,3.192407191E-1,8.070648462E-2
3.709764329E1,-1.528450251E-1,1.439792961E-1,1.058856547E-1
3.711756129E1,-1.478498429E-1,-1.409118995E-2,1.126071587E-1
3.713748029E1,-2.107347995E-1,-1.220359728E-1,6.416343153E-2
3.715739829E1,-2.496510297E-1,-1.145031601E-1,1.298375428E-4
3.717731629E1,-2.033127844E-1,-2.237929031E-2,-4.836966097E-2
3.719723429E1,-1.322870255E-1,3.711397946E-2,-7.850145549E-2
3.721715329E1,-8.166966587E-2,7.257457078E-2,-1.067042500E-1
3.723707129E1,-4.836437479E-2,7.343847305E-2,-1.316661090E-1
3.725698929E1,-8.873778395E-3,7.933534682E-2,-1.609607488E-1
3.727690829E1,3.174567968E-2,1.069841087E-1,-1.788545549E-1
3.729682629E1,6.591535360E-2,1.777993739E-1,-1.738977730E-1
3.731674429E1,8.842764795E-2,2.556986213E-1,-1.524766535E-1
3.733666229E1,8.020563424E-2,3.252198398E-1,-1.406921893E-1
3.735658129E1,5.624157563E-2,3.861152530E-1,-1.443940252E-1
3.737649929E1,3.146123886E-2,4.400395751E-1,-1.492193490E-1
3.739641754E1,2.794131264E-2,4.698387980E-1,-1.514834762E-1
3.741633554E1,3.200674057E-2,4.683416188E-1,-1.408829391E-1
3.743625454E1,5.090706050E-3,4.391022027E-1,-1.258815974E-1
3.745617254E1,-5.096071213E-2,4.020991921E-1,-1.044487655E-1
3.747609054E1,-7.867395133E-2,3.539561629E-1,-9.073758125E-2
3.749600954E1,-6.385123730E-2,3.401501775E-1,-7.614754885E-2
3.751592754E1,-1.322693750E-2,3.784391582E-1,-6.225220487E-2
3.753584554E1,7.165653259E-2,3.876763284E-1,-5.182433128E-2
3.755576354E1,1.639910489E-1,3.221105337E-1,-2.265420929E-2
3.757568254E1,2.774555385E-1,1.739493161E-1,5.193916708E-2
3.759560054E1,4.208423793E-1,4.930621013E-2,1.839917302E-1
3.761551854E1,5.216915607E-1,-2.289269492E-2,3.643288612E-1
3.763543754E1,4.962347448E-1,-1.527707092E-2,5.197249651E-1
3.765535554E1,2.654754519E-1,-4.208043963E-2,5.813563466E-1
3.767527354E1,-4.251988977E-2,-1.293075979E-1,6.355531216E-1
3.769519154E1,-2.435389757E-1,-2.263833284E-1,7.053970098E-1
3.771511054E1,-2.901705205E-1,-2.728369236E-1,7.856945992E-1
3.773502854E1,-2.183712125E-1,-2.145590931E-1,8.438722491E-1
3.775494654E1,-7.408260554E-2,-1.106500402E-1,8.764416575E-1
3.777486554E1,7.911255211E-2,-2.043839544E-2,8.807106614E-1
3.779478354E1,1.809078753E-1,4.459201172E-2,8.839951754E-1
3.781470154E1,2.020682245E-1,1.038185209E-1,8.779346347E-1
3.783461954E1,1.640692353E-1,1.614422649E-1,8.583321571E-1
3.785453854E1,1.030793786E-1,2.037713379E-1,8.287537694E-1
3.787445654E1,5.899424478E-2,2.342612147E-1,7.946468592E-1
3.789437454E1,4.313306883E-2,2.400490046E-1,7.572296262E-1
3.791429354E1,3.305951133E-2,2.530761361E-1,7.141418457E-1
3.793421154E1,7.711027749E-3,2.747428417E-1,6.686714888E-1
3.795412954E1,-2.603985369E-2,2.598569989E-1,6.271495223E-1
3.797404754E1,-3.021149524E-2,1.917542666E-1,5.881768465E-1
3.799396654E1,-3.035670146E-2,5.336899310E-2,5.611931682E-1
3.801388454E1,-6.870295852E-2,-5.525504425E-2,5.219006538E-1
3.803380254E1,-1.770653725E-1,-7.916039228E-2,4.711960554E-1
3.805372154E1,-2.957248986E-1,-4.992979765E-2,4.177328348E-1
3.807363954E1,-3.539771438E-1,2.638676949E-2,3.734406531E-1
3.809355754E1,-3.358077407E-1,7.140310854E-2,3.509645462E-1
3.811347554E1,-3.065582812E-1,1.186064910E-2,3.070496619E-1
3.813339454E1,-3.480707109E-1,-6.721736491E-2,1.703871489E-1
3.815331254E1,-3.678135872E-1,-1.129165813E-1,-1.113336626E-2
3.817323054E1,-2.838940620E-1,-1.103777662E-1,-1.593225747E-1
3.819314954E1,-1.087097228E-1,-2.342395671E-2,-2.452377528E-1
3.821306754E1,1.318114996E-1,-1.496967301E-2,-2.828981280E-1
3.823298554E1,3.070922196E-1,-8.598811924E-2,-3.221328259E-1
3.825290354E1,3.969935477E-1,-1.707594395E-1,-3.476361036E-1
3.827282254E1,4.100499153E-1,-2.317746580E-1,-3.522358239E-1
3.829274054E1,3.497822881E-1,-1.990558505E-1,-3.602948189E-1
3.831265854E1,2.295363992E-1,-1.023099720E-1,-3.846335709E-1
3.833257754E1,9.091985971E-2,-2.213679999E-2,-4.172601700E-1
3.835249554E1,9.154774249E-3,1.344292797E-2,-4.295121729E-1
3.837241354E1,-1.599775162E-3,1.899614558E-2,-4.166241288E-1
3.839233154E1,1.907225512E-2,2.109362930E-2,-3.821585178E-1
3.841225004E1,3.467442095E-2,3.993391246E-2,-3.453354537E-1
3.843216804E1,3.592678159E-2,9.417465329E-2,-3.089390397E-1
3.845208604E1,5.629523471E-2,1.643829495E-1,-2.711168528E-1
3.847200504E1,1.140852123E-1,2.463839650E-1,-2.309008986E-1
3.849192304E1,1.595428437E-1,2.903705537E-1,-1.741830111E-1
3.851184104E1,1.573661566E-1,2.739794850E-1,-1.172621101E-1
3.853175904E1,8.212079108E-2,1.901195198E-1,-7.400093228E-2
3.855167804E1,-1.651973650E-2,7.064285874E-2,-3.344346583E-2
3.857159604E1,-5.589362234E-2,-3.399671987E-2,3.964794800E-2
3.859151404E1,-1.099818572E-2,-9.223182499E-2,1.481491327E-1
3.861143304E1,1.081051528E-1,-8.494457603E-2,2.744286060E-1
3.863135104E1,2.293083519E-1,-4.214033484E-2,3.624092340E-1
3.865126904E1,3.063421547E-1,-6.475419551E-2,3.972398937E-1
3.867118704E1,3.728935421E-1,-1.473617256E-1,4.273981154E-1
3.869110604E1,4.560740292E-1,-1.324926615E-1,4.897710085E-1
3.871102404E1,5.074703693E-1,-1.250201836E-3,5.763981342E-1
3.873094204E1,4.233081639E-1,1.477586329E-1,6.004148126E-1
3.875086104E1,2.272473872E-1,1.884872019E-1,5.612185597E-1
3.877077904E1,8.085597306E-2,1.025781631E-1,5.754733086E-1
3.879069704E1,1.272068266E-2,-2.776513621E-2,6.310616136E-1
3.881061504E1,-1.724423096E-2,-1.108195931E-1,6.906925440E-1
3.883053404E1,-2.223346196E-2,-1.023360044E-1,7.434993386E-1
3.885045204E1,-1.604696549E-2,-2.164769731E-2,7.822774053E-1
3.887037004E1,-2.065164037E-3,5.390222371E-2,8.195622563E-1
3.889028904E1,1.521737128E-2,1.050476283E-1,8.446155787E-1
3.891020704E1,1.790255308E-2,9.458065033E-2,8.437319994E-1
3.893012504E1,3.912918270E-3,4.910203815E-2,8.092136383E-1
3.895004304E1,-4.675962403E-2,2.358371392E-2,7.415921688E-1
3.896996204E1,-9.549540281E-2,2.951442450E-2,6.502550244E-1
3.898988004E1,-1.200977713E-1,8.420014381E-2,5.481274128E-1
3.900979804E1,-9.797724336E-2,1.645663232E-1,4.589933753E-1
3.902971704E1,-6.206463277E-2,2.310454547E-1,4.039313495E-1
3.904963504E1,-3.282334656E-2,2.511048317E-1,3.653563559E-1
3.906955304E1,-3.043100238E-3,2.341455668E-1,3.437174857E-1
3.908947104E1,1.354346238E-2,1.825184077E-1,3.193290234E-1
3.910939004E1,-1.826151088E-2,1.334912032E-1,2.758222520E-1
3.912930804E1,-9.245536476E-2,9.092390537E-2,2.161430866E-1
3.914922604E1,-1.545025855E-1,5.968599021E-2,1.790975481E-1
3.916914504E1,-1.863108426E-1,6.964568049E-2,1.680424958E-1
3.918906304E1,-2.400978655E-1,5.231534317E-2,1.667107344E-1
3.920898104E1,-3.306256831E-1,-5.294357240E-2,1.582662910E-1
3.922889904E1,-4.046519995E-1,-1.191878021E-1,9.817491472E-2
3.924881804E1,-3.583928645E-1,-8.525168896E-2,4.089688137E-2
3.926873604E1,-2.269890904E-1,2.917136997E-2,-2.736641467E-2
3.928865404E1,-6.615332514E-2,1.252707243E-1,-7.831997424E-2
3.930857304E1,8.614205569E-2,5.357447267E-2,-6.538837403E-2
3.932849104E1,1.765895188E-1,-1.181495935E-1,-4.316296801E-2
3.934840904E1,1.938529015E-1,-2.600840628E-1,-5.297732353E-2
3.936832804E1,1.700362265E-1,-2.597670853E-1,-7.283990085E-2
3.938824604E1,1.057667136E-1,-1.611814052E-1,-1.082563028E-1
3.940816458E1,2.714238688E-2,-1.238377020E-2,-1.553848386E-1
3.942808258E1,-1.826074347E-2,7.118538767E-2,-1.944730431E-1
3.944800158E1,-3.169525415E-2,6.844640523E-2,-2.168848664E-1
3.946791958E1,-2.421177179E-2,6.189156696E-2,-2.225914747E-1
3.948783758E1,9.577660821E-3,8.666606992E-2,-2.137078941E-1
3.950775658E1,5.723188818E-2,1.507251263E-1,-1.894028932E-1
3.952767458E1,1.034351140E-1,2.252621800E-1,-1.525558531E-1
3.954759258E1,1.386424303E-1,2.938855290E-1,-1.137050167E-1
3.956751058E1,1.412108243E-1,3.185212612E-1,-8.332155645E-2
3.958742958E1,1.342285573E-1,3.105938435E-1,-6.815112382E-2
3.960734758E1,1.326750815E-1,2.547887266E-1,-5.359054729E-2
3.962726558E1,1.254150271E-1,1.441428959E-1,-3.775671870E-2
3.964718458E1,8.261682093E-2,1.453417819E-2,-1.134085935E-2
3.966710258E1,1.347331237E-2,-6.077875942E-2,1.000971813E-2
3.968702058E1,-2.333509922E-2,-9.817157686E-2,4.165207967E-2
3.970693958E1,2.384816995E-3,-8.962149918E-2,6.205994636E-2
3.972685758E1,5.004838854E-2,-8.208854496E-2,7.139440626E-2
3.974677558E1,1.060843989E-1,-1.348048449E-1,8.595933020E-2
3.976669358E1,1.919564903E-1,-1.890285462E-1,1.344095170E-1
3.978661258E1,2.729475796E-1,-1.289797574E-1,2.014512122E-1
3.980653058E1,3.176202178E-1,-4.726171494E-2,2.986140549E-1
3.982644858E1,2.965046167E-1,-3.361263312E-3,4.048061967E-1
3.984636758E1,1.961701363E-1,-6.668291986E-2,4.605348706E-1
3.986628558E1,4.041351378E-2,-1.373899877E-1,4.771372080E-1
3.988620358E1,-8.148606867E-2,-1.313794553E-1,4.979662299E-1
3.990612158E1,-1.232233495E-1,-9.340867400E-2,5.514646769E-1
3.992604058E1,-4.210899025E-2,-2.872868069E-2,6.276875734E-1
3.994595858E1,8.564805984E-2,2.222953551E-2,6.993020177E-1
3.996587658E1,2.031910419E-1,6.993105263E-2,7.401624918E-1
3.998579558E1,2.543258965E-1,1.006814912E-1,7.557953596E-1
4.000571358E1,2.351021320E-1,1.051398367E-1,7.550997734E-1
4.002563158E1,1.933141351E-1,7.982296497E-2,7.441696525E-1
4.004555058E1,1.884165853E-1,2.367478237E-2,7.170509100E-1
4.006546858E1,1.770933568E-1,-4.034445807E-2,6.783312559E-1
4.008538658E1,1.560653299E-1,-1.191222221E-1,6.382558942E-1
4.010530458E1,1.125768125E-1,-1.935928464E-1,5.924296379E-1
4.012522358E1,9.343840927E-2,-2.308680713E-1,5.359333754E-1
4.014514158E1,9.934332222E-2,-2.816849649E-1,4.642617106E-1
4.016505958E1,1.292531490E-1,-3.590042293E-1,3.916692734E-1
4.018497858E1,1.456776261E-1,-4.144512117E-1,3.210706413E-1
4.020489658E1,9.544537961E-2,-4.246026278E-1,2.306835800E-1
4.022481458E1,2.364157140E-2,-3.428251445E-1,1.528143585E-1
4.024473358E1,-2.518233657E-2,-1.566778421E-1,1.032461822E-1
4.026465158E1,-2.872869372E-2,-6.474401802E-2,6.278567016E-2
4.028456958E1,-3.014782257E-2,-4.295711219E-2,7.448113523E-3
4.030448758E1,-5.358137935E-2,4.950893298E-2,-1.169643924E-1
4.032440658E1,-5.916176364E-2,1.747980863E-1,-2.405467778E-1
4.034432458E1,-3.188853338E-2,2.642815709E-1,-3.202269673E-1
4.036424258E1,2.072390169E-2,1.741906255E-1,-3.438005745E-1
4.038416158E1,3.858889639E-2,-8.320786059E-2,-3.498429060E-1
4.040407896E1,3.565726429E-2,-2.888179421E-1,-3.583774567E-1
4.042399696E1,3.560115770E-2,-3.628850877E-1,-3.912657499E-1
4.044391596E1,2.925049886E-2,-3.365367353E-1,-4.183350801E-1
4.046383396E1,2.976504341E-2,-2.671249211E-1,-4.398204982E-1
4.048375196E1,1.133228280E-2,-2.133861333E-1,-4.707168043E-1
4.050366996E1,-1.364110317E-2,-1.700403988E-1,-5.012118220E-1
4.052358896E1,-1.792103052E-2,-1.266542822E-1,-5.221170187E-1
4.054350696E1,5.987079348E-3,-8.100824058E-2,-5.200825334E-1
4.056342496E1,4.313406721E-2,-2.258832566E-2,-4.958516061E-1
4.058334396E1,7.847969979E-2,6.728693098E-2,-4.621190429E-1
4.060326196E1,9.715449810E-2,1.399295479E-1,-4.287495017E-1
4.062317996E1,1.120379269E-1,2.059904784E-1,-3.872144520E-1
4.064309796E1,1.202850640E-1,2.568382323E-1,-3.336396515E-1
4.066301696E1,1.069890335E-1,2.623228729E-1,-2.917625010E-1
4.068293496E1,6.097964197E-2,2.400558144E-1,-2.519907355E-1
4.070285296E1,1.411609817E-3,1.694270074E-1,-2.031905353E-1
4.072277196E1,-4.592124000E-2,7.443595678E-2,-1.321642101E-1
4.074268996E1,-7.744003832E-2,-1.496549603E-2,-5.659746379E-2
4.076260796E1,-7.740725577E-2,-6.562208384E-2,5.751313642E-3
4.078252696E1,-2.621245198E-2,-6.410764158E-2,6.749110669E-2
4.080244496E1,4.003283754E-2,-4.060813785E-2,1.151464283E-1
4.082236296E1,9.856876731E-2,-5.895129591E-2,1.630653143E-1
4.084228096E1,1.835552305E-1,-7.744733244E-2,2.215025276E-1
4.086219996E1,2.738753855E-1,-3.542396426E-2,2.927543223E-1
4.088211796E1,2.805242240E-1,-4.175293818E-2,3.569913208E-1
4.090203596E1,1.618966013E-1,-1.968185753E-1,3.837806284E-1
4.092195496E1,-3.150408156E-3,-4.306113422E-1,4.019289911E-1
4.094187296E1,-1.027572900E-1,-5.224395394E-1,4.369330704E-1
4.096179096E1,-1.469019800E-1,-5.174530149E-1,5.077584982E-1
4.098170996E1,-1.122712791E-1,-3.771308661E-1,5.785651803E-1
4.100162796E1,-4.041948169E-2,-2.056157887E-1,6.107485294E-1
4.102154596E1,4.058427364E-2,-2.814863250E-2,6.096178293E-1
4.104146396E1,1.068265811E-1,1.267890185E-1,6.024113894E-1
4.106138296E1,1.205490977E-1,2.112198770E-1,5.725545287E-1
4.108130096E1,9.069049358E-2,2.375256121E-1,5.278365016E-1
4.110121896E1,6.633353233E-2,2.412737012E-1,4.794528186E-1
4.112113796E1,6.688003242E-2,2.440467775E-1,4.288217723E-1
4.114105596E1,6.971412897E-2,2.366595268E-1,3.779246807E-1
4.116097396E1,5.942669138E-2,1.982192397E-1,3.343134820E-1
4.118089296E1,2.946253121E-2,1.406284124E-1,2.944850922E-1
4.120081096E1,-1.502943505E-2,8.324313164E-2,2.483519763E-1
4.122072896E1,-6.350798160E-2,-1.081522461E-2,2.015246302E-1
4.124064696E1,-1.172131300E-1,-5.984513089E-2,1.602236927E-1
4.126056596E1,-1.916864216E-1,-9.449207783E-2,1.173926219E-1
4.128048396E1,-2.800267339E-1,-7.076584548E-2,8.299434185E-2
4.130040196E1,-3.628418744E-1,1.124830637E-2,3.408379480E-2
4.132032096E1,-4.050010145E-1,8.625008911E-2,-1.970602758E-2
4.134023896E1,-4.280023575E-1,8.572150022E-2,-6.224248186E-2
4.136015696E1,-5.069683790E-1,1.004936732E-2,-1.064335480E-1
4.138007596E1,-6.228109002E-1,-5.931073055E-2,-2.081811130E-1
4.139999396E1,-6.478261352E-1,-5.924350023E-2,-3.008314371E-1
4.141991221E1,-5.447573662E-1,-4.481856711E-3,-3.736506104E-1
4.143983021E1,-3.757335842E-1,2.679432742E-2,-4.215659499E-1
4.145974921E1,-1.726695746E-1,-3.316291422E-2,-4.538928270E-1
4.147966721E1,-3.781113774E-2,-9.635361284E-2,-4.907401204E-1
4.149958521E1,1.599665359E-2,-1.329074949E-1,-5.380944014E-1
4.151950421E1,6.818359718E-3,-7.334303856E-2,-5.764080882E-1
4.153942221E1,-4.972741008E-2,6.561741978E-2,-6.066985726E-1
4.155934021E1,-1.105728447E-1,1.900103241E-1,-6.219729185E-1
4.157925921E1,-1.363843679E-1,2.749572694E-1,-6.081893444E-1
4.159917721E1,-1.406272948E-1,3.275250793E-1,-5.875997543E-1
4.161909521E1,-1.196325868E-1,3.698994815E-1,-5.555741191E-1
4.163901421E1,-7.947351784E-2,4.054291248E-1,-5.115861893E-1
4.165893221E1,-4.091645032E-2,4.316195250E-1,-4.696385562E-1
4.167885021E1,-8.134780452E-3,4.507625997E-1,-4.273548424E-1
4.169876821E1,2.259795927E-2,4.500326812E-1,-3.866332769E-1
4.171868721E1,4.299931228E-2,4.253537655E-1,-3.365277350E-1
4.173860521E1,4.322592542E-2,3.684260547E-1,-2.920318246E-1
4.175852321E1,3.945717216E-2,3.072631061E-1,-2.475984097E-1
4.177844221E1,4.124877229E-2,2.323258072E-1,-1.903351843E-1
4.179836021E1,4.224352539E-2,1.592549533E-1,-1.181078777E-1
4.181827821E1,2.460306138E-2,1.147574037E-1,-4.408255219E-2
4.183819721E1,1.774987765E-2,1.142079160E-1,3.235229105E-2
4.185811521E1,5.311643332E-2,1.504428089E-1,1.113135070E-1
4.187803321E1,1.312705129E-1,2.122760415E-1,1.702004373E-1
4.189795221E1,2.110608369E-1,1.897091269E-1,2.344680279E-1
4.191787021E1,2.788506150E-1,8.726403862E-2,3.058726192E-1
4.193778821E1,3.434974551E-1,1.268210355E-2,4.025675356E-1
4.195770621E1,3.628672659E-1,-1.133024171E-1,5.226914287E-1
4.197762521E1,2.736880779E-1,-2.280049026E-1,6.167184711E-1
4.199754321E1,5.551512167E-2,-3.279578388E-1,6.293812990E-1
4.201746121E1,-2.430845648E-1,-4.054439664E-1,5.976339579E-1
4.203738021E1,-4.215453565E-1,-4.090669751E-1,6.253433228E-1
4.205729821E1,-4.064149857E-1,-3.669896424E-1,7.042753100E-1
4.207721621E1,-2.527963221E-1,-2.983964086E-1,7.911155820E-1
4.209713521E1,-4.196423292E-2,-1.811735630E-1,8.585574031E-1
4.211705321E1,1.519021094E-1,-4.597813636E-2,8.950148225E-1
4.213697121E1,2.559199333E-1,7.094757259E-2,9.028292298E-1
4.215688921E1,2.364526689E-1,1.757383496E-1,8.785413504E-1
