"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.778840291E0,1.923225708E3,1.975569580E3,1.635752808E3
2.798758292E0,1.922625000E3,1.975656860E3,1.635232666E3
2.818676291E0,1.923072144E3,1.976121094E3,1.635157104E3
2.838593292E0,1.923172241E3,1.976020752E3,1.635239014E3
2.858511291E0,1.923496948E3,1.976125244E3,1.634731567E3
2.878429291E0,1.923228027E3,1.975859375E3,1.634535034E3
2.898347292E0,1.923381470E3,1.975505981E3,1.634579224E3
2.918264291E0,1.923650391E3,1.975392456E3,1.634100952E3
2.938182292E0,1.923723145E3,1.975314209E3,1.634133423E3
2.958100291E0,1.923923218E3,1.975034912E3,1.634015381E3
2.978018291E0,1.923867554E3,1.974885498E3,1.634002686E3
2.997935291E0,1.923791016E3,1.974878906E3,1.633999512E3
3.017853291E0,1.923793335E3,1.974607300E3,1.633899414E3
3.037771292E0,1.924252808E3,1.974754028E3,1.633436401E3
3.057689291E0,1.924193726E3,1.974637207E3,1.633427002E3
3.077606292E0,1.924289795E3,1.974534912E3,1.632974609E3
3.097524291E0,1.924492798E3,1.974469360E3,1.632843506E3
3.117442292E0,1.924691650E3,1.974363770E3,1.632678711E3
3.137360292E0,1.924656128E3,1.974529053E3,1.632444092E3
3.157278291E0,1.924817993E3,1.974674438E3,1.632268677E3
3.177195292E0,1.924693604E3,1.974692871E3,1.632472900E3
3.197113291E0,1.924985718E3,1.974498413E3,1.632466309E3
3.217031292E0,1.924597656E3,1.974870239E3,1.632760010E3
3.236949292E0,1.924114990E3,1.974642944E3,1.632675537E3
3.256866292E0,1.924027344E3,1.974886108E3,1.633490967E3
3.276784291E0,1.923837891E3,1.975038574E3,1.633438721E3
3.296702291E0,1.923703979E3,1.975355225E3,1.634295776E3
3.316620292E0,1.923250244E3,1.975646240E3,1.634499023E3
3.336537291E0,1.922873413E3,1.976033325E3,1.634610840E3
3.356455292E0,1.922763916E3,1.976359741E3,1.635047485E3
3.376376833E0,1.922211792E3,1.977101562E3,1.634677246E3
3.396294833E0,1.922418091E3,1.977628418E3,1.634612671E3
3.416211833E0,1.922353271E3,1.978141724E3,1.634475586E3
3.436129833E0,1.922135376E3,1.978695801E3,1.634004639E3
3.456047833E0,1.922041626E3,1.979373047E3,1.633984253E3
3.475965833E0,1.922470459E3,1.979815552E3,1.633858643E3
3.495883833E0,1.922184814E3,1.980594971E3,1.633652954E3
3.515800833E0,1.921921143E3,1.981013184E3,1.633734863E3
3.535718833E0,1.921856079E3,1.981220337E3,1.634062866E3
3.555636833E0,1.921890747E3,1.981856201E3,1.633709595E3
3.575554833E0,1.921798706E3,1.981618286E3,1.633553223E3
3.595471833E0,1.921867310E3,1.982051880E3,1.633375732E3
3.615389833E0,1.922039185E3,1.982095581E3,1.632758667E3
3.635307833E0,1.921923096E3,1.982322388E3,1.633101440E3
3.655225833E0,1.922371338E3,1.982413330E3,1.632688965E3
3.675142833E0,1.922617188E3,1.982583984E3,1.632646973E3
3.695060833E0,1.922912109E3,1.982340820E3,1.631990601E3
3.714978833E0,1.922982422E3,1.982163696E3,1.632069702E3
3.734896833E0,1.923107788E3,1.981976807E3,1.631942261E3
3.754814833E0,1.922818970E3,1.981787964E3,1.631761475E3
3.774731833E0,1.923164917E3,1.981598755E3,1.631931763E3
3.794649833E0,1.922649170E3,1.981559692E3,1.632025146E3
3.814567833E0,1.922812622E3,1.981011719E3,1.631814087E3
3.834485833E0,1.923087158E3,1.980653198E3,1.631487183E3
3.854402833E0,1.923124268E3,1.980160400E3,1.631958618E3
3.874320833E0,1.923391724E3,1.980163818E3,1.632301514E3
3.894238833E0,1.922908936E3,1.979786621E3,1.632597046E3
3.914156833E0,1.922784058E3,1.979367554E3,1.633366089E3
3.934073833E0,1.922864746E3,1.979257812E3,1.634010010E3
3.953991833E0,1.922651001E3,1.978599609E3,1.634254150E3
3.973909833E0,1.922519897E3,1.978433716E3,1.634741699E3
3.993827833E0,1.922474121E3,1.977617310E3,1.635310425E3
4.013745833E0,1.922267700E3,1.977551025E3,1.635369995E3
4.033662833E0,1.921960571E3,1.977303467E3,1.635547729E3
4.053580833E0,1.922020142E3,1.976874146E3,1.635816650E3
4.073498833E0,1.922141235E3,1.976565796E3,1.636031738E3
4.093416833E0,1.922434937E3,1.976717285E3,1.636013550E3
4.113333833E0,1.922510986E3,1.976346924E3,1.635807373E3
4.133251833E0,1.921828979E3,1.976553955E3,1.636277588E3
4.153169833E0,1.922218994E3,1.976276001E3,1.636025879E3
4.173087833E0,1.922152344E3,1.976309692E3,1.636198853E3
4.193004833E0,1.922342773E3,1.976435913E3,1.636215942E3
4.212922833E0,1.922259888E3,1.976394043E3,1.636484009E3
4.232840833E0,1.921634155E3,1.976545288E3,1.636498901E3
4.252758833E0,1.921543579E3,1.976736572E3,1.637221436E3
4.272676833E0,1.921333130E3,1.976701904E3,1.637119385E3
4.292593833E0,1.921008179E3,1.977159058E3,1.637741821E3
4.312511833E0,1.920893921E3,1.977597778E3,1.637759155E3
4.332429833E0,1.921021729E3,1.977668945E3,1.638325928E3
4.352347833E0,1.920681274E3,1.977965088E3,1.638978027E3
4.372265208E0,1.920640625E3,1.978211060E3,1.639055176E3
4.392183208E0,1.919945068E3,1.978927734E3,1.638909302E3
4.412101208E0,1.920188354E3,1.979331177E3,1.639085083E3
4.432019208E0,1.920155029E3,1.980092896E3,1.639215088E3
4.451936208E0,1.920339355E3,1.980537354E3,1.638766479E3
4.471854208E0,1.919976562E3,1.981069580E3,1.639194946E3
4.491772208E0,1.919634155E3,1.981546997E3,1.639349609E3
4.511690208E0,1.919714722E3,1.982321167E3,1.639416748E3
4.531608208E0,1.919562744E3,1.982784668E3,1.639324219E3
4.551525208E0,1.919104370E3,1.983631470E3,1.639588257E3
4.571443208E0,1.919173218E3,1.984083618E3,1.639838989E3
4.591361208E0,1.918887573E3,1.984726807E3,1.639910767E3
4.611279208E0,1.918949097E3,1.985285522E3,1.639802979E3
4.631197208E0,1.918554932E3,1.985644165E3,1.639751709E3
4.651114208E0,1.918484863E3,1.986063721E3,1.640036621E3
4.671032208E0,1.918321411E3,1.986161133E3,1.639830200E3
4.690950208E0,1.918689453E3,1.986413574E3,1.639579712E3
4.710868208E0,1.918513428E3,1.986596313E3,1.639260620E3
4.730785208E0,1.918624512E3,1.987211914E3,1.639119507E3
4.750703208E0,1.918374023E3,1.987397217E3,1.638863159E3
4.770621208E0,1.918492432E3,1.987503174E3,1.638740356E3
4.790539208E0,1.918853394E3,1.987636108E3,1.638485840E3
4.810457208E0,1.919023804E3,1.987913452E3,1.638211914E3
4.830374208E0,1.919397583E3,1.988313110E3,1.638011353E3
4.850292208E0,1.919308228E3,1.988224243E3,1.637778931E3
4.870210208E0,1.919501953E3,1.988301880E3,1.637379639E3
4.890128208E0,1.919458496E3,1.988602539E3,1.637604858E3
4.910045208E0,1.919592407E3,1.988269287E3,1.637176758E3
4.929963208E0,1.919758911E3,1.988284424E3,1.637101196E3
4.949881208E0,1.919978638E3,1.988265503E3,1.637111084E3
4.969799208E0,1.919467651E3,1.988239868E3,1.636868652E3
4.989717208E0,1.919636963E3,1.987881470E3,1.636558105E3
5.009634208E0,1.920033447E3,1.987847046E3,1.636618286E3
5.029552208E0,1.920038330E3,1.987534912E3,1.636527954E3
5.049470208E0,1.920238281E3,1.987479370E3,1.636382324E3
5.069388208E0,1.919760254E3,1.987129150E3,1.636592896E3
5.089306208E0,1.919497192E3,1.986972900E3,1.636530762E3
5.109223208E0,1.919611084E3,1.986827759E3,1.636802979E3
5.129141208E0,1.919835327E3,1.986526123E3,1.636469238E3
5.149059208E0,1.919944092E3,1.985987549E3,1.635968872E3
5.168977208E0,1.920229370E3,1.986052246E3,1.635883423E3
5.188894208E0,1.920447388E3,1.985880615E3,1.635268066E3
5.208812208E0,1.920421143E3,1.985588379E3,1.635038940E3
5.228730208E0,1.921035400E3,1.985676025E3,1.634928833E3
5.248648208E0,1.920737549E3,1.985424683E3,1.634940674E3
5.268566208E0,1.921352905E3,1.985626221E3,1.634375488E3
5.288483208E0,1.921206299E3,1.985651489E3,1.634184204E3
5.308401208E0,1.921302368E3,1.985815674E3,1.633894775E3
5.328319208E0,1.921420532E3,1.986023315E3,1.633669678E3
5.348237208E0,1.921464966E3,1.986020630E3,1.633784302E3
5.368150792E0,1.921874023E3,1.986318604E3,1.633181885E3
5.388068791E0,1.921677979E3,1.986391113E3,1.633333862E3
5.407986791E0,1.921833130E3,1.986651001E3,1.633481201E3
5.427904792E0,1.922097534E3,1.987023560E3,1.633209839E3
5.447822792E0,1.921886230E3,1.987463989E3,1.633301758E3
5.467739792E0,1.921709229E3,1.987770386E3,1.633898560E3
5.487657791E0,1.921514160E3,1.988394287E3,1.634051514E3
5.507575791E0,1.921022461E3,1.989396851E3,1.634254150E3
5.527493792E0,1.920937378E3,1.990041748E3,1.633949219E3
5.547411792E0,1.921463135E3,1.990843628E3,1.633754761E3
5.567328792E0,1.921357666E3,1.991896484E3,1.633417114E3
5.587246791E0,1.921536499E3,1.992347900E3,1.633104858E3
5.607164791E0,1.921551636E3,1.993073242E3,1.633059082E3
5.627082792E0,1.921541504E3,1.993890625E3,1.632644653E3
5.647000792E0,1.921298584E3,1.994581299E3,1.632568726E3
5.666917792E0,1.922082153E3,1.995319946E3,1.632140747E3
5.686835791E0,1.922202148E3,1.995904053E3,1.632057617E3
5.706753791E0,1.922239746E3,1.996715088E3,1.632087524E3
5.726671792E0,1.922493530E3,1.997331909E3,1.632176514E3
5.746589791E0,1.922629272E3,1.997901855E3,1.631991821E3
5.766506792E0,1.922796021E3,1.998552490E3,1.631754517E3
5.786424791E0,1.923056763E3,1.999217529E3,1.631756226E3
5.806342791E0,1.923510498E3,1.999680542E3,1.631505981E3
5.826260792E0,1.924005493E3,2.000040527E3,1.630734497E3
5.846178791E0,1.924190796E3,2.000421753E3,1.630171753E3
5.866095792E0,1.924075439E3,2.000558960E3,1.629861450E3
5.886013791E0,1.924501343E3,2.001056641E3,1.629601074E3
5.905931791E0,1.924850220E3,2.001409790E3,1.629309692E3
5.925849792E0,1.925196411E3,2.001503296E3,1.629379150E3
5.945766791E0,1.925137817E3,2.001881592E3,1.629106445E3
5.965684792E0,1.925002686E3,2.002039551E3,1.629497314E3
5.985602791E0,1.924894653E3,2.002064453E3,1.629140137E3
6.005520791E0,1.925256714E3,2.002702026E3,1.628908203E3
6.025438792E0,1.925320435E3,2.003131592E3,1.629859009E3
6.045355792E0,1.925256958E3,2.003327759E3,1.629763184E3
6.065273792E0,1.925125977E3,2.003481445E3,1.629919922E3
6.085191791E0,1.924782837E3,2.003660156E3,1.630501587E3
6.105109791E0,1.924855713E3,2.003712158E3,1.630809204E3
6.125027792E0,1.924764160E3,2.003886353E3,1.631291138E3
6.144944792E0,1.924400513E3,2.004252930E3,1.631729614E3
6.164862792E0,1.924076538E3,2.004274048E3,1.632244385E3
6.184780791E0,1.924026855E3,2.004595947E3,1.632338501E3
6.204698791E0,1.924135376E3,2.004280884E3,1.632526367E3
6.224616792E0,1.923933350E3,2.004469482E3,1.633108398E3
6.244533792E0,1.923927490E3,2.004812378E3,1.633106079E3
6.264451792E0,1.923991211E3,2.004593018E3,1.632847290E3
6.284369791E0,1.924359497E3,2.004637207E3,1.632439819E3
6.304287791E0,1.924085693E3,2.004610596E3,1.632434204E3
6.324205792E0,1.924226074E3,2.004366455E3,1.632542236E3
6.344122792E0,1.924642944E3,2.004259033E3,1.632012085E3
6.364040792E0,1.924485962E3,2.004331787E3,1.631278564E3
6.383961916E0,1.925459595E3,2.004431152E3,1.631106689E3
6.403879916E0,1.925519653E3,2.004182007E3,1.630901123E3
6.423797917E0,1.925261597E3,2.004352051E3,1.630641479E3
6.443714916E0,1.925285522E3,2.004567749E3,1.630479004E3
6.463632917E0,1.925332520E3,2.004257935E3,1.630586060E3
6.483550916E0,1.925469727E3,2.004300537E3,1.630635620E3
6.503468916E0,1.925486816E3,2.003978027E3,1.630433350E3
6.523386917E0,1.925575684E3,2.003959839E3,1.631254395E3
6.543303917E0,1.925306885E3,2.004006470E3,1.631004395E3
6.563221917E0,1.925378174E3,2.003951660E3,1.631245972E3
6.583139916E0,1.924837646E3,2.003881104E3,1.631284912E3
6.603057916E0,1.924299927E3,2.003815796E3,1.631253540E3
6.622975917E0,1.924512207E3,2.003472290E3,1.632072998E3
6.642892917E0,1.924305298E3,2.003749756E3,1.631942017E3
6.662810917E0,1.924546509E3,2.003786499E3,1.632182617E3
6.682728916E0,1.924137207E3,2.003986328E3,1.632145386E3
6.702646916E0,1.924302856E3,2.003860107E3,1.632432983E3
6.722564917E0,1.923925537E3,2.004216797E3,1.632186523E3
6.742481917E0,1.924034668E3,2.004437378E3,1.632409302E3
6.762399917E0,1.923957886E3,2.004634399E3,1.632463745E3
6.782317916E0,1.924204834E3,2.004940430E3,1.632796753E3
6.802235916E0,1.924286133E3,2.005568604E3,1.632895386E3
6.822153917E0,1.924402344E3,2.006062012E3,1.633350342E3
6.842071916E0,1.924492798E3,2.006385742E3,1.633301270E3
6.861988917E0,1.924324951E3,2.006533691E3,1.633950073E3
6.881906916E0,1.924507080E3,2.007307617E3,1.634343750E3
6.901824916E0,1.924099731E3,2.007690552E3,1.634347046E3
6.921742917E0,1.924122192E3,2.007982544E3,1.634809326E3
6.941660916E0,1.924276978E3,2.008479614E3,1.635207764E3
6.961577917E0,1.924130127E3,2.008845337E3,1.635306030E3
6.981495916E0,1.924320312E3,2.008817871E3,1.635768188E3
7.001413916E0,1.924418335E3,2.009171875E3,1.635320557E3
7.021331917E0,1.924291138E3,2.009356323E3,1.635645508E3
7.041249916E0,1.924282349E3,2.009383423E3,1.636131592E3
7.061166917E0,1.924564697E3,2.009429443E3,1.635848877E3
7.081084916E0,1.924488159E3,2.009898804E3,1.636710083E3
7.101002917E0,1.923826050E3,2.009667847E3,1.636536987E3
7.120920917E0,1.924116089E3,2.009828247E3,1.636875488E3
7.140838916E0,1.923851196E3,2.009906128E3,1.637023193E3
7.160756916E0,1.923949585E3,2.009730469E3,1.637115723E3
7.180673916E0,1.923549683E3,2.009591064E3,1.637498291E3
7.200591917E0,1.923463989E3,2.009492676E3,1.637522705E3
7.220509917E0,1.923356934E3,2.009369263E3,1.637889648E3
7.240427916E0,1.923276123E3,2.009036133E3,1.638060913E3
7.260345916E0,1.923107910E3,2.009324341E3,1.638203735E3
7.280262916E0,1.922729614E3,2.008581299E3,1.638623535E3
7.300180917E0,1.923130859E3,2.008325073E3,1.637999390E3
7.320098917E0,1.923011230E3,2.008313721E3,1.638692017E3
7.340016916E0,1.922624268E3,2.007999878E3,1.638779541E3
7.359934916E0,1.922310425E3,2.007737427E3,1.638947021E3
7.379848166E0,1.922300293E3,2.007695435E3,1.639151855E3
7.399766167E0,1.922107056E3,2.007198242E3,1.639486816E3
7.419684167E0,1.922342407E3,2.006954590E3,1.639362671E3
7.439602166E0,1.922135498E3,2.006793091E3,1.639128174E3
7.459520166E0,1.921750977E3,2.006649414E3,1.638937866E3
7.479438167E0,1.921935425E3,2.006533691E3,1.638661011E3
7.499355167E0,1.921724854E3,2.006383301E3,1.638801758E3
7.519273167E0,1.921542969E3,2.006127563E3,1.638561768E3
7.539191166E0,1.921657471E3,2.005977539E3,1.638566162E3
7.559109166E0,1.921747925E3,2.005734985E3,1.637634644E3
7.579027167E0,1.921701904E3,2.005688721E3,1.637617920E3
7.598944167E0,1.921778320E3,2.005474121E3,1.637312378E3
7.618862167E0,1.922733643E3,2.005602905E3,1.637029785E3
7.638780166E0,1.922375610E3,2.005327148E3,1.637070435E3
7.658698166E0,1.922635986E3,2.005490967E3,1.636897217E3
7.678616167E0,1.922598511E3,2.005096069E3,1.636504639E3
7.698534166E0,1.922878662E3,2.005137695E3,1.636361206E3
7.718451167E0,1.922578125E3,2.005078979E3,1.636517090E3
7.738369166E0,1.922469238E3,2.005022949E3,1.636086792E3
7.758287166E0,1.923196411E3,2.004959229E3,1.635649536E3
7.778205167E0,1.922621338E3,2.004703125E3,1.635943237E3
7.798123166E0,1.922454712E3,2.004793457E3,1.636019653E3
7.818041166E0,1.922331665E3,2.004552490E3,1.635906982E3
7.837958166E0,1.922403442E3,2.004653442E3,1.635911377E3
7.857876166E0,1.922499634E3,2.005328857E3,1.635892334E3
7.877794167E0,1.922626343E3,2.005311279E3,1.636284668E3
7.897712166E0,1.923052368E3,2.005407227E3,1.636033813E3
7.917630166E0,1.922829590E3,2.005642578E3,1.635549683E3
7.937548167E0,1.922821655E3,2.005790894E3,1.635601807E3
7.957465167E0,1.923139038E3,2.006003174E3,1.635188110E3
7.977383167E0,1.923185669E3,2.006355347E3,1.634816284E3
7.997301166E0,1.923685669E3,2.006824219E3,1.634823120E3
8.017219166E0,1.923732910E3,2.007463989E3,1.634731812E3
8.037137167E0,1.924176758E3,2.007658325E3,1.634285522E3
8.057055166E0,1.924396484E3,2.008214722E3,1.633969116E3
8.076972167E0,1.924413818E3,2.008393555E3,1.634146240E3
8.096890166E0,1.925108765E3,2.008457397E3,1.634252686E3
8.116808166E0,1.924818970E3,2.008825439E3,1.633629028E3
8.136726167E0,1.925171143E3,2.009031128E3,1.633530029E3
8.156644166E0,1.924927002E3,2.009185059E3,1.633313110E3
8.176562166E0,1.925288208E3,2.009142944E3,1.633313354E3
8.196479166E0,1.925549194E3,2.009225220E3,1.633054321E3
8.216397166E0,1.925600342E3,2.009139160E3,1.632793701E3
8.236315167E0,1.925645142E3,2.009165405E3,1.633103760E3
8.256233166E0,1.925971313E3,2.008825195E3,1.632808960E3
8.276151166E0,1.926181641E3,2.009231812E3,1.633081055E3
8.296069167E0,1.925888062E3,2.009216797E3,1.633204346E3
8.315986166E0,1.925828247E3,2.009202881E3,1.632548950E3
8.335904167E0,1.925598755E3,2.009192139E3,1.632712402E3
8.355822166E0,1.925530640E3,2.008767700E3,1.633044189E3
8.375740208E0,1.925219727E3,2.008965698E3,1.633486450E3
8.395658208E0,1.925089478E3,2.008799072E3,1.633768677E3
8.415576208E0,1.924523193E3,2.008451904E3,1.634078491E3
8.435493208E0,1.924807129E3,2.008266602E3,1.634023438E3
8.455411208E0,1.924802612E3,2.007721436E3,1.634108154E3
8.475329208E0,1.924404053E3,2.007223511E3,1.634298462E3
8.495247208E0,1.923800293E3,2.006955444E3,1.634869507E3
8.515165208E0,1.923760132E3,2.006861572E3,1.635210449E3
8.535083208E0,1.922533447E3,2.006417725E3,1.635560669E3
8.555000208E0,1.922205078E3,2.005915283E3,1.636363281E3
8.574918208E0,1.922025635E3,2.005674072E3,1.636811768E3
8.594836208E0,1.921674683E3,2.005134033E3,1.637043945E3
8.614754208E0,1.921722656E3,2.004591553E3,1.637073975E3
8.634672208E0,1.921320801E3,2.003988892E3,1.637339355E3
8.654590208E0,1.921699097E3,2.003598999E3,1.637222412E3
