"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.165509291E0,1.366894832E0,1.558050545E0,5.719395518E-1
1.185427291E0,-3.223441350E-1,1.458041815E0,2.549647395E0
1.205344291E0,-1.270159081E0,2.067486285E0,2.989915252E0
1.225262291E0,-7.681177300E-1,2.873147525E0,3.551604635E0
1.245180292E0,-1.177864290E0,3.158879904E0,4.560706002E0
1.265098291E0,-1.493605165E0,2.961909135E0,4.315484887E0
1.285015292E0,-5.826177371E-1,2.596302913E0,2.800515751E0
1.304933291E0,-2.157037854E-3,1.933400128E0,1.664718084E0
1.324851291E0,1.499331343E-1,1.210226948E0,9.158037794E-1
1.344769292E0,-1.034547865E-2,1.011636136E0,5.315937638E-2
1.364679167E0,-2.792659432E-1,1.123417869E0,-8.540905112E-1
1.384597166E0,-8.702188861E-1,1.291326733E0,-1.521147305E0
1.404515166E0,-1.048478857E0,1.324256059E0,-1.901712751E0
1.424433167E0,-8.605750734E-1,1.552780157E0,-2.215729866E0
1.444351166E0,-6.317653388E-1,1.960016508E0,-2.115427313E0
1.464268167E0,-5.684885252E-1,1.935950537E0,-1.310401958E0
1.484186166E0,-7.696327436E-1,1.629345937E0,-8.190516561E-1
1.504104166E0,-8.089587772E-1,1.147017012E0,-2.047080964E-1
1.524021166E0,-3.595113766E-1,9.362324890E-1,1.743481833E-1
1.543939166E0,1.792159903E-1,6.806771515E-1,1.461640191E-1
1.563857167E0,1.182985282E-1,5.440461405E-1,5.035528564E-1
1.583775166E0,-1.869471788E-2,3.340998159E-1,1.490021406E0
1.603693166E0,2.559753138E-1,-9.933253605E-2,1.942546781E0
1.623610166E0,5.219879580E-1,-4.260578071E-1,1.810514313E0
1.643528167E0,4.170222509E-1,-4.560842827E-1,1.726111509E0
1.663446167E0,1.006814522E-1,-5.691285029E-1,2.009891503E0
1.683364166E0,-1.478509408E-1,-6.452253368E-1,2.248285409E0
1.703281166E0,-7.752753067E-1,-4.016785723E-1,2.351588168E0
1.723199166E0,-1.047094821E0,-3.747935133E-1,2.259568196E0
1.743117167E0,-1.384232411E0,-4.800314082E-1,1.888758245E0
1.763035167E0,-1.657857546E0,-7.875617686E-1,1.420637761E0
1.782952167E0,-1.988383105E0,-1.121657491E0,9.648975867E-1
1.802870166E0,-2.020720546E0,-1.343309211E0,3.627273452E-1
1.822788166E0,-1.831194161E0,-1.443691578E0,-2.763440895E-1
1.842706167E0,-1.415229086E0,-1.383793139E0,-8.530725110E-1
1.862623166E0,-1.120309562E0,-1.132839707E0,-1.339426367E0
1.882541167E0,-1.055149360E0,-8.511214413E-1,-1.637644891E0
1.902459166E0,-1.202709110E0,-7.347407998E-1,-1.798899989E0
1.922377166E0,-1.284392374E0,-7.253801385E-1,-1.983534594E0
1.942294166E0,-1.331709797E0,-6.217461348E-1,-2.096054319E0
1.962212166E0,-1.270681238E0,-4.462244153E-1,-2.133583503E0
1.982130167E0,-1.237032266E0,-4.560898376E-1,-2.070957484E0
2.002048166E0,-1.102245174E0,-6.191436853E-1,-1.960669641E0
2.021965167E0,-7.846133101E-1,-9.094117494E-1,-1.796955205E0
2.041883166E0,-2.237764513E-1,-9.759836152E-1,-1.541747046E0
2.061801166E0,4.965046227E-2,-9.380810863E-1,-1.235706117E0
2.081719167E0,5.352137750E-1,-8.067274797E-1,-9.055600423E-1
2.101636167E0,8.633530855E-1,-7.301752938E-1,-4.194196093E-1
2.121554167E0,1.058142550E0,-5.321843692E-1,3.318195480E-1
2.141472166E0,1.142834791E0,-1.927850755E-1,1.023360388E0
2.161390166E0,1.303056686E0,2.516385436E-1,1.440207222E0
2.181307166E0,1.359991609E0,8.389772129E-1,1.654304193E0
2.201225167E0,1.079207144E0,1.352952585E0,1.845287704E0
2.221143167E0,6.224992561E-1,1.500578847E0,1.917410771E0
2.241061166E0,3.679132408E-1,1.426463926E0,2.021966588E0
2.260978166E0,2.197424573E-1,1.418995278E0,1.678577739E0
2.280896166E0,-2.472261250E-1,1.767256465E0,1.426748101E0
2.300814167E0,-6.564622235E-1,2.052172427E0,1.635612983E0
2.320732167E0,-9.628294265E-1,2.251634109E0,1.474007052E0
2.340649167E0,-9.437970319E-1,2.242350192E0,8.240627199E-1
2.360567166E0,-9.039280844E-1,2.058182780E0,1.599219328E-1
2.380485292E0,-1.028769062E0,1.662584435E0,-3.482180643E-1
2.400403291E0,-8.565729466E-1,1.055034974E0,-8.471475273E-1
2.420320292E0,-3.255469474E-1,5.443325078E-1,-1.266841371E0
2.440238291E0,4.837109149E-3,3.221753698E-1,-1.939295729E0
2.460156291E0,3.990490794E-2,1.501851493E-1,-2.154366261E0
2.480074292E0,-3.465995550E-2,-9.867775753E-2,-2.019517189E0
2.499991292E0,1.812215853E-1,-2.332438975E-1,-1.731861661E0
2.519909292E0,5.633280650E-1,-1.929785087E-1,-1.435768601E0
2.539827291E0,7.363191095E-1,-1.832312002E-1,-9.468501556E-1
2.559745291E0,6.289437649E-1,-6.381344184E-2,-3.632319599E-1
2.579662291E0,4.058675176E-1,9.032957811E-2,2.004747123E-1
2.599580292E0,2.011611754E-1,9.390317705E-2,1.116674933E0
2.619498292E0,1.548781246E-2,1.230712449E-1,1.832489904E0
2.639416291E0,-3.666531658E-1,1.313414736E-1,2.175950673E0
2.659333291E0,-6.953593639E-1,-1.829848132E-1,2.257466707E0
2.679251291E0,-1.827532634E-1,-6.906819568E-1,2.167193298E0
2.699169292E0,6.717503536E-1,-1.022341803E0,2.215989482E0
2.719087292E0,5.372933373E-1,-8.938407603E-1,2.354544520E0
2.739005291E0,-6.987636128E-1,-5.890813954E-1,2.653734266E0
2.758922291E0,-1.102733124E0,-1.918245607E-1,1.984801100E0
2.778840291E0,-9.448360822E-1,-1.771762622E-1,1.520624564E0
2.798758292E0,-9.927496290E-1,-3.404794937E-1,1.572147304E0
2.818676291E0,-1.195910552E0,-3.405072679E-1,1.206319181E0
2.838593292E0,-9.597871202E-1,-3.127492927E-1,3.575747788E-1
2.858511291E0,-8.211625010E-1,-1.995583805E-1,-3.215138304E-1
2.878429291E0,-8.457064810E-1,-2.566957638E-1,-7.414953572E-1
2.898347292E0,-7.739690387E-1,-2.101310235E-1,-1.219963074E0
2.918264291E0,-6.409130153E-1,-1.720728124E-1,-1.680752319E0
2.938182292E0,-7.469078323E-1,-1.327097221E-1,-1.932084943E0
2.958100291E0,-9.600356269E-1,-2.380744285E-1,-2.096258971E0
2.978018291E0,-1.166785571E0,-3.361640292E-1,-2.287206230E0
2.997935291E0,-1.050495854E0,-3.916245773E-1,-2.320943495E0
3.017853291E0,-9.017119896E-1,-3.778639593E-1,-2.194254212E0
3.037771292E0,-7.184538192E-1,-3.916346638E-1,-1.927874948E0
3.057689291E0,-4.333011916E-1,-3.951394849E-1,-1.647537210E0
3.077606292E0,1.543141606E-1,-4.457955220E-1,-1.450749167E0
3.097524291E0,6.795376754E-1,-5.751145168E-1,-1.049377574E0
3.117442292E0,8.719625258E-1,-4.740266101E-1,-4.975658923E-1
3.137360292E0,6.034917122E-1,-2.474442261E-1,4.025024450E-1
3.157278291E0,3.774374780E-1,-5.575550359E-2,1.399657366E0
3.177195292E0,5.010297829E-1,9.052418076E-2,1.952402263E0
3.197113291E0,7.801106617E-1,1.662967866E-1,2.122544544E0
3.217031292E0,8.739806923E-1,3.907739171E-1,2.398191646E0
3.236949292E0,8.447042683E-1,7.722335851E-1,2.633238605E0
3.256866292E0,2.839571643E-1,1.126340819E0,2.780832853E0
3.276784291E0,-3.419051179E-1,1.373802440E0,2.679721046E0
3.296702291E0,-3.527999425E-1,1.524302901E0,1.921449443E0
3.316620292E0,-5.207331455E-1,1.658187913E0,1.441231070E0
3.336537291E0,-1.404702344E0,1.836936857E0,1.394164492E0
3.356455292E0,-1.859822128E0,1.785847249E0,1.365917763E0
3.376376833E0,-1.989731765E0,1.520367140E0,1.188877521E0
3.396294833E0,-1.751859431E0,9.858522534E-1,6.215373892E-1
3.416211833E0,-1.195095743E0,4.121579522E-1,-1.650400007E-1
3.436129833E0,-7.674874002E-1,-2.703493048E-1,-1.111651005E0
3.456047833E0,-3.451064685E-1,-6.151217511E-1,-2.032703830E0
3.475965833E0,-1.344043913E-1,-7.526337183E-1,-2.613310125E0
3.495883833E0,-1.126176658E-1,-7.124801575E-1,-2.839888562E0
3.515800833E0,-2.325127763E-1,-6.002731854E-1,-3.009701060E0
3.535718833E0,-3.396638802E-1,-4.473298314E-1,-2.869660830E0
3.555636833E0,-3.811457822E-1,-2.764985474E-1,-2.515148238E0
3.575554833E0,-5.053508753E-1,-1.745434803E-1,-1.920807418E0
3.595471833E0,-5.049415702E-1,-1.810912380E-2,-1.205859005E0
3.615389833E0,-1.807169706E-1,2.297187756E-1,-8.013632441E-1
3.635307833E0,3.308462790E-1,3.602912856E-1,-2.281203479E-1
3.655225833E0,3.696346611E-1,3.052356937E-1,4.966864711E-1
3.675142833E0,2.345037532E-1,6.252997801E-2,1.008945247E0
3.695060833E0,2.226996866E-1,-3.248037663E-1,1.305832359E0
3.714978833E0,1.820359562E-1,-7.602228194E-1,1.558455464E0
3.734896833E0,5.618865801E-1,-1.039483646E0,2.097716682E0
3.754814833E0,1.023114805E0,-1.243464641E0,2.823944959E0
3.774731833E0,6.463748994E-1,-1.124747233E0,3.617531991E0
3.794649833E0,-1.359018633E-1,-9.516552512E-1,3.988439006E0
3.814567833E0,-1.480398936E0,-8.592441740E-1,4.304923062E0
3.834485833E0,-2.022874660E0,-8.686063702E-1,3.734835908E0
3.854402833E0,-1.831423371E0,-7.988445559E-1,2.443960142E0
3.874320833E0,-1.653497862E0,-8.559620588E-1,1.623122746E0
3.894238833E0,-1.512582303E0,-4.485592816E-1,6.460454088E-1
3.914156833E0,-1.270039798E0,-9.609369021E-2,-3.956272888E-1
3.934073833E0,-1.228313190E0,1.669932631E-1,-1.000700088E0
3.953991833E0,-1.265881551E0,2.920239099E-1,-1.444995507E0
3.973909833E0,-1.154645874E0,1.733015317E-1,-1.819027859E0
3.993827833E0,-9.284083298E-1,-6.795027383E-2,-1.947419851E0
4.013745833E0,-7.277465066E-1,-3.006651445E-1,-2.071755044E0
4.033662833E0,-6.333528578E-1,-3.690427036E-1,-2.062694199E0
4.053580833E0,-5.854048124E-1,-2.842648009E-1,-1.719749739E0
4.073498833E0,-4.493769416E-1,-2.179717011E-1,-1.512639021E0
4.093416833E0,-3.970274046E-1,-1.956666930E-1,-1.379855770E0
4.113333833E0,-3.613433093E-1,-1.254449952E-1,-1.105731284E0
4.133251833E0,-3.121641326E-1,-5.473563954E-2,-7.967854589E-1
4.153169833E0,-2.648358920E-1,-2.741613239E-3,-3.973457855E-1
4.173087833E0,-2.380483353E-1,-5.395379372E-2,-1.033606464E-1
4.193004833E0,-1.373624977E-1,-1.832018179E-1,1.216875744E-1
4.212922833E0,-9.777889431E-2,-6.078246452E-2,5.211214006E-1
4.232840833E0,-1.749843603E-1,2.914801919E-1,8.163777244E-1
4.252758833E0,-2.512124643E-1,5.677999424E-1,9.491264766E-1
4.272676833E0,-2.426126719E-1,6.900875873E-1,1.260410603E0
4.292593833E0,7.938413858E-2,6.710291726E-1,1.210600512E0
4.312511833E0,4.807545626E-1,5.830832120E-1,1.228761964E0
4.332429833E0,3.078775388E-1,5.736369985E-1,1.648330677E0
4.352347833E0,4.532936990E-2,6.792252879E-1,1.761590075E0
4.372265208E0,-2.715560970E-1,7.777137418E-1,1.549494022E0
4.392183208E0,-8.840598303E-1,8.804911284E-1,1.424614452E0
4.412101208E0,-1.296294966E0,9.262833054E-1,1.168639723E0
4.432019208E0,-1.374489781E0,9.368889852E-1,8.706416398E-1
4.451936208E0,-1.459704178E0,1.034913901E0,6.095219457E-1
4.471854208E0,-1.321016994E0,1.007942011E0,3.972960842E-1
4.491772208E0,-1.072674635E0,8.429031066E-1,2.025943279E-2
4.511690208E0,-9.089259920E-1,6.240846556E-1,-4.015984654E-1
4.531608208E0,-7.877377698E-1,4.528674370E-1,-7.611262143E-1
4.551525208E0,-5.841660798E-1,3.804558838E-1,-1.132445458E0
4.571443208E0,-4.075658414E-1,3.785567813E-1,-1.321038043E0
4.591361208E0,-2.649092746E-1,4.096697427E-1,-1.347025993E0
4.611279208E0,-1.363588232E-1,4.104541101E-1,-1.291156433E0
4.631197208E0,-1.616720045E-1,3.734004872E-1,-1.202530770E0
4.651114208E0,-2.162113237E-1,3.174813712E-1,-1.121544494E0
4.671032208E0,-1.356159344E-1,2.555613309E-1,-1.020366613E0
4.690950208E0,5.406540245E-2,2.098683007E-1,-9.087841970E-1
4.710868208E0,1.923274943E-1,2.420210981E-1,-8.599272019E-1
4.730785208E0,2.889144337E-1,2.945135630E-1,-9.004764730E-1
4.750703208E0,4.885500705E-1,3.440174977E-1,-1.009843964E0
4.770621208E0,6.587493619E-1,3.595225594E-1,-1.022151768E0
4.790539208E0,7.493218553E-1,2.856967109E-1,-8.225933146E-1
4.810457208E0,6.596118262E-1,1.571954127E-1,-5.770523572E-1
4.830374208E0,5.151914468E-1,-4.659755789E-3,-1.887463671E-1
4.850292208E0,2.625253648E-1,-1.835163251E-1,2.861030924E-1
4.870210208E0,1.648549363E-1,-4.057616830E-1,7.093783557E-1
4.890128208E0,4.270414549E-1,-6.023612627E-1,1.071870643E0
4.910045208E0,8.205239850E-1,-7.258327129E-1,1.617928664E0
4.929963208E0,7.637086371E-1,-6.163783908E-1,2.023804368E0
4.949881208E0,6.147338614E-1,-3.766174426E-1,2.148184585E0
4.969799208E0,3.039221898E-1,-3.187244893E-1,2.187495416E0
4.989717208E0,-2.557268071E-1,-4.774377295E-1,2.143988038E0
5.009634208E0,-6.883833432E-1,-5.918096697E-1,1.871857452E0
5.029552208E0,-8.475009915E-1,-6.505236451E-1,1.242026373E0
5.049470208E0,-6.760191134E-1,-6.294293030E-1,5.439822596E-1
5.069388208E0,-6.409124306E-1,-5.442075236E-1,-1.933434480E-1
5.089306208E0,-5.363083738E-1,-4.138830270E-1,-9.066575646E-1
5.109223208E0,-6.268004680E-1,-2.721139579E-1,-1.345355444E0
5.129141208E0,-7.101645139E-1,-2.598582304E-1,-1.534808155E0
5.149059208E0,-7.337662151E-1,-4.046063097E-1,-1.662479770E0
5.168977208E0,-7.571425062E-1,-5.360686380E-1,-1.714263881E0
5.188894208E0,-5.553115323E-1,-6.572255044E-1,-1.532866879E0
5.208812208E0,-4.233240876E-1,-7.062826936E-1,-1.226030145E0
5.228730208E0,-4.679681638E-1,-5.253814626E-1,-1.094333891E0
5.248648208E0,-4.905062565E-1,-2.967211792E-1,-9.885016268E-1
5.268566208E0,-2.850611186E-1,-6.878479941E-2,-9.915749234E-1
5.288483208E0,5.173850298E-2,6.541512212E-2,-9.155283755E-1
5.308401208E0,1.619745979E-1,1.173731424E-1,-7.728218150E-1
5.328319208E0,1.741318363E-1,1.656307522E-1,-5.690387481E-1
5.348237208E0,9.119171351E-2,2.384035902E-1,-2.219240534E-1
5.368150792E0,-3.050550878E-2,4.152186407E-1,3.845444763E-1
5.388068791E0,-2.987500352E-1,6.701902433E-1,9.856809300E-1
5.407986791E0,-5.252632758E-1,9.373525963E-1,1.371721124E0
5.427904792E0,-4.062899789E-1,1.107704427E0,1.465825043E0
5.447822792E0,6.511313170E-2,1.129765241E0,1.425696187E0
5.467739792E0,2.043531704E-1,1.223125175E0,1.677524071E0
5.487657791E0,3.487937227E-1,1.411674272E0,1.802752134E0
5.507575791E0,3.991902897E-1,1.575409466E0,1.897023869E0
5.527493792E0,-5.456621647E-1,1.816967593E0,2.065437713E0
5.547411792E0,-1.142403559E0,1.701380126E0,1.734922094E0
5.567328792E0,-6.914048919E-1,1.367497388E0,1.254905450E0
5.587246791E0,-6.673380446E-1,1.251708923E0,1.204896553E0
5.607164791E0,-8.600675350E-1,1.200488410E0,1.071681193E0
5.627082792E0,-7.811807021E-1,9.905607238E-1,4.269005370E-1
5.647000792E0,-6.670123547E-1,7.115482575E-1,-5.425187016E-1
5.666917792E0,-6.929348159E-1,5.213302193E-1,-1.102472046E0
5.686835791E0,-6.353318480E-1,5.804036888E-1,-1.496159813E0
5.706753791E0,-4.358919467E-1,7.952817743E-1,-1.844305957E0
5.726671792E0,-2.094959427E-1,9.642978086E-1,-2.066425307E0
5.746589791E0,2.072077811E-2,9.678314272E-1,-2.046754104E0
5.766506792E0,2.181713104E-1,8.491072948E-1,-1.804028581E0
5.786424791E0,3.691285846E-1,7.864181994E-1,-1.335157900E0
5.806342791E0,2.443930028E-1,7.478480646E-1,-8.449290937E-1
5.826260792E0,1.394616482E-1,7.573451854E-1,-5.630903757E-1
5.846178791E0,4.304648535E-1,7.756825653E-1,-5.611988014E-1
5.866095792E0,8.501247834E-1,6.060110947E-1,-6.219735914E-1
5.886013791E0,1.100740393E0,5.203446711E-1,-5.960593164E-1
5.905931791E0,1.268484000E0,3.044610838E-1,-1.824459922E-1
5.925849792E0,1.162156038E0,2.793800735E-1,3.282252645E-1
5.945766791E0,9.689317270E-1,8.831126545E-2,7.596304965E-1
5.965684792E0,7.915900616E-1,-1.254079019E-1,1.214278995E0
5.985602791E0,6.953312972E-1,-2.493675581E-1,1.635196077E0
6.005520791E0,7.346435899E-1,-3.065287689E-1,1.849547401E0
6.025438792E0,9.992132874E-1,-4.000020659E-1,2.147696927E0
6.045355792E0,1.286694130E0,-4.868198794E-1,2.301417888E0
6.065273792E0,1.170154444E0,-4.191215840E-1,2.347252457E0
6.085191791E0,3.536761478E-1,-1.963163187E-1,2.177387919E0
6.105109791E0,-7.867574841E-1,-6.626638535E-2,1.951106520E0
6.125027792E0,-1.542463329E0,2.015370417E-1,1.735035530E0
6.144944792E0,-2.120628266E0,4.180971153E-2,1.076190566E0
6.164862792E0,-2.130972721E0,1.729111935E-1,6.510991573E-1
6.184780791E0,-1.952379752E0,1.733910306E-1,1.367102408E-1
6.204698791E0,-1.701785923E0,9.355548698E-2,-4.580357909E-1
6.224616792E0,-1.321697902E0,1.763286352E-1,-1.069407211E0
6.244533792E0,-8.854637468E-1,2.486443123E-1,-1.644169214E0
6.264451792E0,-4.305284420E-1,2.808668925E-1,-2.052229437E0
6.284369791E0,-9.938717097E-2,1.863488260E-1,-2.170487620E0
6.304287791E0,-6.074789286E-2,2.888438651E-2,-2.078346026E0
6.324205792E0,-9.119434476E-2,-9.034516459E-2,-2.033725339E0
6.344122792E0,-5.425251335E-2,-2.121831586E-1,-1.702238497E0
6.364040792E0,-2.038748682E-2,-3.548311921E-1,-1.153358610E0
6.383961916E0,-2.627095520E-1,-3.122336414E-1,-6.701447082E-1
6.403879916E0,-3.151223852E-1,-2.969147038E-1,-3.775944757E-1
6.423797917E0,4.906354800E-2,-2.529542767E-1,-3.582039392E-1
6.443714916E0,6.563995121E-1,-2.553172828E-1,-2.841746807E-1
6.463632917E0,1.060345488E0,-3.034745123E-1,9.656793594E-2
6.483550916E0,1.004419648E0,-4.217764392E-1,6.259537911E-1
6.503468916E0,8.102586132E-1,-5.303627422E-1,1.129324799E0
6.523386917E0,5.220318121E-1,-5.159924423E-1,1.521590524E0
6.543303917E0,2.735953134E-1,-4.197606847E-1,1.730931954E0
6.563221917E0,2.263696915E-1,-1.828523006E-1,1.664908118E0
6.583139916E0,3.766435723E-1,-3.658723433E-2,1.277513709E0
6.603057916E0,7.659048513E-1,7.522808388E-4,8.493045652E-1
6.622975917E0,1.219267840E0,1.153798174E-1,7.961118597E-1
6.642892917E0,1.215258112E0,3.608027342E-1,1.236587877E0
6.662810917E0,5.859237528E-1,5.739202961E-1,1.378298657E0
6.682728916E0,-1.698961133E-1,6.312572157E-1,1.287130040E0
6.702646916E0,-1.088898904E0,7.182409805E-1,1.272490951E0
6.722564917E0,-1.835320833E0,8.973141526E-1,1.288677213E0
6.742481917E0,-2.240177659E0,1.119015427E0,1.310827051E0
6.762399917E0,-2.210634018E0,1.364582697E0,1.012152445E0
6.782317916E0,-1.890795414E0,1.478110628E0,2.928706598E-1
6.802235916E0,-1.402022565E0,1.383584832E0,-4.326746625E-1
6.822153917E0,-9.896824721E-1,1.045658014E0,-9.136017179E-1
6.842071916E0,-6.842259729E-1,6.734757207E-1,-1.211231427E0
6.861988917E0,-4.520912191E-1,4.101644902E-1,-1.433037951E0
6.881906916E0,-1.558531478E-1,3.218355369E-1,-1.604829732E0
6.901824916E0,1.130579612E-1,3.377790302E-1,-1.827422706E0
6.921742917E0,2.345326969E-1,3.974907964E-1,-1.710136331E0
6.941660916E0,4.350983334E-1,3.628276981E-1,-1.406931303E0
6.961577917E0,5.021501094E-1,3.718539718E-1,-1.089457313E0
6.981495916E0,4.880033559E-1,3.192830446E-1,-1.082879781E0
7.001413916E0,4.362139821E-1,2.581813952E-1,-1.246170294E0
7.021331917E0,4.961619759E-1,1.596757650E-1,-1.224199966E0
7.041249916E0,6.198969528E-1,4.047508456E-2,-1.069169814E0
7.061166917E0,6.409635937E-1,-1.115597583E-2,-7.671734047E-1
7.081084916E0,5.354684213E-1,7.959376127E-3,-4.221660465E-1
7.101002917E0,3.365119386E-1,-1.964161964E-2,3.518912852E-2
7.120920917E0,2.493779004E-2,-1.105544210E-1,7.248711383E-1
7.140838916E0,-3.303247073E-1,-3.160838867E-1,1.498508055E0
7.160756916E0,-1.353887701E-1,-5.241538397E-1,1.801409029E0
7.180673916E0,5.446926963E-1,-5.554216062E-1,1.421970926E0
7.200591917E0,9.221231577E-1,-4.479910053E-1,1.415748904E0
7.220509917E0,7.189961484E-1,-4.173184124E-1,1.702782873E0
7.240427916E0,3.428579217E-1,-5.188648870E-1,1.824378646E0
7.260345916E0,-5.038650978E-1,-5.576254217E-1,1.999739567E0
7.280262916E0,-1.158552107E0,-6.401671299E-1,1.736220760E0
7.300180917E0,-1.353032253E0,-6.731131203E-1,1.227176784E0
7.320098917E0,-1.436347475E0,-6.637749707E-1,8.585571992E-1
7.340016916E0,-1.508422886E0,-5.785284137E-1,3.948203731E-1
7.359934916E0,-1.309123172E0,-4.064533355E-1,-1.840071988E-1
7.379848166E0,-1.150993703E0,-2.108180713E-1,-7.564086807E-1
7.399766167E0,-1.026041044E0,-9.138956867E-2,-1.343594847E0
7.419684167E0,-8.112646267E-1,-1.059560792E-1,-1.808299388E0
7.439602166E0,-5.770526496E-1,-1.758835890E-1,-1.934923182E0
7.459520166E0,-5.657748324E-1,-2.158610024E-1,-1.825022424E0
7.479438167E0,-6.214520198E-1,-2.406015951E-1,-1.690172768E0
7.499355167E0,-5.309295201E-1,-2.671376485E-1,-1.715521032E0
7.519273167E0,-4.249607232E-1,-2.301682620E-1,-1.679265372E0
7.539191166E0,-3.606053907E-1,-2.021112748E-1,-1.467101490E0
7.559109166E0,-1.881788948E-1,-2.487843349E-1,-1.276775206E0
7.579027167E0,6.174191952E-2,-3.523799662E-1,-1.111191999E0
7.598944167E0,3.687862301E-1,-4.924637581E-1,-9.336576676E-1
7.618862167E0,8.175430745E-1,-6.299377184E-1,-7.317258292E-1
7.638780166E0,1.126484807E0,-7.832004035E-1,-4.317578191E-1
7.658698166E0,1.107169991E0,-8.191481352E-1,3.883720636E-2
7.678616167E0,9.348504996E-1,-6.856944280E-1,6.448660254E-1
7.698534166E0,7.844118735E-1,-5.082985298E-1,1.098542132E0
7.718451167E0,7.439891946E-1,-3.684704074E-1,1.445686063E0
7.738369166E0,7.401999065E-1,-3.096518764E-1,1.778897833E0
7.758287166E0,9.792788136E-1,-2.458931791E-1,1.945600197E0
7.778205167E0,9.652092433E-1,1.412590457E-2,2.051515492E0
7.798123166E0,7.688275820E-1,5.691213401E-1,2.053119383E0
7.818041166E0,6.375011650E-1,1.114614228E0,1.573227285E0
