"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.623919083E0,-1.968624486E0,-7.679964003E-1,1.953418509E0
1.643836083E0,-2.498771356E0,-1.037253811E0,1.589709417E0
1.663753083E0,-2.552415467E0,-1.207976355E0,1.218145174E0
1.683670084E0,-2.326748611E0,-1.199815615E0,8.905701202E-1
1.703587084E0,-1.929654694E0,-1.156051399E0,4.984394664E-1
1.723504084E0,-1.388703631E0,-1.013669797E0,6.808322489E-2
1.743421083E0,-9.241946800E-1,-1.047094017E0,-4.334400630E-1
1.763338083E0,-5.458796811E-1,-1.163076463E0,-7.966924882E-1
1.783255083E0,-1.270155573E-1,-1.186060186E0,-9.479032391E-1
1.803172084E0,3.907091957E-1,-1.029127423E0,-1.048655443E0
1.823089084E0,7.160830656E-1,-9.517584546E-1,-1.287300194E0
1.843006083E0,7.342673215E-1,-9.919270720E-1,-1.382288212E0
1.862923083E0,6.318482231E-1,-1.076105635E0,-1.088123564E0
1.882840083E0,5.563537985E-1,-9.871493120E-1,-8.112292510E-1
1.902757084E0,3.469819629E-1,-1.131028678E0,-6.487561780E-1
1.922674084E0,8.709661603E-2,-1.208510863E0,-8.924909306E-1
1.942591084E0,3.567386270E-3,-1.097386723E0,-1.725764769E-1
1.962508083E0,1.063345402E-1,-9.731838953E-1,2.037444752E-1
1.982425083E0,2.369695240E-1,-7.447919443E-1,8.332446027E-1
2.002342083E0,2.099629891E-1,-6.881316206E-1,9.329805601E-1
2.022259084E0,9.659512550E-2,-6.492274636E-1,5.396494728E-1
2.042176084E0,4.195549724E-1,-5.264175162E-2,-1.391147913E0
2.062093083E0,3.659424368E-1,2.298802867E-1,-7.264761990E-1
2.082010083E0,-1.194820046E-2,2.313075920E-1,-1.274004795E0
2.101927083E0,-3.735347539E-1,2.322927748E-1,-9.021663183E-1
2.121844084E0,-4.739042571E-1,4.307398919E-1,2.121369839E-2
2.141761084E0,-5.508626783E-1,7.073721030E-1,8.352414268E-1
2.161678084E0,-4.124807185E-1,1.112885937E0,6.872337806E-1
2.181595083E0,-1.981539524E-1,1.548504673E0,8.125004357E-1
2.201512083E0,7.412807643E-3,1.885015588E0,1.084577812E0
2.221429083E0,-3.355103105E-1,1.796721316E0,9.974040127E-1
2.241346084E0,-1.057625948E0,1.302757601E0,9.159213084E-1
2.261263084E0,-1.580283997E0,8.377567528E-1,9.396890706E-1
2.281180083E0,-1.768643863E0,5.674472822E-1,8.252023423E-1
2.301097083E0,-1.808125141E0,4.145130645E-1,4.367145038E-1
2.321014083E0,-1.854752300E0,1.826045980E-1,-7.882514477E-2
2.340931084E0,-1.733612610E0,1.402286567E-2,-1.582969916E-1
2.360848084E0,-1.315440504E0,8.848584138E-2,1.267150104E-2
2.380765084E0,-1.022019913E0,1.270322949E-1,-2.553502464E-1
2.400682083E0,-7.990074009E-1,1.109599802E-1,-8.226313215E-1
2.420599083E0,-3.069375989E-1,3.437458214E-1,-9.510081106E-1
2.440516084E0,1.714076185E-1,6.252649891E-1,-6.639770651E-1
2.460433084E0,2.760485128E-1,5.292838944E-1,-5.723821861E-1
2.480350792E0,1.941418853E-1,3.136830930E-1,-7.175632882E-1
2.500267792E0,1.739605129E-1,1.744371706E-1,-6.424306601E-1
2.520184792E0,2.984065112E-1,2.077284756E-1,-3.032903981E-1
2.540101792E0,4.592388555E-1,2.477954976E-1,-1.082495034E-1
2.560018792E0,6.521379152E-1,3.401268700E-1,-6.636882126E-2
2.579935792E0,8.238121668E-1,4.616071972E-1,1.374797344E-1
2.599852792E0,7.459164369E-1,4.270837741E-1,4.060253924E-1
2.619769792E0,2.777661324E-1,1.739568218E-1,7.103197575E-1
2.639686792E0,-3.143813968E-1,-1.787304521E-1,8.483847982E-1
2.659603792E0,-5.508365120E-1,-3.580238450E-1,9.901008403E-1
2.679520792E0,-5.355384417E-1,-3.889415824E-1,1.259349918E0
2.699437792E0,-4.697354847E-1,-4.292759684E-1,1.360650591E0
2.719354792E0,-3.053927645E-1,-3.455738072E-1,1.159202902E0
2.739271792E0,1.298929721E-2,-1.437355243E-1,1.189264607E0
2.759188792E0,4.469404069E-1,2.109991157E-1,1.281637166E0
2.779105792E0,3.495325184E-1,2.067282363E-1,1.145519832E0
2.799022792E0,-4.158756119E-1,-3.611888697E-1,8.929733258E-1
2.818939792E0,-1.147765456E0,-1.076167031E0,7.559812492E-1
2.838856792E0,-1.458299092E0,-1.442009042E0,6.665404844E-1
2.858773792E0,-1.237754982E0,-1.291102346E0,4.174145991E-1
2.878690792E0,-6.461117747E-1,-7.712323956E-1,-1.655054390E-2
2.898607792E0,-1.325552094E-1,-4.266327345E-1,-2.739134020E-1
2.918524792E0,1.647517329E-1,-2.299367854E-1,-4.273267990E-1
2.938441792E0,1.188405651E-1,-3.364345361E-1,-5.726722080E-1
2.958358792E0,6.239212990E-2,-4.377791356E-1,-7.018465573E-1
2.978275792E0,1.658659199E-1,-3.880970252E-1,-7.426408267E-1
2.998192792E0,4.090311536E-1,-2.626390200E-1,-6.881541324E-1
3.018109792E0,6.103908420E-1,-1.111526459E-1,-7.930058187E-1
3.038026792E0,6.447426492E-1,-6.894144997E-2,-1.121230499E0
3.057943792E0,5.840491354E-1,-1.467796578E-1,-1.185493153E0
3.077860792E0,5.754107514E-1,-2.230046189E-1,-9.265813673E-1
3.097777792E0,5.753973028E-1,-2.508226012E-1,-5.793567449E-1
3.117694792E0,5.058534434E-1,-3.014496946E-1,-2.604712379E-1
3.137611792E0,4.588573247E-1,-3.825969149E-1,-1.090570039E-1
3.157528792E0,5.836401227E-1,-2.749676549E-1,-7.380180180E-2
3.177445792E0,8.061287248E-1,5.481706202E-2,3.304144621E-2
3.197362792E0,8.069625378E-1,2.841916376E-1,4.843494308E-1
3.217279792E0,6.165143386E-1,3.793903019E-1,1.034661301E0
3.237196792E0,3.885340315E-1,3.298772492E-1,1.387965274E0
3.257113792E0,1.278499550E-1,2.114049125E-1,1.234758283E0
3.277030792E0,-1.613346201E-1,1.600972031E-1,6.656382591E-1
3.296947792E0,-2.727837199E-1,2.130690300E-1,1.847141272E-1
3.316864792E0,-1.233791739E-1,4.286120170E-1,-7.281888485E-2
3.336781792E0,2.961497784E-1,9.094636434E-1,-5.274071574E-2
3.356698792E0,3.886018592E-1,1.108120749E0,-1.813350213E-1
3.376615792E0,1.246819335E-1,9.184507408E-1,-1.800989199E-1
3.396532792E0,-3.781356356E-1,4.698382495E-1,-7.609858811E-2
3.416449792E0,-9.031240922E-1,-8.882052138E-2,-8.664638042E-2
3.436366792E0,-1.300581560E0,-5.829183570E-1,-3.130219191E-1
3.456283792E0,-1.505186745E0,-8.871528612E-1,-4.313625473E-1
3.476200667E0,-1.527492703E0,-1.023685931E0,-4.031579179E-1
3.496117667E0,-1.569177504E0,-1.128878510E0,-4.939856422E-1
3.516034667E0,-1.547479948E0,-1.098289240E0,-7.285051829E-1
3.535951667E0,-1.308682292E0,-9.145208272E-1,-8.244264168E-1
3.555868667E0,-8.896731573E-1,-5.782069630E-1,-8.380264556E-1
3.575785667E0,-4.834381422E-1,-2.561708301E-1,-8.149299538E-1
3.595702667E0,-1.513341272E-1,-2.775622107E-2,-9.138285899E-1
3.615619667E0,1.362503573E-1,1.987278566E-1,-9.883887756E-1
3.635536667E0,4.206413850E-1,3.855222769E-1,-9.071083850E-1
3.655453667E0,7.264551491E-1,5.341897814E-1,-6.165286642E-1
3.675371667E0,8.267910308E-1,5.401817156E-1,-4.459279615E-1
3.695288667E0,8.050592691E-1,4.782838947E-1,-3.801789451E-1
3.715204667E0,9.299680746E-1,5.529225062E-1,-3.018443817E-1
3.735122667E0,1.105821331E0,7.304699204E-1,-1.891504097E-1
3.755039667E0,1.010847346E0,7.571462338E-1,-7.254640460E-3
3.774956667E0,6.835140744E-1,5.767825813E-1,3.254671329E-1
3.794873667E0,2.952256259E-1,1.876614162E-1,6.473902684E-1
3.814790667E0,5.609526336E-2,-1.091762140E-1,9.980893064E-1
3.834707667E0,1.373101652E-2,-1.782645021E-1,1.279450892E0
3.854624667E0,3.603902131E-2,-2.457694374E-1,1.451208758E0
3.874541667E0,3.458484802E-1,-8.101543866E-2,1.480179373E0
3.894458667E0,4.478663135E-1,6.333418943E-2,1.451329211E0
3.914375667E0,1.509543505E-1,-3.810191900E-2,1.450860264E0
3.934292667E0,-4.365753400E-1,-4.841327184E-1,1.677780764E0
3.954209667E0,-1.030375877E0,-9.765564962E-1,1.651438472E0
3.974126667E0,-1.272668121E0,-1.118380712E0,1.475960607E0
3.994043667E0,-1.144673740E0,-7.856553570E-1,9.260060012E-1
4.013960667E0,-8.328458226E-1,-3.371498698E-1,9.170071363E-2
4.033877667E0,-5.431320745E-1,-1.860774055E-2,-2.325420123E-1
4.053794667E0,-4.018145201E-1,1.061518878E-1,-3.114004862E-1
4.073711667E0,-4.896411610E-1,5.732456736E-2,-4.725579357E-1
4.093628667E0,-5.247443354E-1,7.756258473E-3,-8.686652809E-1
4.113545667E0,-3.169717133E-1,7.208217222E-2,-1.143187378E0
4.133462667E0,8.557502434E-2,3.060477988E-1,-1.368985797E0
4.153379667E0,4.321373034E-1,4.908592091E-1,-1.460674816E0
4.173296667E0,5.472825743E-1,5.390418740E-1,-1.732232959E0
4.193213667E0,5.263602135E-1,4.705239818E-1,-1.919379528E0
4.213130667E0,7.093899040E-1,4.634837148E-1,-1.883175323E0
4.233047667E0,1.048876467E0,5.155937353E-1,-1.644086768E0
4.252964667E0,1.135235896E0,4.329782061E-1,-1.419329154E0
4.272881667E0,9.026875976E-1,7.323352553E-2,-1.202754718E0
4.292798667E0,6.061978036E-1,-4.155928990E-1,-8.475591713E-1
4.312715667E0,4.593632551E-1,-7.185315871E-1,-4.485293877E-1
4.332632667E0,4.611941645E-1,-6.459058066E-1,-1.034050852E-1
4.352549667E0,5.770269218E-1,-4.158230966E-1,3.852233380E-1
4.372466667E0,8.485692778E-1,-1.524319419E-1,9.364070284E-1
4.392383667E0,8.709151433E-1,4.186971858E-3,1.071186519E0
4.412300667E0,4.710196795E-1,-1.217478373E-1,1.096235406E0
4.432217667E0,4.400914170E-1,-7.727844659E-2,1.354418043E0
4.452134667E0,1.128011807E0,4.309946478E-1,1.644502505E0
4.472051542E0,1.489528486E0,8.280285940E-1,1.811465070E0
4.491968542E0,6.634816597E-1,5.554545333E-1,1.536050103E0
4.511885542E0,-3.781248182E-1,2.624223076E-1,1.194586158E0
4.531802542E0,-9.428068060E-1,1.004582712E-1,1.285809154E0
4.551719542E0,-1.207809490E0,2.848902337E-1,1.589397760E0
4.571636542E0,-1.531756054E0,3.856582247E-1,1.501632223E0
4.591553542E0,-1.799626797E0,4.048401618E-1,1.222941061E0
4.611470542E0,-1.863996309E0,3.758806568E-1,1.131236839E0
4.631388542E0,-1.859728281E0,1.506148466E-1,1.350222082E0
4.651305542E0,-1.957760798E0,-1.735111544E-1,1.259398450E0
4.671222542E0,-1.964144934E0,-4.367621586E-1,7.743140244E-1
4.691139542E0,-1.851599335E0,-5.623297260E-1,1.593342876E-1
4.711056542E0,-1.395637990E0,-2.479555652E-1,-3.972048676E-1
4.730973542E0,-1.025325929E0,3.660386235E-2,-1.016888105E0
4.750890542E0,-8.746066368E-1,2.584023468E-1,-1.871901891E0
4.770807542E0,-5.546736011E-1,4.487227113E-1,-2.331690677E0
4.790724542E0,-1.723949209E-1,7.199268790E-1,-2.562279135E0
4.810641542E0,4.118179366E-2,8.562310307E-1,-2.706405399E0
4.830558542E0,3.831341279E-1,6.789764889E-1,-2.887160377E0
4.850475542E0,6.128595364E-1,5.506018194E-1,-2.866843641E0
4.870392542E0,1.094233027E0,4.477528044E-1,-2.298443409E0
4.890309542E0,1.686330855E0,-5.908661666E-2,-9.736456060E-1
4.910226542E0,2.791535889E0,-1.597180550E0,2.758758445E0
4.930143542E0,2.118414071E0,-1.382609517E0,1.448662296E0
4.950060542E0,1.780711055E-1,-6.342442659E-1,-1.469300044E-1
4.969977542E0,-2.608448750E-1,-1.001728175E0,1.063274066E0
4.989894542E0,-2.308647385E-1,-1.549906689E0,1.390338074E0
5.009811542E0,3.601639259E-1,-1.432393295E0,1.266435574E0
5.029728542E0,7.122426143E-1,-1.273463343E0,2.273295704E0
5.049645542E0,1.915080070E-1,-1.454967641E0,2.255255290E0
5.069562542E0,-5.355798107E-1,-1.407320142E0,1.958708485E0
5.089479542E0,-8.478765289E-1,-1.189407352E0,1.884515505E0
5.109396542E0,-9.313958184E-1,-1.004709012E0,1.242869541E0
5.129313542E0,-1.003682168E0,-9.720532630E-1,8.427469128E-1
5.149230542E0,-9.198333880E-1,-6.663380977E-1,3.644651377E-1
5.169148542E0,-1.074885029E0,-4.047399551E-1,-4.269981855E-1
5.189065542E0,-1.054679829E0,-2.062527846E-1,-7.349798048E-1
5.208982542E0,-1.028535174E0,-2.508126609E-2,-1.088411831E0
5.228899542E0,-8.920301700E-1,1.108042981E-1,-1.830795965E0
5.248816542E0,-3.912464087E-1,1.268771245E-1,-2.316042944E0
5.268733542E0,1.194358116E-1,1.489990416E-1,-2.464409024E0
5.288650542E0,2.240196955E-1,4.236044616E-2,-2.491720784E0
5.308567542E0,2.110220660E-1,-7.341778134E-2,-2.153162904E0
5.328484542E0,2.620998336E-1,-3.145279426E-1,-1.790285286E0
5.348401542E0,2.354629889E-1,-4.718895259E-1,-1.359894546E0
5.368318542E0,2.012471294E-1,-4.931392577E-1,-1.019624602E0
5.388235542E0,4.170380384E-1,-2.964492654E-1,-5.713922524E-1
5.408152542E0,6.943692841E-1,-7.190826872E-1,-3.914757657E-1
5.428069542E0,1.104036907E0,-3.620352176E-1,-3.465059996E-2
5.447986542E0,1.409670138E0,-2.346089300E-1,1.735126162E-1
5.467903542E0,1.538639104E0,-9.757826172E-2,6.273536146E-1
5.487820333E0,1.563339059E0,-7.340419114E-2,1.132025043E0
5.507737333E0,1.275552407E0,-2.200189940E-1,1.878930244E0
5.527654334E0,9.087678248E-1,-5.244058182E-1,2.340632824E0
5.547571334E0,1.001813398E0,-7.676736340E-1,2.650821183E0
5.567488334E0,1.129775766E0,-6.814782932E-1,2.998462712E0
5.587406334E0,7.379541372E-1,-2.471460181E-1,3.132809508E0
5.607323334E0,-6.556690487E-1,-7.397279631E-2,2.931593953E0
5.627240334E0,-1.597584593E0,-1.824177794E-2,2.288689084E0
5.647157333E0,-1.701589018E0,7.007931814E-2,2.002142773E0
5.667074333E0,-1.743888507E0,-3.320356757E-1,1.434542440E0
5.686991333E0,-1.599066423E0,8.265605774E-3,6.670556241E-1
5.706908334E0,-1.562583891E0,3.024289571E-1,-1.387754774E-1
5.726825334E0,-1.430435648E0,1.179949115E-1,-7.749396765E-1
5.746742333E0,-1.093105684E0,-1.542528380E-1,-1.181894192E0
5.766659333E0,-7.771990407E-1,-2.360550926E-1,-1.473835144E0
5.786576333E0,-5.229588881E-1,-5.480250245E-1,-1.816311827E0
5.806493334E0,-3.441574654E-1,-6.899769288E-1,-2.057478483E0
5.826410334E0,1.277186850E-1,-5.462916175E-1,-2.105805135E0
5.846327334E0,5.448628503E-1,-2.807376143E-1,-2.000951110E0
5.866244333E0,7.443381272E-1,-2.614644606E-1,-1.982732356E0
5.886161333E0,8.148995483E-1,-2.847400882E-1,-1.904755057E0
5.906078334E0,7.634580839E-1,3.267241381E-2,-1.801714838E0
5.925996333E0,5.732183379E-1,4.700119849E-1,-1.640230529E0
5.945913333E0,5.113273144E-1,6.365854179E-1,-1.286216120E0
5.965830334E0,5.980532169E-1,5.695918217E-1,-1.018094385E0
5.985747334E0,8.298852311E-1,6.578508642E-1,-7.023032248E-1
6.005664334E0,1.027627832E0,7.901443376E-1,-3.594137281E-1
6.025581333E0,1.066610195E0,8.369292987E-1,3.805251002E-2
6.045498333E0,9.554229046E-1,7.408012196E-1,4.119217247E-1
6.065415333E0,6.427676059E-1,4.759555335E-1,6.789886218E-1
6.085332334E0,3.841082740E-1,1.682882021E-1,1.024501764E0
6.105249334E0,2.790507656E-1,3.298608039E-2,1.387890429E0
6.125166333E0,4.935194729E-1,-1.760007343E-1,1.595782335E0
6.145083333E0,7.817411578E-1,-4.998613996E-1,2.128706925E0
6.165000333E0,6.574226287E-1,-8.109670034E-1,2.579499770E0
6.184917334E0,-1.567857787E-1,-6.200836252E-1,2.581855028E0
6.204834334E0,-1.249690903E0,-2.205149841E-1,2.772548518E0
6.224751334E0,-1.721236539E0,3.582979697E-1,2.430089377E0
6.244669334E0,-1.690116488E0,3.977321037E-1,1.708716043E0
6.264586334E0,-1.249124600E0,3.160399960E-1,1.211566472E0
6.284503333E0,-9.019749682E-1,2.987978179E-1,3.536138749E-1
6.304420333E0,-5.822587180E-1,2.581145542E-1,-5.299278921E-1
6.324337333E0,-2.835132144E-1,2.611564219E-1,-1.137362967E0
6.344254334E0,-1.190183204E-1,2.270975602E-1,-1.786805023E0
6.364171334E0,1.300340362E-1,1.485520585E-1,-2.273385167E0
6.384088334E0,1.995295098E-1,9.152050976E-2,-2.393615615E0
6.404005333E0,1.299812651E-1,5.765175562E-2,-2.358538753E0
6.423922333E0,8.582908586E-2,-2.843639843E-2,-2.480514595E0
6.443839333E0,1.877621345E-1,-1.763942885E-1,-2.320205576E0
6.463756334E0,3.075803541E-1,-2.744301314E-1,-1.926215508E0
6.483673208E0,4.713977019E-1,-2.218914187E-1,-1.615708476E0
6.503590208E0,6.975813058E-1,-2.545422343E-1,-1.417472663E0
6.523507209E0,1.088798917E0,-3.819867214E-1,-1.028601247E0
6.543425208E0,1.427753384E0,-4.797486588E-1,-5.532173520E-1
6.563342209E0,1.531370284E0,-2.909624575E-1,-2.055325538E-1
6.583259209E0,1.370105831E0,7.146481588E-2,4.089659572E-1
6.603176209E0,1.121295622E0,2.800297357E-1,1.123227323E0
6.623093208E0,9.216091874E-1,4.147210792E-1,1.873674182E0
6.643010208E0,5.791228563E-1,4.472251297E-1,2.484386036E0
6.662927208E0,3.684764738E-1,3.675303943E-1,2.735951380E0
6.682844209E0,6.236475031E-1,3.684765469E-1,2.685826124E0
6.702761209E0,1.127791805E0,8.581325452E-1,2.857575805E0
6.722678209E0,5.217824283E-1,1.348076153E0,2.927571654E0
6.742595208E0,-9.225966360E-1,1.125721306E0,2.821340024E0
6.762512208E0,-2.284554518E0,7.578286770E-1,2.369483571E0
6.782429209E0,-2.371829620E0,3.005465922E-1,2.014585063E0
6.802346209E0,-2.198472248E0,4.048184175E-1,1.368505740E0
6.822263209E0,-2.070098821E0,6.266227126E-1,3.420767337E-1
6.842181209E0,-1.544551663E0,6.136035946E-1,-9.068674797E-1
6.862098209E0,-7.662819967E-1,4.754801183E-1,-1.765943912E0
6.882015209E0,-5.345623952E-1,-1.681421679E-2,-2.427758676E0
6.901932208E0,-3.760717146E-1,-4.395193400E-1,-3.152272550E0
6.921849208E0,-2.085937174E-1,-7.294230495E-1,-3.427103380E0
6.941766209E0,8.016196445E-2,-7.102411124E-1,-3.446013860E0
6.961683209E0,3.338336214E-1,-6.695542125E-1,-3.212554420E0
6.981600209E0,5.319127294E-1,-4.356775001E-1,-2.787170066E0
7.001517208E0,7.017600185E-1,-8.122754641E-2,-2.373829806E0
7.021434208E0,7.444078553E-1,1.080043954E-1,-1.680614324E0
7.041351208E0,6.035061841E-1,1.248435359E-1,-7.556713468E-1
7.061268209E0,4.965340780E-1,2.430923263E-2,-1.897971117E-1
7.081185209E0,7.352813749E-1,-2.259685725E-2,4.475283444E-2
7.101102209E0,1.121361915E0,1.727535379E-1,4.272309047E-1
7.121020209E0,1.193431040E0,4.738189609E-1,9.507473248E-1
7.140937209E0,8.830176372E-1,7.601707061E-1,1.611287397E0
7.160854208E0,4.495605442E-1,5.978898969E-1,2.247381429E0
7.180771208E0,3.880710782E-1,2.033799013E-1,2.631928829E0
7.200688208E0,5.466562644E-1,4.203461006E-2,2.597654205E0
7.220605209E0,1.437832960E0,-9.828292429E-2,2.613241712E0
7.240522209E0,1.196478463E0,-2.312154618E-1,2.883547382E0
7.260439209E0,1.428729138E-1,-5.277083256E-1,2.652486470E0
7.280356208E0,-8.159398410E-1,-4.951955773E-1,2.571094982E0
7.300273208E0,-1.590317235E0,-2.486743707E-1,2.364899354E0
7.320190208E0,-1.807458850E0,-4.001387811E-1,1.563285849E0
7.340107209E0,-1.384549915E0,-8.128434480E-1,7.007449418E-1
7.360025208E0,-9.493464781E-1,-9.807299463E-1,-3.983561844E-1
7.379942209E0,-5.424195912E-1,-5.924635711E-1,-1.575064480E0
7.399859209E0,-3.439108591E-1,-1.443901018E-1,-2.266463817E0
7.419776209E0,-3.619803634E-1,1.410805595E-1,-2.786724508E0
7.439693208E0,-3.553399730E-1,2.247359429E-1,-3.136265797E0
7.459610208E0,-3.721859474E-1,1.587015458E-1,-3.219637737E0
7.479527167E0,-3.348964991E-1,4.768042568E-2,-3.136392097E0
7.499444167E0,-9.104509458E-2,-9.997448724E-2,-2.936810254E0
7.519361167E0,-1.791002154E-3,-2.682352439E-1,-2.538432435E0
7.539278167E0,3.287531219E-2,-4.778350113E-1,-2.008884028E0
7.559195167E0,9.688704774E-2,-6.552066801E-1,-1.412425931E0
7.579112167E0,3.177192798E-1,-6.948670283E-1,-9.066072786E-1
7.599029167E0,6.399552414E-1,-6.405842556E-1,-4.070200038E-1
7.618947167E0,9.650527572E-1,-6.967623302E-1,-1.860525548E-2
7.638864167E0,1.250708465E0,-7.192984495E-1,5.206442678E-1
7.658781167E0,1.526815157E0,-4.908733155E-1,9.769399273E-1
7.678698167E0,1.720661904E0,-7.452150268E-2,1.587860527E0
7.698615167E0,1.883081621E0,3.765886816E-1,2.260908378E0
7.718532167E0,1.577683156E0,4.463735193E-2,2.689295862E0
7.738449167E0,1.405280195E0,-3.304906221E-1,2.955835340E0
7.758366167E0,9.200768515E-1,-4.016389209E-1,2.978160594E0
