"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.095230083E0,1.428479462E0,1.883832550E0,9.172625427E0
1.115147084E0,1.514999542E0,1.544637909E0,8.622968445E0
1.135064084E0,1.799408112E0,9.967771912E-1,8.061486053E0
1.154981084E0,2.359543304E0,4.933740234E-1,7.560777283E0
1.174898083E0,2.913092194E0,1.434017944E-1,7.116950226E0
1.194815083E0,3.321293335E0,5.179229736E-2,6.982230377E0
1.214732083E0,3.542533264E0,1.529818726E-1,7.220085754E0
1.234649084E0,3.676504669E0,4.719685364E-1,7.450606384E0
1.254566084E0,3.668571167E0,8.948391724E-1,7.569908295E0
1.274483083E0,3.454366608E0,1.125509491E0,7.789202271E0
1.294400083E0,3.152444458E0,1.225950623E0,8.183781738E0
1.314317083E0,2.863395538E0,1.172362061E0,8.683442688E0
1.334234084E0,2.703078918E0,1.196761322E0,8.831335144E0
1.354151084E0,2.626587982E0,1.227148132E0,8.734636230E0
1.374068084E0,2.684367828E0,1.296004944E0,8.710087280E0
1.393985083E0,2.819237366E0,1.484463043E0,9.035959625E0
1.413902083E0,2.930905151E0,1.850152588E0,9.886640625E0
1.433819083E0,3.007695465E0,2.000140686E0,1.042761566E1
1.453736084E0,2.972967682E0,1.872605896E0,1.048554520E1
1.473652083E0,2.964136047E0,1.506018219E0,1.034364029E1
1.493569084E0,3.253484344E0,9.111552429E-1,1.043839325E1
1.513486084E0,4.124972076E0,2.463876343E-1,1.055006104E1
1.533403084E0,5.172344055E0,-5.831872559E-1,1.107472000E1
1.553320083E0,5.407654724E0,-1.015937347E0,1.138442596E1
1.573237083E0,4.070635071E0,-8.563691711E-1,1.117381393E1
1.593154083E0,2.241738281E0,-4.324507141E-1,1.106633743E1
1.613071084E0,8.334667969E-1,-3.832031250E-1,1.138128250E1
1.632988084E0,1.014889526E-1,-5.936654663E-1,1.119222565E1
1.652905084E0,-1.032852173E-1,-7.343728638E-1,1.077893509E1
1.672822083E0,4.370910645E-2,-6.712042236E-1,1.045695465E1
1.692739083E0,3.565585327E-1,-5.418731689E-1,1.009141479E1
1.712656084E0,8.524772644E-1,-3.204835510E-1,9.676327972E0
1.732573084E0,1.324745178E0,-2.019300842E-1,9.175768890E0
1.752490084E0,1.725910950E0,-2.177970886E-1,8.757538605E0
1.772407083E0,2.130669250E0,-1.791773987E-1,8.516240387E0
1.792324083E0,2.657124481E0,2.484832764E-2,8.446934509E0
1.812241083E0,3.074157257E0,2.143542480E-1,8.203840027E0
1.832158084E0,3.166365509E0,2.677931213E-1,8.048612823E0
1.852075084E0,3.079995117E0,2.079176331E-1,8.283324738E0
1.871992084E0,3.003354492E0,2.845582581E-1,8.415350189E0
1.891909083E0,2.863545227E0,2.091151428E-1,8.854087830E0
1.911826083E0,2.632425842E0,7.664062500E-2,8.456813965E0
1.931743084E0,2.540067902E0,1.178050232E-1,9.003177795E0
1.951660084E0,2.664309540E0,1.154100037E-1,9.467512207E0
1.971577084E0,2.838846588E0,4.245172119E-1,1.014066238E1
1.991494083E0,2.867437134E0,4.812492371E-1,1.037282959E1
2.011411083E0,2.957250366E0,6.554869080E-1,1.023661285E1
2.031328083E0,3.119213562E0,1.109792175E0,7.906109161E0
2.051245084E0,3.303181000E0,1.431323547E0,8.560697937E0
2.071162084E0,3.114423523E0,1.379980316E0,8.124804382E0
2.091079083E0,2.865790558E0,1.225501556E0,8.132588196E0
2.110996083E0,2.909799042E0,1.248852997E0,8.918154602E0
2.130913083E0,2.991678772E0,1.340462494E0,9.863887939E0
2.150830084E0,3.276835785E0,1.623673553E0,9.778864746E0
2.170747084E0,3.628454590E0,1.933828583E0,9.750124512E0
2.190664084E0,3.923341370E0,2.182311859E0,1.001956421E1
2.210581083E0,3.758534088E0,2.133812714E0,1.002315674E1
2.230498083E0,3.025209045E0,1.620230713E0,9.917476501E0
2.250415083E0,2.316882019E0,1.015637970E0,9.968819733E0
2.270332084E0,1.977388000E0,6.944059753E-1,9.968670044E0
2.290249084E0,1.816472626E0,5.309458923E-1,9.681417389E0
2.310166083E0,1.637744293E0,3.194357300E-1,9.192234650E0
2.330083083E0,1.562450867E0,1.490899658E-1,9.021140442E0
2.350000083E0,1.820065155E0,2.540217590E-1,9.247918854E0
2.369917084E0,2.048490143E0,3.682342529E-1,9.153016205E0
2.389834084E0,2.166744232E0,4.011657715E-1,8.627758484E0
2.409751084E0,2.506837006E0,6.242019653E-1,8.363557892E0
2.429668083E0,2.961890717E0,9.810598755E-1,8.627908173E0
2.449585083E0,3.099754028E0,1.015188904E0,8.814719696E0
2.469502792E0,2.998863831E0,8.388555908E-1,8.716823273E0
2.489419792E0,2.902464294E0,6.810836792E-1,8.710386658E0
2.509336792E0,2.917133789E0,6.818321228E-1,9.040450287E0
2.529253792E0,3.026705933E0,7.488926697E-1,9.308093719E0
2.549170792E0,3.148851929E0,8.436456299E-1,9.371112671E0
2.569087792E0,3.297941895E0,9.789642334E-1,9.522148590E0
2.589004792E0,3.280128937E0,1.046773224E0,9.813293152E0
2.608921792E0,2.853965149E0,8.647517395E-1,1.013572266E1
2.628838792E0,2.219883728E0,5.355862427E-1,1.031834290E1
2.648755792E0,1.883982239E0,3.194357300E-1,1.042701691E1
2.668672792E0,1.850751343E0,2.877017212E-1,1.067190765E1
2.688589792E0,1.977238312E0,2.835104370E-1,1.085138443E1
2.708506792E0,2.173779602E0,3.508703613E-1,1.066382446E1
2.728423792E0,2.540217590E0,5.075944519E-1,1.057490936E1
2.748340792E0,3.094814301E0,8.586145020E-1,1.066786606E1
2.768257792E0,3.245999908E0,9.488768005E-1,1.059272232E1
2.788174792E0,2.647843781E0,4.605921936E-1,1.032238449E1
2.808091792E0,1.847757568E0,-3.273692322E-1,1.015473312E1
2.828008792E0,1.393152924E0,-8.273295593E-1,1.007120682E1
2.847925792E0,1.451681213E0,-8.464897156E-1,9.886490936E0
2.867842792E0,1.991458740E0,-3.770658875E-1,9.479187927E0
2.887759792E0,2.538571014E0,1.212478638E-2,9.169032898E0
2.907676792E0,2.916085968E0,2.974314880E-1,9.000333710E0
2.927593792E0,2.942880249E0,2.643502808E-1,8.847052460E0
2.947510792E0,2.858156433E0,1.890568542E-1,8.714577942E0
2.967427792E0,2.917433167E0,2.273771667E-1,8.637787628E0
2.987344792E0,3.134481812E0,3.993695068E-1,8.673712921E0
3.007261792E0,3.364852753E0,6.367758179E-1,8.640482025E0
3.027178792E0,3.441194000E0,8.095166016E-1,8.305328979E0
3.047095792E0,3.368295593E0,8.295748901E-1,8.164621582E0
3.067012792E0,3.303480377E0,8.229885864E-1,8.360863495E0
3.086929792E0,3.263513489E0,8.595126343E-1,8.701105957E0
3.106846792E0,3.198847961E0,8.783734131E-1,9.032067719E0
3.126763792E0,3.105591888E0,8.167016602E-1,9.249565430E0
3.146680792E0,3.243754578E0,9.485774231E-1,9.255103912E0
3.166597792E0,3.511098633E0,1.243164825E0,9.312434692E0
3.186514792E0,3.626658325E0,1.538500671E0,9.671238556E0
3.206431792E0,3.544928284E0,1.676513672E0,1.018826340E1
3.226348792E0,3.405119019E0,1.673070831E0,1.060873901E1
3.246265792E0,3.260669403E0,1.596879272E0,1.054976166E1
3.266182792E0,3.044219513E0,1.529818726E0,9.997709656E0
3.286099792E0,2.998414764E0,1.581161957E0,9.433832245E0
3.306016792E0,3.192261658E0,1.748663635E0,9.077273712E0
3.325933792E0,3.663631439E0,2.144739990E0,9.016649780E0
3.345850792E0,3.908671875E0,2.384541321E0,8.925788727E0
3.365767792E0,3.740721130E0,2.243384857E0,8.868008881E0
3.385684792E0,3.196303253E0,1.742526398E0,9.014404449E0
3.405601792E0,2.581681366E0,1.118025055E0,9.097930756E0
3.425518792E0,2.013612671E0,5.197192383E-1,8.961564331E0
3.445435792E0,1.611997833E0,1.040336609E-1,8.827293549E0
3.465352792E0,1.444047089E0,-8.696914673E-2,8.898096313E0
3.485269667E0,1.316212921E0,-1.926493835E-1,8.884474640E0
3.505186667E0,1.221160583E0,-2.155517578E-1,8.702752533E0
3.525103667E0,1.350940704E0,-3.876937866E-2,8.554560699E0
3.545020667E0,1.692530365E0,2.664459229E-1,8.542435913E0
3.564937667E0,2.083666992E0,6.120771790E-1,8.578211517E0
3.584854667E0,2.416874084E0,8.586145020E-1,8.520581360E0
3.604771667E0,2.701582031E0,1.104104004E0,8.415499878E0
3.624688667E0,2.976859589E0,1.292412415E0,8.454418945E0
3.644605667E0,3.268902283E0,1.454225922E0,8.725205841E0
3.664522667E0,3.408412170E0,1.480271759E0,8.951834564E0
3.684439667E0,3.380869446E0,1.412013702E0,9.017248535E0
3.704356667E0,3.477568359E0,1.457968140E0,9.101972351E0
3.724273667E0,3.678450623E0,1.656455383E0,9.185348969E0
3.744190667E0,3.684737549E0,1.737137604E0,9.338330841E0
3.764107667E0,3.397335205E0,1.629361725E0,9.633966064E0
3.784024667E0,3.010090485E0,1.292711792E0,9.969268799E0
3.803941667E0,2.681374054E0,9.005273438E-1,1.032552795E1
3.823858667E0,2.602937164E0,7.283853149E-1,1.062759979E1
3.843775667E0,2.609523468E0,5.751040649E-1,1.083851120E1
3.863692667E0,2.905458069E0,5.667214966E-1,1.089569229E1
3.883609667E0,3.145858154E0,6.255491638E-1,1.088341782E1
3.903526667E0,2.989283752E0,5.203179932E-1,1.084195404E1
3.923443667E0,2.450404358E0,3.158432007E-2,1.103849533E1
3.943360667E0,1.785636749E0,-5.505551147E-1,1.110630432E1
3.963277667E0,1.396296387E0,-8.607101440E-1,1.098625397E1
3.983194667E0,1.384470978E0,-6.149212646E-1,1.057056839E1
4.003111667E0,1.634900208E0,-1.538800049E-1,9.740544434E0
4.023028667E0,1.888173523E0,2.215393066E-1,9.291178894E0
4.042945667E0,2.047891388E0,4.415817261E-1,9.191037140E0
4.062862667E0,1.980381775E0,4.653822327E-1,9.097481689E0
4.082779667E0,1.898202667E0,4.577481079E-1,8.716673584E0
4.102696667E0,2.039957886E0,5.475613403E-1,8.411757660E0
4.122613667E0,2.404150543E0,8.122109985E-1,8.153694305E0
4.142530667E0,2.766996002E0,1.097517700E0,8.066425781E0
4.162447667E0,2.915786591E0,1.266665955E0,7.832462311E0
4.182364667E0,2.870281219E0,1.298399963E0,7.609575806E0
4.202281667E0,2.932102661E0,1.275946655E0,7.596253510E0
4.222198667E0,3.218008118E0,1.366658020E0,7.783663788E0
4.242115667E0,3.359314270E0,1.339714050E0,8.055947571E0
4.262033667E0,3.145558777E0,1.012195129E0,8.261170807E0
4.281950667E0,2.816393280E0,4.778063965E-1,8.596922607E0
4.301867667E0,2.612217865E0,4.715194702E-2,8.992849274E0
4.321784667E0,2.608026581E0,-9.729766846E-3,9.370214539E0
4.341701667E0,2.690355377E0,1.305285645E-1,9.779313812E0
4.361618667E0,2.985242157E0,3.426374817E-1,1.036923706E1
4.381535667E0,3.141666870E0,5.219645691E-1,1.062026505E1
4.401452667E0,2.826871490E0,4.300556946E-1,1.059167450E1
4.421369667E0,2.625390472E0,3.403921509E-1,1.080902252E1
4.441286667E0,3.162922668E0,7.309300232E-1,1.113549362E1
4.461203667E0,3.713028717E0,1.241667938E0,1.134161499E1
4.481120542E0,3.086282043E0,1.059047699E0,1.121916962E1
4.501037542E0,1.961970062E0,7.173083496E-1,1.080423248E1
4.520954542E0,1.252744904E0,4.308041382E-1,1.080138840E1
4.540871542E0,9.478289795E-1,4.911286926E-1,1.111468689E1
4.560788542E0,6.575825500E-1,5.429209900E-1,1.113624207E1
4.580705542E0,3.978726196E-1,5.322930908E-1,1.086051544E1
4.600622542E0,3.168910217E-1,4.668791199E-1,1.069361252E1
4.620539542E0,3.052153015E-1,2.381547546E-1,1.083686462E1
4.640456542E0,2.296224976E-1,-1.041833496E-1,1.093266541E1
4.660373542E0,1.878593445E-1,-3.927832031E-1,1.047147446E1
4.680290542E0,2.748284912E-1,-5.222639465E-1,9.890981598E0
4.700207542E0,6.740483093E-1,-2.323168945E-1,9.270372162E0
4.720124542E0,1.143472137E0,1.832189941E-1,8.719667358E0
4.740041542E0,1.320254517E0,4.858895874E-1,7.898774414E0
4.759958542E0,1.652264099E0,7.324269104E-1,7.275021515E0
4.779875542E0,2.089654541E0,1.030157776E0,6.991062012E0
4.799792542E0,2.413730621E0,1.166524200E0,6.830745392E0
4.819709542E0,2.780168610E0,1.047671356E0,6.633156281E0
4.839626542E0,3.105442200E0,7.469467163E-1,6.537804565E0
4.859543542E0,3.662134552E0,5.164260864E-1,6.953789520E0
4.879460542E0,4.277355194E0,2.529739380E-2,8.012088776E0
4.899377542E0,5.324727173E0,-1.356479187E0,1.070753357E1
4.919294542E0,5.569168854E0,-1.889670410E0,1.150028503E1
4.939212542E0,3.381917267E0,-9.053173828E-1,9.286837921E0
4.959129542E0,2.698288879E0,-1.089584198E0,1.003558090E1
4.979046542E0,2.505639496E0,-1.761686554E0,1.097906891E1
4.998963542E0,2.897374878E0,-1.769170990E0,1.052985306E1
5.018880542E0,3.359613647E0,-1.543739777E0,1.147738266E1
5.038797542E0,2.992876282E0,-1.645528107E0,1.186043610E1
5.058714542E0,2.113455048E0,-1.672621765E0,1.143172760E1
5.078631542E0,1.668131104E0,-1.430575104E0,1.147259262E1
5.098548542E0,1.462159424E0,-1.206042023E0,1.090302704E1
5.118465542E0,1.334325256E0,-1.093925171E0,1.043524979E1
5.138382542E0,1.399290161E0,-8.090675354E-1,1.010832962E1
5.158299542E0,1.223705292E0,-5.777984619E-1,9.278754730E0
5.178216542E0,1.125060425E0,-3.579057312E-1,8.851992188E0
5.198133542E0,1.180894318E0,-2.008822632E-1,8.580756226E0
5.218050542E0,1.232387238E0,-3.876937866E-2,7.927664337E0
5.237967542E0,1.644779663E0,4.490661621E-4,7.294331360E0
5.257884542E0,2.216590576E0,5.613327026E-2,7.142996063E0
5.277801542E0,2.372416534E0,-2.200424194E-2,7.052733765E0
5.297718542E0,2.298021240E0,-1.164578247E-1,7.333400116E0
5.317635542E0,2.228715363E0,-3.106040955E-1,7.737260284E0
5.337552542E0,2.141147461E0,-4.833448792E-1,8.137827301E0
5.357469542E0,1.954934692E0,-4.992118835E-1,8.538693695E0
5.377387542E0,2.017504578E0,-3.583547974E-1,8.988657990E0
5.397304542E0,2.181713104E0,-6.824308777E-1,9.227860565E0
5.417221542E0,2.583178253E0,-3.842509460E-1,9.591304779E0
5.437138542E0,2.929707642E0,-2.278262329E-1,9.792636108E0
5.457055542E0,3.078947296E0,-4.939727783E-3,1.020368134E1
5.476972334E0,3.147804108E0,2.365081787E-2,1.066577042E1
5.496889334E0,2.967129822E0,-5.927673340E-2,1.136616394E1
5.516806333E0,2.534529419E0,-3.107537842E-1,1.194950089E1
5.536723333E0,2.497256927E0,-5.722599792E-1,1.223001755E1
5.556640333E0,2.723586273E0,-5.700146484E-1,1.262654297E1
5.576557334E0,2.452500000E0,-1.508862305E-1,1.280422348E1
5.596474334E0,1.296603699E0,1.814227295E-1,1.274479706E1
5.616391333E0,4.685256958E-2,2.505789185E-1,1.210817093E1
5.636308333E0,-1.121168518E-1,2.963836670E-1,1.173574539E1
5.656225333E0,-4.266128540E-2,-3.951782227E-2,1.127515320E1
5.676142334E0,1.570234680E-1,1.023870850E-1,1.049093399E1
5.696059334E0,3.297642517E-1,4.525090027E-1,9.674980774E0
5.715976334E0,4.700225830E-1,2.785707092E-1,8.984616394E0
5.735893333E0,8.143066406E-1,-5.927673340E-2,8.531658325E0
5.755811334E0,1.138083344E0,-2.504292297E-1,8.181686096E0
5.775728333E0,1.387165375E0,-6.007008362E-1,7.871531067E0
5.795645333E0,1.546434174E0,-8.096662903E-1,7.593559113E0
5.815562333E0,1.979633331E0,-7.786807251E-1,7.477849731E0
5.835479334E0,2.423759766E0,-5.156776428E-1,7.601642303E0
5.855396334E0,2.661016388E0,-4.519102478E-1,7.607180786E0
5.875313334E0,2.699187012E0,-4.828958130E-1,7.689808960E0
5.895230333E0,2.679428101E0,-2.302212524E-1,7.777227173E0
5.915147333E0,2.430944824E0,2.424957275E-1,7.954308929E0
5.935064333E0,2.295925598E0,5.108876038E-1,8.273295593E0
5.954981334E0,2.330803070E0,4.745132446E-1,8.571475525E0
5.974898334E0,2.521955566E0,5.496569824E-1,8.873996429E0
5.994815333E0,2.753673706E0,6.982978821E-1,9.217981110E0
6.014732333E0,2.848875732E0,7.723937988E-1,9.569899292E0
6.034649333E0,2.800975342E0,7.192543030E-1,9.977052612E0
6.054566334E0,2.527044983E0,4.632865906E-1,1.023107437E1
6.074483334E0,2.234104156E0,1.080752563E-1,1.059287201E1
6.094401333E0,2.066901855E0,-6.571334839E-2,1.096694412E1
6.114318334E0,2.155068512E0,-3.336561584E-1,1.113235016E1
6.134235334E0,2.450853424E0,-6.596781921E-1,1.165521286E1
6.154152333E0,2.417472839E0,-1.055006104E0,1.213945587E1
6.174069333E0,1.701960754E0,-1.025367737E0,1.223375977E1
6.193986333E0,5.198689270E-1,-6.975494385E-1,1.242910355E1
6.213903334E0,-1.242416382E-1,-8.337661743E-2,1.227477448E1
6.233820334E0,-2.535726929E-1,1.480421448E-1,1.153995255E1
6.253737334E0,1.097218323E-1,5.792953491E-2,1.102068237E1
6.273654333E0,4.972659302E-1,1.047821045E-1,1.025143204E1
6.293571333E0,8.364605713E-1,1.038839722E-1,9.345515900E0
6.313488333E0,1.164578247E0,1.294807434E-1,8.735983429E0
6.333405334E0,1.345701599E0,1.504371643E-1,8.041427765E0
6.353322334E0,1.599423981E0,1.375639343E-1,7.503147125E0
6.373239333E0,1.735491028E0,8.382568359E-2,7.313192139E0
6.393156333E0,1.663939819E0,1.034349060E-1,7.315886536E0
6.413074334E0,1.546883240E0,9.834548950E-2,7.233707428E0
6.432991333E0,1.602118378E0,-7.035369873E-3,7.364385681E0
6.452908333E0,1.639989624E0,-5.613327026E-2,7.711663513E0
6.472825209E0,1.710642700E0,3.682342529E-2,8.011040955E0
6.492742208E0,1.850451965E0,7.903564453E-2,8.279432831E0
6.512659208E0,2.156565399E0,5.149291992E-2,8.568781128E0
6.532576208E0,2.498753815E0,-3.592529297E-2,9.082213440E0
6.552493209E0,2.667602692E0,1.187031555E-1,9.433682556E0
6.572410209E0,2.542163544E0,4.999603271E-1,9.988578644E0
6.592327209E0,2.309247894E0,7.599696350E-1,1.065783691E1
6.612244208E0,2.106569366E0,9.286688232E-1,1.143112885E1
6.632161208E0,1.849853210E0,9.940827942E-1,1.208092758E1
6.652078209E0,1.535806274E0,9.261241150E-1,1.243853394E1
6.671995209E0,1.683399353E0,8.887019348E-1,1.242057129E1
6.691913208E0,2.268083496E0,1.255738678E0,1.252310806E1
6.711830209E0,2.037113800E0,1.889969788E0,1.264809814E1
6.731747209E0,7.229965210E-1,1.851799164E0,1.257879227E1
6.751664209E0,-7.476951599E-1,1.544937286E0,1.218286560E1
6.771581208E0,-1.098565521E0,1.038390656E0,1.180520096E1
6.791498208E0,-8.213420105E-1,9.463320923E-1,1.126048370E1
6.811415209E0,-6.623725891E-1,1.188528442E0,1.031564850E1
6.831332209E0,-2.272274780E-1,1.134939880E0,9.084608459E0
6.851249209E0,6.030958557E-1,1.046174469E0,8.077802124E0
6.871166208E0,9.828561401E-1,6.286926270E-1,7.432494049E0
6.891083208E0,1.102906494E0,1.712438965E-1,6.691235504E0
6.911000208E0,1.261426849E0,-2.212399292E-1,6.268215179E0
6.930917209E0,1.507066040E0,-2.811154175E-1,6.238876190E0
6.950834209E0,1.758243713E0,-2.644999695E-1,6.393504639E0
6.970752208E0,1.946552124E0,-1.338217163E-1,6.786886597E0
6.990669209E0,2.060614929E0,1.778302002E-1,7.210805054E0
7.010586209E0,2.076481934E0,4.074526978E-1,7.802973633E0
7.030503208E0,1.892963562E0,3.984713745E-1,8.756490784E0
7.050420208E0,1.670077057E0,2.983296204E-1,9.466165009E0
7.070337208E0,1.778601379E0,1.862127686E-1,9.694440308E0
7.090254209E0,2.176324310E0,3.116519165E-1,1.007240433E1
7.110171209E0,2.358345795E0,6.017486572E-1,1.055485107E1
7.130088209E0,2.177671509E0,9.289682007E-1,1.114567245E1
7.150005208E0,1.762135620E0,8.696914673E-1,1.185624481E1
7.169922208E0,1.632205811E0,4.544549561E-1,1.230321533E1
7.189839208E0,1.655257874E0,1.692979431E-1,1.238374786E1
7.209756209E0,2.434986420E0,2.993774414E-3,1.229677872E1
7.229673209E0,2.556084595E0,-1.785786438E-1,1.258298355E1
7.249591209E0,1.545985107E0,-4.915777588E-1,1.251457581E1
7.269508209E0,4.987628174E-1,-6.165678406E-1,1.228824646E1
7.289425209E0,-2.733316040E-1,-4.492158508E-1,1.224618393E1
7.309342208E0,-6.506968689E-1,-4.528083801E-1,1.151226013E1
7.329259208E0,-1.749861145E-1,-8.925938416E-1,1.063822769E1
7.349176208E0,3.282673645E-1,-1.203048248E0,9.624835052E0
7.369093209E0,8.463400269E-1,-9.315129089E-1,8.385113068E0
7.389010209E0,1.156644745E0,-4.625381470E-1,7.546706543E0
7.408927208E0,1.209335175E0,-1.197509766E-1,7.034920807E0
7.428844208E0,1.202299805E0,3.397933960E-2,6.618337097E0
7.448761208E0,1.150208130E0,5.298980713E-2,6.465953979E0
7.468679208E0,1.094374237E0,5.538482666E-3,6.538103943E0
7.488596167E0,1.224753113E0,-8.337661743E-2,6.695576477E0
7.508513167E0,1.272503815E0,-1.637594604E-1,7.066954193E0
7.528430167E0,1.180445251E0,-2.856060791E-1,7.583829346E0
7.548347167E0,1.088386688E0,-4.070036316E-1,8.196056213E0
7.568264167E0,1.160237274E0,-4.290078735E-1,8.734037476E0
7.588181167E0,1.362017670E0,-3.516188049E-1,9.248218231E0
7.608098167E0,1.610800323E0,-3.450325012E-1,9.660011902E0
7.628015167E0,1.871109009E0,-4.351451111E-1,1.016760635E1
7.647932167E0,2.125130768E0,-2.070195007E-1,1.068133804E1
7.667849167E0,2.313738556E0,8.652008057E-2,1.115240845E1
7.687766167E0,2.521506500E0,6.032455444E-1,1.189411606E1
7.707683167E0,2.379900970E0,4.930746460E-1,1.238973541E1
7.727601167E0,2.113005981E0,8.951385498E-2,1.270857239E1
7.747518167E0,1.800605621E0,-2.079176331E-1,1.272788223E1
7.767435167E0,1.491797791E0,5.785469055E-1,1.294687683E1
7.787352167E0,4.552033997E-1,1.506167908E0,1.298265244E1
7.807269167E0,-8.473878479E-1,1.648521881E0,1.261920822E1
7.827186167E0,-1.710193634E0,1.338815918E0,1.226489502E1
7.847103167E0,-1.732646942E0,1.054107971E0,1.210876968E1
7.867020167E0,-1.383722534E0,1.076411591E0,1.127739853E1
7.886937167E0,-6.713539124E-1,1.003064117E0,1.010803024E1
7.906854167E0,5.358856201E-2,4.912783813E-1,9.128317566E0
7.926771167E0,4.411326599E-1,-1.594184875E-1,8.065377960E0
7.946688167E0,7.601193237E-1,-6.099815369E-1,7.110214233E0
7.966606167E0,1.104852448E0,-8.512797546E-1,6.512956238E0
7.986523167E0,1.273102570E0,-1.033301239E0,6.242768097E0
8.006440167E0,1.343007202E0,-1.096918945E0,6.273005219E0
8.026357167E0,1.557211761E0,-8.979826355E-1,6.595883789E0
8.046274167E0,1.693428497E0,-6.991960144E-1,7.199428711E0
8.066191167E0,1.670376434E0,-4.805007935E-1,7.812553711E0
8.086108167E0,1.574875031E0,-3.402424622E-1,8.501570892E0
8.106025167E0,1.347497864E0,-2.191442871E-1,9.143136749E0
8.125942167E0,1.281335449E0,-1.194515991E-1,9.644444275E0
8.145859167E0,1.380579071E0,4.640350342E-2,9.997859344E0
8.165777167E0,1.549128571E0,7.813751221E-2,1.023376877E1
8.185694167E0,1.467099152E0,1.175056458E-1,1.041159897E1
8.205611167E0,1.413360901E0,1.333726501E-1,1.048853897E1
8.225528167E0,1.409019928E0,2.010319519E-1,1.076246933E1
8.245445167E0,1.225202179E0,1.354682922E-1,1.128922394E1
8.265362167E0,8.967851257E-1,-1.255888367E-1,1.166194885E1
8.285279167E0,9.407936096E-1,-6.225553894E-1,1.169592819E1
